##NAME|SUBNAME|FEAT|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@복지서비스
장유1동 주민센터||주민센터|4825061000|055-3308611|경남 김해시 금관대로 579 579 (장유1동주민센터)|128.8128566981254|35.201189313136084
불암동 주민센터||주민센터|4825060000|055-3308518|경남 김해시 식만로 388 388 (불암동, 불암동주민센터)|128.9267053281605|35.22190981060321
칠산서부동 주민센터||주민센터|4825056500|055-3308443|경남 김해시 전하로208번길 7-13 7-13 (전하동, 칠산서부동주민센터)|128.8710139611768|35.222895404985195
부원동 주민센터||주민센터|4825053000|055-3308355|경남 김해시 김해대로2371번길 24-16 24-16 (부원동, 부원동주민센터)|128.88655922500993|35.228728051943534
활천동 주민센터||주민센터|4825058000|055-3308473|경남 김해시 인제로11번길 51 660-6|128.899866339476|35.228923586491966
회현동 주민센터||주민센터|4825052000|055-3308320|경남 김해시 가락로63번길 33 33 (봉황동, 회현동주민센터)|128.87792197913035|35.231576773550835
내외동 주민센터||주민센터|4825054000|055-3308371|경남 김해시 내외로 67 1116-4|128.86462234033337|35.235181726471026
주촌면 주민센터||주민센터|4825032000|055-3308537|경남 김해시 주촌면 서부로1638번길 12 12 (주촌면주민센터)|128.83093434188288|35.23565652145027
동상동 주민센터||주민센터|4825051000|055-3308313|경남 김해시 호계로517번길 8 8 (동상동, 동상동주민센터)|128.8834565332289|35.23685099822794
대동면 주민센터||주민센터|4825037000|055-3304791|경남 김해시 대동면 대동로 610 610|128.98057443746148|35.24199410649802
삼안동 주민센터||주민센터|4825059000|055-3308501|경남 김해시 활천로255번길 6-12 6-12 (삼방동, 삼안동주민센터)|128.90767531095602|35.24308983868773
진례면 주민센터||주민센터|4825033000|055-3308663|경남 김해시 진례면 진례로 241 241 (진례면주민센터)|128.74772537230305|35.24906769338598
북부동 주민센터||주민센터|4825055000|055-3308421|경남 김해시 해반천로 160 160 (삼계동, 북부동주민센터)|128.8677533957509|35.26269528280193
상동면 주민센터||주민센터|4825036000|055-3304771|경남 김해시 상동면 상동로 554 554 (상동면주민센터)|128.93041368493803|35.307710783131675
한림면 주민센터||주민센터|4825034000|055-3308694|경남 김해시 한림면 한림로 369 369 (한림면주민센터)|128.80221776473311|35.32036354458134
생림면 주민센터||주민센터|4825035000|055-3304731|경남 김해시 생림면 봉림로 40 생림면사무소|128.84920536737462|35.32816096534506
국민건강보험|김해지사|국민건강보험||055-3308100|경남 김해시 전하로176번길 79 |128.87445601843308|35.2235739034998
국민연금공단|김해밀양지사|국민연금공단||055-3208300|경남 김해시 가락로 58 4층(부원동)|128.88223068073873|35.231906349264236
국민연금공단|남해상담센터|국민연금공단||055-8647696~7|경남 남해군 남해읍 화전로78번길 3 (북변리)|127.89450496899165|34.83829906289326
서면 주민센터||주민센터|4884036000|055-8608313|경남 남해군 서면 서상리 522-3 522-3번지|127.8382875852483|34.80996723600379
고현면 주민센터||주민센터|4884037000|055-8608363|경남 남해군 고현면 대사리 703-6 703-6|127.87419945021229|34.89557530687158
이동면 주민센터||주민센터|4884031000|055-8608064|경남 남해군 이동면 무림리 1021-1 1021-1|127.9546143770801|34.7995521207828
남면 주민센터||주민센터|4884035000|055-8627772|경남 남해군 남면 당항리 1487 1487번지|127.88676567727781|34.77144850299465
설천면 주민센터||주민센터|4884038000|055-8608413|경남 남해군 설천면 남양리 169-4 169-4번지|127.91404790615746|34.924857499124116
삼동면 주민센터||주민센터|4884033000|055-8608165|경남 남해군 삼동면 동부대로1876번길 12 12|128.00082455863654|34.83111073199463
창선면 주민센터||주민센터|4884039000|055-8608463|경남 남해군 창선면 상죽리 137-1 137-1번지|128.01206886842104|34.85775196015261
상주면 주민센터||주민센터|4884032000|055-8608113|경남 남해군 상주면 상주리 1061-3 1061-3번지|127.98550704075494|34.72376730279264
미조면 주민센터||주민센터|4884034000|055-8608213|경남 남해군 미조면 미송로 60 60 미조면사무소|128.04599309553805|34.71203183972092
미조면 주민센터||주민센터|4884034000|055-8608213|경남 남해군 미조면 미송로 60 60 미조면사무소|128.04599309553805|34.71203183972092
상주면 주민센터||주민센터|4884032000|055-8608113|경남 남해군 상주면 상주리 1061-3 1061-3번지|127.98550704075494|34.72376730279264
남면 주민센터||주민센터|4884035000|055-8627772|경남 남해군 남면 당항리 1487 1487번지|127.88676567727781|34.77144850299465
이동면 주민센터||주민센터|4884031000|055-8608064|경남 남해군 이동면 무림리 1021-1 1021-1|127.9546143770801|34.7995521207828
서면 주민센터||주민센터|4884036000|055-8608313|경남 남해군 서면 서상리 522-3 522-3번지|127.8382875852483|34.80996723600379
삼동면 주민센터||주민센터|4884033000|055-8608165|경남 남해군 삼동면 동부대로1876번길 12 12|128.00082455863654|34.83111073199463
창선면 주민센터||주민센터|4884039000|055-8608463|경남 남해군 창선면 상죽리 137-1 137-1번지|128.01206886842104|34.85775196015261
고현면 주민센터||주민센터|4884037000|055-8608363|경남 남해군 고현면 대사리 703-6 703-6|127.87419945021229|34.89557530687158
설천면 주민센터||주민센터|4884038000|055-8608413|경남 남해군 설천면 남양리 169-4 169-4번지|127.91404790615746|34.924857499124116
국민연금공단|남해상담센터|국민연금공단||055-8647696~7|경남 남해군 남해읍 화전로78번길 3 (북변리)|127.89450496899165|34.83829906289326
국민건강보험|밀양창녕지사|국민건강보험||055-3506100|경남 밀양시 시청서1길 17 |128.7440477356768|35.50408501252244
내이동 주민센터||주민센터|4827052000|055-3596872|경남 밀양시 중앙로 425-4 1193-15 내이동주민센터|128.7461845687343|35.49710786637142
국민연금공단|밀양상담센터|국민연금공단||055-3563801~3|경남 밀양시 중앙로 413 4층(내이동)|128.74776855734177|35.49656945518705
교동 주민센터||주민센터|4827055000|055-3596902|경남 밀양시 교동 1219 1219 교동주민센터|128.75726234919787|35.51090069274615
내일동 주민센터||주민센터|4827051000|055-3596831|경남 밀양시 내일동 268-1 내일동주민센터|128.75416793643137|35.49369374570869
부북면 주민센터||주민센터|4827031000|055-3596567|경남 밀양시 부북면 운전리 483 483 부북면사무소|128.72973405256712|35.51107156379691
고용보험공단|밀양고용센터|고용보험공단||055-3568225|경남 밀양시 중앙로 238-3 (삼문동)|128.7577234573829|35.48512772448864
삼문동 주민센터||주민센터|4827053000|055-3596932|경남 밀양시 삼문동 111-87 111-87 삼문동주민센터|128.75305704716592|35.483137346578445
가곡동 주민센터||주민센터|4827054000|055-3596965|경남 밀양시 가곡14길 4 651-12 가곡동주민센터|128.7645695828074|35.47875563120966
상동면 주민센터||주민센터|4827032000|055-3596597|경남 밀양시 상동면 금산리 865-3 상동면사무소|128.77147476371385|35.55076569590261
고용보험공단|밀양고용센터|고용보험공단||055-3568225|경남 밀양시 중앙로 238-3 (삼문동)|128.7577234573829|35.48512772448864
초동면 주민센터||주민센터|4827037000|055-3596747|경남 밀양시 초동면 오방리 53 53 초동면사무소|128.67300627816377|35.42124844123281
상남면 주민센터||주민센터|4827036000|055-3596719|경남 밀양시 상남면 상남로 1031 1031 (상남면사무소)|128.7535278132083|35.44839922431896
무안면 주민센터||주민센터|4827038000|055-3596778|경남 밀양시 무안면 무안리 812-9 812-9 무안면사무소|128.6514505570839|35.47066385193063
가곡동 주민센터||주민센터|4827054000|055-3596965|경남 밀양시 가곡14길 4 651-12 가곡동주민센터|128.7645695828074|35.47875563120966
삼문동 주민센터||주민센터|4827053000|055-3596932|경남 밀양시 삼문동 111-87 111-87 삼문동주민센터|128.75305704716592|35.483137346578445
내일동 주민센터||주민센터|4827051000|055-3596831|경남 밀양시 내일동 268-1 내일동주민센터|128.75416793643137|35.49369374570869
내이동 주민센터||주민센터|4827052000|055-3596872|경남 밀양시 중앙로 425-4 1193-15 내이동주민센터|128.7461845687343|35.49710786637142
산외면 주민센터||주민센터|4827033000|055-3596627|경남 밀양시 산외면 다죽리 217-3 217-3 산외면사무소|128.81494477195474|35.50248748838044
교동 주민센터||주민센터|4827055000|055-3596902|경남 밀양시 교동 1219 1219 교동주민센터|128.75726234919787|35.51090069274615
부북면 주민센터||주민센터|4827031000|055-3596567|경남 밀양시 부북면 운전리 483 483 부북면사무소|128.72973405256712|35.51107156379691
단장면 주민센터||주민센터|4827035000|055-3596687|경남 밀양시 단장면 태룡리 402 태룡리 402 단장면사무소|128.87625324814437|35.515207152188225
청도면 주민센터||주민센터|4827039000|055-3596808|경남 밀양시 청도면 구기리 101-3 101-3 청도면사무소|128.62456128797314|35.54896725795826
상동면 주민센터||주민센터|4827032000|055-3596597|경남 밀양시 상동면 금산리 865-3 상동면사무소|128.77147476371385|35.55076569590261
산내면 주민센터||주민센터|4827034000|055-3596657|경남 밀양시 산내면 송백리 1303-4 1303-4 산내면사무소|128.88057634623866|35.58461071210807
국민건강보험|밀양창녕지사|국민건강보험||055-3506100|경남 밀양시 시청서1길 17 |128.7440477356768|35.50408501252244
국민연금공단|밀양상담센터|국민연금공단||055-3563801~3|경남 밀양시 중앙로 413 4층(내이동)|128.74776855734177|35.49656945518705
국민건강보험|사천지사|국민건강보험||055-8310100|경남 사천시 용현면 대밭담3길 24 |128.06066361273557|35.00810312352606
국민연금공단|사천남해지사|국민연금공단||055-8300899|경남 사천시 용현면 대밭담로 13 (송지리)|128.06057373642443|35.008608653164444
용현면 주민센터||주민센터|4824033000|055-8315116|경남 사천시 용현면 진삼로 637 637|128.06124720747954|35.01325362160917
남양동 주민센터||주민센터|4824059500|055-8315413|경남 사천시 임내안길 65 65 (송포동)|128.06305813958554|34.970309173589364
사남면 주민센터||주민센터|4824032000|055-8315086|경남 사천시 사남면 진삼로 1108 1108|128.0752283408049|35.05255807600628
벌용동 주민센터||주민센터|4824055000|055-8315343|경남 사천시 벌용길 54 54 (벌리동)|128.07968045449843|34.943648859743085
서포면 주민센터||주민센터|4824037000|055-8315236|경남 사천시 서포면 자구로 465-17 465-17|127.97796619435398|35.00611166033898
정동면 주민센터||주민센터|4824031000|055-8315056|경남 사천시 정동면 상정대로 2540-39 2540-39|128.12389302057736|35.0560358690668
동서금동 주민센터||주민센터|4824053000|055-8315314|경남 사천시 동금로 27 27 (동금동)|128.07863941075564|34.93102135894626
향촌동 주민센터||주민센터|4824057000|055-8315382|경남 사천시 향촌5길 28 28 (향촌동)|128.09344315597778|34.93384540492366
동서동 주민센터||주민센터|4824051000|055-8315252|경남 사천시 수남길 102 102 (서동)|128.06869282413575|34.92863959292484
선구동 주민센터||주민센터|4824052000|055-8315283|경남 사천시 각산로 22 22 (선구동)|128.07213468350034|34.92972692881686
동서금동 주민센터||주민센터|4824053000|055-8315314|경남 사천시 동금로 27 27 (동금동)|128.07863941075564|34.93102135894626
향촌동 주민센터||주민센터|4824057000|055-8315382|경남 사천시 향촌5길 28 28 (향촌동)|128.09344315597778|34.93384540492366
벌용동 주민센터||주민센터|4824055000|055-8315343|경남 사천시 벌용길 54 54 (벌리동)|128.07968045449843|34.943648859743085
남양동 주민센터||주민센터|4824059500|055-8315413|경남 사천시 임내안길 65 65 (송포동)|128.06305813958554|34.970309173589364
서포면 주민센터||주민센터|4824037000|055-8315236|경남 사천시 서포면 자구로 465-17 465-17|127.97796619435398|35.00611166033898
용현면 주민센터||주민센터|4824033000|055-8315116|경남 사천시 용현면 진삼로 637 637|128.06124720747954|35.01325362160917
사남면 주민센터||주민센터|4824032000|055-8315086|경남 사천시 사남면 진삼로 1108 1108|128.0752283408049|35.05255807600628
