##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@투다리
투다리|대학점|041-555-2202|충남 천안시 동남구 안서동 318-66|충남 천안시 동남구 중암1길 20 (천지빌딩) 
투다리|덕산점|041-338-0060|충남 예산군 덕산면 읍내리 280-5|충남 예산군 덕산면 봉운로 15 
투다리|동대점|041-933-2199|충남 보령시 동대동 1893|충남 보령시 작은오랏2길 79(동대동) 
투다리|두정2점|041-523-3530|충남 천안시 서북구 두정동 389-6|충남 천안시 서북구 두정역길 42 
투다리|두정3점|041-565-7982|충남 천안시 서북구 두정동 1320|충남 천안시 서북구 두정로 216, 109호 (두정동) 
투다리|두정점|041-556-2900|충남 천안시 서북구 두정동 1617|충남 천안시 서북구 봉정로 386 
투다리|둔포점|041-531-8759|충남 아산시 둔포면 둔포리 463-6|충남 아산시 둔포면 둔포중앙로 125 
투다리|명천점|041-933-0223|충남 보령시 동대동 476-3|충남 보령시 한내로 50 (동대동) 
투다리|모산점|041-532-1987|충남 아산시 배방읍 북수리 1095|충남 아산시 배방읍 배방로201번길 25 (어울림당구장) 
투다리|목천부영점|041-552-9299|충남 천안시 동남구 목천읍 응원리 241-32|충남 천안시 동남구 목천읍 삼성5길 62, 1층 124호(제일아이조움프라자) 
투다리|배방1점|041-000-0000|충남 아산시 배방읍 공수리 282-15|충남 아산시 배방읍 배방로 57-29, 1층 112호(토마토스퀘어) 
투다리|백석점|041-554-2112|충남 천안시 서북구 백석동 876|충남 천안시 서북구 백석3로 135 (주석프라자) 
투다리|보령점|041-934-9984|충남 보령시 동대동 1515|충남 보령시 동현로 24 
투다리|불당2호점|041-566-7900|충남 천안시 서북구 불당동 711|충남 천안시 서북구 검은들1길 9 (명품블라스타) 
투다리|불당3점|041-567-8180|충남 천안시 서북구 불당동 1121|충남 천안시 서북구 불당11로 32, 1층 101호(불당동) 
투다리|불당점|041-552-5792|충남 천안시 서북구 불당동 804|충남 천안시 서북구 불당11로 95 (행운부동산) 
투다리|삼일점|041-531-8353|충남 아산시 음봉면 산동리 427-1|충남 아산시 음봉면 음봉로 847 
투다리|삽교점|041-337-2292|충남 예산군 삽교읍 두리 803-227|충남 예산군 삽교읍 삽교로 75 (2층) 
투다리|서산점|041-668-3149|충남 서산시 읍내동 608-1|충남 서산시 부춘2로 11 
투다리|서진점|041-533-5809|충남 아산시 배미동 174-3|충남 아산시 서부북로 973 (서진아파트) 
투다리|석림점|041-664-3343|충남 서산시 석림동 615-13|충남 서산시 한마음13로 40 
투다리|설화초원점|041-547-9290|충남 아산시 좌부동 84|충남 아산시 고불로 669 220호 (좌부동 2층) 
투다리|성정점|041-571-5792|충남 천안시 서북구 성정동 656-15|충남 천안시 서북구 서부3길 36, 1층(성정동) 
투다리|송악점|041-357-6855|충남 당진시 송악읍 복운리 1634-12|충남 당진시 송악읍 신복운로5길 4-31 (경희한의원) 
투다리|순천향대점|041-541-6996|충남 아산시 신창면 읍내리 469-4|충남 아산시 신창면 온천대로 815 태광오피스텔 
투다리|신방1점|041-577-9004|충남 천안시 동남구 신방동 55|충남 천안시 동남구 수곡2길 14, 1층 102호 (신방동) 
투다리|신부점|042-523-9250|충남 천안시 동남구 신부동 543|충남 천안시 동남구 터미널9길 25 (신비할인마트) 
투다리|신정점|041-533-1709|충남 아산시 실옥동 187|충남 아산시 온천대로1333번길 25 (실옥동) 
투다리|신창점|041-532-9297|충남 아산시 신창면 남성리 180-1|충남 아산시 신창면 남성길 124 
투다리|신흥점|041-868-9222|세종특별자치시 조치원읍 신흥리 171-15|세종특별자치시 조치원읍 이화로 22 
투다리|궉곡점|041-546-1777|충남 아산시 문화로 257-10 111-1호(권곡동)|
투다리|쌍북점|041-000-0000|충남 부여군 부여읍 쌍북리 113-2|충남 부여군 부여읍 성왕로 352번길 14 (상가4호) 
투다리|쌍용봉서점|041-577-0822|충남 천안시 서북구 쌍용동 2115|충남 천안시 서북구 봉서산1길 39 
투다리|쌍용역점|041-572-9282|충남 천안시 서북구 쌍용동 415-1|충남 천안시 서북구 쌍용19로 21, 107호(쌍용동) 
투다리|쌍용점|041-572-2651|충남 천안시 서북구 쌍용동 1454|충남 천안시 서북구 쌍용13길 5 (투다리) 
투다리|엄사점|041-841-3020|충남 계룡시 엄사면 엄사리 171-8|충남 계룡시 엄사면 전원로 8 
투다리|연무대점|041-742-0016|충남 논산시 연무읍 안심리 1-130|충남 논산시 연무읍 안심로127번길 6-1 
투다리|영인점|041-544-9222|충남 아산시 영인면 아산리 440|충남 아산시 영인면 아산리길 1-12 
투다리|옥룡점|041-856-7123|충남 공주시 옥룡동 75-4|충남 공주시 우금티로 726-1(옥룡동) 
투다리|온천2점|041-545-9856|충남 아산시 온천동 802|충남 아산시 남산로 106 
투다리|용곡1점|041-573-7979|충남 천안시 동남구 용곡동 229|충남 천안시 동남구 일봉로 97 
투다리|용곡점|041-574-0718|충남 천안시 동남구 용곡동 583|충남 천안시 동남구 풍세로 769-28 (용곡마을세광2차엔리치타워아파트) 상가 115호 
투다리|용화점|070-4137-2133|충남 아산시 용화동 1093-1|충남 아산시 용화로 59 
투다리|원성점|041-557-3572|충남 천안시 동남구 원성동 563-9|충남 천안시 동남구 충절로 208 (성광빌딩) 
투다리|월봉점|041-544-7787|충남 천안시 서북구 쌍용동 1668|충남 천안시 서북구 월봉4로 26(쌍용동) 
투다리|유구점|041-841-5305|충남 공주시 유구읍 석남리 249-3|충남 공주시 유구읍 중앙1길 104 
투다리|이수점|041-556-1300|충남 천안시 동남구 목천읍 신계리 134-3|충남 천안시 동남구 목천읍 충절로 892, 이수프라임상가 209호 
투다리|인주점|041-533-5657|충남 아산시 인주면 밀두리 131-4|충남 아산시 인주면 현대로 1308 
투다리|장재점|041-544-0264|충남 아산시 배방읍 장재리 1939|충남 아산시 배방읍 장재로 50 (신도시114부동산) 
투다리|조치원2점|041-862-9282|세종특별자치시 조치원읍 교리 21-2|세종특별자치시 조치원읍 새내14길 50 
투다리|주은점|041-534-9202|충남 아산시 풍기동 229-71|충남 아산시 어의정로183번길 14 주은아파트 
투다리|중앙점|041-835-5233|충남 부여군 부여읍 구아리 208-5|충남 부여군 부여읍 사비로100번길 10 
투다리|중흥점|041-357-3030|충남 당진시 송악읍 중흥리 233-5|충남 당진시 송악읍 송악로 690 
투다리|청수점|041-565-2797|충남 천안시 동남구 청수동 219-4|충남 천안시 동남구 풍세로 1010-31 (청수현대아파트) 105 
투다리|초원점|041-532-9807|충남 아산시 음봉면 덕지리 21-3|충남 아산시 음봉면 음봉로681번길 24 
투다리|칸-천안안서점|041-565-2255|충남 천안시 동남구 안서동 379-3|충남 천안시 동남구 문암로 79 (성준고시원) 
투다리|태안점|041-672-9222|충남 태안군 태안읍 동문리 887-11|충남 태안군 태안읍 동문6길 9, 1층 
투다리|한서대점|041-688-8430|충남 서산시 해미면 대곡리 395|충남 서산시 해미면 한서1로 21 동원빌딩 
투다리|합덕점|041-362-9232|충남 당진시 합덕읍 운산리 274-1|충남 당진시 합덕읍 문화길 39 (소들문화회관) 
투다리|호수공원점|041-667-0030|충남 서산시 예천동 1269-2|충남 서산시 호수공원6로 42 
투다리|홍성법원점|041-631-9991|충남 홍성군 홍성읍 월산리 846-9|충남 홍성군 홍성읍 월산1길 38 
투다리|괴산점|043-834-3838|충북 괴산군 괴산읍 동부리 661-57|충북 괴산군 괴산읍 읍내로10길 9 (유미용실) 
투다리|보은점|043-543-0934|충북 보은군 보은읍 삼산리 143-9|충북 보은군 보은읍 삼산로 30-15 
투다리|영동점|043-744-3605|충북 영동군 영동읍 계산리 680-1|충북 영동군 영동읍 계산로1길 11 (상가) 
투다리|옥천점|043-731-0902|충북 옥천군 옥천읍 문정리 362-10|충북 옥천군 옥천읍 문장로 53 (주점) 
투다리|금왕점|043-883-3393|충북 음성군 금왕읍 무극리 695|충북 음성군 금왕읍 탑골길 7 
투다리|삼성점|043-877-2852|충북 음성군 삼성면 덕정리 525-2|충북 음성군 삼성면 덕정로52번길 1 
투다리|음성2점|043-872-4607|충북 음성군 음성읍 읍내리 805|충북 음성군 음성읍 설성로 20 (한성진주아파트상가) 
투다리|고암점|043-642-6070|충북 제천시 고암동 1142-2|충북 제천시 용두천로44길 5 (두진백로상가 201-120) 
투다리|장락주공점|043-652-8229|충북 제천시 장락동 440-18|충북 제천시 장락로 147 
투다리|중앙점|043-646-2812|충북 제천시 중앙로2가 78-19|충북 제천시 명륜로 109 
투다리|증평점|043-836-9293|충북 증평군 증평읍 중동리 20-3|충북 증평군 증평읍 윗장뜰길 33 
투다리|광혜원점|043-534-9469|충북 진천군 광혜원면 광혜원리 276-3|충북 진천군 광혜원면 장기길 98 (대광의원) 
투다리|진천점|043-534-9469|충북 진천군 진천읍 읍내리 238-2|충북 진천군 진천읍 중앙북로 26 
투다리|미호점|043-233-8541|충북 청주시 흥덕구 강내면 탑연리 275-57|충북 청주시 흥덕구 강내면 태성탑연로 448-15 (미호방앗간) 
투다리|뉴타운점|043-223-2542|충북 청주시 상당구 금천동 115-3|충북 청주시 상당구 꽃산서로8번길 100 (왕궁상가) 
투다리|MBC점|043-258-1935|충북 청주시 청원구 내덕동 650-5|충북 청주시 청원구 내덕로 5 
투다리|내덕2점|043-223-2228|충북 청주시 청원구 내덕동 668-1|충북 청주시 청원구 향군로 167 
투다리|용암점|043-294-0773|충북 청주시 상당구 용암동 1664|충북 청주시 상당구 1순환로1253번길 38 
투다리|용암3점|043-284-3579|충북 청주시 상당구 용암동 2085|충북 청주시 상당구 용암로 3 (덕성그린타운) 
투다리|대박점|043-292-9295|충북 청주시 상당구 용암동 2580|충북 청주시 상당구 용암북로120번길 31-2 
투다리|응암5점|043-292-9295|충북 청주시 상당구 용암동 2580|충북 청주시 상당구 용암북로120번길 31-2 
투다리|행운점|043-212-3588|충북 청주시 청원구 율량동 1658|충북 청주시 청원구 사뜸로 30 (넘버원공인중개사) 
투다리|율량2점|043-000-0000|충북 청주시 청원구 율량동 744|충북 청주시 청원구 공항로150번길 59 (율량부강아파트) 
투다리|러브점|043-211-9253|충북 청주시 청원구 주성동 407|충북 청주시 청원구 율량로138번길 52-1 
투다리|원마루점|043-286-6615|충북 청주시 서원구 분평동 1268|충북 청주시 서원구 원마루로20번길 3 
투다리|사직점|043-268-0292|충북 청주시 서원구 사직동 644-28|충북 청주시 서원구 호국로 47 
투다리|가경2점|043-233-2239|충북 청주시 흥덕구 가경동 1514|충북 청주시 흥덕구 가경로 100-20 (삼일 원앙 아파트) 
투다리|강서2점|043-233-8911|충북 청주시 흥덕구 가경동 1758|충북 청주시 흥덕구 서현중로 48 (가로수마을선광로즈웰아파트) 
투다리|개신점|043-266-2483|충북 청주시 서원구 개신동 438-3|충북 청주시 서원구 모충로 39 
투다리|개신3점|043-273-9400|충북 청주시 서원구 개신동 580|충북 청주시 서원구 성봉로 213-1 
투다리|개신주공점|043-232-0322|충북 청주시 서원구 개신동 601|충북 청주시 서원구 신율로 59-1 
투다리|서원대점|043-286-2252|충북 청주시 서원구 모충동 230-27|충북 청주시 서원구 서원남로 44 
투다리|봉명현대점|043-276-5284|충북 청주시 흥덕구 봉명동 2507-1|충북 청주시 흥덕구 덕암로 61 (정수빌) 
투다리|분평점|043-295-2500|충북 청주시 서원구 분평동 1413|충북 청주시 서원구 1순환로1063번길 34 
투다리|해피점|043-233-0159|충북 청주시 서원구 성화동 440|충북 청주시 서원구 신화로 37 
투다리|수곡점|043-294-9422|충북 청주시 서원구 수곡동 339|충북 청주시 서원구 매봉로 86 
투다리|운천점|043-274-9982|충북 청주시 흥덕구 운천동 680|충북 청주시 흥덕구 사운로 243 
투다리|체육관점|043-846-9233|충북 충주시 교현동 1087|충북 충주시 예성로 277 (부강상가 107) 
투다리|금릉점|043-842-1326|충북 충주시 교현동 1185|충북 충주시 금릉로 94-1 
투다리|시청점|043-852-9788|충북 충주시 금릉동 883|충북 충주시 시청로 4 
투다리|호수점|043-857-0792|충북 충주시 문화동 2305|충북 충주시 사직로 108 (호수마을아파트) 
투다리|수안보점|043-848-8772|충북 충주시 수안보면 온천리 217-3|충북 충주시 수안보면 물탕2길 8 
투다리|주공점|043-855-4789|충북 충주시 연수동 1230|충북 충주시 예성로 350 (주공아파트) 
투다리|칠금점|043-842-9195|충북 충주시 칠금동 840|충북 충주시 계명대로 27 
투다리|감곡점|043-881-9926|충북 음성군 감곡면 오향리 753-4|충북 음성군 감곡면 음성로 2647 
투다리|행복점|043-000-0000|충북 음성군 맹동면 동성리 491|충북 음성군 맹동면 원중로 1404 
투다리|내토점|043-646-8023|충북 제천시 청전동 505-3|충북 제천시 내제로 159 102호 
투다리|신백점|043-645-2292|충북 제천시 신백동 214-7|충북 제천시 의병대로36길 29 
투다리|분평우성점|043-285-8190|충북 청주시 서원구 분평동 318-1|충북 청주시 서원구 청남로2005번길 72 1층 102호 
투다리|은곡점|043-231-7801|충북 청주시 청원구 내수읍 은곡리 301|충북 청주시 청원구 내수읍 은곡묵방길 28 (덕일한마음아파트 상가동1층 103호) 
투다리|강서점|043-231-7801|충북 청주시 흥덕구 강서동 33-7|충북 청주시 흥덕구 가로수로1154번길 21-5 (우정상가 103호) 
투다리|봉명3점|043-276-5284|충북 청주시 흥덕구 봉명동 2050|충북 청주시 흥덕구 과상미로 93 
투다리|봉명4점|043-268-6889|충북 청주시 흥덕구 봉명동 1206-3|충북 청주시 흥덕구 봉명로228번길 22 
투다리|사창점|043-276-3635|충북 청주시 서원구 사창동 362-15|충북 청주시 서원구 창직로 19-1 
투다리|오송점|043-238-3891|충북 청주시 흥덕구 오송읍 만수리 525|충북 청주시 흥덕구 오송읍 오송생명로 206-13 
투다리|하북대점|043-238-6162|충북 청주시 흥덕구 복대동 2630|충북 청주시 흥덕구 증안로54번길 38-2 1층 
투다리|건대점|043-845-9797|충북 충주시 교현동 863|충북 충주시 남산12길 23 
투다리|건대점|043-851-2179|충북 충주시 단월동 335-29|충북 충주시 충열1길 20-7 
