##NAME|SUBNAME|ID|TELNUM|NEWADDR|FEAT|OT|XCOORD|YCOORD@@본죽
본죽|대구다사죽곡점|SJEB003|053-582-6288|대구광역시 달성군 다사읍 달구벌대로 889 1층 102호|포장;주차;예약|평일 09:00~22:00주말/공휴일 09:00~22:00|128.46627749337696|35.857377043359804
본죽|대구옥포점|SJEB010|053-611-6288|대구광역시 달성군 옥포면 돌미상업로 9. 1층 109호|포장;주차;예약|10:00 ~ 21:00 / 일요일 휴무|128.44191578612495|35.78181863478444
본죽&비빔밥|대구국제공항점|SMAC017|053-981-0110|대구광역시 동구 공항로 221|포장;주차;예약|06:00 ~ 21:00|128.63755583356019|35.89988945241127
본죽&비빔밥|대구파티마병원점|SMAC028|053-956-6288|대구광역시 동구 아양로 77 (신암동)||09:30~21:00 둘째주,넷째주 토요일 휴무|128.62225262849398|35.88311258598382
본죽&비빔밥|대구신서혁신지구점|SMAC007|053-965-6289|대구광역시 동구 첨단로8길 1|포장;예약|평일 09:00~21:00 / 주말(토,일) 휴무|128.7304851226414|35.87921550085881
본죽|대구송라시장점|SJEC019|053-256-6288|대구광역시 동구 동부로 19|포장;예약|월요일~토요일 - 09:30~21:00 일요일 정기휴무|128.6148267045465|35.87426616599031
본죽|대구반야월점|SJEC012|053-965-6288|대구광역시 동구 금강로 16 (동호동)|포장;주차;예약|평일/주말 09:30~21:30 공휴일 휴무|128.72437354396527|35.866363274970475
본죽&비빔밥|대구국제공항점|SMAC017|053-981-0110|대구광역시 동구 공항로 221|포장;주차;예약|06:00 ~ 21:00|128.63755583356019|35.89988945241127
본죽&비빔밥|대구파티마병원점|SMAC028|053-956-6288|대구광역시 동구 아양로 77 (신암동)||09:30~21:00 둘째주,넷째주 토요일 휴무|128.62225262849398|35.88311258598382
본죽|대구율하점|SJEC016|053-963-6288|대구광역시 동구 안심로 106 (율하동)|포장;주차;예약|오전9시30분~오후10시|128.69620124279837|35.86700955414562
본죽&비빔밥|대구신서혁신지구점|SMAC007|053-965-6289|대구광역시 동구 첨단로8길 1|포장;예약|평일 09:00~21:00 / 주말(토,일) 휴무|128.7304851226414|35.87921550085881
본죽|대구이시아폴리스점|SJEC018|053-984-6289|대구광역시 동구 팔공로51길 11 (봉무동)|포장;주차;예약|평일 : 09:30 ~ 21:00 / 주말 : 09:30 ~ 20:00(휴무일 : 둘째주, 넷째주 일요일)|128.63982109292118|35.92292748726489
본죽|대구방촌시장점|SJEC017|053-986-6288|대구광역시 동구 동촌로 214-1 (방촌동)|포장;예약|09:30~21:00|128.6636475279771|35.88200195761254
본죽|대구방촌점|SJEC006|053-982-6288|대구광역시 동구 화랑로80길 8 (방촌동, 우방강촌마을아파트)|포장;주차;예약|평일 09:00~21:00 / 주말 09:00~20:00|128.66636731217318|35.8758834110421
본죽|동대구시장점|SJED001|053-959-6233|대구광역시 동구 신암로 72 (신암동)|포장;주차;예약|평일/토요일 09:30~21:30 일요일/공휴일 휴무|128.6085638197693|35.87796198267123
본죽&비빔밥|칠곡경북대병원점|SMAC019|053-322-6288|대구광역시 북구 호국로 807-35||08:00~20:00(연중무휴)|128.56619731197122|35.956247130654646
본죽&비빔밥|대구금호점|SMAC020|053-314-6288|대구광역시 북구 내곡로 38||09:00~21:00|128.5098986331961|35.89898902678124
본죽&비빔밥|대구북구청점|SMAC023|053-356-6288|대구광역시 북구 원대로 91 (노원동1가)|||128.58174455480014|35.88567874866762
본죽&비빔밥|대구칠곡점|SMAC006|053-321-5242|대구광역시 북구 학정로 429|포장;주차;예약|09:00~22:00|128.56320263234963|35.94308994364898
본죽|대구칠곡동아백화점점|SJED017|053-313-6288|대구광역시 북구 구암로 103|포장;주차;예약|평일/주말 09:30 ~ 21:30 휴무없음|128.5520547046726|35.932449802518406
본죽&비빔밥|칠곡경북대병원점|SMAC019|053-322-6288|대구광역시 북구 호국로 807-35||08:00~20:00(연중무휴)|128.56619731197122|35.956247130654646
본죽&비빔밥|대구금호점|SMAC020|053-314-6288|대구광역시 북구 내곡로 38||09:00~21:00|128.5098986331961|35.89898902678124
본죽&비빔밥|대구북구청점|SMAC023|053-356-6288|대구광역시 북구 원대로 91 (노원동1가)|||128.58174455480014|35.88567874866762
본죽&비빔밥|대구칠곡점|SMAC006|053-321-5242|대구광역시 북구 학정로 429|포장;주차;예약|09:00~22:00|128.56320263234963|35.94308994364898
본죽|대구칠곡관음점|SJFV009|053-314-6233|대구광역시 북구 칠곡중앙대로 483|포장;주차;예약|09:30~21:30매월 둘째, 넷째 일요일 휴무|128.5492681152527|35.938869480979726
본죽|대구침산네거리점|SJED008|053-355-1117|대구광역시 북구 침산로 154 (침산동)|포장;예약|10:00~21:00 첫째주, 셋째주 일요일 휴무|128.5909947827683|35.88996132583089
본죽|대구매천점|SJED016|053-312-5757|대구광역시 북구 학정로 50 (태전동)|포장;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|128.54807673038718|35.913231157427525
본죽|대구침산점|SJED010|053-355-6288|대구광역시 북구 호암로 30 (칠성동2가)|포장;주차;예약|평일/주말 09:30~21:00|128.59387626487884|35.88233550623406
본죽|대구복현동점|SJED014|053-939-6288|대구광역시 북구 동북로 280 (복현동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|128.62042098074133|35.892995753831684
본죽|대구산격점|SJED011|053-382-6288|대구광역시 북구 동북로 163 (산격동, 산격대우아파트)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|128.6125185583014|35.89891267067665
본죽|대구동서변점|SJED004|053-951-2277|대구광역시 북구 호국로 219 대성프라자 1786번지 132호|포장;주차;예약|매일 09:30~21:00운영, 매주 일요일 휴무|128.5988248886353|35.921371904304756
본죽&비빔밥|대구상인롯데점|SJEA013|053-633-5100|대구광역시 달서구 월곡로 268-6|포장;주차;예약|09:00~22:00 연중무휴(명절제외)|128.53930777528794|35.81844910136195
본죽&비빔밥|대구구병원점|SMAC027|053-524-6288|대구광역시 달서구 달구벌대로 1600 (감삼동)|||128.54176677523913|35.85152962247177
본죽&비빔밥|대구달서구청점|SMAC021|053-636-6287|대구광역시 달서구 학산로 7길 5||평일,토요일: 09:00~21:40 일요일 : 10:00~20:00|128.531691017749|35.82812032299887
본죽&비빔밥|대구성서점|SMAC012|053-592-3004|대구광역시 달서구 이곡동로 23 (이곡동)|||128.51001511430033|35.85425790778646
본죽&비빔밥|대구용산장기점|SMAC010|053-567-7080|대구광역시 달서구 용산로 141|포장;주차;예약|평일 08:00~23:00 주말/공휴일 08:00~23:00|128.53012629002424|35.85012846570658
본죽&비빔밥|대구성당뉴타운점|SGAF034|053-558-6288|대구광역시 달서구 당산로 39|포장;주차;예약|평일/토요일/공휴일 09:00~22:00 일요일 10:00~21:00|128.54445269274768|35.84094442041283
본죽&비빔밥|내당삼익뉴타운점|SMAC005|053-573-6233|대구광역시 서구 평리로 254 (내당동)|포장;주차;예약|평일/토요일 09:00~22:00, 일요일 09:00~20:30(11:00~13:00 영업일시중단)|128.5514970372847|35.862582224416215
본죽|계명대동산병원점|SJEA024|053-587-6282|대구광역시 달서구 달구벌대로 1035 (신당동, 계명대학교동산의료원)|포장||128.4790108976876|35.85420385853849
본죽|대구유천점|SJEA021|053-635-6288|대구광역시 달서구 조암남로 170 (유천동)||10:00~21:00|128.5165208036251|35.81572172240353
본죽|대구월배점|SJEA020|053-641-8233|대구광역시 달서구 상원로 142 상인자이아파트 상가동105호|포장;주차;예약|평일/주말 09:30~21:00 첫째주, 셋째주 일요일 휴무|128.53028115141754|35.82154541349478
본죽|대구칠호광장점|SJEA023|053-624-6288|대구광역시 달서구 달구벌대로 1726 (두류동)||09:30~20:30 매주 일요일 휴무|128.554253250946|35.85632865694368
본죽&비빔밥|대구상인롯데점|SJEA013|053-633-5100|대구광역시 달서구 월곡로 268-6|포장;주차;예약|09:00~22:00 연중무휴(명절제외)|128.53930777528794|35.81844910136195
본죽&비빔밥|대구구병원점|SMAC027|053-524-6288|대구광역시 달서구 달구벌대로 1600 (감삼동)|||128.54176677523913|35.85152962247177
본죽&비빔밥|대구달서구청점|SMAC021|053-636-6287|대구광역시 달서구 학산로 7길 5||평일,토요일: 09:00~21:40 일요일 : 10:00~20:00|128.531691017749|35.82812032299887
본죽&비빔밥|대구성서점|SMAC012|053-592-3004|대구광역시 달서구 이곡동로 23 (이곡동)|||128.51001511430033|35.85425790778646
본죽|대구팔달시장점|SJEE007|053-353-6288|대구광역시 서구 팔달로 178 (원대동3가)|포장;예약|09:30~21:00|128.56960710971094|35.88833805341181
본죽|대구감삼드림시티점|SJEA010|053-567-6288|대구광역시 달서구 장기로 240 (장기동)|포장;주차;예약|평일, 토요일 09:30~22:00 일요일 휴무|128.53424080573583|35.843764303994035
본죽&비빔밥|대구용산장기점|SMAC010|053-567-7080|대구광역시 달서구 용산로 141|포장;주차;예약|평일 08:00~23:00 주말/공휴일 08:00~23:00|128.53012629002424|35.85012846570658
본죽&비빔밥|대구성당뉴타운점|SGAF034|053-558-6288|대구광역시 달서구 당산로 39|포장;주차;예약|평일/토요일/공휴일 09:00~22:00 일요일 10:00~21:00|128.54445269274768|35.84094442041283
본죽|대구진천역점|SJEA011|053-631-6255|대구광역시 달서구 월배로 71 (진천동, 진천트윈팰리스)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|128.52212171050869|35.81423068795535
본죽|대구서구청점|SJEE003|053-527-6288|대구광역시 서구 국채보상로 248 (평리동)|포장;예약|평일 09:30~21:30 / 2,4째주 일요일 휴무(명절있는 달 휴무X)|128.55814117748022|35.870819228312115
본죽&비빔밥|내당삼익뉴타운점|SMAC005|053-573-6233|대구광역시 서구 평리로 254 (내당동)|포장;주차;예약|평일/토요일 09:00~22:00, 일요일 09:00~20:30(11:00~13:00 영업일시중단)|128.5514970372847|35.862582224416215
본죽|대구성서강창역점[동산병원]|SJEA009|053-592-6233|대구광역시 달서구 호산로 125 (파호동, 삼성명가타운상가)|포장;주차;예약|평일 09:00~21:30 주말/공휴일 09:00~21:30|128.47367699281153|35.850221391393085
본죽|대구서부정류장점|SJEA003|053-629-6288|대구광역시 달서구 월배로 457 (송현동)|포장;예약|평일/주말/공휴일 09:00~21:00|128.5547866060061|35.834207487243894
본죽|대구대곡점|SJEA001|053-644-3006|대구광역시 달서구 한실로 95 (도원동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|128.5371082623556|35.806974862744156
본죽&비빔밥|대구알파시티점|SMAC033|1644-6288|대구광역시 수성구 알파시티2로 27 (시지동, 수성메트로)|포장||128.69198823730824|35.84005666443559
본죽&비빔밥|대구수성교점|SMAC030|1644-6288|대구광역시 수성구 달구벌대로 2315 (수성동4가, 수성 롯데캐슬)|포장||128.61554894450492|35.860104942376694
본죽&비빔밥|대구범어역점|SMAC016|053-744-8383|대구광역시 수성구 달구벌대로480길 16|포장;주차;예약|월 ~ 토 09:00 ~ 21:00 / 일요일 휴무|128.62423882070266|35.858690109403796
본죽&비빔밥|대구MBC네거리점|SGAF036|053-742-9940|대구광역시 수성구 동대구로 389 (범어동)|포장;주차;예약|평일 09:00~21:00 / 토요일 09:00~20:00 / 일요일 휴무|128.62628117451894|35.865244399962776
본죽&비빔밥|대구만촌이마트점|SMAC013|053-756-8900|대구광역시 수성구 동원로 135|포장;주차;예약|월요일~일요일- 09:00~21:00|128.63346936719805|35.86918035084035
본죽&비빔밥|대구시지점|SMAC009|053-791-0056|대구광역시 수성구 달구벌대로 3188|포장;주차;예약|평일/주말/공휴일 09:00~21:30|128.7052168382442|35.84032020011848
본죽&비빔밥|대구알파시티점|SMAC033|1644-6288|대구광역시 수성구 알파시티2로 27 (시지동, 수성메트로)|포장||128.69198823730824|35.84005666443559
본죽&비빔밥|대구수성교점|SMAC030|1644-6288|대구광역시 수성구 달구벌대로 2315 (수성동4가, 수성 롯데캐슬)|포장||128.61554894450492|35.860104942376694
본죽|대구목련점|SJEF015|053-784-6234|대구광역시 수성구 용학로 198 (지산동)|포장;주차;예약|월~토 09:00~21:00(공휴일포함) / 일요일 휴무|128.63011946901744|35.82171768736965
본죽|대구황금동점|SJEF013|053-765-6282|대구광역시 수성구 청수로 202 (지산동)|포장;주차;예약|평일 09:00~21:00 / 주말 09:00~20:00 휴무일(설날,추석)|128.62994147889833|35.83898240761433
본죽&비빔밥|대구범어역점|SMAC016|053-744-8383|대구광역시 수성구 달구벌대로480길 16|포장;주차;예약|월 ~ 토 09:00 ~ 21:00 / 일요일 휴무|128.62423882070266|35.858690109403796
본죽&비빔밥|대구MBC네거리점|SGAF036|053-742-9940|대구광역시 수성구 동대구로 389 (범어동)|포장;주차;예약|평일 09:00~21:00 / 토요일 09:00~20:00 / 일요일 휴무|128.62628117451894|35.865244399962776
본죽&비빔밥|대구만촌이마트점|SMAC013|053-756-8900|대구광역시 수성구 동원로 135|포장;주차;예약|월요일~일요일- 09:00~21:00|128.63346936719805|35.86918035084035
본죽|대구신매시장점|SJEF022|053-791-6290|대구광역시 수성구 신매로 91 시지삼주한라협화타운 상가 112동 106호|포장;예약|09:30~21:30|128.70695793962298|35.83749115499393
본죽|대구만촌역점|SJEF016|053-759-6233|대구광역시 수성구 달구벌대로 2602 (만촌동)|포장;주차;예약|평일 9:30 ~ 21:30 / 주말 09:30 ~ 21:00|128.64701496301612|35.85821055916271
본죽|대구두산[트럼프월드]점|SJEF021|053-761-9288|대구광역시 수성구 상화로 142 (두산동)|포장;예약|월요일~일요일 : 09:00~22:00(매월 마지막주 일요일 정기휴무)|128.62248176749182|35.83526252774216
본죽&비빔밥|대구시지점|SMAC009|053-791-0056|대구광역시 수성구 달구벌대로 3188|포장;주차;예약|평일/주말/공휴일 09:00~21:30|128.7052168382442|35.84032020011848
본죽|대구수성뉴타운쌍용예가점|SJEF020|053-754-6288|대구광역시 수성구 명덕로 477 (범어동, 범어쌍용예가아파트)|포장;주차;예약|평일 및 토요일 10:00~21:00 / 매주 일요일 휴무|128.62131535590413|35.85450865947085
본죽|대구수성점|SJEF002|053-781-5119|대구광역시 수성구 용학로 293 (지산동)|포장;주차;예약|평일/주말 09:30~21:00 일요일 휴무|128.64021368936622|35.82187590886638
본죽|대구수성교점|SJEF018|053-752-6288|대구광역시 수성구 달구벌대로 2315 수성롯데캐슬상가 108호|포장;주차;예약|평일/주말 09:00~21:00|128.61554894450492|35.860104942376694
본죽|대구사월점|SJEF009|053-791-6288|대구광역시 수성구 달구벌대로 3321 (사월동)|포장;예약|평일 09:00~21:00 주말 09:00~22:00공휴일 휴무|128.7190594544119|35.83641748354877
본죽|대구중동교점|SJEF006|053-764-6288|대구광역시 수성구 청수로 11 (중동)|포장;예약|평일/주말 09:00~21:00|128.6094161454757|35.8412668586051
본죽|대구수성구청점|SJEF003|053-744-6288|대구광역시 수성구 달구벌대로 2474 (범어동)|포장;예약|평일 09:00~22:00 / 주말 09:00 ~ 21:00|128.63328114543523|35.85849901306797
본죽&비빔밥|대구동성로중앙점|SMAC018|053-424-6288|대구광역시 중구 중앙대로 388|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|128.59376874727906|35.86768435717525
본죽&비빔밥|대구경북대병원점|SMAC014|053-253-6288|대구광역시 중구 동덕로 129|포장;예약|평일/주말 08:00~21:00|128.60319313528822|35.86617838090683
본죽&비빔밥|대구중구남산점|SMAC026|053-257-6288|대구광역시 중구 달구벌대로 1950 (남산동, 남산그린타운)|포장;예약|09:00 ~ 22:00|128.57674430809473|35.862916705837385
본죽&비빔밥|대구동산병원점|SMAC024|053-252-6288|대구광역시 중구 국채보상로 468 (대신동)|||128.58191762953115|35.87032819009048
