##NAME|SUBNAME|ID|TELNUM|NEWADDR|WEBSITE@@코스닥기업
현진소재||053660|051-602-7700|부산광역시 강서구 녹산산단289로 92 (송정동)|www.hjmco.co.kr
형지I&C||011080|02-2107-6500|서울특별시 강남구 도곡로 206 (도곡동, 지오빌딩)|www.hyungjiinc.com
홈센타홀딩스||060560|053-210-5140|대구시 북구 노원로 139-6|www.homecenterholdings.com
홈캐스트||064240|02-3400-8300|서울특별시 강남구 언주로 726 두산빌딩 14층(논현동)|www.homecast.net
화성밸브||039610|053-353-5789|대구시 서구 팔달로2길 29 (비산동)|www.hsvalve.com
화신정공||126640|054-330-5151|경북 영천시 도남공단3길 96|hsp.hwashin.co.kr
화신테크||086250|053-663-5400|대구광역시 달성군 유가면 테크노중앙대로 1|www.hstech.co.kr
화이브라더스코리아||204630|02-2299-8089|서울특별시 성동구 독서당로39길 37-37 302호(옥수동, 루하우스)|www.huayibrothersent.com
화일약품||061250|031-628-3520|경기도 화성시 향남읍 제약공단3길 57|www.hwail.com
화진||134780|054-335-9655|경상북도 영천시 도남공단3길 26 (도남동)|www.hwajin-corp.com
효성오앤비||097870|041-545-8116|충청남도 아산시 온천대로 1785 (신동)|www.hsonb.com
휘닉스소재||050090|054-470-0885|경북 구미시 산호대로 422(공단동)|www.phoenixmaterials.kr
휴네시온||290270|02-539-3961|서울특별시 강남구 학동로97길 20 성호빌딩 2층/3층|www.hunesion.com
휴림로봇||090710|041-590-1700|충청남도 천안시 서북구 직산읍 4산단6길 27|www.dstrobot.com
휴마시스||205470|031-478-8585|경기도 안양시 동안구 전파로 88 신원비젼타워 114호.502호.504호.604호.6041호.비031호.비032호|www.humasis.com
휴맥스||115160|031-776-6114|경기도 용인시 처인구 영문로 2 (유방동)|www.humaxdigital.com
휴맥스홀딩스||028080|031-776-6114|경기도 용인시 처인구 영문로 2|www.humaxdigital.com
휴메딕스||200670|070-7492-5600|경기도 안양시 동안구 학의로 268 603호|www.humedix.com
휴비츠||065510|031-428-9100|경기도 군포시 공단로 298-29 (금정동)|www.huvitz.com
휴온스||243070|02-854-4700|경기도 성남시 분당구 판교로 253 C-902|www.huons.com
휴온스글로벌||084110|02-854-4700|경기도 성남시 분당구 판교로 253 씨-901(삼평동, 판교이노밸리)|www.huonsglobal.com
휴젤||145020|02-3442-3898|강원도 춘천시 신북읍 신북로 61-20|www.hugel.co.kr
휴코드||036840|031-732-1555|경기도 용인시 수지구 풍덕천로129번길 9 599 (풍덕천동, 오성빌딩)|www.hucord.com
흥구석유||024060|053-424-3395|대구시 중구 동덕로 38길 5|www.hunggu.kr
흥국||010240|041-546-7771|충남 아산시 둔포면 아산밸리로 357|www.heungkuk.co.kr
흥국에프엔비||189980|043-882-5666|서울특별시 서초구 마방로 60 24층 (양재동, 트러스트타워)|www.hyungkuk.com
희림||037440|02-3410-9000|서울특별시 강동구 상일로6길 39|www.heerim.com
힘스||238490|032-821-2511|인천광역시 남동구 남동서로 126 (고잔동)|www.hims.co.kr
AP시스템||265520|031-379-2700|경기도 화성시 동탄면 동탄산단8길 15-5|www.apsystems.co.kr
AP위성||211270|02-2026-7800|서울특별시 금천구 가산디지털2로 98 (가산동, IT캐슬) 2동 9층|www.apsi.co.kr
APS홀딩스||054620|031-776-1800|경기도 화성시 동탄면 동탄산단9길 23-12 (동탄면)|www.apsholdings.co.kr
CJ/ENM||035760|02-2107-0114|서울특별시 서초구 과천대로 870-13 (방배동)|www.cjoshopping.com
CJ프레시웨이||051500|02-2149-6007|경기도 용인시 기흥구 기곡로 32|www.cjfreshway.com
CMG제약||058820|02-3453-8816|서울특별시 강남구 도산대로66길 14 (청담동)|www.cmgpharma.co.kr
CNH||023460|02-3287-0700|경기도 부천시 원미구 상일로 120, 송내리더스텔 411호 (상동)|www.cnhholdings.com
CS||065770|031-622-3200|경기도 성남시 분당구 판교로228번길 15 윈스동 10층 (삼평동 판교세븐벤처밸리1)|www.cs-holdings.co.kr
CSA/코스믹||083660|02-483-0077|서울특별시 강남구 학동로30길 20|www.gentro.co.kr
DB금융스팩6호||306620|02-369-3062|서울특별시 영등포구 국제금융로8길 32|
DB금융스팩7호||322780|02-369-3974|서울특별시 영등포구 국제금융로8길 32 DB금융투자|
DMS||068790|070-7587-8036|경기도 용인시 기흥구 흥덕중앙로 120 유타워 6층 (영덕동)|www.dms21.co.kr
DSC인베스트먼트||241520|02-3453-3190|서울특별시 성동구 뚝섬로1길 10 (성수동1가) 3층|www.dscinvestment.com
EDGC||245620|032-713-2140|인천광역시 연수구 하모니로 291 (송도동, 이원의료재단) 4층|www.edgc.com
EG||037370|041-750-7777|충청남도 금산군 추부면 서대산로 459|www.egcorp.co.kr
EMW||079190|02-2107-5500|인천광역시 남동구 남동서로 155 (고잔동)|www.emw.co.kr
GH신소재||130500|054-460-8100|경북 구미시 1공단로4길 141-54|www.gumho-nt.com/
GMR/머티리얼즈||032860|041-533-8449|충청남도 아산시 인주면 인주산단로 65|www.gmrmaterials.com
GRT||900290|8605108631628|Room 01, 21/F, Prosper Commercial Building, 9 Yin Chong Street, Kowloon, Hong Kong|www.grt-tongli.co.kr
GS홈쇼핑||028150|02-2007-4545|서울시 영등포구 선유로 75 GS 강서타워|company.gsshop.com
GST||083450|031-371-2200|경기도 화성시 동탄면 동탄산단6길 15-13|www.gst-in.com
GV||045890|032-670-3000|경기도 부천시 오정구 산업로104번길 14(오정동)|www.dblightec.com
HB테크놀러지||078150|041-532-8730|충남 아산시 음봉면 산동로 87|www.hbtechnology.co.kr
HRS||036640|031-655-8822|경기도 평택시 팽성읍 추팔산단2길 7|www.hrssilicone.com
IBKS제10호스팩||299170|02-6915-5350|서울특별시 영등포구 국제금융로6길 11 삼덕빌딩 9층|
IBKS제5호스팩||254120|02-6915-5361|서울특별시 영등포구 국제금융로6길 11, 9층(여의도동, 삼덕빌딩)|
IBKS제6호스팩||264850|02-6915-5357|서울특별시 영등포구 국제금융로6길 11, 9층(여의도동, 삼덕빌딩)|
IBKS제7호스팩||276920|02-6915-5333|서울특별시 영등포구 국제금융로6길 11, 9층(여의도동)|
IBKS제9호스팩||297570|02-6915-5342|서울특별시 영등포구 국제금융로6길 11 삼덕빌딩 9층|
iMBC||052220|02-2105-1100|서울특별시 마포구 성암로 255 10층(상암동, 문화방송미디어센터)|www.imbc.com
ISC||095340|031-777-7675|경기도 성남시 중원구 갈마치로 215, 금강펜테리움IT타워 6층 (상대원동)|www.isc21.kr
ITX엠투엠||099520|02-2082-8500|서울시 금천구 가산디지털1로 212|www.itxm2m.com
JTC||950170|092-260-8364|6F Hakata Prestige Bldg., 2-17-1, Hakata-ekimae, Hakata-Ku,Fukuoka 8120011, Japan|www.groupjtc.com/korean/
JW신약||067290|02-840-6111|서울시 서초구 남부순환로 2477|www.jw-shinyak.co.kr
JYP/Ent.||035900|02-6347-0163|서울특별시 강동구 강동대로 205 (성내동, JYP Center 빌딩)|www.jype.com
KB오토시스||024120|041-537-5345|충남 아산시 음봉면 아산온천로 528-24|www.kbautosys.com
KBI메탈||024840|053-610-5600|대구광역시 달성군 논공읍 논공로87길 88|www.kabulmetal.co.kr
KCC건설||021320|02-513-5500|서울시 서초구 강남대로 587(잠원동)|www.kccworld.net
KCI||036670|041-660-7900|충청남도 서산시 대산읍 대죽1로 221|www.kciltd.com
KD건설||044180|031-706-8577|경기도 안산시 단원구 광덕서로 102 4063호|www.kdcon.co.kr
KG/ETS||151860|031-488-1122|경기도 시흥시 소망공원로 5 (정왕동)|www.kgets.co.kr
KG모빌리언스||046440|02-2192-2000|서울특별시 중구 통일로 92 케이지타워 16층|www.mobilians.co.kr
KG이니시스||035600|1588-4954|서울특별시 중구 통일로 92 케이지타워 14,15층|www.inicis.com
KH바텍||060720|054-465-0630|경상북도 구미시 1공단로10길 53-12 (공단동)|www.khvatec.com
KJ프리텍||083470|031-230-6800|경기도 화성시 반월남길 77 (반월동)|www.kjpretech.com
KMH||122450|02-2647-1255|서울시 양천구 목동서로 201 KT정보전산센터 7층|www.ikmh.co.kr
KMH하이텍||052900|041-539-6114|충남 아산시 음봉면 연암율금로 330|www.kmhhitech.com
KNN||058400|051-850-9214|부산광역시 연제구 고분로13번길 15 (연산동)|www.knn.co.kr
KPX생명과학||114450|061-688-4600|전라남도 여수시 여수산단2로 84 (화치동)|www.kpxls.com
KT서브마린||060370|051-704-0004|부산시 해운대구 송정광어골로 42 kt 송정타워 6층|www.ktsubmarine.co.kr
KTH||036030|02-1588-5668|서울특별시 동작구 보라매로5길 23 (신대방동)|www.kthcorp.com
MP그룹||065150|02-596-3300|서울시 서초구 효령로 132|www.mrpizza.co.kr
MP한강||219550|02-814-4640|서울특별시 구로구 디지털로 273 에이스트윈타워 2차 1206호|www.hkcorea.co.kr
NE능률||053290|02-2014-7114|서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층|www.neungyule.com
NEW||160550|02-3490-9300|서울특별시 강남구 학동로9길 5|www.its-new.co.kr
NHN벅스||104200|031-8038-4186|경기도 성남시 분당구 대왕판교로645번길 16 플레이뮤지엄|www.bugscorp.co.kr
NHN한국사이버결제||060250|02-2108-1000|서울특별시 구로구 디지털로26길 72|www.kcp.co.kr
NICE평가정보||030190|02-2122-4000|서울특별시 영등포구 은행로 17 NICE 그룹1사옥|www.niceinfo.co.kr
PN풍년||024940|031-491-2965|경기도 안산시 단원구 별망로 620 (초지동)|www.pn.co.kr
RFHIC||218410|031-8069-3000|경기도 안양시 동안구 부림로 170 4114(관양동)|www.rfhic.com
S&K폴리텍||091340|031-432-8061|경기도 안산시 단원구 시화벤처로 515 성곡동 8086번지|www.snkpolytec.com
SBI인베스트먼트||019550|02-2139-9200|서울특별시 강남구 테헤란로 509 엔씨타워1 14층|www.sbik.co.kr
SBI핀테크솔루션즈||950110|81-3-3498-5011|일본 동경 시부야구 시부야 2-1-1 아오야마퍼스트빌딩|www.axes-group.com
SBS콘텐츠허브||046140|02-2001-0631|서울시 마포구 상암산로 82 SBS프리즘타워 15층/ 16층|www.sbscontentshub.co.kr
SCI평가정보||036120|1577-1006|서울시 마포구 토정로 144|www.sci.co.kr
SDN||099220|02-446-6691|경기도 성남시 분당구 대왕판교로644번길 21 메디포스트 3층|www.sdn-i.com
SFA반도체||036540|041-529-0708|충남 천안시 서북구 백석공단7로 16|www.sfasemicon.com
SG||255220|032-574-6525|인천광역시 서구 봉수대로300번길 15, 300번길 9|saholdings.co.kr
SG&G||040610|02-2105-6315|경기도 안산시 단원구 원시로 239-10|www.sgng.com
SGA||049470|070-7308-1004|서울특별시 송파구 법원로11길 25 에이동 801호(문정동, 에이치비지니스파크)|www.sgacorp.kr
SGA솔루션즈||184230|02-574-6856|서울특별시 송파구 법원로11길 25 에이동 901호(문정동, 에이치비지니스파크)|sgasol.kr
SK3호스팩||232330|02-3773-8373|서울특별시 영등포구 국제금융로8길 31 여의도동, 에스케이증권빌딩|
SK4호스팩||307070|02-3773-9151|서울특별시 영등포구 국제금융로8길 31 4층|
SK머티리얼즈||036490|054-630-8114|경북 영주시 가흥공단로 59-33|www.sk-materials.com
SK바이오랜드||052260|041-550-7700|충남 천안시 동남구 병천면 송정리 2길 59|www.skbioland.com
SKC/솔믹스||057500|031-660-8400|경기도 평택시 경기대로 1043 (장당동)|www.skcsolmics.com
SKC코오롱PI||178920|031-436-8600|충청북도 진천군 이월면 고등1길 27|www.skckolonpi.com
SM/C&C||048550|02-3788-0000|서울특별시 강남구 삼성로 648 한섬빌딩|www.smcultureandcontents.com
SM/Life/Design||063440|031-955-7171|경기도 파주시 직지길 376 (문발동)|www.fncadc.com
SNK||950180|81-06-6339-6362|1-16-17, Esakacho, Suitasi, Osaka, Japan|www.snk-corp.co.jp
SV인베스트먼트||289080|02-3775-1020|서울특별시 영등포구 국제금융로 10 46층 (여의도동, 쓰리아이에프씨)|www.svinvest.com
THE/E&M||089230|055-379-2100|서울특별시 강남구 논현로 842 압구정빌딩 8층(신사동)|www.theenm.com
THE/MIDONG||161570|070-7425-0614|서울특별시 서초구 남부순환로 2652 대명빌딩 7층|www.mdncinema.com
TJ미디어||032540|02-3663-4700|서울특별시 강서구 화곡로64길 23 (등촌동)|www.tjmedia.co.kr
TPC||048770|1588-5982|인천광역시 서구 갑문2로 39 (오류동) 단해창도클러스터|www.tpcpage.co.kr
TS인베스트먼트||246690|02-6250-5700|서울특별시 강남구 선릉로 531, 3층|www.tsinvestment.co.kr
UCI||038340|02-3438-6900|서울특별시 구로구 디지털로33길 48 604호(구로동, 대륭포스트타워7차)|www.ucigroup.co.kr
W홀딩컴퍼니||052300|032-880-9261|서울특별시 강남구 언주로148길 19 청호빌딩 4층|www.shwa.co.kr
WI||073570|041-582-5700|충청남도 천안시 서북구 직산읍 4산단7로 17-15|www.at-tech.co.kr
YTN||040300|02-398-8000|서울특별시 마포구 상암산로 76 와이티엔뉴스퀘어|www.ytn.co.kr
YW||051390|031-703-7118|경기도 성남시 분당구 야탑남로 280, C동 801호(야탑동, 분당테크노파크)|www.ywtc.com
3S||060310|02-896-9474|서울특별시 금천구 시흥대로71길 30-1 (시흥동)|www.3sref.com
