##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@KB손해보험
KB손해보험|호남GA-6지점|지점|E002977|061-729-1180|전남 순천시 연향번영길 108  2층 (연향동,영화빌딩) (연향동 1342-4 2층 (연향동,영화빌딩))|오전10시~오후4시(월~금)|127.518478|34.951501
KB손해보험|호남GA-7지점|지점|E003119|061-800-2680|전남 목포시 영산로 101, 5층 (명륜동, KB손해보험목포빌딩) (명륜동 5-1 (KB손해보험목포빌딩))||126.385707|34.791571
매직카|광양광양점|매직카서비스점|M0003745|061-761-8208|전남 광양시 광양읍 인덕로 910 (광양읍 덕례리 1741-10)|08:30~19:30|127.579244|34.964319
매직카|광양중동점|매직카서비스점|M0006738|061-794-1685|전남 광양시 중마중앙로 146 (중동) (중동 1295-12)|08:00~20:00|127.698366|34.943197
매직카|나주성북점|매직카서비스점|M0003753|061-334-0235|전남 나주시 대호길 37 (성북동 26-4)|07:50~19:30|126.724481|35.034812
매직카|목포산정점|매직카서비스점|M0003862|061-276-4902|전남 목포시 자유로 46 (산정동 1080-212)|08:30~19:00|126.394680|34.793240
매직카|목포옥암점|매직카서비스점|M0005884|061-281-2266|전남 목포시 백년대로 379 (옥암동 969-8)|08:00~20:00|126.427920|34.807641
매직카|순천순천점|매직카서비스점|M0003743|061-755-6986|전남 순천시 서면 순천로 64 (서면 동산리 93-1)|08:00~19:00|127.488996|34.996034
매직카|여수봉산점|매직카서비스점|M0005063|061-641-5388|전남 여수시 어항로 13-2 (봉산동 281-2)|08:30~19:00|127.720268|34.732396
매직카|여수선원점|매직카서비스점|M0005267|061-686-5710|전남 여수시 무선중앙로 94 (선원동 1249-7)|08:30~19:30|127.654158|34.772453
매직카|영암삼호점|매직카서비스점|M0003756|061-462-7976|전남 영암군 삼호읍 세가래2길 5 (삼호읍 용암리 206)|08:00~19:00|126.649059|34.804827
KB손해보험|군산대물보상센터|보상센터|E002285|063-907-6106|전북 군산시 월명로 254, 5층 (수송동,더모나코빌딩) (수송동 831-2번지 더모나코빌딩 5층)||126.716173|35.966730
KB손해보험|익산보상센터|보상센터|E001987|063-839-3993|전북 익산시 하나로 464  대성빌딩 4층 (어양동 629-2 대성빌딩 4층)||126.981541|35.961736
KB손해보험|전주대물보상센터|보상센터|E002283|063-907-6110|전북 전주시 완산구 홍산로 158 (효자동2가, 한국토지주택공사전북본부) 10층 (효자동2가 1333-1 (한국토지주택공사전북본부) 10층)||127.103278|35.815540
KB손해보험|전주보상센터|보상센터|E001986|063-259-8681|전북 전주시 완산구 홍산로 158  10층 (효자동2가,LH전북지역본부) (효자동2가 1333-1 10층 (효자동2가,LH전북지역본부))|오전9시부터 오후 6시까지|127.104918|35.807459
KB손해보험|익산지역단|지역단|D000534|063-831-6900|전북 익산시 하나로 464, 4층 KB손해보험 익산지역단 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩4층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.981545|35.961736
KB손해보험|전주지역단|지역단|D000323|063-250-4900|전북 전주시 완산구 홍산로 158, 10층 KB손해보험 전주지역단 (효자동2가,LH공사) (완산구 효자동2가 1333-1 LH전북지역본부 신사옥 10층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.104777|35.807542
KB손해보험|군산지점|지점|E000794|063-472-4748,4703|전북 군산시 월명로 254, 5층 KB손해보험 군산지점 (수송동,더모나코빌딩) (수송동 831-2 더모나코빌딩 5층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.716173|35.966727
KB손해보험|모악지점|지점|E000788|063-250-4999|전북 전주시 완산구 홍산로 , 11층 (효자동2가,LH공사) (완산구 효자동2가 1333-1번지 LH전북본부 신빌딩 11층 )|오전10시~오후4시(월~금)|127.105430|35.808438
KB손해보험|새군산지점|지점|E002520|063-472-4748|전북 군산시 월명로 254, 5층 KB손해보험 새군산지점 (수송동,더모나코빌딩) (수송동 831-2 더모나코빌딩 5층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.716173|35.966727
KB손해보험|영등지점|지점|E001911|063-839-3902|전북 익산시 하나로 464, 3층 KB손해보험 영등지점 (어양동,대성빌딩) (어양동 629-2 대성빌딩 3층)|오전10시~오후4시(월~금)|126.981545|35.961736
KB손해보험|완산지점|지점|E000785|063-259-8600|전북 전주시 완산구 홍산로 158  11층 KB손해보험 완산지점 (효자동2가,한국토지주택공사 전북본부) (효자동2가 1333-1 11층 KB손해보험 완산지점 (효자동2가,한국토지주택공사 전북본부))|오전10시~오후4시(월~금)|127.104918|35.807459
KB손해보험|익산중앙지점|지점|E001772|063-839-3800|전북 익산시 하나로 464, 2층 KB손해보험 익산중앙지점 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩 2층)|오전10시~오후4시(월~금)|126.981545|35.961736
KB손해보험|익산지점|지점|E000793|063-841-2114|전북 익산시 하나로 464, 5층 KB손해보험 익산지점 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩5층)|오전10시~오후4시(월~금)|126.981545|35.961736
KB손해보험|전북지점|지점|E000787|063-259-5888|전북 전주시 완산구 홍산로 158, 11층 KB손해보험 전북지점 (효자동2가,LH공사) (완산구 효자동 2가 1333-1 LH전북본부 신사옥 11층)|오전10시~오후4시(월~금)|127.105430|35.808438
KB손해보험|전주지점|지점|E000783|063-259-8500|전북 전주시 완산구 홍산로 158, 11층 KB손해보험 전주지점 (효자동2가,LH공사) (완산구 효자동 2가 1333-1 LH전북본부 신사옥 11층)|오전10시~오후4시(월~금)|127.105430|35.808438
KB손해보험|호남GA-3지점|지점|E002177|063-276-6201|전북 전주시 완산구 홍산로 158, 10층 KB손해보험 (효자동2가,LH공사) (효자동2가 1333-1 LH공사 10층 KB손해보험)|오전10시~오후4시(월~금)|127.104929|35.807445
KB손해보험|호남GA-5지점|지점|E003003|063-839-8950|전북 익산시 선화로3길 7-16, 2층 (모현동1가,선우빌딩) (모현동1가 852 선우빌딩 2층)|오전10시~오후4시(월~금)|126.939606|35.951206
KB손해보험|호남GA-프런티어1지점|지점|E003078|063-259-5980|전북 전주시 완산구 홍산로 158, 10층 (효자동2가,한국토지주택공사 전북본부) (효자동2가 1333-1 (한국토지주택공사전북본부) 10층)|오전10시~오후4시(월~금)|127.104867|35.807614
매직카|고창고창점|매직카서비스점|M0003779|063-561-1911|전북 고창군 고창읍 보릿골로 106 (고창읍 읍내리 616-35)|08:30~19:00|126.695804|35.434556
매직카|군산오식도점|매직카서비스점|M0003776|063-463-8572|전북 군산시 분멀3길 28 (오식도동 669-2)|09:00~19:00|126.570173|35.963755
매직카|군산조촌점|매직카서비스점|M0003777|063-446-4488|전북 군산시 백릉로 134 (조촌동 943-1)|08:30~19:00|126.740780|35.975469
매직카|김제교동점|매직카서비스점|M0003780|063-543-1261|전북 김제시 동서로 45 (교동 367-5)|09:00~19:00|126.876910|35.793012
매직카|남원왕정점|매직카서비스점|M0003781|063-633-3773|전북 남원시 남문로 367 (왕정동 78-1)|08:00~19:00|127.371514|35.406957
매직카|완주봉동점|매직카서비스점|M0003772|063-262-3159|전북 완주군 봉동읍 봉동중앙로 192 (봉동읍 낙평리 956-4)|08:30~19:00|127.156629|35.935812
매직카|익산어양점|매직카서비스점|M0006475|063-838-1471|전북 익산시 부송로 17 (어양동 1-47)|08:30~19:30|126.992780|35.953590
매직카|익산주현점|매직카서비스점|M0008850|063-858-5109|전북 익산시 주현로 79-2 (주현동) (주현동 171-20)||126.957697|35.937441
매직카|전주금암점|매직카서비스점|M0004011|063-252-9494|전북 전주시 덕진구 권삼득로 240-1 (금암동 728-285)|08:00~20:00|127.133435|35.839177
매직카|전주삼천점|매직카서비스점|M0003765|063-228-3058|전북 전주시 완산구 용리로 78 (완산구 삼천동1가 604-2)|08:30~19:00|127.118507|35.798469
매직카|전주서신점|매직카서비스점|M0003760|063-276-1659|전북 전주시 완산구 전룡로 5 (완산구 서신동 843-11)|08:00~20:00|127.113675|35.826114
매직카|전주우아점|매직카서비스점|M0003770|063-246-5114|전북 전주시 덕진구 정언신로 152 (덕진구 우아동2가 903-5)|08:30~20:00|127.170155|35.830572
매직카|전주중화산점|매직카서비스점|M0003761|063-225-6723|전북 전주시 완산구 중화산로 37 (중화산동2가, 현대카센타) (중화산동2가 446-11 (현대카센타))|08:00~19:30|127.117982|35.813636
매직카|정읍상동점|매직카서비스점|M0003778|063-532-3825|전북 정읍시 충정로 132 (상동, 명장카공업사) (상동 466-1 (명장카공업사))|08:00~20:00|126.865451|35.564838
KB손해보험|제주대물보상센터|보상센터|E002287|064-902-6301|제주 제주시 복지로북길 7  3층 (도남동,정석빌딩) (도남동 696-6 3층 (도남동,정석빌딩))||126.521198|33.489132
KB손해보험|제주보상센터|보상센터|E001953|064-797-8005|제주 제주시 도령로 115, 1층(연동, KB손해보험제주빌딩) (연동 2331-4 (KB손해보험제주빌딩))||126.489497|33.492420
KB손해보험|제주지역단|지역단|D000343|064-797-8000|제주 제주시 도령로 115 KB손해보험 제주빌딩 1층 (연동 2331-4 KB손해보험 제주빌딩 1층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.489625|33.492292
KB손해보험|수도GA1-제주지점|지점|E000947|064-797-8035|제주 제주시 도령로 115, 2층 (연동,KB손해보험) (연동 2331-4번지 KB손해보험 2층)|오전10시~오후4시(월~금)|126.489487|33.492428
KB손해보험|신제주지점|지점|E000948|064-797-8141|제주 제주시 도령로 115  2층 제주지역단 신제주지점 (연동,KB손해보험 제주빌딩) (연동 2331-4 2층 제주지역단 신제주지점 (연동,KB손해보험 제주빌딩))|오전10시~오후4시(월~금)|126.489517|33.492401
KB손해보험|제주지점|지점|E000398|064-797-8062|제주 제주시 도령로 115, 3층 제주지역단 제주지점 (연동,KB손해보험 제주빌딩) (연동 2331-4 KB손해보험 빌딩 3층 제주지점)|오전10시~오후4시(월~금)|126.489487|33.492428
KB손해보험|한라지점|지점|E000945|064-797-8109|제주 제주시 도령로 115 (연동, KB손해보험제주빌딩) (연동 2331-4 (KB손해보험제주빌딩))|오전10시~오후4시(월~금)|126.489497|33.492420
매직카|제주동홍점|매직카서비스점|M0003786|064-763-4972|제주 서귀포시 일주동로 8628 (동홍동 524-15)|08:30~19:00|126.566408|33.254614
매직카|제주용담점|매직카서비스점|M0003783|064-749-8287|제주 제주시 용문로 58 (용담2동 735-23)|08:00~18:30|126.502499|33.504188
매직카|제주일도점|매직카서비스점|M0003785|064-726-2377|제주 제주시 남광로 156 (일도2동 18-3)|09:00~20:00|126.550984|33.499908
KB손해보험|천안대물보상센터|보상센터|E002275|041-905-2216|충남 천안시 동남구 충절로 199  4층 (원성동,KB손해보험빌딩) (원성동 564-1 4층 (원성동,KB손해보험빌딩))||127.159384|36.801002
KB손해보험|천안보상센터|보상센터|E001982|041-629-7716|충남 천안시 동남구 충절로 199  4층 (원성동,kb손해보험천안빌딩) (원성동 564-1 4층 (원성동,kb손해보험천안빌딩))||127.159384|36.801002
KB손해보험|홍성대물보상센터|보상센터|E002277|041-905-2214|충남 홍성군 홍북읍 청사로 146  411호 (신경리,센텀시티) (홍북읍 신경리 587 411호 (신경리,센텀시티))||126.679355|36.657023
KB손해보험|홍성보상센터|보상센터|E001980|041-905-2283|충남 홍성군 홍성읍 법원로 41 (월산리)  (홍성읍 월산리 847-4 홍성법조타운406호)|업무시간 : 09:00 ~18:00|126.648296|36.599558
KB손해보험|천안지역단|지역단|D000321|041-629-7500|충남 천안시 동남구 충절로 199, 6층 KB손해보험 천안지역단 (원성동,KB손해보험천안빌딩) (동남구 원성동 564-1번지 KB손해보험 1층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.159368|36.800966
KB손해보험|충남지역단|지역단|D000597|041-419-0003|충남 서산시 호수공원3로 56, 5층 KB손해보험 충남지역단 (예천동,신우빌딩)  (예천동 1256-1 신우빌딩 5층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.451218|36.773710
KB손해보험|논산지점|지점|E000769|041-735-1325|충남 논산시 중앙로410번길 6, 6층 KB손해보험 대전지역단 논산지점 (취암동,황산빌딩) (취암동 1050-1 황산빌딩 6층 KB손해보험 대전지역단 논산지점)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.088989|36.200609
KB손해보험|보령지점|지점|E000774|041-936-3900|충남 보령시 터미널길 7, 3층 KB손해보험 보령지점 (궁촌동,엘타워) (궁촌동 345-3 엘타워 3층 KB손해보험 보령지점 )|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.589023|36.341967
KB손해보험|서산지점|지점|E000761|041-419-0100|충남 서산시 호수공원3로 56, 6층 KB손해보험 충남지역단 서산지점 (예천동,신우빌딩) (예천동 1256-1 신우빌딩 6층)|오전10시~오후4시(월~금)|126.451204|36.773753
KB손해보험|아산지점|지점|E000782|041-545-2600|충남 아산시 번영로 226, 6층 KB손해보험 천안지역단 아산지점(모종동,현진빌딩) (모종동 567-1 현진빌딩 6층 KB손해보험 천안지역단 아산지점)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.015616|36.783881
KB손해보험|예당지점|지점|E002569|041-419-0052|충남 당진시 시청2로 10, 3층 (수청동,제일빌딩) (수청동 1027번지 제일빌딩 3층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.644026|36.890027
KB손해보험|천안동부지점|지점|E000775|041-629-7520|충남 천안시 동남구 충절로 199, 5층 KB손해보험 천안지역단 천안동부지점 (원성동,KB손해보험 천안빌딩) (동남구 원성동 564-1번지 KB손해보험 빌딩 5층 천안동부지점)|오전10시~오후4시(월~금)|127.159370|36.800963
KB손해보험|천안중앙지점|지점|E001025|041-629-7600|충남 천안시 동남구 충절로 199, 2층 KB손해보험 천안지역단 천안중앙지점 (원성동,KB손해보험 천안빌딩) (동남구 원성동 564-1 KB손해보험 빌딩 2층)|오전10시~오후4시(월~금)|127.159385|36.800960
KB손해보험|천안지점|지점|E001666|041-629-7560|충남 천안시 동남구 충절로 199  3층 KB손해보험 천안지역단 천안지점 (원성동,KB손해보험 천안빌딩) (원성동 564-1 3층 KB손해보험 천안지역단 천안지점 (원성동,KB손해보험 천안빌딩))|오전10시~오후4시(월~금)|127.159384|36.801002
KB손해보험|충청GA-3지점|지점|E002175|041-629-7722|충남 천안시 동남구 충절로 199  (원성동,kb손해보험천안빌딩) (원성동 564-1 (원성동,kb손해보험천안빌딩))|오전10시~오후4시(월~금)|127.159384|36.801002
KB손해보험|홍성지점|지점|E000757|041-634-2114|충남 홍성군 홍북읍 청사로 146, 6층 601호 (신경리,센텀시티KB손해보험) (홍북읍 신경리 587 6층 601호 (신경리,센텀시티KB손해보험))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.679355|36.657023
매직카|공주금흥점|매직카서비스점|M0003739|041-850-0206|충남 공주시 장기로 160 (금흥동 6-15)|08:00~22:00|127.156965|36.481703
매직카|금산금산점|매직카서비스점|M0004442|041-751-0798|충남 금산군 금성면 금산로 1578 (금성면 양전리 75-5)|08:30~19:00|127.493509|36.113675
매직카|당진시곡점|매직카서비스점|M0006228|041-352-4934|충남 당진시 송산면 송산로 103 (금암리) (송산면 금암리 96-4)|08:00~20:00|126.651956|36.921566
매직카|당진원당점|매직카서비스점|M0006191|041-356-0502|충남 당진시 정안로 52 (원당동 381)|08:00~20:00|126.649902|36.906292
매직카|보령남곡점|매직카서비스점|M0003744|041-935-2995|충남 보령시 남서1길 2 (남곡동 426)|08:30~18:00|126.565098|36.334005
매직카|부여부여점|매직카서비스점|M0003742|041-832-7245|충남 부여군 부여읍 성왕로 458-1 (부여읍 가탑리 189-7)|08:30~19:00|126.935068|36.278869
매직카|서산해미점|매직카서비스점|M0006190|041-688-1784|충남 서산시 한티로 24 (해미면 휴암리 59-6)|08:00~20:00|126.552912|36.706986
매직카|서천서천점|매직카서비스점|M0007172|041-953-2110|충남 서천군 서천읍 사곡로 78 (서천읍 사곡리 112-2)|09:00~19:00|126.691286|36.083485
매직카|아산실옥점|매직카서비스점|M0003788|041-534-1876|충남 아산시 실옥로 64 (실옥동 178)|08:30~20:00|126.991760|36.788895
매직카|예산오가점|매직카서비스점|M0008008|041-332-4972|충남 예산군 오가면 오가중앙로 131 (역탑리) (오가면 역탑리 125-9)|08:00 ~ 19:00|126.803662|36.685292
매직카|천안성정점|매직카서비스점|M0003782|041-576-5475|충남 천안시 서북구 쌍용대로 312 (서북구 성정2동 619-24)|08:30~20:00|127.137518|36.824907
매직카|천안신방점|매직카서비스점|M0008848|041-563-3396|충남 천안시 동남구 통정12로 9 (신방동) (신방동 1028)||127.129250|36.778756
매직카|천안원성점|매직카서비스점|M0003784|041-554-5882|충남 천안시 동남구 원거리8길 50 (동남구 원성동 584-2)|08:00~20:00|127.158904|36.799935
매직카|홍성홍성점|매직카서비스점|M0003746|041-632-6110|충남 홍성군 홍성읍 내포로196번길 6-23 (홍성읍 옥암리 145-1)|09:00~18:00|126.650453|36.593909
KB손해보험|세종보상센터|보상센터|E002699|042-330-2986|충북 청주시 흥덕구 직지대로673번길 21 (봉명동) 레자미멀티홈 212호 (봉명동 617-3 레자미멀티홈 212호)||127.343954|36.357461
KB손해보험|청주대물보상센터|보상센터|E002276|043-906-6000|충북 청주시 서원구 신성화로 49  6층 (성화동,백마빌딩) (성화동 464 6층 (성화동,백마빌딩))||127.457795|36.619423
KB손해보험|청주보상센터|보상센터|E001981|043-710-2260|충북 청주시 흥덕구 내수동로 2, 8층 (복대동,새롬메디빌딩) (복대동 162-1 새롬메디빌딩 8층)||127.459136|36.636463
KB손해보험|청주지역단|지역단|D000318|043-710-2200|충북 청주시 흥덕구 내수동로 2, 9층 KB손해보험 청주지역단 (복대동,새롬메디빌딩) (복대동 162-1 새롬B/D 9층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.447604|36.633811
KB손해보험|충주지역단|지역단|D000319|043-843-2114|충북 충주시 연수동산로 47, 4층 KB손해보험 충주지역단 (연수동,더존프라자) (연수동 1354, 더존프라자 4층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.941794|36.986742
KB손해보험|서청주지점|지점|E001667|043-710-2350|충북 청주시 흥덕구 내수동로 2, 7층 KB손해보험 청주지역단 서청주지점(복대동,새롬메디빌딩) (복대동 162-1 새롬B/D 7층)|오전10시~오후4시(월~금)|127.447604|36.633811
KB손해보험|월악지점|지점|E000748|043-720-2202|충북 충주시 연수동산로 47, 3층 KB손해보험 충주지역단 월악지점 (연수동,더존프라자) (연수동 1354 더존프라자 3층)|오전10시~오후4시(월~금)|127.941816|36.986841
KB손해보험|음성지점|지점|E002519|043-721-7152|충북 음성군 금왕읍 무극로 230, 4층 KB손해보험 음성지점 (무극리,성안빌딩) (금왕읍 무극리 514-5번지 성안빌딩 4층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.587690|36.991313
KB손해보험|제천지점|지점|E001426|043-721-7103|충북 제천시 의림대로 123  4층 KB손해보험 충주지역단 제천지점 (중앙로2가,대명빌딩) (중앙로2가 29-2 4층 KB손해보험 충주지역단 제천지점 (중앙로2가,대명빌딩))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|128.210636|37.138739
KB손해보험|청주제일지점|지점|E000743|043-710-2360|충북 청주시 흥덕구 내수동로 2, 8층 KB손해보험 청주제일지점 (복대동,새롬메디빌딩) (복대동 162-1 8층)|오전10시~오후4시(월~금)|127.447604|36.633811
KB손해보험|청주지점|지점|E000740|043-710-2073|충북 청주시 흥덕구 내수동로 2, 6층 KB손해보험 청주지역단 청주지점 (복대동,새롬메디빌딩) (복대동 162-1 새롬B/D 6층)|오전10시~오후4시(월~금)|127.447604|36.633811
KB손해보험|충주지점|지점|E000741|043-851-6114|충북 충주시 연수동산로 47, 3층 KB손해보험 충주지역단 충주지점 (연수동,더존프라자) (연수동 1354번지 더존프라자)|오전10시~오후4시(월~금)|127.941644|36.986759
매직카|보은보은점|매직카서비스점|M0003852|043-544-0100|충북 보은군 보은읍 둔덕수정로461 (보은읍 죽전리 54-4)|08:00~19:00|127.722288|36.474224
매직카|영동영동점|매직카서비스점|M0003750|043-744-8853|충북 영동군 영동읍 학산영동로 1144 (영동읍 부용리 221-6)|08:30~19:00|127.767196|36.165735
매직카|음성금왕점|매직카서비스점|M0003792|043-877-6888|충북 음성군 금왕읍 금석로 146 (금왕읍 무극리 367-5)|08:00~20:00|127.597650|36.997782
매직카|청주금천점|매직카서비스점|M0003758|043-252-4001|충북 청주시 상당구 수영로 194 (상당구 금천동 139)|08:40~19:00|127.503157|36.621988
매직카|청주복대점|매직카서비스점|M0003754|043-234-3928|충북 청주시 흥덕구 복대로 211 (복대동) (복대동 153)|08:30~20:00|127.440544|36.635369
매직카|청주봉명점|매직카서비스점|M0003757|043-267-6274|충북 청주시 흥덕구 직지대로 588 (흥덕구 봉명동 169-19)|08:30~20:00|127.458197|36.642946
매직카|청주분평점|매직카서비스점|M0003768|043-286-8203|충북 청주시 흥덕구 안뜸로12번길 48 (흥덕구 분평동 291-7)|08:20~19:40|127.478582|36.609872
매직카|충주봉방점|매직카서비스점|T0000226|043-846-1515|충북 충주시 애향로 36 (봉방동) (봉방동 343-5)|08:30~20:00|127.913774|36.973761
