##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@신용협동조합
광주전남치과의사신용협동조합|본점|126.865565|35.151143|신용협동조합|062-675-6536|광주광역시 서구 상무대로 948||||||||광주전남치과의사신용협동조합 본점|(쌍촌동)1층 신협|||40303
밀알신용협동조합|본점|126.906223|35.156068|신용협동조합|062-526-4884|광주광역시 북구 금남로 104||||||||밀알신용협동조합 본점|(누문동) (누문동 7-1)|||40303
밀알신용협동조합|금남로4가/지점|126.916709|35.150942|신용협동조합|062-223-5995|광주광역시 동구 금남로 195||||||||밀알신용협동조합 금남로4가/지점|(금남로4가)1층|||40303
밀알신용협동조합|오치/지점|126.9024|35.187771|신용협동조합|062-266-1992|광주광역시 북구 안산로 5||||||||밀알신용협동조합 오치/지점|(오치동) (오치동 775-6)|||40303
삼애신용협동조합|본점|126.90636|35.15095|신용협동조합|062-365-8301|광주광역시 서구 독립로 203||||||||삼애신용협동조합 본점|(양동)|||40303
삼애신용협동조합|운암/지점|126.876439|35.171662|신용협동조합|0625244347|광주광역시 북구 하남대로 765||||||||삼애신용협동조합 운암/지점|(운암동)|||40303
광주은행신용협동조합|본점|126.912821|35.154985|신용협동조합|062 2396752|광주광역시 동구 제봉로 225||||||||광주은행신용협동조합 본점|(대인동)광주은행본점빌딩 20층|||40303
대유대우전자신용협동조합|본점|126.802334|35.192988|신용협동조합|062-956-0056|광주광역시 광산구 하남산단3번로 133-8||||||||대유대우전자신용협동조합 본점|(장덕동)1층|||40303
전남대학교신용협동조합|본점|126.904727|35.176955|신용협동조합|0625301116|광주광역시 북구 용봉로 77||||||||전남대학교신용협동조합 본점|(용봉동)1학생회관 1층 전남대학교신용협동조합|||40303
조선대학교신용협동조합|본점|126.92756|35.140768|신용협동조합|0622307189|광주광역시 동구 필문대로 309||||||||조선대학교신용협동조합 본점|(서석동)본점|||40303
광장신용협동조합|본점|128.547115|35.854294|신용협동조합|053-566-1255|대구광역시 달서구 달구벌대로 1655-2||||||||광장신용협동조합 본점|(감삼동)1층|||40303
광장신용협동조합|내당/지점|128.550671|35.860203|신용협동조합|053-566-1235|대구광역시 서구 평리로50길 28||||||||광장신용협동조합 내당/지점|(내당동)1층|||40303
내당천신용협동조합|본점|128.570768|35.865713|신용협동조합|0535545522|대구광역시 서구 달서로 39-1||||||||내당천신용협동조합 본점|(내당동)1층|||40303
달구벌신용협동조합|본점|128.709652|35.84332|신용협동조합|0537926100|대구광역시 수성구 천을로 173||||||||달구벌신용협동조합 본점|(매호동)1층|||40303
달구벌신용협동조합|매호/지점|128.708402|35.836662|신용협동조합|0537926100|대구광역시 수성구 천을로 173||||||||달구벌신용협동조합 매호/지점|(매호동)|||40303
달구벌신용협동조합|신매/지점|128.634025|35.84101|신용협동조합|0537925700|대구광역시 수성구 신매로 71||||||||달구벌신용협동조합 신매/지점|(신매동,천마타운)천마타운상가 109호|||40303
달구벌신용협동조합|황금/지점|128.641271|35.858157|신용협동조합|0537613344|대구광역시 수성구 청수로 235||||||||달구벌신용협동조합 황금/지점|(황금동,캐슬골드파크 2단지)103호 (황금동,캐슬골드상가)|||40303
달구벌신용협동조합|범어/지점|128.638376|35.868868|신용협동조합|0537526996|대구광역시 수성구 범어로 75||||||||달구벌신용협동조합 범어/지점|(범어동,범어에스케이뷰아파트1단지)대공원SK뷰상가 103동 101호|||40303
달구벌신용협동조합|만촌/지점|128.627176|35.85346|신용협동조합|0537419300|대구광역시 수성구 동원로 110||||||||달구벌신용협동조합 만촌/지점|(만촌동,메트로팔레스3단지)324동 104호|||40303
달구벌신용협동조합|신매/지점|128.715208|35.836023|신용협동조합|053-213-2001|대구광역시 수성구 달구벌대로 3280||||||||달구벌신용협동조합 신매/지점|(신매동,시지 효성 백년가약 1단지)301동 129호|||40303
달성대건신용협동조합|본점|128.447022|35.692275|신용협동조합|0536140080|대구광역시 달성군 현풍읍현풍동로 5달성대건신협 ||||||||달성대건신용협동조합 본점||||40303
대경신용협동조합|지점|128.497379|35.874958|신용협동조합|053-592-4780|대구광역시 달성군 다사읍서재로 96||||||||대경신용협동조합 지점||||40303
대경신용협동조합|사수/지점|128.51276|35.901205|신용협동조합|053-312-4780|대구광역시 북구 내곡로 30-1||||||||대경신용협동조합 사수/지점|(사수동)107호,108호,109호|||40303
대구대건신용협동조합|본점|128.538606|35.840419|신용협동조합|053-527-7894|대구광역시 달서구 와룡로 98||||||||대구대건신용협동조합 본점|(본리동)|||40303
대구대건신용협동조합|이곡/지점|128.515093|35.860679|신용협동조합|053-582-7894|대구광역시 달서구 이곡동로 23||||||||대구대건신용협동조합 이곡/지점|(이곡동)1층 103호 (이곡동,타임스퀘어)|||40303
대구대건신용협동조합|상인/지점|128.540101|35.815807|신용협동조합|053-525-7894|대구광역시 달서구 월곡로 235||||||||대구대건신용협동조합 상인/지점|(상인동)|||40303
대구대동신용협동조합|본점|128.577715|35.868085|신용협동조합|053-255-4000|대구광역시 중구 큰장로22길 4||||||||대구대동신용협동조합 본점|(대신동)서문시장5지구입구|||40303
대구대동신용협동조합|대신/지점|128.580802|35.869026|신용협동조합|053-256-3901|대구광역시 중구 큰장로26길 45||||||||대구대동신용협동조합 대신/지점|(대신동)서문시장주차빌딩1층|||40303
대구대서신용협동조합|본점|128.55693|35.885343|신용협동조합|0533519500|대구광역시 서구 서대구로 305||||||||대구대서신용협동조합 본점|(비산동)|||40303
대구대서신용협동조합|원대동1가/지점|128.580425|35.881406|신용협동조합|0533569500|대구광역시 서구 원대로 43-1||||||||대구대서신용협동조합 원대동1가/지점|(원대동1가)|||40303
대구대서신용협동조합|노원동3가/지점|128.566429|35.889369|신용협동조합|0533580001|대구광역시 북구 팔달로 149||||||||대구대서신용협동조합 노원동3가/지점|(노원동3가)|||40303
대구대서신용협동조합|칠성동2가/지점|128.585963|35.886214|신용협동조합|0533525700|대구광역시 북구 침산로21길 41||||||||대구대서신용협동조합 칠성동2가/지점|(칠성동2가)105호,203호|||40303
대구성서신용협동조합|본점|128.508793|35.856987|신용협동조합|053-582-2582|대구광역시 달서구 선원남로 84||||||||대구성서신용협동조합 본점|(이곡동)|||40303
대구성서신용협동조합|지점|128.418075|35.878826|신용협동조합|053-582-2583|대구광역시 달성군 하빈면달구벌대로55길 100-1||||||||대구성서신용협동조합 지점||||40303
대구성서신용협동조합|대실역 e-편한세상/지점|128.464161|35.854439|신용협동조합|053-582-2563|대구광역시 달성군 다사읍죽곡1길 42||||||||대구성서신용협동조합 대실역 e-편한세상/지점|(대실역 e-편한세상)상가301동 106호|||40303
대구신라신용협동조합|본점|128.551505|35.809081|신용협동조합|053-642-4277|대구광역시 달서구 상인로 9||||||||대구신라신용협동조합 본점|(상인동)1층|||40303
대구영광신용협동조합|본점|128.652341|35.854055|신용협동조합|053-755-3801|대구광역시 수성구 달구벌대로 2672||||||||대구영광신용협동조합 본점|(만촌동)|||40303
대구영광신용협동조합|범물/지점|128.642554|35.822214|신용협동조합|053-783-5656|대구광역시 수성구 용학로 316||||||||대구영광신용협동조합 범물/지점|(범물동,범물영남보성아파트)115/102 (범물영남타운상가)|||40303
대구칠곡신용협동조합|본점|128.559023|35.937203|신용협동조합|053-325-5221|대구광역시 북구 대천로 89||||||||대구칠곡신용협동조합 본점|(동천동)대구칠곡신협 본점|||40303
대구칠곡신용협동조합|태전/지점|128.544796|35.923281|신용협동조합|053-323-8062|대구광역시 북구 태전로 36||||||||대구칠곡신용협동조합 태전/지점|(태전동)대구칠곡신협 태전지점|||40303
대구칠곡신용협동조합|읍내/지점|128.550523|35.942716|신용협동조합|053-325-9481|대구광역시 북구 칠곡중앙대로 527||||||||대구칠곡신용협동조합 읍내/지점|(읍내동)대구칠곡신협 읍내지점|||40303
대구칠곡신용협동조합|구암/지점|128.564147|35.943573|신용협동조합|053-311-0317|대구광역시 북구 학정로 436||||||||대구칠곡신용협동조합 구암/지점|(구암동)대구칠곡신협 구암지점|||40303
대구칠곡신용협동조합|읍내/지점|128.552108|35.932373|신용협동조합|053-311-0570|대구광역시 북구 구암로21길 1||||||||대구칠곡신용협동조합 읍내/지점|(읍내동)대구칠곡신협 중앙지점|||40303
대구칠성신용협동조합|본점|128.602031|35.877842|신용협동조합|053-421-6101|대구광역시 북구 공평로 158||||||||대구칠성신용협동조합 본점|(칠성동1가)|||40303
대구칠성신용협동조합|칠성동2가/지점|128.593074|35.879922|신용협동조합|053-353-2993|대구광역시 북구 칠성로 31||||||||대구칠성신용협동조합 칠성동2가/지점|(칠성동2가,)|||40303
대구태영신용협동조합|본점|128.594395|35.887197|신용협동조합|053-354-7400|대구광역시 북구 침산남로 170||||||||대구태영신용협동조합 본점|(침산동)|||40303
대구한일신용협동조합|본점|128.599951|35.87451|신용협동조합|0534251735|대구광역시 중구 태평로 177||||||||대구한일신용협동조합 본점|(태평로1가,태평라이프아파트)1층 5호|||40303
대봉천신용협동조합|본점|128.601519|35.855789|신용협동조합|053-425-8681|대구광역시 중구 명덕로 285||||||||대봉천신용협동조합 본점|(대봉동)|||40303
대봉천신용협동조합|대봉/지점|35.859732|128.604199|신용협동조합|0534273353|대구광역시 중구 동덕로 55||||||||대봉천신용협동조합 대봉/지점|(대봉동,대봉태왕아너스)태왕아너스아파트상가 108호|||40303
데레사신용협동조합|본점|128.59929|35.867394|신용협동조합|053-422-6696|대구광역시 중구 동성로4길 60||||||||데레사신용협동조합 본점|(삼덕동1가)데레사신용협동조합|||40303
동대구신용협동조합|본점|128.611667|35.868258|신용협동조합|053-424-4339|대구광역시 중구 국채보상로 742||||||||동대구신용협동조합 본점|(동인동4가)동대구신협 1층|||40303
동촌신용협동조합|본점|128.652728|35.886028|신용협동조합|053-984-7414|대구광역시 동구 해동로 213-1||||||||동촌신용협동조합 본점|(검사동)|||40303
동촌신용협동조합|대현/지점|128.606726|35.877554|신용협동조합|053-944-0011|대구광역시 북구 신암로 57||||||||동촌신용협동조합 대현/지점|(대현동)|||40303
방촌신용협동조합|본점|128.665764|35.880277|신용협동조합|053-985-2233|대구광역시 동구 동촌로 245||||||||방촌신용협동조합 본점|(방촌동)|||40303
방촌신용협동조합|방촌/지점|128.668561|35.875544|신용협동조합|053-985-2244|대구광역시 동구 화랑로80길 8||||||||방촌신용협동조합 방촌/지점|(방촌동,우방강촌마을)147동 101호201호|||40303
방촌신용협동조합|신서/지점|128.725887|35.866715|신용협동조합|053-962-3400|대구광역시 동구 동호로5길 2||||||||방촌신용협동조합 신서/지점|(신서동)|||40303
방촌신용협동조합|불로/지점|128.641363|35.911546|신용협동조합|053-981-4300|대구광역시 동구 팔공로 144||||||||방촌신용협동조합 불로/지점|(불로동)|||40303
북대구신용협동조합|본점|128.558973|35.942207|신용협동조합|053-322-3339|대구광역시 북구 동천로23길 18||||||||북대구신용협동조합 본점|(동천동)북대구신협|||40303
