##NAME|TYPE|NEWADDR|ADDR|YCOORD|XCOORD|NEWADDR2|ADDR2|보유차고지수용능력|자동차총보유대수|승용차보유대수|승합차보유대수|전기승용자동차보유대수|전기승합자동차보유대수|경차요금|소형차요금|중형차요금|대형차요금|승합차요금|레저용차요금|수입차요금|평일운영시작시각|평일운영종료시각|주말운영시작시각|주말운영종료시각|공휴일운영시작시각|공휴일운영종료시각|OFFDAY|HOMEPAGE|OWNER|TELNUM|DATE|제공기관코드|제공기관명@@렌터카_공공데이터포털
에스카|주사업장|서울특별시 강남구 논현로 545, 203(역삼동)||37.5048420|127.0346470|서울특별시 서초구 방배동 1002|||658|648|10|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
영동렌터카|주사업장|서울특별시 강남구 논현로 545, 104호(역삼동)||37.5048590|127.0346360|서울특별시 강서구 화곡로58길 22-3 (화곡동)|||132|131|1|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
월드카익스프레스|주사업장|서울특별시 강남구 테헤란로 14길 6 (역삼동, 남도빌딩) 715호||37.4989310|127.0329210|서울특별시 영등포구 양평동3가 57-3|||585|580|2|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
이지원카|주사업장|서울특별시 강남구 남부순환로381길 45(도곡동)||37.4870120|127.0454650|서울특별시 강서구 가양동 1488-12|||51|49|2|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
인지카|주사업장|서울특별시 강남구 테헤란로114길20,2층(대치동,삼화빌딩)||37.5082610|127.0668210|서울특별시 강남구 삼성동186-4~6번지  탄천공영주차장|||294|282|12|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
차세대렌트카|주사업장|서울특별시 강남구 자곡로180,A동203호(자곡동,강남유탑유블레스)||37.4731110|127.1034260|서울특별시 은평구 통일로92다길 16-23|||216|198|18|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
플러스그린렌트카|주사업장|서울특별시 강남구 영동대로96길37,303호(삼성동)||37.5118110|127.0657170|서울특별시 강동구 성안로 118|||133|132|1|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
플레이렌트카|주사업장|서울특별시 강남구 논현로71길 21, 4층 (역삼동, 보사빌딩)||37.4944530|127.0378240|서울특별시 양천구 국회대로 28(신월동) 신월주차장|||52|52|0|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
하이렌터카|주사업장|서울특별시 강남구 봉은사로 304, 11층 2호(역삼동,금강빌딩)||37.5088740|127.0403270|서울특별시 서초구 양재동 225번지 외(구 화물터미널 부지)|||283|268|15|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
한강렌트카|주사업장|서울특별시 강남구 논현로 528 (역삼동)||37.5035910|127.0359260|서울특별시 송파구 문정동 150-27|||66|61|5|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
효성캐피탈|주사업장|서울특별시 강남구 도산대로 306 (논현동)||37.5216360|127.0350520|서울특별시 마포구 상암동 1739|||780|772|8|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
345렌트카|주사업장|서울특별시 강남구 헌릉로745길 37 비동 203호(율현동,강남자동차매매장)||37.4702775|127.1164449|서울특별시 서초구 양재동 225번지|||123|122|1|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
아이코아즈|주사업장|서울특별시 강남구 삼성로96길 6, 5층 2호(역삼동)||37.5084141|127.0543722|서울특별시 강서구 마곡서로 101|||57|57|0|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
케이제이렌트카|주사업장|서울특별시 강남구 학동로6길 7 3층(논현동, 엠이에스빌딩)||37.5112192|127.0216825|서울특별시 서초구 양재동 225번지 외 3필지|||150|147|3|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
위너스앤파트너스|주사업장|서울특별시 강남구 삼성로116길 3 4층(삼성동,지현빌딩)||37.5151663|127.0505215|서울특별시 서초구 양재동 225번지 외 3필지|||52|52|0|0|0||||||||00:00|00:00||||||||00-000-0000|2019-01-14|3220000|서울특별시 강남구
알씨아이인슈어런스서비스코리아|주사업장|서울특별시 강남구 강남대로 298, 12층(역삼동, 푸르덴셜타워)||37.4899938|127.0299722|서울특별시 은평구 구산동 340-1 외 3필지|||55|55|0|0|0||||||||00:00|00:00||||||||00-000-0001|2019-01-14|3220000|서울특별시 강남구
폭스바겐파이낸셜서비스코리아|주사업장|서울특별시 강남구 영동대로 731(청담동, 신영빌딩)||37.5230556|127.0525659|인천광역시 서구  원창동 440-1|||90|90|0|0|0||||||||00:00|00:00||||||||00-000-0002|2019-01-14|3220000|서울특별시 강남구
크레아모터스|주사업장|서울특별시 강남구 도산대로59길 26, 2층(청담동, 히든힐하우스)||37.5253619|127.0404188|서울특별시 노원구 하계동 282, aj파크 노원하계점|||51|51|0|0|0||||||||00:00|00:00||||||||00-000-0003|2019-01-14|3220000|서울특별시 강남구
플립렌트카|주사업장|서울특별시 강남구 봉은사로30길 24, 201호(역삼동)||37.5059446|127.0331352|서울특별시 성북구 장위동 79-1|||50|49|1|0|0||||||||00:00|00:00||||||||00-000-0004|2019-01-14|3220000|서울특별시 강남구
올더타임|주사업장|서울특별시 강남구 영동대로 511, 트레이드타워 30층(삼성동)||37.5103280|127.0588341|서울특별시 용산구 신흥로 90|||52|52|0|0|0||||||||00:00|00:00||||||||00-000-0005|2019-01-14|3220000|서울특별시 강남구
장원렌터카|주사업장|서울특별시 강남구 언주로30길 56, 디동 1206호 (도곡동, 타워팰리스)||37.4882860|127.0522236|서울특별시 서초구 양재동 225번지 외 3필지|||60|59|1|0|0||||||||00:00|00:00||||||||00-000-0006|2019-01-14|3220000|서울특별시 강남구
신화렌트카|주사업장|서울특별시 양천구 목동동로 130, 상가B동 114호(신정동)|서울특별시 양천구 신정동 329 목동신시가지아파트14단지, 상가B동 114호|37.515034|126.871978|서울특별시 중랑구 동일로 109길 35(면목동), 경상북도 경주시 사정로 1|서울특별시 광진구 구의동 253-53, 서울특별시 중랑구 면목동 183-14, 경기 고양시덕양구 행신동 813, 경상북도 경주시 사정동 471-8,9||132|127|5|0|0||||||||09:00|20:00|09:00|20:00|||||최만종|1588-7458|2019-02-18|3140000|서울특별시 양천구
대주렌트카|주사업장|서울특별시 양천구 국회대로 92, 201호(신월동,연안빌딩)|서울특별시 양천구 신월동 453-2,201호|37.526853|126.845247|서울특별시 양천구 목동서로371, 서울특별시 양천구 국회대로92, 인천 부평구 경원대로 1428(부평동)|서울특별시 양천구 신월동 453-5, 인천광역시 부평구 부평동 182-3 노블렌스오피스텔||80|76|4|0|0||||||||09:00|19:00|||||||김영선|02-2603-7117|2019-02-18|3140000|서울특별시 양천구
서울지에스렌트카|주사업장|서울특별시 양천구 등촌로 160,가동 1층1호(목동)|서울특별시 양천구 목동 657-16,가동 1층1호|37.5487266|126.8767596|서울특별시 강서구 공항대로81길 36|서울특별시 강서구 염창동 261||51|42|9|0|0||||||||09:00|20:00|||||||문갑장|02-2643-7939|2019-02-18|3140000|서울특별시 양천구
코리아렌터카|주사업장|서울특별시 양천구 국회대로 92, 202호(신월동,연안빌딩)|서울특별시 양천구 신월동 453-2,202호|37.526845|126.845212|서울특별시 양천구 지양로14길 15, 경기도 이천시 대월면 송라리 16-2, 경기도 이천시 황무로 1720번길 113-14|||214|210|4|0|0||||||||09:00|19:00|||||||신현석|1899-1009|2019-02-18|3140000|서울특별시 양천구
초원렌트카|주사업장|서울특별시 양천구 중앙로 293,3층(신월동)|서울특별시 양천구 신월동 502-1,3층|37.522329|126.8451510|서울특별시 양천구 오목로13길 19, 서울특별시 영등포구 영중로 15, 서울특별시 강서구 공항대로10가길 12|서울특별시 양천구 신월동 482-11,12, 서울특별시 영등포구 영등포동4가 442-2, 서울특별시 강서구 공항동 36-12||52|35|17|0|0|50000|60000|70000|150000|120000|||06:00|23:00|06:00|23:00|06:00|23:00|연중무휴||조옥형|02-2604-9634|2019-02-18|3140000|서울특별시 양천구
신밧드렌터카|주사업장|서울특별시 양천구 신월로 331,2층(신정동)|서울특별시 양천구 신정동 978-15,2층|37.4601863|126.857899|서울특별시 서초구 양재대로12길 25, 서울특별시 금천구 시흥대로 435|서울특별시 서초구 양재동 225, 서울특별시 금천구 독산동 152-3||13|13|0|0|0||||||||09:00|18:00|||||||서정해|1566-1937|2019-02-18|3140000|서울특별시 양천구
광조렌트카|주사업장|서울특별시 양천구 남부순환로 606,2층203호(신월동,동래빌딩)|서울특별시 양천구 신월동 1015-5,2층 203호|37.5147194|126.839998|서울특별시 양천구 남부순환로 606(신월동), 서울특별시 동대문구 청계천로 525(청계주차장), 서울특별시 양천구 목동서로 367|서울특별시 양천구 신월동 1015-5, 서울특별시 동대문구 용두동 129-4, 서울특별시 양천구 신정동 322||73|70|3|0|0|50000|60000|70000|120000|120000|120000||08:30|19:00|08:30|19:00|||일요일|http://광조렌트카.kr|손용훈|02-852-8689|2019-02-18|3140000|서울특별시 양천구
(주)경도렌트카|주사업장|경기도 화성시 봉담읍 와우안길 94|경기도 화성시 봉담읍 와우리 156-90|37.2194300|126.9739850|경기도 화성시 장안면 장안고잔길 43 외 2곳|경기도 화성시 장안면 장안리 1500-2|2254|54|48|6|0|0||||||||09:00|18:00|||||||이기성|031-246-9300|2018-08-27|5530000|경기도 화성시
㈜미래렌트카|주사업장|경기도 화성시 효행로 1377|경기도 화성시 반월동 128|37.2304070|127.0650280|경기도 화성시 정남면 여의동길 85-21 외 1곳|경기도 화성시 정남면 오일리 382-9|1082|80|74|6|0|0||||||||09:00|18:00|||||||장광오|031-273-3434|2018-08-27|5530000|경기도 화성시
㈜화성렌트카|주사업장|경기도 화성시 비봉면 비봉로 84|경기도 화성시 비봉면 양노리 275-10|37.2355480|126.8716700||경기도 화성시 팔탄면 구장리 613-2|3577|238|225|13|0|0||||||||09:00|18:00|||||||박상태|031-355-2555|2018-08-27|5530000|경기도 화성시
㈜알라딘렌트카|주사업장|경기도 화성시 팔탄면 삼천병마로 390-116|경기도 화성시 팔탄면 가재리 137|37.2140821|127.0435952|경기도 화성시 병점1로 216-13, 4층 외 3곳|경기도 화성시 병점동 846|1937|193|171|0|0|0||||||||09:00|18:00|||||||유순희|031-302-4515|2018-08-27|5530000|경기도 화성시
㈜카웨딩|주사업장|경기도 화성시 떡전골로 128-16|경기도 화성시 진안동 543-7|37.1938788|127.0733170|경기도 화성시 동탄솔빛로 53|경기도 화성시 반송동 220-4|780|60|60|0|0|0||||||||09:00|18:00|||||||박경래|031-111-1234|2018-08-27|5530000|경기도 화성시
㈜허스키렌트카|주사업장|경기도 화성시 떡전골로 128-16|경기도 화성시 진안동 543-7|37.2140821|127.0435952|경기도 화성시 병점1로 216-13|경기도 화성시 병점동 846 태안프라자, 7층 외 3곳|2002|141|130|11|0|0||||||||09:00|18:00|||||||이정희|031-225-6040|2018-08-27|5530000|경기도 화성시
㈜청명렌트카|주사업장|경기도 화성시 동탄반송1길 20-10|경기도 화성시 반송동 40|37.2093390|127.0627971|경기도 화성시 동탄반송1길 20-10|경기도 화성시 반송동 40 패밀리타운, 2,3,4층|104|9|8|1|0|0||||||||09:00|18:00|||||||변성두|031-8003-4890|2018-08-27|5530000|경기도 화성시
㈜서현렌트카|주사업장|경기도 화성시 융건로 47-6|경기도 화성시 기안동 457-590|37.2178810|126.9857310|경기도 화성시 융건로 47-14 외 5곳|경기도 화성시 기안동 457-54 외 5곳|2312|191|186|5|0|0||||||||09:00|18:00|||||||황대남|031-221-7223|2018-08-27|5530000|경기도 화성시
㈜에스제이엠글로벌|주사업장|경기도 화성시 떡전골로 86|경기도 화성시 병점동 381-9|37.2140821|127.0435952|경기도 화성시 병점1로 216-13|경기도 화성시 병점동 846 태안프라자, 4층|234|52|51|1|0|0||||||||09:00|18:00|||||||이호석|031-226-4500|2018-08-27|5530000|경기도 화성시
세계로렌트카|주사업장|경기도 시흥시 서촌상가2길 38|경기도 시흥시 정왕동 1733-2|37.3453637|126.7315297|경기도 시흥시 월곶중앙로 29|||124|119|5|0|0||||||||09:00|19:00||||||||031-434-2291|2019-01-01|4010000|경기도 시흥시
라이프렌트카|주사업장|경기도 시흥시 은행로65번길 18-4|경기도 시흥시 은행동 109-24|37.4384486|126.7942252|경기도 시흥시 다솜마을2길 4|||108|97|11|0|0||||||||09:00|19:00||||||||031-404-0340|2019-01-01|4010000|경기도 시흥시
렌트코리아|주사업장|경기도 시흥시 정왕천로355번길 4|경기도 시흥시 정왕동 1439-9|37.3406369|126.7479729|경기도 시흥시 서촌상가4길 14|||105|99|6|0|0||||||||09:00|19:00||||||||031-404-0009|2019-01-01|4010000|경기도 시흥시
엔터프라이즈코리아|주사업장|경기도 시흥시 다솜마을2길 23|경기도 시흥시 정왕동 1806-9|37.3526240|126.7424157|경기도 시흥시 중심상가로 38|||54|46|8|0|0||||||||09:00|19:00||||||||031-432-4572|2019-01-01|4010000|경기도 시흥시
㈜굿카서비스|주사업장|전라남도 함평군 함평읍 영수길 301||35.066658|126.525784|전라남도 함평군 함평읍 영수길 301|||32|32|0|0|0||||||||00:00|00:00||||||||1800-9138|2019-03-20|4960000|전라남도 함평군
㈜채움씨앤씨|영업소|전라남도 함평군 월야면 밀재로 1511||35.179916|126.627167|전라남도 함평군 월야면 밀재로 1511|||44|44|0|0|0||||||||09:00|18:00||||||||062-714-1815|2019-03-20|4960000|전라남도 함평군
이지렌트카|영업소|전라남도 화순군 한천면 덕음로 291-5|전라남도 화순군 한천면 덕음로 291-5|34.9996456555|126.99208225|전라남도 화순군 한천면 덕음로 291-5|전라남도 화순군 한천면 덕음로 291-5||102|96|6|0|0||||||||09:00|21:00|||||||임종철|061-927-8585|2019-02-06|4900000|전라남도 화순군
대한렌트카 주식회사 고성영업소|영업소|강원도 고성군 거진읍 거탄진로 88||38.444185|128.453848|강원도 고성군 거진읍 거탄진로72번길 19|강원도 고성군 거진읍 거진리 339-9||6|2|4|0|0||||||||09:00|18:00|||||||최인식|033-681-5100|2018-08-20|4340000|강원도 고성군
㈜신대한렌트카 우성영업소|영업소|강원도 고성군 간성읍 수성로16번길 1||38.378469|128.473057|강원도 고성군 간성읍 간성로29번길 4|강원도 고성군 간성읍 신안리 242-2||14|14|0|0|0||||||||09:00|18:00|||||||최홍순|033-681-3635|2018-08-20|4340000|강원도 고성군
㈜한진렌트카|영업소|경상북도 상주시 경상대로 3171(만산동)|경상북도 상주시 만산동 616-2번지|36.430178|128.152105||경상북도 상주시 사벌면 묵하리 607-1번지||37|31|6|0|0||||||||09:00|18:00||||||||054-533-8770|2018-07-31|5110000|경상북도 상주시
㈜인스렌트카|영업소|경상북도 상주시 경상대로 3001|경상북도 상주시 낙양동 50-9번지|36.415094|128.151018||경상북도 상주시 남장동 415-5번지||12|8|4|0|0||||||||09:00|18:00||||||||054-536-9991|2018-07-31|5110000|경상북도 상주시
엠제이렌트카㈜|영업소|경상북도 상주시 경상대로 3002-1|경상북도 상주시 낙양동 14-3번지|36.415160|128.151449||경상북도 상주시 낙양동 14-7번지||11|10|1|0|0||||||||09:00|18:00||||||||054-535-8254|2018-07-31|5110000|경상북도 상주시
㈜아세아렌트카|영업소|경상북도 상주시 상산로 344|경상북도 상주시 냉림동 245-10번지|36.421725|128.159191||경상북도 상주시 신봉동 599-5번지||10|8|2|0|0||||||||09:00|18:00||||||||054-536-7277|2018-07-31|5110000|경상북도 상주시
㈜포항알프스|영업소|경상북도 상주시 북상주로 102(죽전동)|경상북도 상주시 죽전동 645-11번지|36.438896|128.158418||경상북도 상주시 죽전동 645-11번지||24|22|2|0|0||||||||09:00|18:00||||||||054-535-8255|2018-07-31|5110000|경상북도 상주시
가가렌트카|영업소|경상북도 상주시 경상대로 2937|경상북도 상주시 낙양동 146-32번지|36.409625|128.150821||경상북도 상주시 신봉동 527-5번지||21|19|2|0|0||||||||09:00|18:00||||||||054-534-0608|2018-07-31|5110000|경상북도 상주시
