INPUT|ID|BRANCH|OLDADDR|NEWADDR|TELL|CAT|XCORD|YCORD|URL|CAR_ENT|WALK_ENT|MENU|TIME
피자헛|11625143|피자헛 방이점|서울특별시 송파구 방이1동 160 피자헛 방이점|서울특별시 송파구 가락로 278 그랜드빌딩 1층 피자헛 방이점|02-443-2123|['음식점', '피자']|127.1198520|37.5124386|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624944|피자헛 수원본점|경기도 수원시 팔달구 인계동 1116-3|경기도 수원시 팔달구 효원로307번길 97 한화꿈에그린효원 101동|031-239-9477|['음식점', '피자']|127.0368040|37.2650975|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.036536, 'y': 37.265076}]|[{'rep': True, 'x': 127.036949, 'y': 37.265168}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1108439911|피자헛 덕소중앙점|경기도 남양주시 와부읍 덕소리 138|경기도 남양주시 와부읍 덕소로97번길 45 1층|031-577-9566|['음식점', '피자']|127.2167549|37.5871357|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.216853, 'y': 37.587293}]|[{'rep': True, 'x': 127.216853, 'y': 37.587293}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|35572159|피자헛 이천2호점|경기도 이천시 창전동 464-24|경기도 이천시 이섭대천로 1218|031-631-5905|['음식점', '피자']|127.4469994|37.2790102|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.447151, 'y': 37.279006}]|[{'rep': True, 'x': 127.446924, 'y': 37.279051}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1379315669|피자헛 영통로점|경기도 용인시 기흥구 서천동 360|경기도 용인시 기흥구 예현로 23|031-206-5582|['음식점', '피자']|127.0687721|37.2447091|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.068831, 'y': 37.244919}, {'rep': False, 'x': 127.068067, 'y': 37.244677}]|[{'rep': True, 'x': 127.068831, 'y': 37.244919}, {'rep': False, 'x': 127.068067, 'y': 37.244677}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624962|피자헛 오산2호점|경기도 오산시 원동 756-1|경기도 오산시 경기대로 254|031-373-9657|['음식점', '피자']|127.0738239|37.1473645|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.073726, 'y': 37.147329}, {'rep': False, 'x': 127.07398, 'y': 37.147538}]|[{'rep': True, 'x': 127.073726, 'y': 37.147329}, {'rep': False, 'x': 127.07398, 'y': 37.147538}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1168201514|피자헛 평택용이점|경기도 평택시 용이동 598-7|경기도 평택시 현촌5길 5-24|031-692-1932|['음식점', '피자']|127.1329057|36.9972832|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.133015, 'y': 36.997289}]|[{'rep': True, 'x': 127.133015, 'y': 36.997289}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1077284976|피자헛 일산킨텍스점|경기도 고양시 일산서구 대화동 2283-2|경기도 고양시 일산서구 킨텍스로 285|031-924-1570|['음식점', '피자']|126.7517776|37.6707016|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.751679, 'y': 37.670777}]|[{'rep': True, 'x': 126.751679, 'y': 37.670777}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624967|피자헛 의정부호원점|경기도 의정부시 호원동 326-6|경기도 의정부시 호동로 67|031-844-8291|['음식점', '피자']|127.0433265|37.7279274|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.0435156, 'y': 37.7279786}]|[{'rep': True, 'x': 127.0435156, 'y': 37.7279786}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|35925752|피자헛 용인롯데스카이점|경기도 용인시 기흥구 신갈동 64-16|경기도 용인시 기흥구 신구로 6-2|031-282-3058|['음식점', '피자']|127.1097410|37.2725065|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.109853, 'y': 37.272693}]|[{'rep': True, 'x': 127.109635, 'y': 37.272457}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|20761533|피자헛 분당금곡점|경기도 성남시 분당구 정자동 138-3|경기도 성남시 분당구 불정로87번길 2|070-7600-4415|['음식점', '피자']|127.1145379|37.3602140|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.114455, 'y': 37.360303}]|[{'rep': True, 'x': 127.114455, 'y': 37.360303}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624922|피자헛 철산우성점|경기도 광명시 철산동 90-2|경기도 광명시 시청로 122-1|02-2625-6905|['음식점', '피자']|126.8668523|37.4866268|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.866789, 'y': 37.486699}]|[{'rep': True, 'x': 126.866789, 'y': 37.486699}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|33238088|피자헛 화성향남점|경기도 화성시 향남읍 행정리 459-7 1층|경기도 화성시 향남읍 행정서로1길 4 1층|031-366-6166|['음식점', '피자']|126.9142820|37.1250540|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.914247, 'y': 37.125139}]|[{'rep': True, 'x': 126.914247, 'y': 37.125139}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624917|피자헛 정발산2호점|경기도 고양시 일산동구 마두동 923-2|경기도 고양시 일산동구 일산로 281|031-908-5827|['음식점', '피자']|126.7859751|37.6608532|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.7858384, 'y': 37.6607812}]|[{'rep': True, 'x': 126.7858384, 'y': 37.6607812}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1868186192|피자헛 신중동점|경기도 부천시 중동 1079-2 블래스랜드빌딩107호|경기도 부천시 길주로 317|032-326-0182|['음식점', '피자']|126.7777405|37.5032209|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.7778668, 'y': 37.5035025}]|[{'rep': True, 'x': 126.7778784, 'y': 37.5031324}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11736196|피자헛 수원중앙점|경기도 수원시 팔달구 매산로3가 62-5|경기도 수원시 팔달구 매산로 66|031-248-1578|['음식점', '피자']|127.0083890|37.2689473|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.008444, 'y': 37.269154}]|[{'rep': True, 'x': 127.008444, 'y': 37.269154}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1887691917|피자헛 수원호매실점|경기도 수원시 권선구 금곡동 1083-2|경기도 수원시 권선구 금곡로102번길 48|031-278-6624|['음식점', '피자']|126.9414789|37.2720087|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.9411352, 'y': 37.2721707}]|[{'rep': True, 'x': 126.9415196, 'y': 37.2720848}, {'rep': False, 'x': 126.9412518, 'y': 37.2719513}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11736140|피자헛 동두천점|경기도 동두천시 지행동 695-3 동현프라자|경기도 동두천시 지행로 65 동현빌딩|031-861-7300|['음식점', '피자']|127.0545504|37.8926066|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.0544241, 'y': 37.892795}]|[{'rep': True, 'x': 127.0544865, 'y': 37.8925709}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|31045803|피자헛 김포장기점|경기도 김포시 장기동 1424|경기도 김포시 김포한강1로78번길 6-37|070-7602-5586|['음식점', '피자']|126.6705890|37.6436670|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.670532, 'y': 37.643666}]|[{'rep': True, 'x': 126.670532, 'y': 37.643666}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|31819089|피자헛 시흥대야점|경기도 시흥시 대야동 557-1|경기도 시흥시 비둘기공원2길 12 대동금속|031-316-5585|['음식점', '피자']|126.7927025|37.4398862|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.792644, 'y': 37.440006}]|[{'rep': True, 'x': 126.792644, 'y': 37.440006}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1688101584|피자헛 안성석정점|경기도 안성시 석정동 139-1|경기도 안성시 아양2로 109|031-672-2201|['음식점', '피자']|127.2569652|37.0121353|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.25683, 'y': 37.012085}]|[{'rep': True, 'x': 127.257414, 'y': 37.012174}, {'rep': False, 'x': 127.257139, 'y': 37.012047}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624959|피자헛 안양본점|경기도 안양시 만안구 안양동 414-5|경기도 안양시 만안구 안양로 210|1588-5588|['음식점', '피자']|126.9271637|37.3923040|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.927078, 'y': 37.392283}]|[{'rep': True, 'x': 126.927078, 'y': 37.392283}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1910162674|피자헛 광주태전점|경기도 광주시 중대동 2-31|경기도 광주시 순암로 150|031-769-1544|['음식점', '피자']|127.2336028|37.3969238|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.2333912, 'y': 37.3967482}]|[{'rep': True, 'x': 127.2333912, 'y': 37.3967482}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1108004748|피자헛 파주운정점|경기도 파주시 목동동 778-2|경기도 파주시 가재울로94번길 19|031-947-6588|['음식점', '피자']|126.7473501|37.7299226|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.747395, 'y': 37.730031}]|[{'rep': True, 'x': 126.747395, 'y': 37.730031}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|35432712|피자헛 여주점|경기도 여주시 홍문동 233-13|경기도 여주시 영릉로 10|031-8051-5588|['음식점', '피자']|127.6337515|37.2889412|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.633656, 'y': 37.288966}]|[{'rep': True, 'x': 127.633656, 'y': 37.288966}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624914|피자헛 행신역점|경기도 고양시 덕양구 행신동 707-1 동진프라자 1층 102호|경기도 고양시 덕양구 충장로 11|031-971-5700|['음식점', '피자']|126.8337913|37.6138575|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.833538, 'y': 37.613909}]|[{'rep': True, 'x': 126.83395, 'y': 37.613812}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
