##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|XCOORD|YCOORD@@이마트24
이마트24|논현고잔점|070-7700-5357|인천광역시 남동구 논현고잔로88번길 19|원두커피;ATM;POSA||
이마트24|논현베스틴점|02-558-9591|서울특별시 강남구 선릉로111길 40|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|논현세기점|02-6916-1500|서울특별시 강남구 학동로20길 33|24시간;원두커피;의약품;스포츠토토;ATM;POSA||
이마트24|논현아크리아점|02-6916-1500|인천광역시 남동구 앵고개로934번길 24 107호|||
이마트24|논현유승점|02-6916-1500|인천광역시 남동구 에코중앙로66번길 6 105호|||
이마트24|논현진성점|02-6916-1500|서울특별시 강남구 논현로115길 14 넥스터빌딩|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|논현청학점|070-4115-1769|서울특별시 강남구 도산대로 232(논현동, 청학아파트)|원두커피;택배;ATM;POSA||
이마트24|논현한라점|032-422-1903|인천광역시 남동구 포구로 64-8(논현동) 한라아파트상가 1층|ATM;POSA||
이마트24|논현행운점|02-6916-1500|서울특별시 강남구 학동로38길 40|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|뉴고려병원점|031-998-7715|경기도 김포시 김포한강3로 287 B101호|원두커피;ATM||
이마트24|뉴동해호텔점|033-533-0888|강원도 동해시 평릉길 1|24시간;원두커피||
이마트24|뉴스타여객선점|051-461-0064|부산광역시 중구 충장대로 24|원두커피;POSA;원두커피||
이마트24|능곡홈타운점|031-979-3398|경기도 고양시 덕양구 능곡로 30-12 제상가동 1층 102호|||
이마트24|능동점|02-2201-0333|서울특별시 광진구 천호대로122길 33(능동)|택배;POSA;스포츠토토||
이마트24|다대경민점|051-263-0986|부산광역시 사하구  다대동로 27|택배;ATM;POSA||
이마트24|다대원병원점|02-6916-1500|부산광역시 사하구  다대로 565 (다대동)|택배;POSA||
이마트24|다사죽곡점|053-588-1931|대구광역시 달성군 다사읍 죽곡1길 10 스카이오피스텔상가 1층|택배;POSA||
이마트24|다산로데오점|070-7799-6996|경기도 남양주시 다산순환로 432|원두커피;택배;POSA;원두커피||
이마트24|다산법조타워점|031-555-5074|경기도 남양주시 다산중앙로82번안길 152 중앙법조타워 107호|원두커피;택배;POSA;원두커피||
이마트24|다산생태공원점|031-577-8313|경기도 남양주시 조안면 다산로 772|원두커피;원두커피||
이마트24|다산솔보점|02-6916-1500|경기도 남양주시 다산중앙로 119 113호|원두커피;원두커피;스포츠토토||
이마트24|다산신해센트럴점|031-555-5410|경기도 남양주시 다산중앙로145번길 15 102호|원두커피;택배;POSA;원두커피||
이마트24|다산아이파크점|031-551-2155|경기도 남양주시 다산순환로 325 113호|원두커피;원두커피||
이마트24|다산이편한점|02-6916-1500|경기도 남양주시 다산중앙로82번길 12 단지상가|원두커피;택배;POSA;원두커피||
이마트24|다산인스빌점|02-6916-1500|경기도 남양주시 다산지금로146번길 100|원두커피;택배;POSA;원두커피||
이마트24|다산파크뷰점|02-6916-1500|경기도 남양주시 다산중앙로146번길 12-16 진건지구 상업C4-5-4 105,106호|원두커피;ATM;POSA;원두커피||
이마트24|다산화성점|02-6916-1500|경기도 남양주시 다산순환로 126|원두커피;택배;POSA;원두커피||
이마트24|단계아파트점|033-734-2787|강원도 원주시 단구로 36|택배;스포츠토토;ATM;POSA||
이마트24|단국대점|02-6916-1500|경기도 용인시 수지구 죽전로 152-1 101호|24시간;의약품;택배;ATM;POSA;원두커피||
이마트24|단양평동점|043-423-8525|충청북도 단양군 매포읍 평동4로 129|24시간;원두커피;의약품;택배;POSA;원두커피;스포츠토토||
이마트24|달동모드니점|052-256-2111|울산광역시 남구 왕생로100번길 8|||
이마트24|달동중앙점|052-268-6632|울산광역시 남구 신정로88번길 22 105호|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|달서두류점|053-626-8021|대구광역시 달서구 두류공원로 255-1|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|달서송현점|053-621-9424|대구광역시 달서구  송현로 32|24시간;택배;스포츠토토;ATM;POSA||
이마트24|달서월배로점|053-633-6631|대구광역시 달서구 월배로39길 30|24시간;택배;POSA;원두커피||
이마트24|달서월배점|053-638-8220|대구광역시 달서구 월배로 169|24시간;의약품;택배;POSA||
이마트24|달서호산점|02-6916-1500|대구광역시 달서구 호산동로35북길 35 1층|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|달성구지타운점|053-616-7773|대구광역시 달성군 구지면 과학마을로2길 35|24시간;원두커피;의약품;택배;POSA||
이마트24|달성미가뷰점|053-611-3400|대구광역시 달성군 논공읍 금포새터길 22-25|원두커피;택배;POSA;원두커피||
이마트24|달성산단대로점|053-614-6058|대구광역시 달성군 현풍읍 국가산단북로 334|원두커피;택배;POSA||
이마트24|달성현풍로점|070-7780-7989|대구광역시 달성군 유가읍 현풍로 198|원두커피;택배;POSA;원두커피||
이마트24|담양공고점|061-382-0662|전라남도 담양군 담양읍 죽향대로 1067|택배||
이마트24|담양백동점|02-6916-1500|전라남도 담양군 담양읍 무정로 35|택배;POSA;원두커피||
이마트24|담양죽녹원점|02-6916-1500|전라남도 담양군 담양읍 죽녹원로 129|POSA||
이마트24|당감백양점|051-806-7560|부산광역시 부산진구 백양관문로106|24시간;원두커피;의약품;ATM;POSA||
이마트24|당리OK점|02-6916-1500|부산광역시 사하구 낙동대로 416(당리동)|택배;POSA||
이마트24|당산국회대로점|02-2634-5290|서울특별시 영등포구 국회대로38길 18|||
이마트24|당산온누리점|02-6916-1500|서울특별시 영등포구 영등포로29길 14|원두커피;택배;POSA;원두커피||
이마트24|당정역점|031-477-3505|경기도 군포시 당정역로 92 슬기빌딩 1층|스포츠토토;ATM;POSA;원두커피||
이마트24|당진가학점|02-6916-1500|충청남도 당진시 송악읍 송악로 210-3 (가학리)|원두커피;택배;POSA||
이마트24|당진고대점|041-353-6364|충청남도 당진시 고대면 보덕포로 170|원두커피;택배;POSA;원두커피||
이마트24|당진문예의전당점|041-358-3712|충청남도 당진시 시청1로 86|||
이마트24|당진서해랜드마크점|070-7700-0461|충청남도 당진시 서해로 6275 M1층 M101호|원두커피;택배;POSA;스포츠토토||
이마트24|당진석문산업로점|041-352-2367|충청남도 당진시 석문면 북부산업로 3550|원두커피;택배;POSA;원두커피||
이마트24|당진세한대점|02-6916-1500|충청남도 당진시 신평면 세한대길 22-35|원두커피;택배;POSA;원두커피||
이마트24|당진송악제일점|02-6916-1500|충청남도 당진시 송악읍 송악로 161|||
이마트24|당진신평대아점|041-362-0005|충청남도 당진시 신평면 서해로 7437|원두커피;택배;POSA;원두커피||
이마트24|당진신평로드점|02-6916-1500|충청남도 당진시 신평면 덕평로 1304|원두커피;택배;POSA||
이마트24|당진안섬포구점|02-6916-1500|충청남도 당진시 송악읍 안섬포구길 9 (고대리)|원두커피;ATM||
이마트24|당진읍내점|02-6916-1500|충청남도 당진시  북문로1길 29|24시간;의약품;택배;POSA||
이마트24|당진읍내중앙점|041-358-2325|충청남도 당진시 무수동안길 20(읍내동)|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|당진장고항점|041-358-0557|충청남도 당진시 석문면 장고항로 318|원두커피;택배;POSA;원두커피||
이마트24|당진점|041-356-6173|충청남도 당진시  백암로 217 (채운동)|원두커피;택배;POSA;스포츠토토||
이마트24|당진한성필점|02-6916-1500|충청남도 당진시 남부로 200 B층 104호|원두커피;택배;POSA||
이마트24|당진한진점|041-357-5806|충청남도 당진시 송악읍 북부산업로 1032|||
이마트24|당진한진포구점|02-6916-1500|충청남도 당진시 송악읍 한진1길 244-37|원두커피;택배;POSA;원두커피||
이마트24|당진합덕원룸점|02-6916-1500|충청남도 당진시 합덕읍 미락5길 29|원두커피;택배;스포츠토토;ATM;POSA;스포츠토토||
이마트24|당진합덕점|02-6916-1500|충청남도 당진시 합덕읍 덕평로 561|원두커피;택배;스포츠토토;ATM;POSA;스포츠토토||
이마트24|당진현대제철점|02-6916-1500|충청남도 당진시 송악읍 북부산업로 1398-5|원두커피;택배;POSA||
이마트24|당진호서고점|02-6916-1500|충청남도 당진시 밤절로 2-18|POSA||
이마트24|당진IC점|02-6916-1500|충청남도 당진시 송악읍 반촌로 161-8 1층|원두커피;택배;POSA||
이마트24|당하스위첸점|032-566-2702|인천광역시 서구 청마로 124|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|대곡그린점|053-639-6181|대구광역시 달서구 갈밭남로 42|||
이마트24|대곡산새점|02-6916-1500|대구광역시 달서구 도원남로 54|24시간;원두커피;택배;POSA;원두커피||
이마트24|대곡센텀점|053-637-5347|대구광역시 달서구 갈밭로 12 센텀1번가|원두커피;택배;POSA||
이마트24|대곡호정점|053-635-6181|대구광역시 달서구 갈밭남로 17 수목원호정포레스트 상가 105-106호|24시간;원두커피;의약품;택배;POSA;원두커피;의약품||
이마트24|대관령에이엠점|033-333-2010|강원도 평창군 대관령면 송천길 30 1층 107호|원두커피;택배;POSA;스포츠토토||
이마트24|대구3공단점|053-262-6907|대구광역시 북구 3공단로 67|||
이마트24|대구감삼점|053-573-0550|대구광역시 달서구 당산로 111|24시간;원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|대구과학대학교점|054-313-3903|대구광역시 북구 영송로 47|택배;ATM;POSA||
이마트24|대구교동중앙점|02-6916-1500|대구광역시 중구 교동4길 16(교동)|24시간;원두커피;의약품;택배;POSA||
이마트24|대구구암역점|070-7700-2776|대구광역시 북구  태암남로 29 (구암동)|원두커피;ATM;POSA||
이마트24|대구남구청점|053-473-0935|대구광역시 남구  봉덕로 68|24시간;원두커피;의약품;택배;스포츠토토;ATM;POSA||
이마트24|대구내당점|053-525-7296|대구광역시 서구 당산로 237|||
이마트24|대구노원점|053-352-7997|대구광역시 북구 노원동로 33(노원동3가)|택배;스포츠토토;ATM;POSA||
이마트24|대구논공점|02-6916-1500|대구광역시 달성군 논공읍 논공로9길 54|원두커피;택배;POSA;원두커피||
이마트24|대구다사점|070-7700-9131|대구광역시 달성군 다사읍 다사로4길 15|원두커피;택배;POSA;원두커피||
이마트24|대구대도서관점|02-6916-1500|경상북도 경산시 진량읍 대구대로 201|원두커피;POSA;원두커피||
이마트24|대구대명아진점|02-6916-1500|대구광역시 남구 대명복개로4길 122 1층|택배;POSA||
이마트24|대구대명점|02-6916-1500|대구광역시 남구 장전3길 59|의약품;택배;POSA||
이마트24|대구대명정우점|053-622-7516|대구광역시 남구 대경길 186|||
이마트24|대구대명중앙점|02-6916-1500|대구광역시 남구 장전2길 48 1층|원두커피;택배;ATM;POSA||
이마트24|대구대복지관점|02-6916-1500|경상북도 경산시 진량읍 대구대로 201|택배;POSA;원두커피||
이마트24|대구대신점|053-252-2544|대구광역시 중구 달성로 23(대신동)|택배;POSA||
이마트24|대구대실역점|053-581-7740|대구광역시 달성군 다사읍 대실역남로2|원두커피;택배;ATM;POSA||
이마트24|대구대현점|02-6916-1500|대구광역시 북구 대현남로5길 2|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|대구도원점|053-639-6230|대구광역시 상화로 310|택배;스포츠토토;POSA||
이마트24|대구동성로점|02-6916-1500|대구광역시 중구 동성로3길 56|원두커피;택배;ATM;POSA;원두커피||
이마트24|대구동천점|053-311-2801|대구광역시 북구 동천로24길 3|원두커피;택배;POSA;원두커피||
이마트24|대구라온제나점|053-761-6662|대구광역시 수성구 범어천로 73 호텔라온제나 1층|원두커피;ATM;POSA||
이마트24|대구만평점|053-384-0005|대구광역시 북구 팔달로 89|원두커피;ATM;POSA||
이마트24|대구만평중앙점|053-354-2228|대구광역시 서구 서대구로62길 93|원두커피;ATM;POSA;원두커피;스포츠토토||
이마트24|대구반월당점|02-6916-1500|대구광역시 중구 중앙대로 372|원두커피;택배;POSA||
이마트24|대구범어점|053-744-9394|대구광역시 수성구 범어천로 134 1층|24시간;원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|대구보건대점|02-6916-1500|대구광역시 북구 칠곡중앙대로65길 26-1 (태전동) 1층|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|대구복현점|053-939-0302|대구광역시 북구  동북로 297 B동 1층|ATM||
이마트24|대구본동점|053-525-0357|대구광역시 달서구 와룡로 18(본동)|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|대구본리점|053-565-0469|대구광역시 달서구 구마로 137|24시간;원두커피;택배;POSA;원두커피||
이마트24|대구본점|070-7707-2594|대구광역시 중구 동성로 49-2 (동성로2가)|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;의약품;스포츠토토||
이마트24|대구비산중앙점|053-554-3895|대구광역시 서구 북비산로74길 22|원두커피;택배;POSA;원두커피||
이마트24|대구사월역점|02-6916-1500|대구광역시 수성구 달구벌대로 3303 1층|원두커피;택배;스포츠토토;ATM;POSA||
