##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|FEAT@@CU
CU|대신파워점|051-255-8041|부산광역시 서구 동대신3동 218번지|부산광역시 서구 보수대로 231|31986|24시간;택배;커피
CU|대신파이낸스센터점|02-3789-5407|서울특별시 중구 저동1가 48번지 대신파이낸스센터|서울특별시 중구 삼일대로 343, (저동1가) 대신파이낸스센터|30906|택배;커피;ATM
CU|대신푸르지오점||부산광역시 서구 서대신동1가 212번지|부산광역시 서구 대영로38번길 11|33987|24시간;택배;커피
CU|대안사랑점|052-237-2127|울산광역시 울주군 온양읍 대안리 179-12번지|울산광역시 울주군 온양읍 온양로 171, (대안리)|20524|24시간;택배;커피;ATM
CU|대안행복점|052-239-4112|울산광역시 울주군 온양읍 대안리 187-13번지|울산광역시 울주군 온양읍 온양로 147, (대안리)|20516|24시간;택배;커피;ATM
CU|대야복지로점|031-311-8482|경기도 시흥시 대야동 447-19번지|경기도 시흥시 복지로91번길 28, (대야동)|23371|24시간;베이커리;튀김;커피;ATM
CU|대연대남점|051-988-0303|부산광역시 남구 대연동 30-1번지 토탈하우스 1층|부산광역시 남구 용소로7번길 112, (대연동) 토탈하우스 1층|30482|24시간;택배;커피;ATM
CU|대연대로점|051-611-3696|부산광역시 남구 대연동 917-11번지 갯마을횟집 1층|부산광역시 남구 유엔로 121 갯마을횟집 1층|27129|24시간;택배;커피;ATM
CU|대연동일스위트점|051-612-5525|부산광역시 남구 대연동 74-2번지 대연동동일스위트|부산광역시 남구 수영로 294 대연동동일스위트|29062|24시간;택배
CU|대연드림점|051-633-7776|부산광역시 남구 대연동 1757-2번지 대연동 1층 1757동 2호|부산광역시 남구 유엔평화로4번길 74, 대연동  (대연동) 1층 1757동 2호|25119|24시간;ATM
CU|대연삼익그린점|051-625-7624|부산광역시 남구 대연동 245-225번지 우리가마트|부산광역시 남구 황령대로319번가길 159, 우리가마트  (대연동)|26265|24시간;택배;커피
CU|대연스타점|051-625-4650|부산광역시 남구 대연동 986-4번지|부산광역시 남구 유엔평화로 16, (대연동)|17043|24시간;택배;커피;ATM
CU|대연엔젤점|051-626-7737|부산광역시 남구 대연동 1751-11번지 1층|부산광역시 남구 수영로220번길 8, (대연동) 1층|07125|24시간;택배;커피;스포츠토토;ATM
CU|대연용소점|051-623-1435|부산광역시 남구 대연동 362-7번지|부산광역시 남구 수영로266번길 69, (대연동)|22053|24시간;택배;커피;ATM
CU|대연원룸점|051-611-0163|부산광역시 남구 대연동 33-20번지 머리사랑|부산광역시 남구 용소로13번길 72 머리사랑|28630|24시간;택배;커피;ATM
CU|대연유엔점|051-611-7314|부산광역시 남구 대연동 881-1번지|부산광역시 남구 유엔로157번길 7, (대연동)|33606|24시간;택배;튀김;커피;ATM
CU|대연조각공원점|051-625-8100|부산광역시 남구 대연동 867-43번지 1층|부산광역시 남구 유엔로 183-1 1층|27921|24시간;택배
CU|대연태양점|051-623-6751|부산광역시 남구 대연동 290-11번지|부산광역시 남구 진남로 18, (대연동)|24721|24시간;택배;커피;ATM
CU|대연평화점|051-621-2292|부산광역시 남구 용당동 548-2번지 1층|부산광역시 남구 신선로447번길 9, (용당동) 1층|15945|24시간;택배;커피;ATM
CU|대연푸르지오점|080-80-3663|부산광역시 남구 대연동 1160-33번지||32695|24시간;택배;커피
CU|대왕판교IC점|031-707-8528|경기도 성남시 수정구 금토동 290번지|경기도 성남시 수정구 달래내로 27|31058|24시간;택배;튀김;커피
CU|대왕판교로점|031-712-0122|경기도 성남시 분당구 궁내동 205-3번지 1층|경기도 성남시 분당구 대왕판교로 291, (궁내동) 1층|20321|24시간;택배;튀김;커피;ATM
CU|대우남문점|055-681-1664|경상남도 거제시 아주동 335-2번지|경상남도 거제시 아주로3길 14, (아주동)|12105|택배;커피;ATM
CU|대우조선남문점||경상남도 거제시 아주동 445-2번지|경상남도 거제시 거제대로 3441 (아주동)|32180|24시간;커피
CU|대우테크노파크점|032-670-8900|경기도 부천시 원미구 도당동 187-7번지 부천대우테크노파크 1층 101호|경기도 부천시 원미구 도약로 261, 부천대우테크노파크 (도당동) 1층 101호|07841|택배;튀김;커피
CU|대잠행운점|054-277-8487|경상북도 포항시 남구 대잠동 964-12번지|경상북도 포항시 남구 희망대로659번길 30, (대잠동)|05875|24시간;택배;튀김;커피;로또;ATM
CU|대저공단점|051-972-8173|부산광역시 강서구 대저1동 326-79번지 1층|부산광역시 강서구 대저중앙로 353, (대저1동) 1층|25822|택배;튀김;커피
CU|대저덕두점|010-2941-0959|부산광역시 강서구 대저2동 1860-1번지|부산광역시 강서구 경전철로24번길 81, (대저2동)|32398|24시간;택배;커피
CU|대저중앙로점||부산광역시 강서구 대저1동 1358-61번지|부산광역시 강서구 대저중앙로 208 (대저1동)|34126|택배;튀김;커피
CU|대전가수원계룡점||대전광역시 서구 가수원동 643번지 계룡아파트|대전광역시 서구 가수원로 98 (가수원동, 계룡아파트) 계룡아파트|33092|24시간;택배;튀김;커피
CU|대전가수원타운점|042-545-7737|대전광역시 서구 가수원동 1178번지||27197|24시간;택배;튀김;커피;ATM
CU|대전가양사랑점|042-672-6605|대전광역시 동구 가양동 393-15번지|대전광역시 동구 우암로 292 (가양동)|31205|24시간;택배;튀김;커피
CU|대전가오점|042-282-9234|대전광역시 동구 가오동 489번지|대전광역시 동구 신기로 99, (가오동)|15350|24시간;택배;커피;ATM
CU|대전가오중앙점|042-286-6668|대전광역시 동구 가오동 649번지 가오동|대전광역시 동구 은어송로 56, 가오동 (가오동)|30441|24시간;택배;커피;스포츠토토;ATM
CU|대전가장점|042-524-1213|대전광역시 서구 가장동 50-45번지|대전광역시 서구 가장로 129,  (가장동)|28730|24시간;택배;튀김;커피;ATM
CU|대전가장타운점|042-526-6152|대전광역시 서구 가장동 18-7번지 팬텀하우스 1층|대전광역시 서구 괴정로 192, 팬텀하우스  (가장동) 1층|25293|24시간;커피;ATM
CU|대전갈마둔원점|042-531-2131|대전광역시 서구 갈마2동 1409번지|대전광역시 서구 대덕대로112번길 54|28578|24시간;택배;커피;ATM
CU|대전갈마사랑점|042-524-0102|대전광역시 서구 갈마2동 1068번지|대전광역시 서구 대덕대로 149|33201|24시간;택배;베이커리;튀김;커피;ATM
CU|대전갈마스타점|042-639-7988|대전광역시 서구 갈마동 757번지 1층|대전광역시 서구 월평동로26번길 40,  (갈마동) 1층|24496|24시간;택배;커피;ATM
CU|대전갈마시티점|042-523-7486|대전광역시 서구 갈마동 313-12번지 시티팰리스  103 1층 103,104호|대전광역시 서구 계룡로394번길 50, 103(갈마동, 시티팰리스) 1층 103,104호|24222|24시간;택배;커피;ATM
CU|대전갈마초점|042-487-8726|대전광역시 서구 월평동 712번지|대전광역시 서구 월평동로 5-4, (월평동)|32982|24시간;택배;베이커리;튀김;커피;ATM
CU|대전공구상가점|042-628-6504|대전광역시 대덕구 대화동 290-49번지|대전광역시 대덕구 대화로 155|28039|커피
CU|대전관저구봉점|042-541-1669|대전광역시 서구 관저동 1557-4번지|대전광역시 서구 관저남로25번길 23-52, (관저동)|23747|24시간;택배;커피
CU|대전관저느리울점|042-543-5473|대전광역시 서구 관저2동 1415번지 관저빌딩|대전광역시 서구 관저동로 88 관저빌딩|28190|24시간;택배;튀김;커피;ATM
CU|대전관저대룡점||대전광역시 서구 관저2동 산45-14번지|대전광역시 서구 구봉산북로21번길 2, (관저동)|33428|24시간;택배;커피;ATM
CU|대전관저스타점|042-545-3320|대전광역시 서구 관저1동 1700번지||31281|24시간;택배;커피;ATM
CU|대전관저원앙점|042-545-3396|대전광역시 서구 관저동 1758번지 대주프라자 1층|대전광역시 서구 관저북로13번길 5, (관저동) 대주프라자 1층|29749|택배;커피
CU|대전관저타운점|042-542-0618|대전광역시 서구 관저2동 1613-1번지|대전광역시 서구 구봉산북로280번길 12|27879|24시간;택배;커피;ATM
CU|대전관평3단지점|042-933-8984|대전광역시 유성구 관평동 668번지 대덕테크노밸리3단지아파트 1층 1동 102호|대전광역시 유성구 배울2로 24 (관평동, 대덕테크노밸리3단지아파트) 대덕테크노밸리3단지아파트 1층 1동 102호|33681|24시간;택배;튀김;커피
CU|대전관평점|042-933-3715|대전광역시 유성구 관평동 773번지 관평동 101호|대전광역시 유성구 테크노5로 66, 관평동 (관평동) 101호|23280|24시간;택배;ATM
CU|대전관평힐링점|042-936-6937|대전광역시 유성구 관평동 1200번지|대전광역시 유성구 관들5길 77-15|29098|24시간;택배;커피;ATM
CU|대전괴정스타점|042-525-8726|대전광역시 서구 괴정동 124-1번지|대전광역시 서구 괴정로16번길 24|28513|24시간;택배;베이커리;튀김;커피;ATM
CU|대전괴정온누리점|010-4332-6271|대전광역시 서구 괴정동 92-5번지 나이스타운|대전광역시 서구 갈마로245번길 3 (괴정동, 나이스타운) 나이스타운|32242|24시간;택배;튀김;커피;ATM
CU|대전괴정점|042-528-7890|대전광역시 서구 괴정동 6-5번지|대전광역시 서구 도솔로 373, (괴정동)|32554|24시간;택배;커피;ATM
CU|대전교촌점|042-542-6577|대전광역시 유성구 교촌동 634-13번지|대전광역시 유성구 진잠로139번길 5, (교촌동)|26460|24시간;택배;커피;ATM
CU|대전구봉8단지점|042-541-9572|대전광역시 서구 관저동 1148-2번지 1층|대전광역시 서구 관저서로 52, (관저동) 1층|31374|24시간;택배;튀김;커피;ATM
CU|대전구암점|042-826-8966|대전광역시 유성구 구암동 587-8번지 1층|대전광역시 유성구 유성대로694번길 15, (구암동) 1층|17416|24시간;택배;커피;ATM
CU|대전금나와라뚝딱점|042-285-6654|대전광역시 동구 대성동 420번지 1층 상가동 101호|대전광역시 동구 대전로340번길 15, (대성동,코오롱하늘채2차) 1층 상가동 101호|27498|24시간;택배;커피;ATM
CU|대전낭월빌리지점|042-285-1534|대전광역시 동구 낭월동 741번지|대전광역시 동구 산내로1257번길 35, (낭월동)|25651|24시간;택배;커피
CU|대전낭월스타점|042-284-0917|대전광역시 동구 산내동 208-11번지|대전광역시 동구 산내로 1354|27644|택배;커피
CU|대전내동스타점|042-535-4928|대전광역시 서구 내동 152-4번지|대전광역시 서구 동서대로 957|30483|24시간;택배;튀김;커피
CU|대전노은타운점|042-823-2533|대전광역시 유성구 노은동 507-10번지|대전광역시 유성구 노은서로96번길 57, (노은동)|25139|24시간;택배;커피;ATM
CU|대전노은해랑점||대전광역시 유성구 지족동 1031번지 노은해랑숲마을6단지아파트|대전광역시 유성구 지족동로 123 (지족동, 노은해랑숲마을6단지아파트) 노은해랑숲마을6단지아파트|33925|24시간;택배;커피
CU|대전다온점|042-823-7829|대전광역시 유성구 용산동 577번지||29786|24시간;택배;커피
CU|대전대동그린점|042-627-8921|대전광역시 동구 대동 400-6번지 1층|대전광역시 동구 백룡로6번길 88, (대동) 1층|30817|24시간;택배;튀김;커피
CU|대전대동점|042-637-7258|대전광역시 동구 대동 180-24번지|대전광역시 동구 용운로1번길 3, (대동)|17983|24시간;택배;커피;ATM
CU|대전대서문점|042-285-6163|대전광역시 동구 용운동 657번지|대전광역시 동구 대학로50번길 6-8|27416|24시간;택배;베이커리;튀김;커피;ATM
CU|대전대스타점|042-282-8589|대전광역시 동구 용운동 598번지 마젤란21아파트|대전광역시 동구 대학로 102-7, (용운동, 마젤란21아파트)|27393|24시간;택배;튀김;커피
CU|대전대원룸점|042-273-2514|대전광역시 동구 용운동 179-27번지|대전광역시 동구 용운로151번길 37, (용운동)|29218|24시간;택배;커피;ATM
CU|대전대정점|042-541-6503|대전광역시 유성구 대정동 316-1번지 대전드리움1단지아파트 101 102호|대전광역시 유성구 대정로28번길 50, 101(대정동, 대전드리움1단지아파트) 102호|24435|24시간;택배;커피;ATM
CU|대전대행복점|042-272-6333|대전광역시 동구 용운동 285-12번지|대전광역시 동구 새울로109번길 26-1|28880|24시간;택배;베이커리;커피
CU|대전대화점|042-623-7888|대전광역시 대덕구 대화동 40-81번지|대전광역시 대덕구 대화로 71, (대화동)|19966|24시간;택배;ATM
CU|대전대흥사랑점||대전광역시 중구 대흥동 407-8번지|대전광역시 중구 대종로 426|33103|24시간;택배;커피
CU|대전대흥점|042-627-1700|대전광역시 중구 대흥동 314-4번지|대전광역시 중구 중교로 43, (대흥동)|12412|24시간;택배;ATM
CU|대전덕명타운점|042-822-4447|대전광역시 유성구 덕명동 516-6번지||28075|24시간;택배;튀김;커피;ATM
CU|대전덕암점|042-935-3881|대전광역시 대덕구 덕암동 45-1번지 1층|대전광역시 대덕구 덕암로 246, (덕암동) 1층|26133|24시간;택배;베이커리;튀김;커피;ATM
CU|대전덕암타운점|042-933-6936|대전광역시 대덕구 덕암동 1-21번지 1층|대전광역시 대덕구 덕암북로10번길 28, (덕암동) 1층|24948|24시간;택배;튀김;커피;ATM
CU|대전도마농도점||대전광역시 서구 도마2동 102-28번지|대전광역시 서구 조달청길 76 (도마동)|33548|24시간;택배;커피
CU|대전도마복음점|042-528-5887|대전광역시 서구 도마동 359-10번지 복음로얄아파트 1층 101호|대전광역시 서구 배재로 117, (도마동, 복음로얄아파트) 1층 101호|29144|24시간;택배;ATM
CU|대전도마스타점|042-587-5377|대전광역시 서구 도마2동 173-2번지 1층 114,115호|1층 114,115호|31342|24시간;택배;튀김;커피
CU|대전도마태양점|042-345-2177|대전광역시 서구 도마2동 170-21번지||30843|24시간;택배;커피
CU|대전도안점|042-823-3251|대전광역시 유성구 원신흥동 541-7번지|대전광역시 유성구 원신흥남로42번길 5-17, (원신흥동)|16205|택배;ATM
