##NAME|SUBNAME|TELNUM|NEWADDR|ADDR|OT|PARKING@@투썸플레이스
투썸플레이스|화순동구리호수공원점|061-375-2501|전라남도 화순군 화순읍 진각로 326 (동구리) 1,2,3,4층|전남 화순군 화순읍 동구리 128|10:00~22:00|인근 무료 주차장이용
투썸플레이스|마포연남점|02-334-3639|서울 마포구 성미산로 143|서울 마포구 연남동 250-28|월-목,일 09:00~22:00 / 금,토 09:00~23:00|주차불가
투썸플레이스|이천창전점|031-631-5555|경기 이천시 영창로173번길 1, B동|경기 이천시 창전동 152-16, 1층|월-금 08:00~22:30 / 토,일 08:30~22:30|건물 뒷편 식당주차장 [신협 맞은편]
투썸플레이스|경주보문호수점|054-777-2113|경상북도 경주시 천군1길 8-18 (천군동) 1층|경북 경주시 천군동 391-1|10:00 ~ 23:00|주차가능
투썸플레이스|부산초량점|051-441-4422|부산 동구 중앙대로 325|부산 동구 초량동 1143-16|07:30 ~ 23:00|주차가능
투썸플레이스|김해진영점|055-343-0090|경남 김해시 진영읍 장등로 90|경남 김해시 진영읍 진영리 1709-1|08:00~23:30|100대 이상 가능
투썸플레이스|경복궁점|02-6016-6886|서울특별시 종로구 율곡로 6 (중학동,트윈트리빌딩) 1|서울 종로구 중학동 14 종로트윈트리타워 A동 1층|평일 08:00-19:00 / 주말 10:00-20:00|5,000원 이상 구매시 2시간 무료
투썸플레이스|포천중앙점|031-535-0202|경기 포천시 중앙로 142|경기 포천시 신읍동 197-8|일-목 9:00-22:00 / 금,토 9:00-23:00|주차권 2시간 제공
투썸플레이스|일산애니골점|031-932-6934|경기도 고양시 일산동구 애니골길 7-5 (풍동) 1층 일부, 2층 일부|경기 고양시 일산동구 풍동 1126|평일/주말/공휴일  09:00~22:00|2시간 무료
투썸플레이스|CJ더센터점|02-726-8930|서울특별시 중구 소월로 2길 12|서울 중구 남대문로5가 500 2층 로비층|월-금 07:00~18:00 / 토,일 휴업|주차불가
투썸플레이스|울산매곡점|052-292-3336|울산 북구 매곡동 230|울산광역시 북구 매곡동 230|10:00~23:00|주차가능
투썸플레이스|서소문점|02-773-2388|서울특별시 중구 서소문로 135 1층(서소문동, 연호빌딩)|서울 중구 서소문동 21-1 연호빌딩 1층 지하철 2호선 시청역 11번출구|월-금 07:00~23:00 / 토,일 08:00~22:00|주차불가
투썸플레이스|당산역점|02-2636-3658|서울특별시 영등포구 양평로 36 (당산동6가,삼원빌딩) 36 1층, 2층|서울 영등포구 당산동6가 227번지|월~토 8:00~26:00 / 일: 8:00~23:00|주차불가
투썸플레이스|대전삼부스포렉스점|042-523-9960|대전광역시 중구 태평로 83 (태평동,삼부스포렉스) 1층 투썸플레이스|대전 중구 태평동 408-11|08:00~23:00|주차가능
투썸플레이스|올림픽공원역점|02-417-6789|서울특별시 송파구 올림픽로 424|서울특별시 송파구 방이동 88 만남의광장 A-3동 B구역|평일 07:00~23:00 / 주말 09:00~23:00|주차가능
투썸플레이스|아산탕정점|041-532-2313|충남 아산시 탕정면 탕정면로 8 트라빌딩 1층|충남 아산시 탕정면 명암리 935-3|07:00~25:00|건물 내 주차가능
투썸플레이스|대방역점|02-844-3477|서울특별시 영등포구 영등포로 422 (신길동) 영등포구 영등포로 422|서울 영등포구 신길동 1300 1층|08:30~23:00|최대 2시간 가능
투썸플레이스|천안안서점|041-622-8305|천안시 동남구 망향로 195|충남 천안시 동남구 안서동 447-2|08:00~22:00 월~금 / 09:00~22:00토~일|주차가능
투썸플레이스|문정역점|02-2283-1513|서울특별시 송파구 법원로 114|서울특별시 송파구 문정동 643-1 엠스테이트 B동 1층|평일 07:00~23:00 / 주말 08:00~22:00|주차가능
투썸플레이스|세종고운힐스테이트점|044-868-7704|세종시 마음안1로 137|세종 고운동 산 95|08:00~22:30|가능 [상차주차장 별도]
투썸플레이스|대구영대병원역점|053-657-0887|대구 남구 대명로 291|대구 남구 대명동 142-4 외1필지|월-일 09:30~23:30|24대 주차 가능
투썸플레이스|양천향교역점|02-2668-3666|서울특별시 강서구 강서로 460 1층|서울 강서구 등촌동 682 1층|평일/주말 08:30~23:30|주차가능
투썸플레이스|인천용현점|032-891-1080|인천광역시 미추홀구 아암대로 87|인천 남구 용현동 629-6|08:00~24:00|주차가능
투썸플레이스|충북대소점|043-882-7170|충북 음성군 대소 대금로 432-3|충북 음성군 대소면 131-3|월-일10:00~22:00|주차가능
투썸플레이스|포항쌍용점|054-285-0099|경북 포항시 북구 중흥로 123|경북 포항시 북구 죽도동 709-10|월-목,일 08:00~01:00 / 금,토 08:00~02:00|주차가능
투썸플레이스|영종도그레이스호텔점|032-890-0059|인천광역시 중구 은하수로29번길 36 (중산동) 웨스턴그레이스호텔 1층|인천 중구 중산동 1955-1 웨스턴그레이스호텔 1층|09:00-22:00|주차가능
투썸플레이스|시흥정왕점|031-498-9959|경기 시흥시 중심상가4길 16-1(정왕동.길재빌딩)|경기 시흥시 정왕동 1739-6|월~목 : 08:30~23:00 / 금,토 : 08:30~24:00 / 일 : 10:00~23:00|매장  앞 주차장 있음
투썸플레이스|학동사거리점|02-515-0305|서울 강남구 선릉로 806|서울 강남구 청담동 86 1층 킹콩빌딩|08:00~22:00|주차가능
투썸플레이스|용인역북점|031-323-0044|경기도 용인시 처인구 명지로60번길 8-10|경기 용인시 처인구 역북동 759-1|평일/주말 :  09시 00분 ~ 23:00|주차가능
투썸플레이스|울산달동목화점|052-275-9599|울산 남구 달동 왕생로39|울산 남구 달동 1266-15|10:00~01:00|불가（인근공영주차장）
투썸플레이스|안양석수점|031-472-1113|경기도 안양시 만안구 충훈로 70|경기 안양시 만안구 석수동 788-1|09시~23시|주차가능
투썸플레이스|부산남포점|051-257-8171|부산광역시 중구 구덕로 40, 호림빌딩 1층|부산 중구 남포동2가 22-1 호림빌딩 1층|08:00~23:00|주차불가
투썸플레이스|동탄산척점|031-376-3611|경기 화성시 동탄2지구 근상45블럭 2롯트 8312-202|경기 화성시 산척동 118|09:00~23:00|주차가능
투썸플레이스|파주운정산내점|031-941-9479|경기 파주시 청암로17번길 67|경기 파주시 목동동 949 엠디프라자 1층|평일/주말 10:00~23:00|주차가능
투썸플레이스|오이도씨하이호텔점|031-319-0048|경기 시흥시 오이도로 209|경기 시흥시 정왕동 2031-5 씨하이호텔|11:00~22:00|오이도씨하이호텔 주차장 이용
투썸플레이스|철원와수점|033-458-6600|강원 철원군 와수리 1153-14|강원 철원군 서면 와수리 1153-14|월-일 09:00~22:00|주차가능
투썸플레이스|교보타워사거리-임시휴점|02-595-2388|서울특별시 서초구 사평대로 368|서울 서초구 서초동 1303-3번지 중앙화촌빌딩 1층|임시휴점 (2020년 10월 1일 ~ 2021년 3월 31일)|주차불가
투썸플레이스|파주문산점|031-954-7755|경기도 파주시 문향로 97|경기 파주시 문산읍 선유리 950-47|09:00~23:00|가능 - 무료
투썸플레이스|송탄렉스빌점|031-662-7400|경기도 평택시 지산로6번길 60|경기 평택시 지산동 781-9|09:00~23:00|지하 주차가능 무료
투썸플레이스|구로대륭1차점|02-866-2644|서울 구로구 디지털로 288 1층 114호|서울 구로구 구로동 212-8 대륭포스트타워1차 1층 114호|월-금 07:00~23:00 / 토,일 08:00~22:00|평일 1시간 / 평일 오후 5시이후, 주말 2시간 무료
투썸플레이스|부산다대포점|051-266-4666|부산광역시 사하구 다대로 708|부산 사하구 다대동 1548-39|08:00~23:00|주차가능
투썸플레이스|안동강변점|054-842-1155|경상북도 안동시 육사로 273 (운흥동) 1층|경북 안동시 운흥동 300-20|10:00~23:00|주차가능
투썸플레이스|전주삼천점|063-224-5620|전북 전주시 완산구 강변로 68|전북 전주시 완산구 삼천동1가 286-1|10:00~24:00|주차가능
투썸플레이스|고잔신도시점|031-414-0109|경기도 안산시 단원구 광덕2로 185-18|경기 안산시 단원구 고잔동 770-15 BMA빌딩 2층|09:00~24:00 [밤12시]|가능 [우선주차]
투썸플레이스|세종호수공원점|044-868-6388|세종특별자치시 도움8로 91, 111호, 112호, 205호|세종특별자치시 어진동 610|월-금 07:30~23:00 / 토,일 09:00~23:00|매장이용시 1시간 30분 무료주차 가능
투썸플레이스|안동옥동점|054-900-6300|경북 안동시 옥서로 49|경북 안동시 옥동 913-1|09:00~23:00|주차가능
투썸플레이스|울산명촌점|052-288-0458|울산 북구 명촌로 44|울산 북구 진장동 1004-14|09:30~23:30|주차가능
투썸플레이스|서귀포신시가지점|064-738-2496|제주도 서귀포시 신서귀로 31, 2,3층(법환동)|제주 서귀포시 법환동 745-3|09:00~22:00|주차가능
투썸플레이스|대구팔공순환로점|053-981-7760|대구 동구 서촌로 81|대구 동구 송정동 174|월~토 10:00~23:00 / 일 10:00~22:00|주차가능
투썸플레이스|강릉교동점|033-655-2000|강원도 강릉시 솔올로 25, 1~2층|강원 강릉시 교동 1882-3|09:00 ~ 24:00|주차가능
투썸플레이스|화순중앙점|061-375-0035|전남 화순군 화순읍 쌍충로 70-7|전남 화순군 화순읍 삼천리 612-4|07:00~23:00|건물 주차장이용
투썸플레이스|인천청라중앙점|032-566-2366|인천광역시 서구 청라커낼로288번길 10 (청라동,더스페이스타워) 106호|인천 서구 경서동 955-1 더스페이스타워 106호|08:00~23:00|주차가능
투썸플레이스|강남역아라타워점|02-599-8622|서울 서초구 서초대로77길 3, 아라타워|서울 서초구 서초동 1317-20|8:00~22:30|주차불가
투썸플레이스|충북금왕점|043-877-2322|충청북도 음성군 금왕읍 무극로 216 (무극리) 투썸플레이스 충북금왕점|충북 음성군 금왕읍 무극리 665|09:00 ~ 23:00|
투썸플레이스|평택로데오점|031-651-0995|경기도 평택시 중앙2로 16|경기 평택시 평택동 298-1|08:00~23:00|주차불가
투썸플레이스|가락시장역2호점|02-3012-6789|서울 송파구 송파대로 260|서울 송파구 가락동 99-3|평일 11:00~18:00 / 주말,공휴일 휴점|주차가능
투썸플레이스|도봉보건소점|02-902-2427|서울 도봉구 도봉로 578|서울 도봉구 창동 715-1|08:30~23:30|가능 - 영수증 도장 1시간 무료
투썸플레이스|합정메세나폴리스점|02-337-3355|서울 마포구 양화로 45|서울 마포구 서교동 490 B1 광장층|평일/주말 08:00~23:00|주차가능
투썸플레이스|송도동북아무역센터점|032-834-1506|인천 연수구 컨벤시아대로 165 1층|인천 연수구 송도동 6-10 NEAT TOWER 1층|월~금 07:00~21:00|주차 가능
투썸플레이스|국회의사당역점|02-783-2388|서울 영등포구 의사당대로 21|서울 영등포구 여의도동 15-23|주중 7:00~23:00 / 주말 8:00~21:00|주차가능
투썸플레이스|양산신도시점|055-388-6370|경남 양산시 양산역3길 10 10길|경남 양산시 중부동 691-1|평일,주말 09:00~24:00|주차가능
투썸플레이스|대치사거리점|02-563-8388|서울 강남구 삼성로 334 (대치동)|서울 강남구 대치동 962-21|08:00 ~ 23:00|발렛파킹
투썸플레이스|인덕원대륭테크노점|031-463-3587|경기도 안양시 동안구 시민대로 401|경기 안양시 동안구 관양동 224-5 대륭테크노타운|평일 07:30 ~ 22:30 / 주말, 공휴일 10:00 ~ 22:00|건물 주차가능
투썸플레이스|대전갈마점|042-521-0788|대전 서구 신길마로 186, 125호(갈마동)|대전 서구 갈마동 1496, 125호|월-금 08:00~23:00 / 토,일 08:00~23:00|주차가능
투썸플레이스|송도지식정보단지역점|032-833-1207|인천 연수구 인천타워대로54번길 3|인천 연수구 송도동 9-26 1층|07:30~22:30|주차가능
투썸플레이스|다산지금지구점|031-557-3492|경기도 남양주시 다산중앙로 82번안길 132-76, 1층(다산동)|경기 남양주시 다산동 3198-26|09:00~22:00|주차가능
투썸플레이스|울산진장CGV점|-1544-1122|울산 북구 진장동 120-9|울산 북구 진장동 120-9, 2층|영화상영시간|당일 티켓 제시 3시간 무료
투썸플레이스|김포학운점|031-986-8885|경기도 김포시 양촌읍 황금로 109번길 1|경기 김포시 양촌읍 학운리 2981|8:00~22:00|주차가능
투썸플레이스|고성간성점|033-681-6662|강원도 고성군 간성읍 간성로 18|강원 고성군 간성읍 신안리 159-12, 1층|08:00-22:00|주차가능
투썸플레이스|동탄역앨리스빌점|031-373-7789|경기도 화성시 동탄대로 469-12|경기 화성시 오산동 산88-13 동탄역 린스트라우스  판매시설동 2층 2065, 2066호|08:30~23:00|주차가능
투썸플레이스|청주금천점|043-287-0707|충북 청주시 상당구 산성로98번길 8-1 (금천동)|충북 청주시 상당구 금천동 271번지 1~2층|09:00~23:00|
투썸플레이스|강서등촌로점|02-2655-2138|서울 강서구 등촌로 177|서울 강서구 등촌동 512-17 1F, 2F|월-금 07:30~24:00 / 토,일 8:00~24:00|주차불가
투썸플레이스|이천터미널점|031-631-0435|경기도 이천시 이섭대천로 1207|경기 이천시 중리동 218|평일 07:00~23:00 / 주말 08:00~23:00|주차불가
투썸플레이스|마곡나루역점|02-2658-2377|서울 강서구 마곡중앙5로 6 마곡보타닉푸르지오시티 157, 158, 239, 240호|서울 강서구 마곡동 760|평일 07:00~23:00 / 주말 08:00~23:00|2시간 가능
투썸플레이스|하남풍산점|031-791-9531|경기도 하남시 덕풍동로 111-33 필지 (덕풍동)|경기 하남시 덕풍동 741외 필지|8:00-23:00|하남푸르지오시티 유료주차 2시간 무료
투썸플레이스|의정부중앙로점|031-843-7272|경기도 의정부시 행복로 5-1 (의정부동)|경기 의정부시 의정부동 195-3|일-목 9:00~23:30 / 금,토 9:00~24:00|주차불가
투썸플레이스|창원시티세븐점|055-600-5720|경남 창원시 의창구 원이대로320, 더시티세븐 W동 지상층 206호|경남 창원시 의창구 대원동 121 더시티세븐W201|9시30분~23시|주차가능
투썸플레이스|인천송도센트럴파크점|032-288-2222|인천 연수구 센트럴로 194|인천 연수구 송도동 23-4|07:30~ 01:00|가능[지하주차장]
투썸플레이스|광주성심병원점|062-956-9767|광주 광산구 용아로 257|광주광역시 광산구 산정동 143-21|월-일 09:00~24:00|건물 주차장 이용
투썸플레이스|동탄2시범단지점|031-377-3719|경기도 화성시 동탄대로시범길 148-58|경기 화성시 청계동 534-2|주중/주말 09:00 ~ 22:00|건물주차 가능
투썸플레이스|송파구청사거리점|02-6084-5575|서울 송파구 오금로 81|서울 송파구 방이동 22-3|07:00~23:00|주차가능
투썸플레이스|수유사거리점|02-900-2388|서울 강북구 도봉로 295, 스타타워|서울특별시 강북구 수유동 47-2 스타타워 1층 일부, 2층|월-금 07:00~23:00 / 토,일 08:00~23:00|주차가능
투썸플레이스|고신대복음병원점|051-256-1886|부산 서구 감천로 255|부산 서구 암남동 62-48|평일 08:00~23:00 / 공휴일,토,일 08:30~22:00|주차가능
