input|id|name|oldaddr|newaddr|tell|cat|xcord|ycord|url
네이버 2022년 3월예정|1377284359|연동재활용도움센터(2022년3월예정)|제주특별자치도 제주시 연동 2330-1|||['쇼핑,유통', '지역재활용센터']|126.4885500|33.4925811|
네이버 2022년 3월예정|1640105889|정선3교(2022년3월예정)|강원도 정선군 정선읍 애산리|||['계획,개발', '도시계획']|128.6689049|37.3917464|
네이버 2022년 3월예정|1004888006|서상면사무소 (2022년3월예정)|경상남도 함양군 서상면 도천리 1074-10|경상남도 함양군 서상면 서상로 260||['공공,사회기관', '공공,행정시설']|127.6878887|35.6791030|
네이버 2022년 3월예정|1106545830|국민해양안전관(2022년3월예정)|전라남도 진도군 임회면 남동리 산90|||['문화,예술', '복합문화공간']|126.1402825|34.3695572|
네이버 2022년 3월예정|1438426330|용화동제1공영주차타워(2022년3월예정)|충청남도 아산시 온천동 2829|||['교통,운수', '공영주차장']|127.0088359|36.7781303|
네이버 2022년 3월예정|1208718467|제2통합미곡종합처리장 (2022년3월예정)|충청남도 당진시 우강면 성원리 239-5|||['시설,건물', '농공시설']|126.7962600|36.8251005|
네이버 2022년 3월예정|1510995540|봉래산역사테마공원 공영주차장(2022년3월예정)|부산광역시 영도구 청학동 483-1|부산광역시 영도구 와치로 78||['교통,운수', '공영주차장']|129.0594525|35.0854732|
네이버 2022년 3월예정|1378328399|창원시통합수장고(2022년3월예정)|경상남도 창원시 성산구 가음정동  산72|경상남도 창원시 성산구 원이대로 848 창원시정연구원||['문화,예술', '미술관']|128.6937774|35.2122262|
네이버 2022년 3월예정|1150779442|365열린장애인돌봄센터 (2022년3월예정)|충청북도 청주시 서원구 산남동  1088|||['사회,복지', '장애인복지시설']|127.4695347|36.6072379|
네이버 2022년 3월예정|1069812828|진해구문학창작촌(2022년3월예정)|경상남도 창원시 진해구 행암동|경상남도 창원시 진해구 행암로 192||['문화,예술', '복합문화공간']|128.6997969|35.1178644|
네이버 2022년 3월예정|1909961308|남전리스마트복합쉼터(2022년3월예정)|강원도 인제군 남면 남전리 1092-13|||['사회,복지', '사회복지단체']|128.1267284|38.0120955|
네이버 2022년 3월예정|1329505195|부안군공영화물차고지 (2022년3월예정)|전라북도 부안군 동진면 봉황리 503-6|||['교통,운수', '공영주차장']|126.7280198|35.7426940|
네이버 2022년 3월예정|1118521796|그랜드센트럴장성아파트(2022년3월예정)|전라남도 장성군 장성읍 영천리 1016|||['아파트', '예정,공사중']|126.7834556|35.3006665|
네이버 2022년 3월예정|1979482595|성수동선명스퀘어지식산업센터(2022년2월예정)|서울특별시 성동구 성수동1가 13-17|서울특별시 성동구 성수일로 111 선명제본||['시설,건물', '기업,빌딩']|127.0515973|37.5503609|
네이버 2022년 3월예정|1172223715|힐스테이트청량리역(2023년3월예정)|서울특별시 동대문구 청량리동 235-6|||['오피스텔', '예정,공사중']|127.0482490|37.5830579|
네이버 2022년 3월예정|21419356|별내신도시신혼희망타운아파트(2022년4월예정)|경기도 남양주시 별내동 822-1|||['아파트', '예정,공사중']|127.1216615|37.6670109|
네이버 2022년 3월예정|1054403891|부평남부체육센터(2022년11월예정)|인천광역시 부평구 부평동|||['스포츠,오락', '체육관']|126.7262604|37.4820952|
네이버 2022년 3월예정|1644298983|도봉소방서도봉119안전센터(2022년6월예정)|서울특별시 도봉구 도봉동 282-26|||['소방청', '119안전센터']|127.0406578|37.6878307|
네이버 2022년 3월예정|1516016970|오송역대광로제비앙(2023년3월예정)|충청북도 청주시 흥덕구 오송읍 봉산리 1510|||['주택', '아파트']|127.3196852|36.6176484|
네이버 2022년 3월예정|1012932704|청주센트럴리슈빌아파트(2023년3월예정)|충청북도 청주시 서원구 사창동 180-1|충청북도 청주시 서원구 1순환로625번길 4||['아파트', '예정,공사중']|127.4597398|36.6375902|
네이버 2022년 3월예정|1685245512|라마다프라자포항호텔 (2022년예정)|경상북도 포항시 북구 항구동 17-246|경상북도 포항시 북구 해안로 23||['숙박', '호텔']|129.3752769|36.0526186|
네이버 2022년 3월예정|1191974620|대봉교역태왕아너스 (2023년3월예정)|대구광역시 남구 이천동 295-7|대구광역시 남구 대봉로32길 7-26||['아파트', '예정,공사중']|128.6041578|35.8528342|
네이버 2022년 3월예정|1808003228|창원한양립스더퍼스트(2022년예정)|경상남도 창원시 의창구 동읍 용잠리 374|||['주택', '아파트']|128.6877230|35.2773087|
네이버 2022년 3월예정|1484979631|충북환경교육체험센터 (2022년02월예정)|충청북도 청주시 상당구 수동|충청북도 청주시 상당구 대성로180번길 17||['교육,학문', '교육원,교육센터']|127.4934738|36.6418790|
네이버 2022년 3월예정|1946177431|청주센트럴리슈빌오피스텔(2023년3월예정)|충청북도 청주시 서원구 사창동 180-1|충청북도 청주시 서원구 1순환로625번길 4||['오피스텔', '예정,공사중']|127.4598994|36.6376582|
네이버 2022년 3월예정|1712688840|통영고양이학교(2022년4월예정)|경상남도 통영시 한산면 용호리 459-1|경상남도 통영시 한산면 호두1길 351 한산초등학교용초분교장||['협회,단체', '동물보호단체']|128.4941033|34.7499030|
네이버 2022년 3월예정|1673434380|한국폴리텍대학밀양캠퍼스 (2025년3월예정)|경상남도 밀양시 내이동 1025-1|경상남도 밀양시 밀양대로 1908||['교육,학문', '대학교']|128.7463086|35.4952113|
네이버 2022년 3월예정|1289000748|연동주거용오피스텔(2022년2월예정)|제주특별자치도 제주시 연동 290-63|||['오피스텔', '예정,공사중']|126.4945827|33.4931060|
네이버 2022년 3월예정|1228503887|운암동한국아델리움 (2022년예정)|광주광역시 북구 운암동 1109|광주광역시 북구 북문대로169번길 61-3||['아파트', '예정,공사중']|126.8683167|35.1819026|
네이버 2022년 3월예정|1634607750|쌍용더플래티넘서울역오피스텔(2023년4월예정)|서울특별시 중구 중림동 363|서울특별시 중구 청파로 456||['주택', '오피스텔']|126.9686095|37.5600532|
네이버 2022년 3월예정|387412726|레이카운티1블록(2023년11월예정)|부산광역시 연제구 거제동 1231-5|부산광역시 연제구 월드컵대로299번길 5||['아파트', '예정,공사중']|129.0647559|35.1889931|
네이버 2022년 3월예정|1664263700|레이카운티2블록(2023년11월예정)|부산광역시 연제구 거제동|||['아파트', '예정,공사중']|129.0669636|35.1892064|
네이버 2022년 3월예정|1890004645|레이카운티3블록(2023년11월예정)|부산광역시 연제구 거제동|||['아파트', '예정,공사중']|129.0680639|35.1857317|
네이버 2022년 3월예정|1562329291|춘천파밀리에리버파크(2023년7월예정)|강원도 춘천시 근화동 752-11|||['아파트', '예정,공사중']|127.7135881|37.8747004|
네이버 2022년 3월예정|1035239220|순천한양수자인디에스티지(2023년2월예정)|전라남도 순천시 용당동 175|||['아파트', '예정,공사중']|127.4987958|34.9781999|
네이버 2022년 4월예정|1265506643|더라움 펜트하우스(2022년4월예정)|서울특별시 광진구 자양동 2-44|||['오피스텔', '예정,공사중']|127.0693307|37.5384258|
네이버 2022년 4월예정|1080130452|청년쿡비즈니스센터 (2022년4월예정)|서울특별시 광진구 자양동 227-17|서울특별시 광진구 아차산로 294||['서비스,산업', '장소대여']|127.0755587|37.5382186|
네이버 2022년 4월예정|1229411215|중곡동2030청년주택(2022년4월예정)|서울특별시 광진구 중곡동 637-5|||['오피스텔', '예정,공사중']|127.0761921|37.5588236|
네이버 2022년 4월예정|1516386798|역삼센트럴아이파크(2022년4월예정)|서울특별시 강남구 역삼동|||['아파트', '예정,공사중']|127.0457923|37.5005809|
네이버 2022년 4월예정|1977516077|강동리엔파크13단지아파트(2022년4월예정)|서울특별시 강동구 상일동 33|||['아파트', '예정,공사중']|127.1814884|37.5519084|
네이버 2022년 4월예정|1865262238|회기역리브인오피스텔(2022년4월예정)|서울특별시 동대문구 휘경동 258|서울특별시 동대문구 망우로21길 26-1||['오피스텔', '예정,공사중']|127.0618223|37.5906199|
네이버 2022년 4월예정|1797121624|JK타워(2022년4월예정)|서울특별시 강남구 신사동 522-1|||['시설,건물', '기업,빌딩']|127.0201183|37.5204913|
네이버 2022년 4월예정|1731711654|구리역우남퍼스트빌스위트(2022년4월예정)|경기도 구리시 수택동 379-12|||['오피스텔', '예정,공사중']|127.1386795|37.5975621|
네이버 2022년 4월예정|1580395792|협성휴포레시그니처(2022년4월예정)|서울특별시 동작구 신대방동 686-48|서울특별시 동작구 시흥대로 606||['아파트', '예정,공사중']|126.9052365|37.4864582|
네이버 2022년 4월예정|1444692298|힐스테이트광교산(2022년4월예정)|경기도 용인시 수지구 신봉동 218-6|||['아파트', '예정,공사중']|127.0679627|37.3333729|
네이버 2022년 4월예정|1542818673|도원역서희스타힐스크루즈시티(2022년4월예정)|인천광역시 미추홀구 숭의동 462|||['아파트', '예정,공사중']|126.6442665|37.4666617|
네이버 2022년 4월예정|1154661512|꿈의숲한신더휴아파트(2022년4월예정)|서울특별시 강북구 미아동  3-161|서울특별시 강북구 오현로9길 63-4||['아파트', '예정,공사중']|127.0330977|37.6195421|
네이버 2022년 4월예정|21419356|별내신도시신혼희망타운아파트(2022년4월예정)|경기도 남양주시 별내동 822-1|||['아파트', '예정,공사중']|127.1216615|37.6670109|
네이버 2022년 4월예정|1875018575|구산동서해그랑블청년주택(2022년4월예정)|서울특별시 은평구 구산동 198-3|||['주상복합', '예정,공사중']|126.9147776|37.6123351|
네이버 2022년 4월예정|1234632044|화성우방아이유쉘메가시티1단지(2022년4월예정)|경기도 화성시 기안동 454-5||1522-2529|['아파트', '예정,공사중']|126.9784378|37.2204808|
네이버 2022년 4월예정|1463416279|솔밭공원역세권청년주택(2022년4월예정)|서울특별시 도봉구 쌍문동 507-1|||['아파트', '예정,공사중']|127.0137255|37.6566378|
네이버 2022년 4월예정|21856751|강북종합시장(2022년4월예정)|서울특별시 강북구 수유동 179-5||02-6081-7282|['쇼핑,유통', '시장']|127.0256915|37.6420668|http://gangbukmarket.dothome.co.kr
네이버 2022년 4월예정|1216831810|힐스테이트비산파크뷰아파트(2022년4월예정)|경기도 안양시 동안구 비산동 510|||['주택', '아파트']|126.9343651|37.4054664|
네이버 2022년 4월예정|1252773899|시흥장현A8블록신혼희망타운아파트(2022년4월예정)|경기도 시흥시 장현동 160|||['아파트', '예정,공사중']|126.7970619|37.3812134|
네이버 2022년 4월예정|1838499665|시흥장현서희스타힐스(2022년4월예정)|경기도 시흥시 장곡동 298|||['아파트', '예정,공사중']|126.7916766|37.3743648|
네이버 2022년 4월예정|1411254502|계양구보건소(2022년4월예정)|인천광역시 계양구 계산동 1077-2|인천광역시 계양구 계양문화로59번길 2||['건강,의료', '보건소']|126.7362604|37.5364427|
네이버 2022년 4월예정|1431629820|화성우방아이유쉘메가시티2단지(2022년4월예정)|경기도 화성시 기안동 373-4|||['주택', '아파트']|126.9777472|37.2223767|
네이버 2022년 4월예정|1278599263|화성병점A-1BL행복주택(2022년4월예정)|경기도 화성시 병점동 756-23|||['아파트', '예정,공사중']|127.0316511|37.2024974|
네이버 2022년 4월예정|1348760060|평촌현대제우스타워오피스텔(2022년4월예정)|경기도 안양시 동안구 호계동 949-9||1599-1721|['오피스텔', '예정,공사중']|126.9572516|37.3730137|
네이버 2022년 4월예정|1293406775|여의도리브하임 (2022년4월예정)|서울특별시 영등포구 영등포동2가 94-116|서울특별시 영등포구 버드나루로6길 1||['오피스텔', '예정,공사중']|126.9116646|37.5224034|
네이버 2022년 4월예정|1517662157|송도AT센터(2022년4월예정)|인천광역시 연수구 송도동 172-5|||['아파트', '예정,공사중']|126.6651874|37.3804998|
네이버 2022년 4월예정|18754376|바이오솔루션 (2022년4월1일예정)|서울특별시 서초구 양재동 84-15|서울특별시 서초구 논현로 121 두일빌딩||['제조업', '의약품제조']|127.0432020|37.4805807|
네이버 2022년 4월예정|1291089892|망포체육문화센터(2022년4월예정)|경기도 수원시 영통구 망포동 234-9|||['스포츠,오락', '스포츠시설']|127.0513665|37.2376619|
네이버 2022년 4월예정|1163537452|인하한양아이클래스(2022년4월예정)|인천광역시 미추홀구 용현동 573-7|||['주택', '오피스텔']|126.6379039|37.4594945|
네이버 2022년 4월예정|1206088872|마곡지구대상연구소(2022년4월예정)|서울특별시 강서구 마곡동 762-3|||['교육,학문', '연구,연구소']|126.8294648|37.5699022|
네이버 2022년 4월예정|1247020341|남동탄아이시티서희스타힐스(2022년4월예정)|경기도 오산시 원동 678-1|||['아파트', '예정,공사중']|127.0881015|37.1379115|
