##NAME|SUBNAME|TELNUM|ADDR|FEAT|SOURCE2@@고캠핑
505펜션&캠핑(오공오)|||충청남도 공주시 사곡면 호계리  황골길 43|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
늘솔길캠핑촌||054-252-6023|경상북도 포항시 북구 기계면 봉계리  1139-1|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
농협회사법인/봉좌마을/캠핑장||054-243-2372|경상북도 포항시 북구 기계면 봉계리 262-1|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
화이트/오토캠핑장|||경상북도 청도군 매전면 호화리  752-36|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;마트.편의점|한국관광공사
청도신화랑/풍류마을/오토캠핑장||054-370-7300|경상북도 청도군 운문면방지리 150-7|전기;와이파이;온수;놀이터;마트.편의점|한국관광공사
청도군/자전거공원/캠핑장||054-373-2425|청도군 청도읍 유호리 39-5|전기;마트.편의점|한국관광공사
청도/힐링/오토캠핑장|||경상북도 청도군 매전면 지전리  716|전기;와이파이;온수;물놀이장;운동시설;마트.편의점|한국관광공사
청도/지오오토캠핑장|||경상북도 청도군 매전면 호화리  734-28|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동시설|한국관광공사
운문산군립공원/소머리/야영장||054-370-2376|경상북도 청도군 운문면 신원리  2087|전기|한국관광공사
별빛마을||010-4097-5039|경북 청도군 운문면 오진리 1007 외2 (1007-1 , 998-12)|전기;장작판매;온수;트렘폴린;물놀이장|한국관광공사
들살이행복/오토캠핑장|||경상북도 청도군 매전면 온장길 123-46  들살이행복 오토캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
국민운문산자연휴양림야영장||054-371-1327|경상북도 청도군 운문면 운문로 763  국립운문산자연휴양림야영장|전기;온수;물놀이장;놀이터;산책로|한국관광공사
감/이야기/캠핑장||010-4504-9005|경상북도 청도군 운문면 신원리  75-1|전기;와이파이;장작판매;트렘폴린;물놀이장;놀이터;운동시설|한국관광공사
왕피천관광농원||054-783-0625|경상북도 울진군 근남면 구산리  1491|전기;장작판매;온수;물놀이장;산책로;운동장|한국관광공사
학가산/우래/자연휴양림||054-652-0114|경상북도 예천군 보문면 휴양림길 210  학가산 자연휴양림|전기;온수;물놀이장;놀이터;산책로;운동장;운동시설|한국관광공사
(주)자연에너지-드림랜드오토캠핑장||054-335-4500|경상북도 영천시 고경면 고도길 38  (주)자연에너지-드림랜드오토캠핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
치산/관광지/캠핑장||054-330-6471|경상북도 영천시 신녕면 치산리 1323|전기;온수;놀이터|한국관광공사
영천시/공예촌/캠핑체험장||054-338-2693|경상북도 영천시 자양면 포은로 1625-11  영천시 공예촌|전기;장작판매;온수;물놀이장;놀이터;산책로;운동시설;마트.편의점|한국관광공사
영천댐공원/오토캠핑장||054-331-3232|경상북도 영천시 임고면 삼매리  68-5번지|전기;장작판매;온수;놀이터;산책로|한국관광공사
영천/솔롱고/글램핑||054-333-0146|경상북도 영천시 금호읍 칠백로 436  영천 솔롱고 글램핑|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동장;운동시설;마트.편의점|한국관광공사
스타글램핑|||경상북도 영천시 청통면 죽정리  526|전기;장작판매;온수;트렘폴린;물놀이장;운동장|한국관광공사
별밤글램핑||054-337-2007|경상북도 영천시 임고면 평천리  6-3|전기;와이파이;장작판매;온수;물놀이장;산책로;운동시설|한국관광공사
별내림촌캠핑장||054-332-6577|경상북도 영천시 보현리 산194-11 일원 별내림촌캠핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동시설|한국관광공사
늘푸른/체험학교||054-337-1789|경상북도 영천시 대창면 영지길 100  늘푸른 체험학교|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동장;운동시설;마트.편의점|한국관광공사
산아래/캠핑장|||경상북도 영주시 부석면 영부로890번길 132  산아래 캠핑장|전기;장작판매;온수;물놀이장;놀이터|한국관광공사
침벽캠핑장|||경상북도 영양군 영양읍 영양로 1154-35  침벽캠핑장|전기;장작판매;온수;물놀이장;산책로;운동시설|한국관광공사
영양수비별빛캠핑장|||경상북도 영양군 본신로 213-0  영양수비별빛캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
국립검마산자연휴양림||054-682-9009|경북 영양군 수비면 검마산길 191  국립검마산자연휴양림|온수;놀이터;산책로|한국관광공사
영덕/칠보산/오토캠핑장|||경상북도 영덕군 병곡면 백석리  683-3|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동시설|한국관광공사
국립칠보산자연휴양림||054-732-1607|경상북도 영덕군 병곡면 칠보산길 587  국립칠보산자연휴양림|온수;놀이터|한국관광공사
계명산/자연휴양림||054-850-4700|경상북도 안동시 길안면 고란리  산1-1외 2필|물놀이장;놀이터|한국관광공사
성주자연오토캠핑장||054-931-1551|경상북도 성주군 가천면 화죽리  372-2|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동시설;마트.편의점|한국관광공사
금수문화공원/야영장||054-932-1456|경상북도 성주군 금수면 무학리 47  47|전기;장작판매;산책로|한국관광공사
가야산국립공원/백운동/자동차야영장||054-932-3999|경상북도 성주군 수륜면 백운리  1833-2|놀이터|한국관광공사
포천파크야영장||054-932-9339|경상북도 성주군 화죽리 155  포천파크야영장|전기;온수;물놀이장;놀이터;운동시설|한국관광공사
포천리컴펜글||054-932-1300|경상북도 성주군 포천계곡로 277-0  포천리컴펜글|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
캠핑홀리데이/성주오토캠핑장(청파관광농원)||1600-3183-|경상북도 성주군 수륜면 신정리  657|전기;장작판매;온수;물놀이장;운동시설;마트.편의점|한국관광공사
아라야영장||054-933-0014|경상북도 성주군 금수면 사더래길 116  310|전기;와이파이;온수;물놀이장;운동시설|한국관광공사
미루밸리/캠핑장|||경상북도 성주군 가천면 법전리  776-4|전기;장작판매;온수;물놀이장;운동시설|한국관광공사
가야경/오토캠핑장||054-932-3379|경상북도 성주군 가천면 용사리  48|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동장;운동시설|한국관광공사
성주봉/자연휴양림||054-541-6512|경상북도 상주시 은척면 성주봉로 3  성주봉 자연휴양림|물놀이장;놀이터;운동장;운동시설|한국관광공사
상주보/오토캠핑장||054-500-7003|경상북도 상주시 도남동 120-4|전기;장작판매;온수;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
문장대/야영장||054-537-7114|경상북도 상주시 화북면 용유리  340-8|놀이터;산책로;운동장|한국관광공사
구마이오토캠핑장||054-533-0952|경상북도 상주시 내서면 우서로 287-4  구마이오토캠핑장|전기;온수;놀이터|한국관광공사
청옥야영장|||경상북도 봉화군 소천면 현동리 744-6|전기|한국관광공사
숲속캠핑장|||경상북도 봉화군 물야면 오록리  842|전기;장작판매;온수;물놀이장;놀이터;운동장;운동시설;마트.편의점|한국관광공사
석문/오토캠핑장||054-679-6114|경상북도 봉화군 춘양면 애당리  631|전기;와이파이;물놀이장;놀이터|한국관광공사
무진펜션캠핑장||054-674-3700|경상북도 봉화군 소천면 현동리  739-1|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
마방캠핑장||010-6470-7362|경상북도 봉화군 소천면 고선리 510|전기;온수;물놀이장;놀이터|한국관광공사
봉화구마낚시야영장||054-672-0073|경상북도 봉화군 소천면 현동리  738-2|전기;물놀이장|한국관광공사
고향펜션캠핑||054-673-8133|경상북도 봉화군 소천면 고선리 558-1|전기;와이파이;장작판매;온수;물놀이장;놀이터|한국관광공사
그린스톤/오토캠핑장|||경상북도 문경시 완장길 103-63  그린스톤 오토캠핑장|전기;와이파이;장작판매;온수;물놀이장;산책로;운동장;운동시설;마트.편의점|한국관광공사
가창농원/야영장|||대구광역시 달성군 가창면 삼산리  128|전기;와이파이;온수;물놀이장;운동장|한국관광공사
포레스트12/(호텔드포레/텐트빌리지)||053-608-5000|대구광역시 달성군 가창면 냉천리  27-27|전기;온수;트렘폴린;놀이터;운동장;운동시설;마트.편의점|한국관광공사
파계/오토캠핑장/(파계야영장)||053-982-0005|대구광역시 동구 파계로 707-14|전기;온수|한국관광공사
동화야영장||053-982-0005|대구광역시 동구 팔공산로 199길 6-1(용수동)|놀이터;운동장|한국관광공사
도학/오토캠핑장/(도학야영장)||053-981-8036|대구광역시 동구 도학동 110|전기;온수|한국관광공사
오투글램핑||053-616-1844|대구광역시 달성군 옥포면 김흥리  952-1|전기;온수;물놀이장;놀이터;운동시설|한국관광공사
비슬산숲속오토캠핑장||053-659-4400|대구광역시 달성군 유가면  용리 산15|전기;온수;물놀이장;놀이터;운동시설|한국관광공사
블루마운틴||053-853-8888|대구광역시 동구 능성동 산 47-1|전기;와이파이;온수;놀이터;운동시설|한국관광공사
봉무공원야영장||053-662-2856|대구시 동구 팔공로 50길 66|놀이터;운동장;운동시설;마트.편의점|한국관광공사
낙동강레포츠밸리구지오토캠핑장||053-659-4154|대구광역시 달성군 구지면 구지서로 199  낙동강레포츠밸리구지오토캠핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;산책로;운동장;운동시설|한국관광공사
낙동강/레포츠밸리/강변오토캠핑장||053-659-4153|대구시 달성군 구지면 오설리 873번지|전기;와이파이;장작판매;온수;트렘폴린;운동시설;마트.편의점|한국관광공사
캠핑/뜨락/오토캠핑장||054-433-7711|경상북도 김천시 조마면 강곡리 917-1|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
증산/오토캠핑장||054-434-5800|경상북도 김천시 증산면 황점1길 161|전기;와이파이;온수;물놀이장;산책로|한국관광공사
산내들/패밀리/어드벤처파크||054-436-9555|김천시 지례면 부항로 109-38|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
더캠프/렌탈캠핑||054-436-0105|경상북도 김천시 대항면 덕전리  96|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설;마트.편의점|한국관광공사
김천부항댐/산내들/오토캠핑장||054-431-2011|경상북도 김천시 지례면 도곡리  722|전기;온수;물놀이장;산책로;운동장|한국관광공사
금오산힐링타운||054-430-4556|경상북도 김천시 남면 오봉리  1-2|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동시설;마트.편의점|한국관광공사
Camp/1950/by/민들레울||055-942-5006|김천시 대덕면 남김천대로 160|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
솔담길/오토캠핑장||054-383-3660|경상북도 군위군 부계면 한밤 8길 2|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동장;마트.편의점|한국관광공사
트리독스/애견전용캠핑장(청산관광농원)||054-954-1611|경상북도 고령군 쌍림면 용당길 42-56  고령 힐링캠핑|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;마트.편의점|한국관광공사
