##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|PARKING|COST|OT|DATE|ID|XCOORD|YCOORD|SOURCE2@@지역축제
진도 토요민속여행 상설공연 2019||061-544-8978, 061-540-3422|전라남도 진도군 진도읍 진도대로 7197|가볼만한축제;가족여행;공연/전시;공연/전시;관광지;나들이;상설공연;아이와함께;연인과함께;전라권;진도토요민속여행상설공연;친구와함께;토요민속여행;힐링||무료입장|약 80분|20190101~20191228|e5a4e341-1c3d-4b8c-9d53-bdeb6d53479c|126.2698698980|34.4795198452|한국관광공사
서귀포 겨울바다 국제펭귄수영대회 2019||064-739-7201|제주특별자치도 서귀포시 중문관광로 154-17|관광지;국제펭귄수영대회;나들이;서귀포겨울바다국제펭귄수영대회;제주권;제추축제||무료||20190101~20190101|1b9dd6b4-411d-416b-a98b-054b2854927b|126.4156521304|33.2450179104|한국관광공사
아시아 복합리조트 산업 박람회 2019||02-6927-3640|인천광역시 연수구 센트럴로 123|CIRS ASIA 2019;관광지;아시아복합리조트산업박람회;인천 송도컨벤시아;전시회/박람회||사전등록 무료현장등록 10,000원|2~3시간|20190717~20190719|79e36ddd-3bc0-4100-81e8-9958cfda1f5e|126.6461951621|37.3890356252|한국관광공사
[유망축제] 대구치맥페스티벌 2019||053-248-9998|대구광역시 달서구 공원순환로 36|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;대구치맥페스티벌;데이트코스;먹거리;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||무료|기간 내 자유|20190717~20190721|6ca8f056-f500-4c8e-bf6c-040c1b1b1cf4|128.5587997668|35.8508964729|한국관광공사
DIY 핸드메이드 박람회 2019||070-7443-9551|경상남도 창원시 의창구 원이대로 362|DIY핸드메이드박람회;가볼만한축제;경상권;관광지;박람회;아이와함께;연인과함께;이색체험;전시관;체험학습;친구와함께;핸드메이드박람회||현장예매 : 5000원홈페이지 사전등록시 무료|기간내자유|20190718~20190721|cb47af9d-080c-4a46-9a36-5ea65ac9344e|128.6569829325|35.2386228554|한국관광공사
한강몽땅 여름축제 2019||주간 02-120<br>야간 02-9780-0597~8|서울특별시 여의도한강공원 등|관광지||프로그램별로 다름(홈페이지 참조)||20190719~20190818|850fd425-e0eb-456c-84e8-1a6abfde525f|126.9335762510|37.5263247807|한국관광공사
보령머드축제 2019||041-930-0891|충청남도 보령시 머드로 123|가볼만한축제;가족여행;관광지;나들이;머드축제;바다풍경;보령머드축제;아이와함께;여름여행;연인과함께;이색체험;체험학습;충청권;친구와함께;힐링||[일반존]- 성인(20세~64세) : 월~목 12,000원, 금~일 14,000원- 청소년(11세~19세) : 월~목 10,000원, 금~일 12,000원[단체(20인이상)]- 성인 : 월~목 11,000원, 금~일 13,000원- 청소년 : 월~목 9,000원, 금~일 11,000원[패밀리존]- 보호자 : 월~목 4,000원, 금~일 6,000원- 어린이(만3세 이상~10세 이하) : 월~목 9,000원, 금~일 11,000원- 만 3세 이하 (보호자 동반시 입장가능) : 무료|기간내자유|20190719~20190728|b168f3c7-f528-4f49-9b37-9ead48400169|126.5108362552|36.3155293984|한국관광공사
[우수축제] 정남진장흥물축제 2019||061-863-7071|전라남도 장흥군 장흥읍 장흥로 21|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;자연좋은곳;전라권;정남진장흥물축제;체험학습;친구와함께;힐링|||기간내자유|20190726~20190801|8a817393-e4a0-44b9-853d-66416682a62e|126.9067839971|34.6817603880|한국관광공사
짠 페스티벌 2019||02-516-0880|제주특별자치도 서귀포시 성산읍 동류암로 20|가볼만한축제;가족여행;나들이;데이트코스;도심여행;먹거리;섬여행;연인과함께;이색체험;자연좋은곳;제주권;짠페스티벌;친구와함께;힐링|||기간내자유|20190726~20190728|dab468ec-1498-4019-8c3e-39ebd7ed5197|126.9182150328|33.4498505414|한국관광공사
알프스하동 섬진강문화 재첩축제 2019||055-880-2052~4|경상남도 하동군 하동읍 섬진강대로 2107-8|관광지||10,000원|기간내자유|20190726~20190728|ccf4deb8-1a5a-47fc-940e-c964869083a1|127.7433592444|35.0633734735|한국관광공사
부산 국제록페스티벌 2019||051-501-6051|부산광역시 사상구 낙동대로 1231|가볼만한축제;가족여행;경상권;관광지;기차여행;나들이;데이트코스;부산국제록페스티벌;아이와함께;연인과함께;이색체험;체험학습;친구와함께;한류;힐링||무료|기간내자유|20190727~20190728|f6278c96-9ed0-4fcd-8773-6e8f03a72cf3|128.9765930292|35.1700475089|한국관광공사
진안고원 수박축제 2019||063-430-2391~3|전라북도 진안군 동향면 능금리|가볼만한축제;가족여행;관광지;나들이;수박축제;아이와함께;여름여행;연인과함께;이색체험;전라권;진안고원수박축제;체험학습;친구와함께;특산물;힐링||체험장마다 상이|기간내자유|20190727~20190728|46969daa-887b-475d-8eb0-48979e58e374|127.5759757940|35.8422574973|한국관광공사
[우수축제] 봉화은어축제 2019||054-679-6311~5|경상북도 봉화군 봉화읍|2019문화관광축제;가볼만한축제;가족여행;경상권;관광지;나들이;봉화은어축제;아이와함께;연인과함께;은어축제;이색체험;체험학습;친구와함께;힐링||은어잡이 체험 10,000원(지역상품권 포함)|기간내자유|20190727~20190804|a15d4969-a20c-4619-928d-b4451f2b16a2|128.7343545531|36.8880621974|한국관광공사
부산바다축제 2019||051-501-6051|부산광역시 수영구 광안해변로 219|가볼만한축제;가족여행;경상권;관광지;기차여행;나들이;데이트코스;바다풍경;부산바다축제;아이와함께;여름여행;연인과함께;이색체험;체험학습;친구와함께;힐링||무료||20190802~20190806|7190ecd3-7b47-475e-ad42-c6332fe2fc96|129.1184922375|35.1537908369|한국관광공사
제주국제관악제·제주국제관악콩쿠르 2019||064-722-8704|제주특별자치도 제주시 동광로 69|관광지||무료|공연마다 다름|20190808~20190816|e5979cb6-f698-4017-a256-e7d27c36fcd2|126.5349470436|33.5044189046|한국관광공사
[우수축제] 통영한산대첩축제 2019||055-644-5222|경상남도 통영시 통영해안로 328|2019문화관광축제;가볼만한축제;가족여행;경상권;관광지;나들이;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;친구와함께;통영한산대첩축제;한산대첩축제;힐링|||기간내자유|20190809~20190813|b2bee245-ad29-45a7-a1cb-10c548ed062b|128.4241721001|34.8438295639|한국관광공사
영동 포도축제 2019||043-745-8912~8|충청북도 영동군 영동읍 영동황간로 122|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;먹거리;아이와함께;연인과함께;영동포도축제;이색체험;체험학습;충청권;친구와함께;특산물;힐링||체험프로그램마다 다름|기간내자유|20190829~20190901|70e6bb2c-a479-4b87-bc46-5431a0285356|127.7819599172|36.1640162222|한국관광공사
[대표축제] 무주반딧불축제 2019||063-324-2440|전라북도 무주군 무주읍 한풍루로 326-17|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;무주반딧불축제;반딧불축제;아이와함께;연인과함께;이색체험;자연좋은곳;전라권;체험학습;친구와함께;힐링|||기간내자유|20190831~20190908|da2c0d94-e3e2-433a-8d2c-94932aee8776|127.7588883191|36.0122914188|한국관광공사
양평 몽땅구이축제 2019||031-775-5205|경기도 양평군 단월면 곱다니길 55-2|관광지||프로그램별 상이 (온라인 사전 예약시 할인)|기간내자유|20190902~20191202|2745acf0-0274-4cd9-86ab-6dc574fa31be|127.6573663730|37.5144948588|한국관광공사
[우수축제] 원주 다이내믹댄싱카니발 2019||033-763-9401, 9402|강원도 원주시 단구로 170|2019문화관광축제;가볼만한축제;가족여행;강원권;관광지;나들이;다이내믹댄싱카니발;아이와함께;연인과함께;원주다이내믹댄싱카니발;이색체험;체험학습;친구와함께;힐링|||기간내자유(10:00~22:30)|20190903~20190908|cd399ccf-3a96-4b98-8a26-410967b5fcfd|127.9461148905|37.3364513586|한국관광공사
[유망축제] 괴산고추축제 2019||괴산군청 043-830-3461~3|충청북도 괴산군 괴산읍 임꺽정로 90|2019문화관광축제;가볼만한축제;가족여행;관광지;괴산고추축제;기차여행;나들이;데이트코스;마을축제;먹거리;아이와함께;연인과함께;이색체험;체험학습;충청권;친구와함께;특산물;힐링||무료(체험비용, 구입비용 별도)|기간내자유|20190905~20190908|6911b8df-26bc-4f68-9f79-98fe9507aa5f|127.7866969589|36.8153806672|한국관광공사
함양 산삼축제 2019||055-960-5194, 055-964-3353|경상남도 함양군 함양읍 필봉산길 49|가볼만한축제;가족여행;경상권;관광지;나들이;아이와함께;연인과함께;이색체험;자연좋은곳;체험학습;친구와함께;특산물;함양산삼축제;힐링||홈페이지 참고|기간내자유|20190906~20190915|aca1fde2-84d5-442e-86b3-019b92dafefa|127.7218713327|35.5237239599|한국관광공사
[우수축제] 평창효석문화제 2019||033-335-2323~4|강원도 평창군 봉평면 이효석길 157|2019문화관광축제;가볼만한축제;가족여행;강원권;관광지;나들이;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;친구와함께;평창효석문화제;효석문화제;힐링||무료|기간내자유|20190907~20190915|8d4ee8e1-8eda-4e40-8aeb-3d5d480dead8|128.3753929122|37.6146411618|한국관광공사
심훈상록문화제 2019||041-357-4151|충청남도 당진시 시청1로 1|가볼만한축제;가족여행;공연장;관광지;기차여행;데이트코스;먹거리;문화행사;심훈상록문화제;아이와함께;연인과함께;음악회;이색체험;전통&역사문화체험;체험학습;충청권;친구와함께||무료|기간내자유|20190920~20190922|fca15efb-9886-42fa-abbb-f8307e173130|126.6461643675|36.8896128919|한국관광공사
[우수축제] 시흥갯골축제 2019||031-310-6743~4|경기도 시흥시 동서로 287|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;서울근교여행;수도권;시흥갯골축제;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||무료(일부 체험프로그램 유료)|기간내 자유|20190920~20190922|06eafa1f-4f17-4e36-819f-a32e819909d2|126.7812383963|37.3897740365|한국관광공사
천안흥타령춤축제 [Cheonan World Dance Festival] 2019||041-900-7020~7021|충청남도 천안시 동남구 삼룡동 306|가볼만한축제;가족여행;관광지;나들이;아이와함께;연인과함께;이색체험;천안흥타령춤축제;체험학습;충청권;친구와함께;흥타령춤축제;힐링||무료|기간내자유|20190925~20190929|d8df7b3e-a8e9-48a0-aadf-b5bace7be5d2|127.1658536557|36.7835759219|한국관광공사
거창한마당대축제 2019||055-940-3491|경상남도 거창군 거창읍 심소정길 39-36|가볼만한축제;가족여행;거창한마당대축제;경상권;관광지;기차여행;나들이;아이와함께;연인과함께;이색체험;전통&역사문화체험;체험학습;친구와함께;힐링||무료|기간내 자유|20190926~20190929|090e1e3a-a538-4966-9c64-f50e7e606951|127.9263598180|35.6951331926|한국관광공사
음성 인삼축제 2019||043-871-3692|충청북도 음성군 금왕읍 응천서길 25|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;음성인삼축체;이색체험;체험학습;충청권;친구와함께;특산물||무료||20190926~20190929|10c5b09f-e4c6-43e0-9e40-44e11ab728b9|127.5950981146|36.9907986657|한국관광공사
[대표축제] 산청한방약초축제 2019||055-970-6601~5|경상남도 산청군 금서면 친환경로2605번길 22|2019문화관광축제;가볼만한축제;가족여행;경상권;관광지;나들이;산청한방약초축제;아이와함께;연인과함께;이색체험;체험학습;친구와함께;한방약초축제;힐링||홈페이지 참고|기간 내 자유|20190927~20191009|4edcf4a4-2430-4343-9d43-01a37ac6c431|127.8718053038|35.4196966993|한국관광공사
[유망축제] 완주와일드푸드축제 2019||063-290-2622|전라북도 완주군 고산면 고산휴양림로 246|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;먹거리;아이와함께;연인과함께;완주와일드푸드축제;이색체험;자연좋은곳;전라권;체험학습;친구와함께;휴양림;힐링||무료/유료 체험|기간내 자유|20190927~20190929|5d1f61f5-7a73-448b-a9c7-7b7a8cae97c8|127.2361640908|35.9562996618|한국관광공사
김제 지평선축제 2019||063-540-3031|전라북도 김제시 부량면|가볼만한축제;가족여행;관광지;기차여행;김제지평선축제;나들이;데이트코스;아이와함께;연인과함께;이색체험;전라권;전통&역사문화체험;체험학습;친구와함께;힐링||무료|기간내자유|20190927~20191006|c95f2c7f-84c8-48e5-8319-e3ee1e212f76|126.8529146250|35.7539938456|한국관광공사
홍성 역사인물축제 2019||041-630-1228|충청남도 홍성군 홍성읍 아문길 27|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;전통&역사문화체험;체험학습;충청권;친구와함께;홍성역사인물축제;힐링||프로그램별 상이|기간내자유|20190927~20190929|dd2f6118-8bc0-48e3-8ade-4522502754ca|126.6607707762|36.6013102581|한국관광공사
백제문화제 2019||041-635-6980|충청남도 부여군 규암면 백제문로 386-6|가볼만한축제;가족여행;관광지;나들이;백제문화제;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;충청권;친구와함께;힐링||무료 (별도의 유료 체험프로그램 및 공연료는 홈페이지 참고)|기간내자유|20190928~20191006|fecac534-9e4a-4440-b833-168dd3244d81|126.8987016918|36.3050233941|한국관광공사
진주 남강유등축제 2019||055-755-9111|경상남도 진주시 남강로 626|가볼만한축제;가족여행;경상권;관광지;교과서속여행;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;지주남강유등축제;체험학습;친구와함께;힐링||입장료 무료(개별 프로그램 이용료 부과)|3~4시간|20191001~20191013|1e38f854-c8c5-49fa-af19-2f055be3d200|128.0802763856|35.1897457534|한국관광공사
지상군 페스티벌 2019||042-550-5330|충남 계룡시 신도안면 남선리|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;전라권;전통&역사문화체험;지상군페스티벌;체험학습;친구와함께;힐링||무료|기간내자유|20191002~20191006|e2cbb844-3dcd-4eb4-bc0d-bf04918299e8|127.2809911676|36.2493975595|한국관광공사
[최우수축제] 추억의 충장축제 2019||062-608-2421~4|광주광역시 동구 서남로 1|2019문화관광축제;가볼만한축제;가족여행;공연장;관광지;광주추억의충장축제;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||무료|기간내자유|20191002~20191006|bcf209c6-3bc3-4b5b-b07d-75a22f0e40a4|126.9231294053|35.1454973445|한국관광공사
[유망축제] 횡성한우축제 2019||1522-1099|강원도 횡성군 횡성읍 문화체육로 47|2019문화관광축제;가볼만한축제;가족여행;강원권;관광지;기차여행;나들이;먹거리;아이와함께;연인과함께;이색체험;체험학습;친구와함께;특산물;횡성한우축제;힐링||무료입장|기간내자유|20191002~20191006|77204291-0a53-4440-9b00-bdef496352d6|127.9871481157|37.4981056564|한국관광공사
[최우수축제] 안성맞춤 남사당 바우덕이축제 2019||031-678-2511~5|경기도 안성시 보개면 남사당로 198|2019문화관광축제;2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;수도권;아이와함께;안성맞춤남사당바우덕이축제;연인과함께;이색체험;전통&역사문화체험;체험학습;친구와함께;힐링|||기간내자유|20191002~20191006|76a7cb5b-4cdd-4ed8-b321-25bca65916ae|127.3111058455|37.0337719111|한국관광공사
[우수축제] 수원화성문화제 2019||수원화성문화제팀 : 031-290-3622~5|경기도 수원시 팔달구 정조로 825|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;수도권;수원화성문화제;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||무료 (일부 야간 관람 및 체험 프로그램 유로)|기간내 자유|20191003~20191006|e0abde1d-84e7-4a98-9fd3-8c10d0789ae9|127.0134508573|37.2816684780|한국관광공사
[우수축제] 임실N치즈축제 2019||063-643-3900|전라북도 임실군 성수면 도인2길 50|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;아이와함께;연인과함께;이색체험;임실N치즈축제;전라권;체험학습;친구와함께;특산물;힐링||관람은 무료(프로그램 이용시 요금 발생)|기간내 자유|20191003~20191006|8062ef72-1105-4d08-b903-1cbd446e40ce|127.3012056927|35.6328486749|한국관광공사
[유망축제] 고창모양성제 2019||063-562-2999|전라북도 고창군 고창읍 모양성로 1|2019문화관광축제;가볼만한축제;가족여행;고창모양성제;관광지;나들이;모양성제;아이와함께;연인과함께;이색체험;전라권;체험학습;친구와함께;힐링||무료/유료|기간내자유|20191003~20191007|f93205a7-1228-4a66-bc94-a5878318511f|126.7042193959|35.4315946094|한국관광공사
목포항구축제 2019||061-270-8441~8442|전라남도 목포시 삼학로92번길 68|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;목포항구축제;바다풍경;아이와함께;연인과함께;이색체험;전라권;체험학습;친구와함께;힐링||무료|기간내자유|20191003~20191006|003b223d-243b-4266-a1ab-239d6de0804f|126.3922741039|34.7828349612|한국관광공사
[우수축제] 강진청자축제 2019||061-430-3331~4|전라남도 강진군 대구면 청자촌길 33|2019문화관광축제;가볼만한축제;가족여행;강진청자축제;관광지;교과서속여행;나들이;아이와함께;역사문화체험;연인과함께;이색체험;전라권;전통문화체험;청자축제;체험학습;친구와함께;힐링|||기간내 자유|20191003~20191009|bed6337c-0d6f-4977-8008-00418cc3f10b|126.8011114048|34.5075226164|한국관광공사
화성시 정조 효 문화제 2019||031-8015-8277|경기도 화성시 안녕동 186-114|가볼만한축제;가족여행;관광지;나들이;수도권;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;친구와함께;화성시정조효문화제;힐링||무료, 유료체험(요금미정)|기간내자유|20191005~20191006|c686ce71-b670-4529-8e47-84607bfef1eb|127.0051341089|37.2121097168|한국관광공사
진안 홍삼축제 2019||063-430-2391~3|전라북도 진안군 진안읍 마이산로 160|가볼만한축제;가족여행;관광지;나들이;아이와함께;연인과함께;이색체험;전라권;진안홍삼축제;체험학습;친구와함께;특산물;홍삼축제;힐링||입장료 없음 (이용요금은 체험프로그램별 상이)|3~6시간|20191009~20191013|2347f6d6-3388-4846-951d-84eb9220db65|127.4162695779|35.7732125289|한국관광공사
[유망축제] 서산해미읍성축제 2019||서산문화원 041-669-5050|충청남도 서산시 해미면 남문2로 143|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;서산해미읍성축제;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;충청권;친구와함께;해미읍성축제;힐링||프로그램마다 상이|기간내자유|20191011~20191013|3738e2a2-f707-42db-8c50-6cafdfd62286|126.5488612421|36.7128788110|한국관광공사
서울아리랑페스티벌 2019||02-779-7805|서울특별시 종로구 세종대로 지하 172|가볼만한축제;가족여행;관광지;나들이;서울아리랑페스티벌;아이와함께;연인과함께;체험학습;친구와함께;힐링||무료||20191011~20191013|b9a47bca-c166-42d9-b2be-fd048258cb18|126.9768237567|37.5734061955|한국관광공사
[최우수축제] 이천쌀문화축제 2019||031-644-4125, 4126|경기도 이천시 경충대로2697번길 167-29|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;수도권;쌀문화축제;아이와함께;연인과함께;이색체험;이천쌀문화축제;전통문화체험;체험학습;친구와함께;특산물||무료|기간내 자유|20191016~20191020|603263cb-175c-4989-bd0a-2813c359bd21|127.4280217419|37.2772653437|한국관광공사
[유망축제] 논산 강경젓갈축제 2019||041-746-5662|충청남도 논산시 강경읍 금백로 45|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;논산강경젓갈축제;먹거리;아이와함께;연인과함께;이색체험;체험학습;충청권;친구와함께;특산물;힐링|||기간내자유|20191016~20191020|f8d4bb91-819e-4601-87a9-b510386f3820|127.0097206525|36.1575310871|한국관광공사
국제농업박람회 2019||061-339-9200|전라남도 나주시 산포면 세남로 1508|가족여행;국제농업박람회;나들이;농업박람회;박람회;아이와함께;연인과함께;이색체험;전라권;전시회;체험학습;친구와함께||구 분 : 판매가(사전 할인적용가)<br />가 족 권 (4인기준) :18,000원 (12,000원)<br />일반 : (만19~64세) 8,000원 (5,000원)<br />청소년(중고생) 5,000원 (3,000원)<br />어린이(초등학생) 3,000원 (2,000원)<br /><br />단체 및 우대 할인 <br />단체 : 내국인 20인, 외국인 10인 이상<br />우대 : 만 65세 이상자, 하사 이하 현역군인 및 전의경, 국민기초생활수급자, <br />　　　장애인(1~3급)의 보호자 1인, 장애인(4~6급), 국가유공자의 보호자 1인<br /><br />일반 5,000원<br />청소년 3,000원<br />어린이 2,000원||20191017~20191027|6d18243e-774a-4c0b-b7ae-ef43da471b0a|126.8317683212|35.0225235706|한국관광공사
[유망축제] 여주오곡나루축제 2019||031-881-9692~5|경기도 여주시 신륵사길 13|2019문화관광축제;가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;수도권;아이와함께;여주오곡나루축제;연인과함께;이색체험;체험학습;친구와함께;특산물;힐링||무료|기간내자유|20191017~20191020|64200b14-bed3-48f4-86b3-038dc81e2d28|127.6557838412|37.2995419274|한국관광공사
[유망축제] 순창장류축제 2019||063-652-9301, 063-650-1611|전라북도 순창군 순창읍 민속마을길 6-3|2019문화관광축제;가볼만한축제;가족여행;관광지;나들이;순창장류축제;아이와함께;역사문화체험;연인과함께;이색체험;전라권;전통문화체험;체험학습;친구와함께;특산물;힐링||무료(일부체험료)|자유|20191018~20191020|25c15416-014e-40c4-94e9-c84b5ca04f5b|127.1133178783|35.3753190513|한국관광공사
마포나루 새우젓축제 2019||02-3153-8352, 02-312-1100|서울특별시 마포구 월드컵로 243-48|관광지||새우잡기, 새우젓만들기 등 일부 유료를 제외하고 대부분 무료|기간내자유|20191018~20191020|a534346f-15b7-4a25-aaee-97870ccfdb8f|126.8979117904|37.5633642833|한국관광공사
부산 원아시아 페스티벌 2019||부산원아시아페스티벌사업단 051-746-3164|부산광역시 연제구 월드컵대로 344|가볼만한축제;가족여행;경상권;공연장;관광지;나들이;부산원아시아페스티벌;아이와함께;연인과함께;원아시아페스티벌;음악회;친구와함께;힐링||일부 유료|프로그램별 상이|20191019~20191025|cd19c914-3799-4bc9-830e-ce90aab818de|129.0583742504|35.1900995479|한국관광공사
연천 율무축제 2019||031-839-2313|경기도 연천군 전곡읍 양연로 1510|관광지||무료|기간내자유|20191025~20191027|e8a77f59-aab8-47bc-98c1-570833293140|127.0611506837|38.0122815870|한국관광공사
부산 불꽃축제 2019||051-501-6051|부산광역시 수영구 광안해변로 219|관광지||무료 (일부 유료)|기간내자유|20191102~20191102|3f61273a-8ae7-4c8f-b62f-e3fa52489826|129.1184922375|35.1537908369|한국관광공사
대한민국 향토식문화대전(&국제탑쉐프그랑프리) 2019||02-511-1540|서울특별시 서초구 강남대로 27|가볼만한축제;가족여행;관광지;대한민국향토식문화대전;수도권;아이와함께;연인과함께;이색체험;전시회/박람회;체험학습;친구와함께;향토식문화대전||8,000원 (사전신청시 할인 / 예매처: 향토식문화대전 조직위원회 신청)|약 3-4 시간|20191115~20191117|19b10e81-27d6-4471-96a7-d17e940fffc8|127.0396016001|37.4672141004|한국관광공사
