##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@일반상장기업
인스코비||||일반상장기업|1661-9641|서울특별시 금천구 디지털로9길 47||||||||인스코비|한신IT타워2차 306-2호 (가산동)|||210201
인지컨트롤스||||일반상장기업|031-496-1700|경기도 시흥시 군자천로 171||||||||인지컨트롤스|(정왕동)|||210201
인천도시가스||||일반상장기업|1600-0002|인천시 서구 백범로 934번길 23||||||||인천도시가스||||210201
인켈||||일반상장기업|032-650-6000|인천 부평구 청중로 93||||||||인켈||||210201
인터지스||||일반상장기업|051-604-3392|부산시 중구 충장대로 9번길 52||||||||인터지스|마린센터빌딩 13층 1301호|||210201
인팩||||일반상장기업|02-3432-3333|서울특별시 송파구 백제고분로 450||||||||인팩||||210201
일동제약||||일반상장기업|02-526-3114|서울특별시 서초구 바우뫼로27길 2||||||||일동제약||||210201
일동홀딩스||||일반상장기업|02-526-3114|서울시 서초구 바우뫼로 27길 2||||||||일동홀딩스||||210201
일성건설||||일반상장기업|032-429-3270|인천시 남동구 인하로507번길 80||||||||일성건설|(구월동)|||210201
일성신약||||일반상장기업|02-3271-8800|서울시 용산구 원효로 84길 9||||||||일성신약||||210201
일신방직||||일반상장기업|02-3774-0114|서울시 영등포구 은행로 11||||||||일신방직|(여의도동) 일신빌딩|||210201
일신석재||||일반상장기업|02-487-9009|서울특별시 강동구 성내로 19||||||||일신석재|서경빌딩 6층 (성내동)|||210201
일양약품||||일반상장기업|031-281-7851|경기도 용인시 기흥구 하갈로 110||||||||일양약품|(하갈동)|||210201
일정실업||||일반상장기업|031-493-0031|경기도 안산시 단원구 산성로 21||||||||일정실업|(초지동)|||210201
일진다이아||||일반상장기업|043-879-4800|충북 음성군 대소면 대금로 157||||||||일진다이아||||210201
일진디스플||||일반상장기업|043-879-4747|충청북도 음성군 대소면 대금로 157||||||||일진디스플||||210201
일진머티리얼즈||||일반상장기업|063-835-3616|전북 익산시 석암로3길 63-25||||||||일진머티리얼즈||||210201
일진전기||||일반상장기업|031-220-0500|경기도 화성시 만년로 905-17||||||||일진전기|(안녕동)|||210201
일진홀딩스||||일반상장기업|031-220-0500|경기도 화성시 만년로 905-17||||||||일진홀딩스|(안녕동)|||210201
잇츠한불||||일반상장기업|02-3450-0343|서울특별시 강남구 학동로 311||||||||잇츠한불||||210201
자화전자||||일반상장기업|043-210-7124|충청북도 청원군 북이면 충청대로 1217||||||||자화전자||||210201
전방||||일반상장기업|02-2122-6000|서울시 서대문구 서소문로 21||||||||전방|충정타워빌딩 13층|||210201
제이에스코퍼레이션||||일반상장기업|02-2040-3400|서울특별시 강남구 개포로 640||||||||제이에스코퍼레이션||||210201
제이준코스메틱||||일반상장기업|02-2193-9500|인천광역시 남동구 남동대로 405||||||||제이준코스메틱|(남촌동 614)|||210201
제일기획||||일반상장기업|02-3780-2114|서울시 용산구 이태원로 222||||||||제일기획|제일기획|||210201
제일약품||||일반상장기업|02-549-7451|서울특별시 서초구 사평대로 343||||||||제일약품||||210201
제일연마||||일반상장기업|054-285-8401|경북 포항시 남구 대송로101번길 34||||||||제일연마||||210201
제일파마홀딩스||||일반상장기업|02-549-7451|서울특별시 서초구 사평대로 343||||||||제일파마홀딩스|(반포동)|||210201
제주은행||||일반상장기업|064-720-0200|제주도 제주시 오현길 90||||||||제주은행|(이도일동)|||210201
제주항공||||일반상장기업|070-7420-1066|제주특별자치도 제주시 신대로 64||||||||제주항공|연동,건설공제회관3층|||210201
조광페인트||||일반상장기업|051-304-7701|부산광역시 사상구 삼덕로5번길 148||||||||조광페인트|(삼락동)|||210201
조광피혁||||일반상장기업|043-270-5311~3|충청북도 청주시 흥덕구 공단로126번길 97||||||||조광피혁|(송정동,공단2브럭)|||210201
조비||||일반상장기업|02-3488-5840|서울특별시 서초구 효령로77길 28||||||||조비|동오빌딩 (서초동 1337-4)|||210201
조선내화||||일반상장기업|061-798-8114|전라남도 광양시 산업로 55||||||||조선내화|(태인동)|||210201
조선선재||||일반상장기업|054-289-8200|경상북도 포항시 남구 괴동로 43||||||||조선선재|(장흥동)|||210201
조일알미늄||||일반상장기업|053-856-5252|경상북도 경산시 진량읍 공단6로 98||||||||조일알미늄||||210201
조흥||||일반상장기업|031-310-7000|경기도 안산시 단원구 시화로 38||||||||조흥||||210201
종근당||||일반상장기업|02-2194-0300|서울 서대문구 충정로 8||||||||종근당|종근당빌딩|||210201
종근당바이오||||일반상장기업|02-2194-0555|서울특별시 서대문구 충정로 8||||||||종근당바이오|(충정로3가)|||210201
종근당홀딩스||||일반상장기업|02-6373-0600|서울특별시 서대문구 충정로 8||||||||종근당홀딩스|종근당빌딩|||210201
주연테크||||일반상장기업|02-2122-1000|서울특별시 마포구 양화로 134||||||||주연테크|(서교동) 5층|||210201
지누스||||일반상장기업|031-622-1700|경기도 평택시 청원로 1430||||||||지누스|(가재동)|||210201
지엠비코리아||||일반상장기업|055-263-2131|경남 창원시 성산구 웅남로 618||||||||지엠비코리아||||210201
지역난방공사||||일반상장기업|031-780-4114|경기도 성남시 분당구 분당로 368||||||||지역난방공사||||210201
지코||||일반상장기업|031-610-3219|충청남도 아산시 도고면 도고면로 48-15||||||||지코||||210201
지투알||||일반상장기업|02-705-2173|서울시 마포구 마포대로 155||||||||지투알|LG마포빌딩 15층|||210201
진도||||일반상장기업|02-850-8270|서울시 금천구 가산디지털 1로 75||||||||진도|(가산동)|||210201
진양산업||||일반상장기업|055-382-8981|경상남도 양산시 유산공단7길 42-1||||||||진양산업|(유산동)|||210201
진양폴리||||일반상장기업|031-657-2545|경기도 평택시 세교산단로 85||||||||진양폴리||||210201
진양홀딩스||||일반상장기업|051-809-8813|부산광역시 부산진구 시민공원로 20번길 8||||||||진양홀딩스|(부암동)|||210201
진양화학||||일반상장기업|052-278-0701|울산광역시 남구 장생포로 93||||||||진양화학|(여천동)|||210201
진에어||||일반상장기업|1600-6200|서울특별시 강서구 공항대로 453||||||||진에어||||210201
진원생명과학||||일반상장기업|02-527-0600|서울특별시 강남구 학동로 343||||||||진원생명과학|더피나클강남 10층|||210201
진흥기업||||일반상장기업|032-432-0658|인천광역시 연수구 컨벤시아대로 69||||||||진흥기업|송도밀레니엄 807호 (송도동)|||210201
참엔지니어링||||일반상장기업|031-330-8500|경기도 용인시 처인구 남사면 형제로 5||||||||참엔지니어링||||210201
천일고속||||일반상장기업|051-254-9111~2|부산시 동구 중앙대로 168||||||||천일고속|(초량동)|||210201
천지산업||||일반상장기업|031-882-9800|경기도 여주시 가남읍 경충대로 1022||||||||천지산업||||210201
청호컴넷||||일반상장기업|02-3670-7700|서울시 강남구 도산대로 318||||||||청호컴넷||||210201
체시스||||일반상장기업|053-851-8511|경북 경산시 진량읍 일연로 528||||||||체시스||||210201
카카오||||일반상장기업|1577-3321, 1577-37|제주도 제주시 첨단로 242||||||||카카오||||210201
카프로||||일반상장기업|02-399-1200|서울특별시 중구 을지로 51||||||||카프로|교원내외빌딩 14F|||210201
컨버즈||||일반상장기업|070-4858-4652|경기도 용인시 처인구 이동면 백옥대로 563||||||||컨버즈||||210201
케이비아이동국실업||||일반상장기업|02-754-2961|서울특별시 용산구 한강대로 350||||||||케이비아이동국실업|(갈월동)|||210201
케이씨||||일반상장기업|031-670-8900|경기도 안성시 미양면 제2공단2길 39||||||||케이씨||||210201
케이씨텍||||일반상장기업|031-670-8000|경기도 안성시 미양면 제2공단3길 30||||||||케이씨텍||||210201
케이탑리츠||||일반상장기업|02-783-5858|서울특별시 영등포구 국제금융로 70||||||||케이탑리츠|미원빌딩 19층 1901호|||210201
코리아써키트||||일반상장기업|031-491-3061|경기도 안산시 단원구 강촌로 139번길 9||||||||코리아써키트||||210201
코리아오토글라스||||일반상장기업|044-860-5000|세종특별자치시 전의면 산단길 134||||||||코리아오토글라스|코리아오토글라스 (주)|||210201
코리안리||||일반상장기업|02-3702-6000|서울시 종로구 종로5길 68||||||||코리안리|(수송동) 코리안리빌딩|||210201
코스맥스||||일반상장기업|031-359-0300|경기도 화성시 향남읍 제약공단2길 46||||||||코스맥스||||210201
코스맥스비티아이||||일반상장기업|031-789-3000|경기도 성남시 분당구 판교로 255||||||||코스맥스비티아이|에프801 (삼평동,판교이노밸리)|||210201
코스모신소재||||일반상장기업|043-850-1114|충청북도 충주시 충주호수로 36||||||||코스모신소재|(목행동)|||210201
코스모화학||||일반상장기업|052-231-6700|서울시 서초구 반포대로 43||||||||코스모화학|코스모빌딩 5층|||210201
코아스||||일반상장기업|02-2163-6000|서울특별시 영등포구 선유로52길 17||||||||코아스|(당산동6가)|||210201
코오롱||||일반상장기업|02-3677-3114|경기도 과천시 코오롱로 11||||||||코오롱|코오롱타워 (별양동)|||210201
코오롱글로벌||||일반상장기업|02-3677-5114|경기도 과천시 코오롱로 11||||||||코오롱글로벌||||210201
코오롱머티리얼||||일반상장기업|02-3677-3745|경기도 과천시 코오롱로 11||||||||코오롱머티리얼|코오롱타워 본관 8층|||210201
코오롱인더||||일반상장기업|02-3677-3114|서울특별시 강서구 마곡동로 110||||||||코오롱인더|코오롱 One&Only 타워|||210201
코오롱플라스틱||||일반상장기업|054-420-8371|경상북도 김천시 공단3길 64||||||||코오롱플라스틱|(응명동)|||210201
콤텍시스템||||일반상장기업|02-3289-0114|서울특별시 영등포구 가마산로 343||||||||콤텍시스템|(대림동)|||210201
쿠쿠홀딩스||||일반상장기업|055-380-0700|경상남도 양산시 유산공단2길 14||||||||쿠쿠홀딩스|(교동)|||210201
쿠쿠홈시스||||일반상장기업|032-457-9000|경기도 시흥시 엠티브이북로 349||||||||쿠쿠홈시스|(정왕동)|||210201
큐로||||일반상장기업|052-278-9000|울산시 남구 처용로 260-37||||||||큐로|(부곡동 125-2)|||210201
크라운제과||||일반상장기업|02-791-9123|서울특별시 용산구 한강대로72길 3||||||||크라운제과|(남영동)|||210201
크라운해태홀딩스||||일반상장기업|02-791-9133|서울시 용산구 한강대로 72길 3||||||||크라운해태홀딩스||||210201
키다리스튜디오||||일반상장기업|02-6320-8500|서울특별시 마포구 독막로 311||||||||키다리스튜디오|재화스퀘어 12층|||210201
키움증권||||일반상장기업|02-3787-5000|서울시 영등포구 국제금융로2길 36||||||||키움증권|(舊 여의도동 23-7)|||210201
키위미디어그룹||||일반상장기업|1544-0332|서울특별시 강남구 언주로 729||||||||키위미디어그룹|8층 (논현동,마스터스빌딩)|||210201
태경산업||||일반상장기업|031-206-0071|서울특별시 강서구 공항대로 467||||||||태경산업|4층 (등촌동)|||210201
태경화학||||일반상장기업|02-3661-8011|서울시 강서구 공항대로 467||||||||태경화학||||210201
태광산업||||일반상장기업|02-3406-0300|서울시 중구 동호로 310||||||||태광산업||||210201
태림포장||||일반상장기업|031-499-3333|경기도 시흥시 공단1대로379번안길 74||||||||태림포장|(정왕동)|||210201
태양금속||||일반상장기업|031-490-5500|경기도 안산시 단원구 해봉로 212||||||||태양금속||||210201
태영건설||||일반상장기업|031-910-6999|경기도 일산동구 정발산로 24||||||||태영건설||||210201
태원물산||||일반상장기업|02-555-4301|서울특별시 강남구 테헤란로86길 14||||||||태원물산|(대치동)|||210201
태평양물산||||일반상장기업|02-850-9000|서울특별시 구로구 디지털로31길 12||||||||태평양물산|태평양물산|||210201
테이팩스||||일반상장기업|031-8047-4100|경기도 화성시 양감면 초록로 532번길 62-16||||||||테이팩스||||210201
텔코웨어||||일반상장기업|02-2105-9800|서울시 서초구 법원로 3길 20-7||||||||텔코웨어||||210201
토니모리||||일반상장기업|02-593-3191|서울특별시 서초구 남부순환로 2557||||||||토니모리|토니모리 빌딩|||210201
티에이치엔||||일반상장기업|053-583-3001|대구시 달서구 성서로71길 43||||||||티에이치엔||||210201
티웨이항공||||일반상장기업|02-6250-5900|서울특별시 강서구 하늘길 210||||||||티웨이항공||||210201
티웨이홀딩스||||일반상장기업|02-2056-9800|서울시 성동구 아차산로 153||||||||티웨이홀딩스|7층|||210201
파미셀||||일반상장기업|02-3496-0114|서울특별시 강남구 언주로 874||||||||파미셀|(신사동,쌍봉빌딩 7층)|||210201
파워/200||||일반상장기업|02-767-9600||서울 종로구 종로1가 교보생명빌딩 22층 교보악사자산운용 |||||||파워 200||||210201
파워/고배당저변동성||||일반상장기업|02-767-9600|서울특별시 종로구 종로 1||||||||파워 고배당저변동성|교보생명빌딩 15층 교보악사자산운용|||210201
파워/스마트밸류||||일반상장기업|02-767-9600|서울특별시 종로구 종로 1||||||||파워 스마트밸류|교보생명빌딩 15층|||210201
