##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투썸플레이스
투썸플레이스|매경미디어센터점|||투썸플레이스|02-2269-2377|서울 중구 퇴계로 190|서울 중구 필동1가 30-1||월~금 07:00~20:00 / 일 08:00~18:00 /토요일 휴점|||||투썸플레이스 매경미디어센터점|매경미디어 센터;매경미디어센터 1층|||80714
투썸플레이스|대전대동오거리점|||투썸플레이스|042-286-7001|대전 동구 계족로 156|대전 동구 대동 137-3||09:00~23:30|||||투썸플레이스 대전대동오거리점||||80714
투썸플레이스|수원북문점|||투썸플레이스|031-251-1123|경기도 수원시 장안구 팔달로 269|경기도 수원시 장안구 영화동 282-5||08:00   23:30|||||투썸플레이스 수원북문점||||80714
투썸플레이스|박달사거리점|||투썸플레이스|031-441-7280|경기도 안양시 만안구 박달로 517|경기 안양시 만안구 박달동 18-10||주중 07:00 05:00 / 주말 07:00 05:00 / 휴점시간 05:00 07:00, 기존 24시간 영업에서 변경됨|||||투썸플레이스 박달사거리점||||80714
투썸플레이스|경북문경점|||투썸플레이스|054-552-5757|경북 문경시 중앙로 140|경북 문경시 점촌동 144-7||08:30~23:00|||||투썸플레이스 경북문경점||||80714
투썸플레이스|경기광주CGV점|||투썸플레이스|031-764-3431|경기도 광주시 중앙로 89|경기 광주시 역동 16-1||09:00~24:00|||||투썸플레이스 경기광주CGV점|1층 투썸플레이스|||80714
투썸플레이스|동해중앙점|||투썸플레이스|033-532-0123|강원도 동해시 한섬로 111-3|강원도 동해시 천곡동 861||일 목 08:00~24:00 / 금,토 08:00~01:00|||||투썸플레이스 동해중앙점||||80714
투썸플레이스|청주공항로점|||투썸플레이스|043-218-8350|충북 청주시 청원구 공항로 237|충북 청주시 청원구 사천동 4-2||08:30~23:30|||||투썸플레이스 청주공항로점||||80714
투썸플레이스|파주금촌점|||투썸플레이스|031-944-3008|경기도 파주시 번영로 2|경기도 파주시 금촌동 945-9||08:00~01:00|||||투썸플레이스 파주금촌점|1층|||80714
투썸플레이스|분당수내점|||투썸플레이스|031-715-9207|경기도 성남시 분당구 황새울로258번길 31|경기 성남시 분당구 수내동 6-5||평일 7:30~23:00 / 주말 8:00~23:00|||||투썸플레이스 분당수내점|1층 (수내동,금성백조빌딩);금성백조 빌딩 1층|||80714
투썸플레이스|김해구산점|||투썸플레이스|055-334-2202|경남 김해시 구산로 27번길 14|경남 김해시 구산동 469-2||월~목 , 일 09:00 ~ 24:00 / 금~토 09:00 ~ 01:00|||||투썸플레이스 김해구산점|(구산동)|||80714
투썸플레이스|역삼성홍타워점|||투썸플레이스|02-508-2388|서울 강남구 테헤란로 138|서울 강남구 역삼동 736||평일 7시~23시 / 주말 및 공휴일 8시~22시|||||투썸플레이스 역삼성홍타워점|성홍타워;성홍타워 1층 투썸플레이스|||80714
투썸플레이스|부산화명수정점|||투썸플레이스|051-365-2388|부산 북구 화명신도시로 2|부산 북구 화명동 953||일 목 08:00~24:00 / 금 토 08:00~25:00|||||투썸플레이스 부산화명수정점||||80714
투썸플레이스|울주군청율리점|||투썸플레이스|052-223-7576|울산 울주군 청량읍 웅촌로 1202|울산 울주군 청량면 율리 84-7||09:30   23:00|||||투썸플레이스 울주군청율리점|1층,2층|||80714
투썸플레이스|부산거제점|||투썸플레이스|051-507-1900|부산광역시 연제구 아시아드대로 101-0|부산 연제구 거제동 891-5||09:00   23:30|||||투썸플레이스 부산거제점|(거제동);율원빌딩 1층~2층|||80714
투썸플레이스|플레이스삼성역점|||투썸플레이스|02-567-2388|서울 강남구 테헤란로 520|서울 강남구 대치동 945||평일 07:00~23:00 주말,공휴일 08:00~22:00|||||투썸플레이스 플레이스삼성역점|삼안빌딩;1층|||80714
투썸플레이스|제주애월다인호텔점|||투썸플레이스|070-4544-1028|제주도 제주시 애월읍 애월해안로 394|제주특별자치도 제주시 애월읍 394||09:00~22:00|||||투썸플레이스 제주애월다인호텔점|다인오세아노호텔 1층|||80714
투썸플레이스|종각역점|||투썸플레이스|02-722-2077|서울 종로구 종로 72-0|서울특별시 종로구 종로2가 84-4||월 목 8:00~23:30 / 금 8:00~24:00 / 토 8:30~24:00 / 일,공휴일 8:30~23:00|||||투썸플레이스 종각역점|(종로 2|||80714
투썸플레이스|울산신정점|||투썸플레이스|052-266-8647|울산 남구 봉월로59번길 28|울산 남구 신정동 1604-3||10:00   22:00|||||투썸플레이스 울산신정점||||80714
투썸플레이스|여주강변점|||투썸플레이스|031-881-0022|경기도 여주 주내로 31|경기도 여주시 상동 69||08:30~23:30|||||투썸플레이스 여주강변점||||80714
투썸플레이스|대구누네안과병원점|||투썸플레이스|053-252-1104|대구 중구 달구벌대로 2179|대구광역시 중구 삼덕동2가 192-4||08:30~18:00|||||투썸플레이스 대구누네안과병원점|1층 대구누네안과1층 로비|||80714
투썸플레이스|구미옥계점|||투썸플레이스|054-475-0860|경북 구미시 산호대로29길 20-12|경북 구미시 옥계동 835-4||08:00~23:00|||||투썸플레이스 구미옥계점|1층|||80714
투썸플레이스|대전식장산점|||투썸플레이스|042-285-5658|대전 동구 세천공원로 42|대전 동구 세천동 340-5||9:30 ~ 11:00|||||투썸플레이스 대전식장산점||||80714
투썸플레이스|수원송죽점|||투썸플레이스|031-244-3371|경기도 수원시 장안구 송원로 25|경기 수원시 장안구 송죽동 379-16||09:30 ~ 23:00|||||투썸플레이스 수원송죽점||||80714
투썸플레이스|세종대평메디컬점|||투썸플레이스|044-864-1370|세종특별자치시 한누리대로 2265|세종 대평동 147-1||09:00~22:00|||||투썸플레이스 세종대평메디컬점||||80714
투썸플레이스|강동구청점|||투썸플레이스|02-471-6275|서울 강동구 성내로 48|서울특별시 강동구 성내동 549-1||09:00~22:00|||||투썸플레이스 강동구청점|성내로 48|||80714
투썸플레이스|CGV수유점|||투썸플레이스|-1544-1122|서울 강북구 도봉로 399|서울 강북구 수유동 168-12||월 목 AM 10:00 ~ PM 10:00 / 금 일 AM 9:00 ~ PM 10:00|||||투썸플레이스 CGV수유점|1층 투썸수유CGV점|||80714
투썸플레이스|제일제당사옥점|||투썸플레이스|02-2272-2388|서울 중구 동호로 330|서울 중구 쌍림동 292||평일 07:00~22:30,토 08:00~21:30, 일 09:00~21:30|||||투썸플레이스 제일제당사옥점|CJ제일제당센터 1;CJ제일제당빌딩 1층|||80714
투썸플레이스|수원영통점|||투썸플레이스|031-203-3060|경기도 수원시 영통구 청명남로 39|경기 수원시 영통구 영통동 998-9||24시|||||투썸플레이스 수원영통점|101~103호 (영통동,럭셔리프라자);럭셔리 프라자 1층|||80714
투썸플레이스|강서구청점|||투썸플레이스|02-2607-5773|서울 강서구 화곡로 347|서울특별시 강서구 화곡동 1095||평일,주말 08:00 ~ 23:00|||||투썸플레이스 강서구청점|강서그랜드아이파크 1층/2층|||80714
투썸플레이스|대구종로점|||투썸플레이스|053-257-0007|대구 중구 종로 31|대구 중구 종로2가 33-3||10:00~23:30|||||투썸플레이스 대구종로점||||80714
투썸플레이스|쌍문역점|||투썸플레이스|02-998-2377|서울 도봉구 도봉로 461|서울 도봉구 쌍문동 96-4||월 금 08:30~23:00 / 토,일 10:00~23:00|||||투썸플레이스 쌍문역점|원형빌딩 1층|||80714
투썸플레이스|대구테크노중앙로점|||투썸플레이스|053-615-2577|대구 달성군 유가면 테크노중앙대로 254|대구 달성군 유가면 봉리 , 606||09:00 ~ 24:00|||||투썸플레이스 대구테크노중앙로점||||80714
투썸플레이스|세종다정점|||투썸플레이스|044-868-3313|세종특별자치시 다정중앙로 45|세종특별자치시 다정동 7-4||09:00~22:00|||||투썸플레이스 세종다정점||||80714
투썸플레이스|부산동래롯데점|||투썸플레이스|051-558-7718|부산 동래구 중앙대로 1381번길 5|부산광역시 동래구 온천동 503-29||09:00~22:30|||||투썸플레이스 부산동래롯데점||||80714
투썸플레이스|동탄역CGV스윗바점|||투썸플레이스|00-1544-1122|경기도 화성시 동탄기흥로502번가길 63|경기 화성시 오산동 967-150||영화상영시간|||||투썸플레이스 동탄역CGV스윗바점||||80714
투썸플레이스|대전반석점|||투썸플레이스|042-825-2383|대전 유성구 반석로 7|대전 유성구 반석동 640-2||평일 08:00 ~23:00 / 주말 10:00 ~ 22:00|||||투썸플레이스 대전반석점|1층 투썸플레이스 대전반석점 (반석동);애니빌플라자 1층|||80714
투썸플레이스|양주고읍점|||투썸플레이스|031-847-2002|경기 양주시 고읍남로 36|경기도 양주시 광사동 652-6||8:00~23:00|||||투썸플레이스 양주고읍점|골든스퀘어 1-2층|||80714
투썸플레이스|가락시장역점|||투썸플레이스|02-443-6789|서울 송파구 중대로 113|서울 송파구 가락동 79-2||평일 07:00~23:00 / 주말 09:00~23:00|||||투썸플레이스 가락시장역점||||80714
투썸플레이스|송파올림픽아파트남문점|||투썸플레이스|02-3402-0205|서울 송파구 위례성대로 198|서울 송파구 오금동 4-9||평일/주말 09:00 ~ 22:00|||||투썸플레이스 송파올림픽아파트남문점|1층 오금동|||80714
투썸플레이스|김천혁신도시점|||투썸플레이스|054-432-6600|경상북도 김천시 혁신4로 81|경북 김천시 율곡동 675||08:00 ~ 23:00|||||투썸플레이스 김천혁신도시점||||80714
투썸플레이스|광주상무메이루즈점|||투썸플레이스|062-371-3583|광주 서구 시청로 27|광주 서구 치평동 1249||일 목 09:00~24:00 / 금,토 09:00~01:00|||||투썸플레이스 광주상무메이루즈점|1층 129호;광명메이루즈 테라스가든|||80714
투썸플레이스|마포공덕점|||투썸플레이스|02-703-7772|서울 마포구 마포대로 156|서울특별시 마포구 공덕동 475||평일 07:00 ~ 23:00 / 주말 09:00 ~ 23:00|||||투썸플레이스 마포공덕점|공덕푸르지오시티 1층|||80714
투썸플레이스|전주혁신호수공원점|||투썸플레이스|063-214-5888|전북 전주시 덕진구 중동로 104-12|전북 전주시 덕진구 장동 1093-3||10:00~23:00|||||투썸플레이스 전주혁신호수공원점||||80714
투썸플레이스|국립과천과학관점|||투썸플레이스|00-0000-0000|경기도 과천시 상하벌로 110|경기 과천시 과천동 758||09:30~17:30 매주 월요일 휴무|||||투썸플레이스 국립과천과학관점|국립과천과학관 전시관 내 1층|||80714
투썸플레이스|춘천사농점|||투썸플레이스|033-242-0807|강원도 춘천시 영서로 2938|강원 춘천시 사농동 365||10:00 ~ 22:00|||||투썸플레이스 춘천사농점||||80714
투썸플레이스|시흥물왕점|||투썸플레이스|031-483-2223|경기도 시흥시 산현마을길 50|경기도 시흥시 산현동 502||09:00~23:00|||||투썸플레이스 시흥물왕점||||80714
투썸플레이스|을지로점|||투썸플레이스|02-318-2298|서울 중구 남대문로 10길 30|서울 중구 수하동 39-2||월~금 07:00~23:00 / 토~일 08:00~22:00|||||투썸플레이스 을지로점|(수하동);1층,B1층|||80714
투썸플레이스|구미신평점|||투썸플레이스|054-461-9669|경북 구미시 구미대로 409|경북 구미시 신평동 150-61||09:00~23:00|||||투썸플레이스 구미신평점|1층 109호;지엘리베라움 1층|||80714
투썸플레이스|LG광화문빌딩점|||투썸플레이스|02-720-2018|서울 종로구 새문안로 58|서울특별시 종로구 신문로2가 92||평일 7:00~18:30 주말,공휴일 휴업|||||투썸플레이스 LG광화문빌딩점|B1층|||80714
투썸플레이스|대구대학교점|||투썸플레이스|053-851-9672|경북 경산시 진량읍 대구대로 201|경북 경산시 진량읍 15||10:00 ~ 18:30|||||투썸플레이스 대구대학교점||||80714
투썸플레이스|강남세브란스점|||투썸플레이스|02-2058-2163|서울 강남구 언주로 211|서울 강남구 도곡동 146-92||07:00~21:00 / 주문마감 20:30|||||투썸플레이스 강남세브란스점|211;지하1층|||80714
투썸플레이스|수원시청점|||투썸플레이스|031-222-9533|경기도 수원시 팔달구 권광로 175번길 52|경기 수원시 팔달구 인계동 1030-6||07:30 ~ 01:00|||||투썸플레이스 수원시청점|105호 (인계;105호|||80714
투썸플레이스|전주CGV중앙점|||투썸플레이스|063-285-2388|전북 전주시 완산구 전주객사3길 72|전북 전주시 완산구 고사동 355-1||10:00~23:00|||||투썸플레이스 전주CGV중앙점||||80714
투썸플레이스|대산터미널점|||투썸플레이스|041-666-4100|충남 서산시 대산읍 정자동2로 11-30|||09:00~22:00|||||투썸플레이스 대산터미널점||||80714
투썸플레이스|평택시청점|||투썸플레이스|031-654-0082|경기도 평택시 중앙로 272|경기도 평택시 합정동 964-12||8 : 00 ~ 23 : 00|||||투썸플레이스 평택시청점||||80714
투썸플레이스|울산우정혁신도시점|||투썸플레이스|052-244-7200|울산 중구 종가로 310|울산 중구 우정동 498-1||08:00 ~ 22:00|||||투썸플레이스 울산우정혁신도시점||||80714
투썸플레이스|부천복사역점|||투썸플레이스|032-342-7003|경기 부천시 소사로 124|경기도 부천시 소사구 소사본동 319-1||09:30~23:30|||||투썸플레이스 부천복사역점||||80714
투썸플레이스|KR청도휴게소하점|||투썸플레이스|054-373-8121|경북 청도군 청도읍 하지길 50-49|경북 청도군 청도읍 거연리 950||08:00 ~ 19:50|||||투썸플레이스 KR청도휴게소하점|청도휴게소하|||80714
투썸플레이스|부평남부역점|||투썸플레이스|032-513-2459|인천 부평구 경인로 946|인천광역시 부평구 부평동 658||08:00시 ~ 23:00|||||투썸플레이스 부평남부역점|1층|||80714
투썸플레이스|KR청도휴게소상점|||투썸플레이스|054-373-6280||경북 청도군 청도읍 거연리 산288-5||08:00 ~ 19:50|||||투썸플레이스 KR청도휴게소상점||||80714
투썸플레이스|인천공항여객터미널점|||투썸플레이스|032-743-7041|인천 중구 공항로 272|인천 중구 운서동 2840||06:30~22:00|||||투썸플레이스 인천공항여객터미널점|지하1층 (운서동,여객터미널);지하1층 운서동,여객터미널|||80714
투썸플레이스|광주운암점|||투썸플레이스|062-522-5223|광주 북구 대자실로 30|광주광역시 북구 운암동 940-1||10:00~23:30|||||투썸플레이스 광주운암점||||80714
투썸플레이스|플레이스/양재매헌역점|||투썸플레이스|02-573-2389|서울 서초구 강남대로16길 3|서울특별시 서초구 양재동 315-5||월~금 : 07:00 ~ 24:00/ 토,일 : 08:00 ~ 23:00|||||투썸플레이스 플레이스/양재매헌역점|양재디에스타워 1층;양재,디에스타워 1층|||80714
