##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@맘스터치
맘스터치|평택소사벌점|||맘스터치|031-652-7750|경기 평택시 평남로 941||||||||맘스터치 평택소사벌점|(비전동)|||80622
맘스터치|자인점|||맘스터치|053-854-7959|경북 경산시 자인면 설총로 939||||||||맘스터치 자인점||||80622
맘스터치|용호자이점|||맘스터치|051-621-9402|부산 남구 신선로 566||||||||맘스터치 용호자이점||||80622
맘스터치|대전전민점|||맘스터치|042-864-0775|대전 유성구 유성대로 1738||||||||맘스터치 대전전민점||||80622
맘스터치|아산탕정점|||맘스터치|041-544-4249|충남 아산시 탕정면 탕정면로 54-6||||||||맘스터치 아산탕정점||||80622
맘스터치|수원아주대점|||맘스터치|031-216-1007|경기 수원시 팔달구 아주로 47||||||||맘스터치 수원아주대점||||80622
맘스터치|의정부역점|||맘스터치|031-877-8982|경기 의정부시 신흥로 240번길 26||||||||맘스터치 의정부역점||||80622
맘스터치|고잔신도시점|||맘스터치|031-403-8892|경기 안산시 단원구 광덕동로 61||||||||맘스터치 고잔신도시점|(고잔동)|||80622
맘스터치|울산굴화장검점|||맘스터치|052-975-0505|울산 울주군 범서읍 장검 1길 40||||||||맘스터치 울산굴화장검점||||80622
맘스터치|경주중앙점|||맘스터치|054-776-9797|경북 경주시 동성로 111||||||||맘스터치 경주중앙점|(노동동)|||80622
맘스터치|선문대생활관점|||맘스터치|041-545-9294|충남 아산시 탕정면 선문로 221번길 70||||||||맘스터치 선문대생활관점||||80622
맘스터치|대전아쿠아리움점|||맘스터치|042-224-4008|대전 중구 보문산공원로 469||||||||맘스터치 대전아쿠아리움점||||80622
맘스터치|성신여대점|||맘스터치|02-929-2582|서울 성북구 동소문로22길 30||||||||맘스터치 성신여대점|(동선동1가)|||80622
맘스터치|충남금산점|||맘스터치|041-753-9226|충남 금산군 금산읍 인삼로 65||||||||맘스터치 충남금산점||||80622
맘스터치|포항이동점|||맘스터치|054-272-9971|경북 포항시 남구 대이로 169||||||||맘스터치 포항이동점||||80622
맘스터치|김포풍무점|||맘스터치|031-984-7889|경기 김포시 풍무로 102||||||||맘스터치 김포풍무점||||80622
맘스터치|대전송촌점|||맘스터치|070-5043-1453|대전 대덕구 계족산로 81번길 59-9||||||||맘스터치 대전송촌점|(송촌동)|||80622
맘스터치|목포장미공원점|||맘스터치|061-282-8338|전남 목포시 비파로 35-1||||||||맘스터치 목포장미공원점|(상동)|||80622
맘스터치|완주봉동점|||맘스터치|063-263-2010|전북 완주군 봉동읍 과학로 1033||||||||맘스터치 완주봉동점||||80622
맘스터치|팽성점|||맘스터치|031-691-8825|경기 평택시 팽성읍 동서촌로 54||||||||맘스터치 팽성점||||80622
맘스터치|경주동천점|||맘스터치|054-775-8778|경북 경주시 동천로 64||||||||맘스터치 경주동천점||||80622
맘스터치|천안직산점|||맘스터치|041-587-9288|충남 천안시 서북구 직산읍 삼은3길 10||||||||맘스터치 천안직산점||||80622
맘스터치|장안점|||맘스터치|02-2249-5818|서울 동대문구 답십리로 302||||||||맘스터치 장안점|(장안동)|||80622
맘스터치|청도점|||맘스터치|054-373-9959|경북 청도군 청도읍 청화로 132||||||||맘스터치 청도점||||80622
맘스터치|시흥은행점|||맘스터치|031-311-3567|경기 시흥시 은행로155번길 11||||||||맘스터치 시흥은행점|(은행동)|||80622
맘스터치|신철원점|||맘스터치|033-452-7737|강원 철원군 갈말읍 삼부연로7번길 6||||||||맘스터치 신철원점||||80622
맘스터치|대전목동점|||맘스터치|042-224-4222|대전 중구 동서대로 1387-6||||||||맘스터치 대전목동점|(목동)|||80622
맘스터치|청천점|||맘스터치|032-517-4731|인천 부평구 세월천로 63||||||||맘스터치 청천점|(산곡동)|||80622
맘스터치|안동옥동점|||맘스터치|054-859-8977|경북 안동시 경북대로 423||||||||맘스터치 안동옥동점||||80622
맘스터치|밀양중앙점|||맘스터치|055-356-6633|경남 밀양시 약산로 54-1||||||||맘스터치 밀양중앙점||||80622
맘스터치|순천오천점|||맘스터치|061-725-6000|전남 순천시 오천3길 36||||||||맘스터치 순천오천점||||80622
맘스터치|청라1호점|||맘스터치|032-561-1447|인천 서구 중봉대로612번길 10-17||||||||맘스터치 청라1호점|(청라동)|||80622
맘스터치|평택청북점|||맘스터치|031-682-8084|경기 평택시 청북읍 안청로2길 33-36||||||||맘스터치 평택청북점||||80622
맘스터치|울산과학대|||맘스터치|052-249-4292|울산 남구 대학로37번길 12||||||||맘스터치 울산과학대|(무거동)|||80622
맘스터치|중문점|||맘스터치|064-738-8299|제주 서귀포시 중문상로 27||||||||맘스터치 중문점|(중문동)|||80622
맘스터치|성건점|||맘스터치|054-748-8777|경북 경주시 동대로 18||||||||맘스터치 성건점|(성건동)|||80622
맘스터치|울진죽변점|||맘스터치|054-783-9688|경북 울진군 죽변면 죽변북로 47-6||||||||맘스터치 울진죽변점||||80622
맘스터치|장항점|||맘스터치|041-956-4288|충남 서천군 장항읍 장항로145번길 12||||||||맘스터치 장항점||||80622
맘스터치|전주평화점|||맘스터치|063-229-3122|전북 전주시 완산구 소대배기로 17||||||||맘스터치 전주평화점|(평화동2가)|||80622
맘스터치|광주문흥점|||맘스터치|062-265-0082|광주 북구 대천로 140-8||||||||맘스터치 광주문흥점|(문흥동)|||80622
맘스터치|양산석계점|||맘스터치|055-374-0401|경상남도 양산시 상북면 반회서6길 2||||||||맘스터치 양산석계점||||80622
맘스터치|외동입실점|||맘스터치|054-777-5002|경북 경주시 외동읍 입실로 72||||||||맘스터치 외동입실점||||80622
맘스터치|제천신백점|||맘스터치|043-648-9588|충북 제천시 의병대로 245||||||||맘스터치 제천신백점|(신백동)|||80622
맘스터치|과천점|||맘스터치|02-502-0042|경기 과천시 중앙로 131||||||||맘스터치 과천점|(중앙동)|||80622
맘스터치|신원마을점|||맘스터치|02-371-3202|경기 고양시 덕양구 신원로 36||||||||맘스터치 신원마을점||||80622
맘스터치|안지랑역점|||맘스터치|053-629-6200|대구 남구 대명로 144-1||||||||맘스터치 안지랑역점||||80622
맘스터치|북부정류장점|||맘스터치|053-353-7982|대구 서구 서대구로 302||||||||맘스터치 북부정류장점||||80622
맘스터치|창원감계점|||맘스터치|055-299-1649|경남 창원시 의창구 북면 감계로110번길 54-31||||||||맘스터치 창원감계점||||80622
맘스터치|천안두정역점|||맘스터치|041-556-9288|충남 천안시 서북구 두정로 230||||||||맘스터치 천안두정역점||||80622
맘스터치|덕소점|||맘스터치|031-576-9783|경기도 남양주시 와부읍 덕소로 116||||||||맘스터치 덕소점||||80622
맘스터치|청주가경점|||맘스터치|043-233-0993|충북 청주시 흥덕구 서부로 1307||||||||맘스터치 청주가경점|(가경동) 미젼빌딩 104. 105|||80622
맘스터치|제천하소점|||맘스터치|043-647-9688|충북 제천시 용두대로 15길 18-1||||||||맘스터치 제천하소점||||80622
맘스터치|안산초지점|||맘스터치|031-402-2037|경기 안산시 단원구 광덕1로 56||||||||맘스터치 안산초지점||||80622
맘스터치|국제여객터미널점|||맘스터치|051-441-7940|부산 동구 충장대로 206||||||||맘스터치 국제여객터미널점|국제터미널2층|||80622
맘스터치|용인단대점|||맘스터치|031-898-2002|경기 용인시 수지구 죽전로 144번길 7-1||||||||맘스터치 용인단대점||||80622
맘스터치|봉덕점|||맘스터치|053-475-5666|대구 남구 효성로 52||||||||맘스터치 봉덕점||||80622
맘스터치|문산터미널점|||맘스터치|031-952-4433|경기도 파주시 문산읍 문향로 73-9||||||||맘스터치 문산터미널점||||80622
맘스터치|대구진천점|||맘스터치|053-382-8585|대구 달서구 진천로 78||||||||맘스터치 대구진천점|1층102호|||80622
맘스터치|충무공점|||맘스터치|055-752-4090|광주 진주시 충의로 20-17||||||||맘스터치 충무공점|(충무공동)|||80622
맘스터치|한양대점|||맘스터치|02-2291-8982|서울 성동구 마조로 31||||||||맘스터치 한양대점|(행당동)|||80622
맘스터치|서일대점|||맘스터치|02-491-9600|서울 중랑구 용마산로 408||||||||맘스터치 서일대점|(면목동)|||80622
맘스터치|범어사역점|||맘스터치|051-581-3121|부산 금정구 중앙대로 2102||||||||맘스터치 범어사역점||||80622
맘스터치|전주객사점|||맘스터치|063-288-0085|전북 전주시 완산구 팔달로 187-1||||||||맘스터치 전주객사점|(경원동1가)|||80622
맘스터치|동명대점|||맘스터치|051-466-7245|부산 남구 신선로 428||||||||맘스터치 동명대점|(동명대 가온누리관)|||80622
맘스터치|만촌메트로점|||맘스터치|053-755-3393|대구 수성구 화랑로 74||||||||맘스터치 만촌메트로점|(만촌동)|||80622
맘스터치|고령점|||맘스터치|054-955-9933|경북 고령군 대가야읍 우륵로 16-1||||||||맘스터치 고령점||||80622
맘스터치|군산수송점|||맘스터치|063-461-7780|전북 군산시 수송6길 3||||||||맘스터치 군산수송점|(수송동)|||80622
맘스터치|진량중앙점|||맘스터치|053-852-3572|경북 경산시 진량읍 공단로 469||||||||맘스터치 진량중앙점||||80622
맘스터치|무안읍점|||맘스터치|061-454-2700|전남 무안군 무안읍 불무로 38-3||||||||맘스터치 무안읍점||||80622
맘스터치|천안야우리점|||맘스터치|041-640-5688|충남 천안시 동남구 만남로 43||||||||맘스터치 천안야우리점||||80622
맘스터치|아산배방점|||맘스터치|041-546-9288|충남 아산시 배방읍 배방로 181||||||||맘스터치 아산배방점||||80622
맘스터치|신대부적점|||맘스터치|053-817-7989|경북 경산시 압량면 압독2로1길 38||||||||맘스터치 신대부적점||||80622
맘스터치|양산증산이마트점|||맘스터치|055-367-8498|경남 양산시 물금읍 야리로 45||||||||맘스터치 양산증산이마트점||||80622
맘스터치|광주동천점|||맘스터치|062-524-0077|광주 서구 유림로 100||||||||맘스터치 광주동천점||||80622
맘스터치|조치원역점|||맘스터치|044-862-3535|세종시 조치원읍 으뜸길 226||||||||맘스터치 조치원역점||||80622
맘스터치|인천관교점|||맘스터치|032-424-7888|인천 남동구 문화서로4번길 2||||||||맘스터치 인천관교점||||80622
맘스터치|음성혁신도시점|||맘스터치|043-881-6467|충북 음성군 맹동면 대하로 273||||||||맘스터치 음성혁신도시점||||80622
맘스터치|대전둔산점|||맘스터치|042-472-9982|대전 서구 문예로 37||||||||맘스터치 대전둔산점|(둔산동)|||80622
맘스터치|삼풍계양점|||맘스터치|053-801-0045|경북 경산시 삼풍로 4||||||||맘스터치 삼풍계양점|(삼풍동)|||80622
맘스터치|강릉대학로점|||맘스터치|033-647-0855|강원 강릉시 신대학길 32||||||||맘스터치 강릉대학로점|(금학동)|||80622
맘스터치|천안불당점|||맘스터치|041-553-9288|충남 천안시 서북구 검은들3길 46||||||||맘스터치 천안불당점|(불당동)|||80622
맘스터치|울산진하점|||맘스터치|052-239-2885|울산 울주군 서생면 진하해변길 66||||||||맘스터치 울산진하점||||80622
맘스터치|보령2호점|||맘스터치|041-933-0980|충남 보령시 중앙로 64||||||||맘스터치 보령2호점|(대천동)|||80622
맘스터치|안동삼산점|||맘스터치|054-855-8978|경북 안동시 서동문로 174-8||||||||맘스터치 안동삼산점||||80622
맘스터치|당고개점|||맘스터치|02-934-7314|서울 노원구 덕릉로123길 19||||||||맘스터치 당고개점||||80622
맘스터치|포항흥해점|||맘스터치|054-614-5882|경북 포항시 북구 흥해읍 흥해로 29||||||||맘스터치 포항흥해점||||80622
맘스터치|대구화원점|||맘스터치|053-643-1212|대구 달성군 화원읍 비슬로 2583||||||||맘스터치 대구화원점||||80622
맘스터치|안산중앙역점|||맘스터치|031-411-4561|경기 안산시 단원구 고잔2길 38||||||||맘스터치 안산중앙역점|(고잔동)|||80622
맘스터치|수성시장점|||맘스터치|053-741-3777|대구 수성구 들안로 275-1||||||||맘스터치 수성시장점|(수성동2가)|||80622
맘스터치|충북증평점|||맘스터치|043-838-6400|충북 증평군 증평읍 중앙로 197||||||||맘스터치 충북증평점|1호|||80622
맘스터치|동의대지천관점|||맘스터치|051-898-4203|부산 부산진구 엄광로 176||||||||맘스터치 동의대지천관점|동의대지천관 1층|||80622
맘스터치|대구중동점|||맘스터치|053-763-5242|대구 수성구 수성로 214||||||||맘스터치 대구중동점|(중동)|||80622
맘스터치|일산탄현점|||맘스터치|031-919-7877|경기 고양시 일산서구 일현로 48||||||||맘스터치 일산탄현점|(탄현동)|||80622
맘스터치|옥산점|||맘스터치|053-812-2131|경북 경산시 성암로 45||||||||맘스터치 옥산점|(옥산동)|||80622
맘스터치|전곡점|||맘스터치|031-835-7750|경기 연천군 전곡읍 전곡로 152||||||||맘스터치 전곡점||||80622
맘스터치|영선점|||맘스터치|051-412-2088|부산 영도구 남항로 49번길 43||||||||맘스터치 영선점||||80622
맘스터치|덕두점|||맘스터치|051-971-8963|부산 강서구 공항로 811번가길 51||||||||맘스터치 덕두점|(대저2동 1991-1)|||80622
맘스터치|반월당점|||맘스터치|053-428-7555|대구 중구 중앙대로67길 10||||||||맘스터치 반월당점|(남산동,반월당삼정그린코아아파트)|||80622
