##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투다리
투다리|영월동강점|||투다리|033-372-5792|강원 영월군 영월읍 중앙로 72|강원 영월군 영월읍 영흥리 913-2|||||||투다리 영월동강점||||80213
투다리|영월점|||투다리|033-374-4462|강원 영월군 영월읍 중앙1로 4|강원 영월군 영월읍 하송리 8-9|||||||투다리 영월점||||80213
투다리|옥계점|||투다리|033-534-3340|강원 강릉시 옥계면 현내시장길 60-1|강원 강릉시 옥계면 현내리 357-13|||||||투다리 옥계점||||80213
투다리|옥천점|||투다리|033-646-0113|강원 강릉시 옥천로 59|강원 강릉시 옥천동 281-1|||||||투다리 옥천점||||80213
투다리|온의점|||투다리|033-252-7551|강원 춘천시 춘주로91번길 17-1|강원 춘천시 온의동 517-2|||||||투다리 온의점||||80213
투다리|용평리조트점|||투다리|033-330-7525|강원 평창군 대관령면 올림픽로 715|강원 평창군 대관령면 용산리 130|||||||투다리 용평리조트점|(버치힐 테라스 레지던스 콘도미니엄)|||80213
투다리|운교점|||투다리|033-253-5792|강원 춘천시 운교길 2|강원 춘천시 운교동 107-2|||||||투다리 운교점||||80213
투다리|월드컵점|||투다리|033-646-1088|강원 강릉시 용지로 49|강원 강릉시 입암동 499-77|||||||투다리 월드컵점||||80213
투다리|이안점|||투다리|033-642-0057|강원 강릉시 입암로106번길 25|강원 강릉시 입암동 269-1|||||||투다리 이안점||||80213
투다리|임당점|||투다리|033-642-1886|강원 강릉시 강릉대로210번길 25|강원 강릉시 임당동 35|||||||투다리 임당점||||80213
투다리|작은다리점|||투다리|033-662-0013|강원 강릉시 주문진읍 작은다리길 5|강원 강릉시 주문진읍 교항리 220-4|||||||투다리 작은다리점||||80213
투다리|장성점|||투다리|033-581-3692|강원 태백시 장성로 41|강원 태백시 장성동 160-16|||||||투다리 장성점||||80213
투다리|장학점|||투다리|033-251-5792|강원 춘천시 동면 춘천로449번길 11-1|강원 춘천시 동면 장학리 1002-1|||||||투다리 장학점||||80213
투다리|정선점|||투다리|033-562-9898|강원 정선군 정선읍 녹송로 80||||||||투다리 정선점|1층|||80213
투다리|조양점|||투다리|033-635-3789|강원 속초시 동해대로 3946|강원 속초시 조양동 1484-11|||||||투다리 조양점|(조양동)|||80213
투다리|주공4차점|||투다리|033-637-5022|강원 속초시 온정로 18|강원 속초시 조양동 1217-2|||||||투다리 주공4차점||||80213
투다리|주공6점|||투다리|033-652-6153|강원 강릉시 성덕포남로 49|강원 강릉시 입암동 708-2|||||||투다리 주공6점||||80213
투다리|주문진점|||투다리|033-661-8253|강원 강릉시 주문진읍 주문로 124-1|강원 강릉시 주문진읍 주문리 312-13|||||||투다리 주문진점||||80213
투다리|죽림점|||투다리|033-255-8377|강원 춘천시 명동길 50|강원 춘천시 중앙로3가 60-1|||||||투다리 죽림점||||80213
투다리|진광점|||투다리|033-745-5858|강원 원주시 진광길 27|강원 원주시 우산동 101-1|||||||투다리 진광점||||80213
투다리|진부점|||투다리|033-335-5532|강원 평창군 진부면 진부중앙로 64-2|강원 평창군 진부면 하진부리 117-2|||||||투다리 진부점||||80213
투다리|천곡경포점|||투다리|033-533-5151|강원 동해시 감추로 12|강원 동해시 천곡동 994-2|||||||투다리 천곡경포점|1층 (천곡동)|||80213
투다리|천곡점|||투다리|033-535-2685|강원 동해시 한섬로 16|강원 동해시 천곡동 1045-2|||||||투다리 천곡점|(투다리)|||80213
투다리|청송점|||투다리|033-651-2585|강원 강릉시 강릉대로 422-7|강원 강릉시 포남동 1289-1|||||||투다리 청송점||||80213
투다리|청학점|||투다리|033-638-3313|강원 속초시 번영로 42|강원 속초시 청학동 632-30|||||||투다리 청학점|(금강아파트)|||80213
투다리|초당점|||투다리|033-652-0870|강원 강릉시 연당길 78|강원 강릉시 초당동 155-3|||||||투다리 초당점||||80213
투다리|칠전점|||투다리|033-263-3666|강원 춘천시 칠전서길 15-1|강원 춘천시 칠전동 622-1|||||||투다리 칠전점|(칠전동)|||80213
투다리|코아루점|||투다리|033-765-4006|강원 원주시 시청로 494-18|강원 원주시 관설동 1785-7|||||||투다리 코아루점||||80213
투다리|태장주공점|||투다리|033-735-5541|강원 원주시 흥양로51번길 15|강원 원주시 태장동 1373-6|||||||투다리 태장주공점||||80213
투다리|택지주공점|||투다리|033-642-1357|강원 강릉시 가작로 78|강원 강릉시 교동 1751-1|||||||투다리 택지주공점|(강릉 교동 (1)주공아파트)|||80213
투다리|터미널점|||투다리|033-662-4677|강원 강릉시 주문진읍 주문로 16|강원 강릉시 주문진읍 교항리 118|||||||투다리 터미널점||||80213
투다리|평릉점|||투다리|033-533-6110|강원 동해시 평릉1길 28|강원 동해시 평릉동 313-10|||||||투다리 평릉점|수림빌딩 102호|||80213
투다리|평창점|||투다리|033-332-5792|강원 평창군 평창읍 평창중앙로 19|강원 평창군 평창읍 하리 51-1|||||||투다리 평창점||||80213
투다리|포남1주공점|||투다리|033-653-3887|강원 강릉시 강릉대로443번길 24|강원 강릉시 포남동 1068-4|||||||투다리 포남1주공점||||80213
투다리|포남2주공점|||투다리|033-653-6987|강원 강릉시 산양큰길 36|강원 강릉시 포남동 1215-4|||||||투다리 포남2주공점||||80213
투다리|한라비발디점|||투다리|033-744-4819|강원 원주시 모란1길 70|강원 원주시 우산동 175|||||||투다리 한라비발디점|수정프라자 1층 105호 (우산동)|||80213
투다리|행운점|||투다리|033-242-3787|강원 춘천시 영서로 2313|강원 춘천시 온의동 148-4|||||||투다리 행운점||||80213
투다리|현대점|||투다리|033-762-3244|강원 원주시 남원로 492-14|강원 원주시 단구동 1522-5|||||||투다리 현대점||||80213
투다리|호반점|||투다리|033-243-8989|강원 춘천시 효자로 54|강원 춘천시 효자동 699-1|||||||투다리 호반점||||80213
투다리|홍제점|||투다리|033-000-0000|강원 강릉시 토성로 67|강원 강릉시 홍제동 126-17|||||||투다리 홍제점|(홍제동)|||80213
투다리|홍천세영점|||투다리|033-432-1141|강원 홍천군 홍천읍 남산마을길 11|강원 홍천군 홍천읍 연봉리 496-1|||||||투다리 홍천세영점|세영더-좋은아파트상가|||80213
투다리|횡계점|||투다리|033-335-2113|강원 평창군 대관령면 횡계2길 7-7|강원 평창군 대관령면 횡계리 325-38|||||||투다리 횡계점||||80213
투다리|효자3점|||투다리|033-244-5792|강원 춘천시 서부대성로 187|강원 춘천시 효자동 612-3|||||||투다리 효자3점||||80213
투다리|후평2점|||투다리|033-251-0211|강원 춘천시 삭주로80번길 14-6|강원 춘천시 교동 156-8|||||||투다리 후평2점||||80213
투다리|후평3점|||투다리|033-252-5330|강원 춘천시 후석로 254|강원 춘천시 후평동 831-9|||||||투다리 후평3점||||80213
투다리|후평점|||투다리|033-257-5332|강원도 춘천시 후석로 296|강원 춘천시 후평동 794-6|||||||투다리 후평점||||80213
투다리|갈산점|||투다리|041-000-0000|충남 홍성군 갈산면 갈산로 115|충남 홍성군 갈산면 상촌리 243-3|||||||투다리 갈산점|갈산프라자 2호|||80213
투다리|건양대점|||투다리|041-000-0000|충남 논산시 시민로132번길 52-12|충남 논산시 내동 1147|||||||투다리 건양대점|(내동)|||80213
투다리|공주대점|||투다리|041-854-2223|충남 공주시 흑수골길 41|충남 공주시 신관동 17-2|||||||투다리 공주대점||||80213
투다리|금산점|||투다리|041-754-9889|충남 금산군 금산읍 비단로 325|충남 금산군 금산읍 상리 20-7|||||||투다리 금산점|(송암빌딩)|||80213
투다리|금암점|||투다리|041-841-3284|충남 계룡시 서금암3길 5|충남 계룡시 금암동 146-9|||||||투다리 금암점|(쉐리움)|||80213
투다리|남서울대점|||투다리|041-585-5166|충남 천안시 서북구 성환읍 대학로 90-9|충남 천안시 서북구 성환읍 성월리 63|||||||투다리 남서울대점|(카리스마PC방)|||80213
투다리|내포신도시점|||투다리|041-000-0000|충남 홍성군 홍북면 의향로 289.|충남 홍성군 홍북면 신경리 580|||||||투다리 내포신도시점|에이원프라자 104호|||80213
투다리|단국대점|||투다리|041-553-0624|충남 천안시 동남구 단대로 115|충남 천안시 동남구 신부동 240|||||||투다리 단국대점|(투다리)|||80213
투다리|당진원당점|||투다리|041-356-1716|충남 당진시 밤절로 42-81|충남 당진시 원당동 1198|||||||투다리 당진원당점||||80213
투다리|대학점|||투다리|041-555-2202|충남 천안시 동남구 중암1길 20|충남 천안시 동남구 안서동 318-66|||||||투다리 대학점|(천지빌딩)|||80213
투다리|덕산점|||투다리|041-338-0060|충남 예산군 덕산면 봉운로 15|충남 예산군 덕산면 읍내리 280-5|||||||투다리 덕산점||||80213
투다리|동대점|||투다리|041-933-2199|충남 보령시 작은오랏2길 79|충남 보령시 동대동 1893|||||||투다리 동대점|(동대동)|||80213
투다리|두정2점|||투다리|041-523-3530|충남 천안시 서북구 두정역길 42|충남 천안시 서북구 두정동 389-6|||||||투다리 두정2점||||80213
투다리|두정3점|||투다리|041-565-7982|충남 천안시 서북구 두정로 216|충남 천안시 서북구 두정동 1320|||||||투다리 두정3점|109호 (두정동)|||80213
투다리|두정점|||투다리|041-556-2900|충남 천안시 서북구 봉정로 386|충남 천안시 서북구 두정동 1617|||||||투다리 두정점||||80213
투다리|둔포점|||투다리|041-531-8759|충남 아산시 둔포면 둔포중앙로 125|충남 아산시 둔포면 둔포리 463-6|||||||투다리 둔포점||||80213
투다리|명천점|||투다리|041-933-0223|충남 보령시 한내로 50|충남 보령시 동대동 476-3|||||||투다리 명천점|(동대동)|||80213
투다리|모산점|||투다리|041-532-1987|충남 아산시 배방읍 배방로201번길 25|충남 아산시 배방읍 북수리 1095|||||||투다리 모산점|(어울림당구장)|||80213
투다리|목천부영점|||투다리|041-552-9299|충남 천안시 동남구 목천읍 삼성5길 62|충남 천안시 동남구 목천읍 응원리 241-32|||||||투다리 목천부영점|1층 124호 (제일아이조움프라자)|||80213
투다리|배방1점|||투다리|041-000-0000|충남 아산시 배방읍 배방로 57-29|충남 아산시 배방읍 공수리 282-15|||||||투다리 배방1점|1층 112호 (토마토스퀘어)|||80213
투다리|백석점|||투다리|041-554-2112|충남 천안시 서북구 백석3로 135|충남 천안시 서북구 백석동 876|||||||투다리 백석점|(주석프라자)|||80213
투다리|보령점|||투다리|041-934-9984|충남 보령시 동현로 24|충남 보령시 동대동 1515|||||||투다리 보령점||||80213
투다리|불당2호점|||투다리|041-566-7900|충남 천안시 서북구 검은들1길 9|충남 천안시 서북구 불당동 711|||||||투다리 불당2호점|(명품블라스타)|||80213
투다리|불당3점|||투다리|041-567-8180|충남 천안시 서북구 불당11로 32|충남 천안시 서북구 불당동 1121|||||||투다리 불당3점|1층 101호 (불당동)|||80213
투다리|불당점|||투다리|041-552-5792|충남 천안시 서북구 불당11로 95|충남 천안시 서북구 불당동 804|||||||투다리 불당점|(행운부동산)|||80213
투다리|삼일점|||투다리|041-531-8353|충남 아산시 음봉면 음봉로 847|충남 아산시 음봉면 산동리 427-1|||||||투다리 삼일점||||80213
투다리|삽교점|||투다리|041-337-2292|충남 예산군 삽교읍 삽교로 75|충남 예산군 삽교읍 두리 803-227|||||||투다리 삽교점|(2층)|||80213
투다리|서산점|||투다리|041-668-3149|충남 서산시 부춘2로 11|충남 서산시 읍내동 608-1|||||||투다리 서산점||||80213
투다리|서진점|||투다리|041-533-5809|충남 아산시 서부북로 973|충남 아산시 배미동 174-3|||||||투다리 서진점|(서진아파트)|||80213
투다리|석림점|||투다리|041-664-3343|충남 서산시 한마음13로 40|충남 서산시 석림동 615-13|||||||투다리 석림점||||80213
투다리|설화초원점|||투다리|041-547-9290|충남 아산시 고불로 669|충남 아산시 좌부동 84|||||||투다리 설화초원점|220호 (좌부동 2층)|||80213
투다리|성정점|||투다리|041-571-5792|충남 천안시 서북구 서부3길 36|충남 천안시 서북구 성정동 656-15|||||||투다리 성정점|1층 (성정동)|||80213
투다리|송악점|||투다리|041-357-6855|충남 당진시 송악읍 신복운로5길 4-31|충남 당진시 송악읍 복운리 1634-12|||||||투다리 송악점|(경희한의원)|||80213
투다리|순천향대점|||투다리|041-541-6996|충남 아산시 신창면 온천대로 815|충남 아산시 신창면 읍내리 469-4|||||||투다리 순천향대점|태광오피스텔|||80213
투다리|신방1점|||투다리|041-577-9004|충남 천안시 동남구 수곡2길 14|충남 천안시 동남구 신방동 55|||||||투다리 신방1점|1층 102호 (신방동)|||80213
투다리|신부점|||투다리|042-523-9250|충남 천안시 동남구 터미널9길 25|충남 천안시 동남구 신부동 543|||||||투다리 신부점|(신비할인마트)|||80213
투다리|신정점|||투다리|041-533-1709|충남 아산시 온천대로1333번길 25|충남 아산시 실옥동 187|||||||투다리 신정점|(실옥동)|||80213
투다리|신창점|||투다리|041-532-9297|충남 아산시 신창면 남성길 124|충남 아산시 신창면 남성리 180-1|||||||투다리 신창점||||80213
투다리|신흥점|||투다리|041-868-9222|세종특별자치시 조치원읍 이화로 22|세종특별자치시 조치원읍 신흥리 171-15|||||||투다리 신흥점||||80213
투다리|궉곡점|||투다리|041-546-1777|충남 아산시 문화로 257-10||||||||투다리 궉곡점|111-1호 (권곡동)|||80213
투다리|쌍북점|||투다리|041-000-0000|충남 부여군 부여읍 성왕로 352번길 14|충남 부여군 부여읍 쌍북리 113-2|||||||투다리 쌍북점|(상가4호)|||80213
