##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이디야
이디야|용인동백역점|||이디야|031-274-6223|경기 용인시 기흥구 동백중앙로 177|||평일 운영시간 : 08:00 ~ 22:00평일 및 토요일 동일/ 일요일 8:30~22:00공휴일에는 변경될 수 있습니다.|||||이디야 용인동백역점|(중동)|||80716
이디야|용인동백중앙점|||이디야|031-8005-6402|경기 용인시 기흥구 동백중앙로 283|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인동백중앙점|(중동)|||80716
이디야|용인동백호수점|||이디야|031-284-8553|경기 용인시 기흥구 평촌2로2번길 12|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 동일1~2월만 9:00~22:30 단축 영업 중|||||이디야 용인동백호수점|(동백동)|||80716
이디야|용인마북점|||이디야|031-282-4865|경기 용인시 기흥구 마북로154번길 3|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00일요일은 09:00 오픈입니다.|||||이디야 용인마북점|(마북동)|||80716
이디야|용인마북중앙점|||이디야|031-385-1016|경기 용인시 기흥구 용구대로 2398|||평일 운영시간 : 08:00 ~ 22:40;주말 및 공휴일 : 10:00 ~ 22:40일요일은 10:00 오픈|||||이디야 용인마북중앙점|(마북동)|||80716
이디야|용인물푸레마을점|||이디야|031-287-6402|경기 용인시 기흥구 구성3로28번길 20|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일: 8:30~22:00|||||이디야 용인물푸레마을점|(청덕동)|||80716
이디야|용인백현점|||이디야|031-275-2757|경기 용인시 기흥구 동백중앙로 358-8|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인백현점|(동백동)|||80716
이디야|용인보라점|||이디야|031-284-2786|경기 용인시 기흥구 한보라2로14번길 4-10|||평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 9:00~23:30공휴일에는 변경될 수 있습니다.|||||이디야 용인보라점|(보라동)|||80716
이디야|용인보정점|||이디야|031-261-2788|경기 용인시 기흥구 죽전로 46|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00~23:00|||||이디야 용인보정점|(보정동)|||80716
이디야|용인보정제일점|||이디야|031-898-2098|경기 용인시 기흥구 죽전로 20|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인보정제일점|(보정동,죽전누리에뜰아파트)|||80716
이디야|용인보정중앙점|||이디야|031-898-2280|경기 용인시 기흥구 보정로 32|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인보정중앙점|(보정동)|||80716
이디야|용인상갈점|||이디야|031-287-7579|경기 용인시 기흥구 금화로 101|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00 라스트오더 21:30|||||이디야 용인상갈점|(상갈동)|||80716
이디야|용인서천점|||이디야|031-273-3677|경기 용인시 기흥구 서그내로 31|||평일 운영시간 : 09:00 ~ 23:00평일 및 주말/공휴일 라스트오더는  22:40까지 가능합니다.공휴일에는 변경될 수 있습니다.|||||이디야 용인서천점|(서천동,용인서천 효성해링턴플레이스) 116동 1층 이디야커피 용인서천점|||80716
이디야|용인신갈점|||이디야|031-281-8553|경기 용인시 기흥구 새천년로 20|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인신갈점|(신갈동)|||80716
이디야|용인신갈중앙점|||이디야|031-284-2266|경기 용인시 기흥구 신갈로58번길 33|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인신갈중앙점|(신갈동)|||80716
이디야|용인신동백점|||이디야|031-284-0525|경기 용인시 기흥구 동백죽전대로527번길 100-3|||평일 운영시간 : 08:30 ~ 22:00평일 및 주말/공휴일 라스트오더는  21:30까지 가능합니다.|||||이디야 용인신동백점|(중동)|||80716
이디야|용인흥덕점|||이디야|031-217-7862|경기 용인시 기흥구 흥덕1로79번길 2|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 용인흥덕점|(영덕동)|||80716
이디야|흥덕이마트점|||이디야|031-211-0221|경기 용인시 기흥구 흥덕중앙로 60|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00 라스트 오더 21:502째, 4째 일요일 휴무|||||이디야 흥덕이마트점|(영덕동)|||80716
이디야|광교상현역점|||이디야|031-216-1108|경기 용인시 수지구 광교중앙로296번길 14|||평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30|||||이디야 광교상현역점|(상현동) 103호 104호|||80716
이디야|단대죽전점|||이디야|031-889-2210|경기 용인시 수지구 죽전로 150-1|||평일 운영시간 : 07:30 ~ 23:00일요일 및 공휴일 : 08:00~23:00|||||이디야 단대죽전점|(죽전동,단대프라자Ⅱ) 1층 이디야커피 단대죽전점|||80716
이디야|수지구청점|||이디야|031-261-6863|경기 용인시 수지구 풍덕천로 142|||평일 운영시간 : 07:00 ~ 00:00평일, 토요일 07시~24시 / 일요일, 공휴일 09시~24시|||||이디야 수지구청점|(풍덕천동) 1층 이디야커피|||80716
이디야|수지동천자이점|||이디야|031-266-0242|경기 용인시 수지구 고기로 89|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지동천자이점|(동천동,동천자이아파트) 상가동 B114,115호|||80716
이디야|수지동천점|||이디야|031-261-6668|경기 용인시 수지구 동천로 24|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지동천점|(동천동) 동천동 1층|||80716
이디야|수지동천중앙점|||이디야|031-261-7579|경기 용인시 수지구 문인로 64-1|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 수지동천중앙점|(동천동)|||80716
이디야|수지성복역점|||이디야|031-272-3188|경기 용인시 수지구 수지로 119|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지성복역점|(성복동) C동 114호|||80716
이디야|수지성복점|||이디야|031-265-2407|경기 용인시 수지구 성복2로 226|||평일 운영시간 : 09:00 ~ 20:45;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지성복점|(성복동) 유재빌딩 1층 이디야커피 수지성복점|||80716
이디야|수지신봉점|||이디야|031-264-6402|경기 용인시 수지구 신봉2로 2|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지신봉점|(신봉동) (신봉동,센트럴 500상가,106-1,107호)|||80716
이디야|수지신봉초교점|||이디야|031-261-1874|경기 용인시 수지구 신봉2로 115-16|||평일 운영시간 : 08:00 ~ 22:30토요일&공휴일 : 09:00 ~ 22:30 / 일요일 : 09:00~22:00|||||이디야 수지신봉초교점|(신봉동)|||80716
이디야|수지이편한세상점|||이디야|031-262-8880|경기 용인시 수지구 포은대로313번길 7-10|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지이편한세상점|(풍덕천동,e편한세상 수지) 112호,113호|||80716
이디야|수지점|||이디야|031-896-9959|경기 용인시 수지구 수지로296번길 51-9|||평일 운영시간 : 08:00 ~ 22:30토요일 : 09:00~21:30 일요일 09:00~21:30|||||이디야 수지점|(풍덕천동) 101호|||80716
이디야|수지풍덕천점|||이디야|031-261-6909|경기 용인시 수지구 정평로 40-4|||평일 운영시간 : 08:30 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 수지풍덕천점|(풍덕천동)|||80716
이디야|용인상현점|||이디야|031-261-3188|경기 용인시 수지구 만현로 103|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인상현점|(상현동) 1층 이디야커피|||80716
이디야|용인죽전점|||이디야|031-276-1231|경기 용인시 수지구 현암로 145|||평일 운영시간 : 08:00 ~ 21:45;주말 및 공휴일 : 09:00 ~ 21:45|||||이디야 용인죽전점|(죽전동)|||80716
이디야|죽전벽산점|||이디야|031-262-0627|경기 용인시 수지구 용구대로2801번길 2|||평일 운영시간 : 08:00 ~ 21:40;주말 및 공휴일 : 09:00 ~ 21:40|||||이디야 죽전벽산점|(죽전동)|||80716
이디야|죽전중앙점|||이디야|031-261-9755|경기 용인시 수지구 대지로 58|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 죽전중앙점|(죽전동)|||80716
이디야|죽전코레일점|||이디야|031-261-1577|경기 용인시 수지구 포은대로 530|||평일 운영시간 : 07:00 ~ 21:50;주말 및 공휴일 : 07:00 ~ 21:20|||||이디야 죽전코레일점|(죽전동)|||80716
이디야|용인고림점|||이디야|031-336-9339|경기 용인시 처인구 고림로200번길 1|||평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 : 10:00 ~ 20:00|||||이디야 용인고림점|(고림동,큰집) 1층|||80716
이디야|용인고진역점|||이디야|070-7705-8688|경기 용인시 처인구 백옥대로 1238|||평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 용인고진역점|(유방동)|||80716
이디야|용인둔전점|||이디야|031-334-3555|경기 용인시 처인구 포곡읍 포곡로 99|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인둔전점||||80716
이디야|용인에버랜드역점|||이디야|031-332-2282|경기 용인시 처인구 포곡읍 전대로78번길 19-2|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00|||||이디야 용인에버랜드역점||||80716
이디야|용인역북점|||이디야|031-335-4867|경기 용인시 처인구 명지로40번길 16|||평일 운영시간 : 08:30 ~ 11:00;주말 및 공휴일 : 09:00 ~ 10:30|||||이디야 용인역북점|(역북동) 1층 104호 이디야커피 용인역북점|||80716
이디야|용인역북중앙점|||이디야|031-334-9030|경기 용인시 처인구 중부대로1313번길 2|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00|||||이디야 용인역북중앙점|(역북동) 1층 이디야커피|||80716
이디야|용인터미널점|||이디야|031-336-9010|경기 용인시 처인구 백옥대로 1089|||평일 운영시간 : 07:30 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인터미널점|(김량장동)|||80716
이디야|용인포곡점|||이디야|031-322-7378|경기 용인시 처인구 포곡읍 포곡로 220|||평일 운영시간 : 10:00 ~ 21:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 용인포곡점|(둔전리)|||80716
이디야|용인한숲시티점|||이디야|031-337-0559|경기 용인시 처인구 남사면 한숲로 123|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00|||||이디야 용인한숲시티점|(완장리,e편한세상 용인 한숲시티) (3BL,112호)|||80716
이디야|처인구청점|||이디야|031-339-9671|경기 용인시 처인구 금령로 61|||평일 운영시간 : 08:00 ~ 22:45;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 처인구청점|(김량장동)|||80716
이디야|계원예대점|||이디야|031-426-5888|경기 의왕시 계원대학로 40|||평일 운영시간 : 08:00 ~ 23:30주말open 09:00~24:00|||||이디야 계원예대점|(내손동) 이디야커피 계원예대점|||80716
이디야|의왕내손점|||이디야|031-426-0222|경기 의왕시 포일로 43|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 의왕내손점|(내손동)|||80716
이디야|의왕백운밸리점|||이디야|031-423-7206|경기 의왕시 백운중앙로 88|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 의왕백운밸리점|(학의동,효성해링턴플레이스 5단지) 상가동 107,108호|||80716
이디야|의왕역점|||이디야|031-461-2785|경기 의왕시 부곡중앙로 27|||평일 운영시간 : 09:00 ~ 22:00토요일 09:00 ~ 24:00 일요일 및 공휴일 10:00 ~ 23:00|||||이디야 의왕역점|(삼동) 이디야커피 의왕역점|||80716
이디야|의왕오전동점|||이디야|070-8833-3621|경기 의왕시 원골로 14|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 의왕오전동점|(오전동) 이디야커피 의왕오전동점|||80716
이디야|의왕포일점|||이디야|031-422-1479||경기 의왕시 포일동 477||평일 운영시간 : 08:00 ~ 21:00;주말 및 공휴일 : 10:00~21:00|||||이디야 의왕포일점||||80716
이디야|가능역서부점|||이디야|031-877-7344|경기 의정부시 가능로119번길 17|||평일 운영시간 : 08:00 ~ 23:00토요일 : 08:00 ~ 23:00일요일 : 09:00 ~ 23:00|||||이디야 가능역서부점|(가능동,행복한세상아파트)|||80716
이디야|가능역점|||이디야|031-821-8554|경기 의정부시 평화로 630|||평일 운영시간 : 09:00 ~ 23:00토요일: 09:00~22:00 / 일요일: 09:00~22:00|||||이디야 가능역점|(의정부동) 1층|||80716
이디야|경기도청북부청사점|||이디야|031-852-7799|경기 의정부시 장곡로596번길 9|||평일 운영시간 : 08:30 ~ 22:30토요일 : 08:30~22:30 일요일 09:00~22:00|||||이디야 경기도청북부청사점|(신곡동) 세명프라자 1층 106호|||80716
이디야|금오동점|||이디야|031-851-1464|경기 의정부시 부용로 105|||평일 운영시간 : 09:00 ~ 22:00평일 주말 영업시간 동일|||||이디야 금오동점|(금오동)|||80716
이디야|망월사역점|||이디야|031-872-7755|경기 의정부시 평화로 224|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00|||||이디야 망월사역점|(호원동)|||80716
이디야|신흥대점|||이디야|031-873-2621|경기 의정부시 망월로 11|||평일 운영시간 : 08:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 신흥대점|(호원동)|||80716
이디야|의정부3동점|||이디야|031-837-9966|경기 의정부시 평화로 483|||평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 의정부3동점|(의정부동,청석빌딩) 1층|||80716
이디야|의정부KT교차로점|||이디야|031-878-3002|경기 의정부시 신흥로 193|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 의정부KT교차로점|(의정부동) 1층|||80716
이디야|의정부가능SK점|||이디야|031-837-3371|경기 의정부시 신촌로 18-7|||평일 운영시간 : 08:30 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 의정부가능SK점|(가능동,의정부 SK VIEW)|||80716
이디야|의정부금오중앙점|||이디야|031-848-5085|경기 의정부시 금오로 91|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일: 09:00 ~22:30|||||이디야 의정부금오중앙점|(금오동)|||80716
이디야|의정부낙양점|||이디야|031-851-5757|경기 의정부시 용민로 397|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00   22:00|||||이디야 의정부낙양점|(낙양동)|||80716
이디야|의정부녹양점|||이디야|031-855-7111|경기 의정부시 비우로 102|||평일 운영시간 : 09:30 ~ 21:50;주말 및 공휴일 : 09:30 ~ 21:50|||||이디야 의정부녹양점|(녹양동)|||80716
이디야|의정부동부점|||이디야|031-848-0098|경기 의정부시 평화로 547|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 의정부동부점|(의정부동)|||80716
이디야|의정부민락2지구점|||이디야|031-851-0369|경기 의정부시 오목로 215|||평일 운영시간 : 08:00 ~ 23:00평일 주말 영업시간 동일|||||이디야 의정부민락2지구점|(민락동)|||80716
이디야|의정부민락점|||이디야|031-853-1139|경기 의정부시 용현로 158|||평일 운영시간 : 09:00 ~ 22:50일요일은 09:00~21:50 까지 영업합니다.|||||이디야 의정부민락점|(민락동) 104호|||80716
이디야|의정부발곡점|||이디야|031-841-5033|경기 의정부시 동일로 460|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 의정부발곡점|(신곡동)|||80716
