##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@유치원
백설유치원||사립(사인)|1ecec08c-f37f-b044-e053-0a32095ab044|063-831-7220|전라북도 익산시 무왕로22길 35|09 : 30 ~ 17 : 00|126.987466403843|35.956144331439
백송초등학교병설유치원||공립(병설)|1ecec08d-07b0-b044-e053-0a32095ab044|031-919-1784|경기도 고양시 일산서구 하이파크3로 110|09 : 00 ~ 17 : 00|126.7535573319|37.7018093444029
백수남초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08c-fde6-b044-e053-0a32095ab044|061-353-0531|전라남도 영광군 상사길 25|-|126.371592244665|35.2680082313161
백수서초등학교병설유치원||공립(병설)|1ecec08c-f18a-b044-e053-0a32095ab044|061-352-4750|전라남도 영광군 지산길4길 50-11|09 : 00 ~ 17 : 00|126.396947894339|35.2828045758608
백수초등학교병설유치원||공립(병설)|1ecec08c-f5bf-b044-e053-0a32095ab044|061-352-7379|전라남도 영광군 백수로10길 21|09 : 00 ~ 17 : 00|126.420769021669|35.2826191322756
백암초등학교병설유치원||공립(병설)|1ecec08c-f239-b044-e053-0a32095ab044|031-334-4389|경기도 용인시 처인구 백원로 501|09 : 00 ~ 17 : 00|127.368114980943|37.1643407636563
백암초등학교병설유치원||공립(병설)|1ecec08d-047e-b044-e053-0a32095ab044|063-534-3144|전라북도 정읍시 암축길 17|08 : 40 ~ 17 : 00|126.950267269707|35.6118554028898
백암파랑새유치원                                                              (폐원)||사립(사인)|1ecec08d-0921-b044-e053-0a32095ab044|031-339-2122~3|경기도 용인시 처인구 백원로 434|-|127.361253349266|37.1594418370272
백양유치원||사립(사인)|1ecec08d-0972-b044-e053-0a32095ab044|051-333-0002|부산광역시 북구 만덕2로 10|09 : 00 ~ 19 : 00|129.036697094124|35.2104210761142
백양초등학교병설유치원||공립(병설)|1ecec08c-fe88-b044-e053-0a32095ab044|031-979-3771|경기도 고양시 덕양구 화신로 238|09 : 00 ~ 17 : 00|126.83611478408|37.6322376373255
백양초등학교병설유치원||공립(병설)|1ecec08d-0c70-b044-e053-0a32095ab044|061-835-9305|전라남도 고흥군 우주로 2610|09 : 00 ~ 17 : 00|127.466815350969|34.5040831783554
백운유치원                                                              (폐원)||사립(사인)|1ecec08d-0577-b044-e053-0a32095ab044|02-935-3344|서울특별시 노원구 한글비석로 477|-|127.064989123118|37.6640886584518
백운초등학교병설유치원||공립(병설)|1ecec08d-07f5-b044-e053-0a32095ab044|031-423-9465|경기도 의왕시 백운초등길 4|09 : 00 ~ 18 : 00|126.974708512758|37.3855491887609
백운초등학교병설유치원||공립(병설)|1ecec08c-f02a-b044-e053-0a32095ab044|063-432-4523|전라북도 진안군 임진로 1340-8|08 : 30 ~ 17 : 00|127.398351152238|35.6913141323848
백운초등학교병설유치원||공립(병설)|1ecec08d-0ccd-b044-e053-0a32095ab044|043-652-6487|충청북도 제천시 구학산로 45|08 : 30 ~ 16 : 30|128.020123546655|37.1397297308616
백원초등학교병설유치원||공립(병설)|1ecec08c-ef4e-b044-e053-0a32095ab044|054-532-8526|경상북도 상주시 북상주로 591-14|08 : 30 ~ 16 : 30|128.172436865742|36.4803277118652
백의초등학교병설유치원||공립(병설)|1ecec08c-f836-b044-e053-0a32095ab044|031-835-8736|경기도 연천군 청창로726번길 38|08 : 40 ~ 17 : 00|127.133655146249|38.0226672196814
백전초등학교병설유치원||공립(병설)|1ecec08c-fbea-b044-e053-0a32095ab044|055-963-7146|경상남도 함양군 구산대안로 12-2|08 : 40 ~ 16 : 40|127.634958597397|35.5528149439524
백제초등학교병설유치원||공립(병설)|1ecec08d-0459-b044-e053-0a32095ab044|041-833-7266|충청남도 부여군 계백로 321|08 : 30 ~ 16 : 30|126.915103599092|36.2779417059569
백조명문유치원||사립(사인)|1ecec08d-06f4-b044-e053-0a32095ab044|051-361-5871|부산광역시 북구 효열로 39|09 : 00 ~ 18 : 00|129.014403701274|35.2495395091464
백조유치원||사립(사인)|1ecec08d-09e2-b044-e053-0a32095ab044|032-684-9696|경기도 부천시 오정구 원종로35번길 16|09 : 20 ~ 19 : 00|126.804235458443|37.524773157577
백조유치원||사립(사인)|1ecec08d-077e-b044-e053-0a32095ab044|054-473-5747|경상북도 구미시 수출대로33길 67|09 : 00 ~ 17 : 00|128.42662372153|36.1166009113966
백조유치원||사립(사인)|1ecec08d-0931-b044-e053-0a32095ab044|051-292-2329|부산광역시 사하구 낙동남로1357번길 11|09 : 00 ~ 18 : 00|128.959891664885|35.1071208976733
백조유치원||사립(사인)|1ecec08c-ef8c-b044-e053-0a32095ab044|052-233-2323|울산광역시 동구 진성12길 124|09 : 00 ~ 17 : 00|129.427537184454|35.5110010123272
백주유치원||사립(사인)|1ecec08c-ee33-b044-e053-0a32095ab044|02-2249-5170|서울특별시 동대문구 서울시립대로18길 19|09 : 00 ~ 19 : 00|127.052798337208|37.5806284770507
백학초등학교병설유치원||공립(병설)|1ecec08c-ef5f-b044-e053-0a32095ab044|031-835-0405|경기도 연천군 백학로40번길 23|08 : 30 ~ 17 : 30|126.92144857217|38.0325784914954
백합유치원||사립(법인)|1ecec08d-0d14-b044-e053-0a32095ab044|033-742-3637|강원도 원주시 송계1길 9|09 : 00 ~ 16 : 30|127.938351010137|37.357674023271
백합유치원                                                                                              (휴원)||사립(사인)|1ecec08d-09be-b044-e053-0a32095ab044|031-566-5064|경기도 구리시 이문안로99번길 19|09 : 00 ~ 19 : 30|127.142262294579|37.5927321618609
백합유치원||사립(사인)|1ecec08c-f686-b044-e053-0a32095ab044|031-482-0095|경기도 안산시 단원구 신촌3길 12|09 : 30 ~ 19 : 00|126.817057541406|37.3140906204956
백합유치원||사립(사인)|1ecec08d-0a6f-b044-e053-0a32095ab044|051-624-2980|부산광역시 남구 석포로73번나길 13|09 : 00 ~ 19 : 00|129.087229216264|35.1265223460463
백합유치원||사립(법인)|1ecec08d-015d-b044-e053-0a32095ab044|02-353-0855|서울특별시 은평구 연서로14길 14-5|09 : 00 ~ 19 : 00|126.917358432252|37.6081955332708
백합유치원||사립(법인)|1ecec08c-f783-b044-e053-0a32095ab044|041-752-7621|충청남도 금산군 뒷담말길 38|09 : 00 ~ 17 : 00|127.493115284169|36.1036603233661
백합유치원||사립(법인)|1ecec08d-0014-b044-e053-0a32095ab044|043-731-9239|충청북도 옥천군 삼금로1길 24|08 : 30 ~ 16 : 00|127.565328251989|36.3013285858304
백향목유치원||사립(사인)|1ecec08c-f2a9-b044-e053-0a32095ab044|041-573-5829|충청남도 천안시 동남구 배울1길 16|09 : 00 ~ 18 : 30|127.137903938124|36.7702504085081
백현초등학교병설유치원||공립(병설)|1ecec08d-0580-b044-e053-0a32095ab044|031-718-6538|경기도 성남시 분당구 백현로144번길 26|09 : 00 ~ 17 : 00|127.111082390881|37.372263584656
백화초등학교병설유치원||공립(병설)|1ecec08c-f2a0-b044-e053-0a32095ab044|041-672-8596|충청남도 태안군 다락미1길 85|08 : 30 ~ 16 : 40|126.308373748215|36.7528716583998
버드내유치원||사립(사인)|1ecec08c-f57c-b044-e053-0a32095ab044|042-537-4700|대전광역시 중구 태평로 15|09 : 00 ~ 17 : 00|127.390072304151|36.3187543588029
버드내유치원||사립(사인)|1ecec08c-f5f7-b044-e053-0a32095ab044|0517437388|부산광역시 해운대구 우동2로 40-5|09 : 00 ~ 17 : 00|129.162368410145|35.1791670728642
버들개초등학교병설유치원||공립(병설)|1ecec08c-fd62-b044-e053-0a32095ab044|031-878-3502|경기도 의정부시 체육로 201|09 : 00 ~ 17 : 00|127.030057578303|37.7614141809634
버들유치원||사립(사인)|1ecec08d-099f-b044-e053-0a32095ab044|02-2614-5393|서울특별시 구로구 오류로8길 40|09 : 30 ~ 18 : 00|126.842826644954|37.491692029883
버들초등학교병설유치원||공립(병설)|57c4b3e1-2853-4868-b9da-dd2ef3e452c4|033-769-6780|강원도 원주시 삼보로 80|09 : 00 ~ 18 : 00|127.986270077362|37.3202596350199
버클리명문유치원||사립(사인)|1ecec08c-ef77-b044-e053-0a32095ab044|051-322-4411|부산광역시 사상구 백양대로 372-22|09 : 00 ~ 19 : 00|129.01267745303|35.1546209054275
버클리유치원||사립(사인)|1ecec08c-fc1e-b044-e053-0a32095ab044|062-959-1112|광주광역시 광산구 왕버들로 113-25|09 : 00 ~ 18 : 30|126.824061196406|35.2033157781273
버클리유치원||사립(사인)|1ecec08d-0252-b044-e053-0a32095ab044|061-242-7500|전라남도 무안군 오룡동길 21|09 : 00 ~ 17 : 00|126.479722223649|34.8167860428183
번암초등학교동화병설유치원||공립(병설)|1ecec08d-05be-b044-e053-0a32095ab044|063-353-5522|전라북도 장수군 지지로 610|08 : 30 ~ 16 : 30|127.557229058884|35.5680473239218
번암초등학교병설유치원||공립(병설)|1ecec08d-0194-b044-e053-0a32095ab044|063-353-1711|전라북도 장수군 동강길 21|08 : 30 ~ 16 : 30|127.546802102965|35.5347318154437
번천초등학교병설유치원||공립(병설)|1ecec08d-0d35-b044-e053-0a32095ab044|031-762-8578|경기도 광주시 해공로 82|09 : 00 ~ 17 : 00|127.266147343266|37.445182338482
벌곡초등학교병설유치원||공립(병설)|1ecec08d-04bd-b044-e053-0a32095ab044|041-734-1690|충청남도 논산시 대둔로 821-8|08 : 30 ~ 16 : 30|127.265654081615|36.2080583928861
벌교중앙초등학교병설유치원||공립(병설)|1ecec08c-fc79-b044-e053-0a32095ab044|061-857-3454|전라남도 보성군 장좌길 10|09 : 00 ~ 17 : 00|127.343162654542|34.838419211299
벌교초등학교병설유치원||공립(병설)|1ecec08c-fa50-b044-e053-0a32095ab044|061-858-0363|전라남도 보성군 태백산맥길 21|09 : 00 ~ 19 : 00|127.341990786844|34.843540630887
벌교초등학교병설제석분교장유치원||공립(병설)|1ecec08c-f5b6-b044-e053-0a32095ab044|061-858-0965|전라남도 보성군 장호길 14|-|127.364865705209|34.847542278654
벌말초등학교병설유치원||공립(병설)|1ecec08d-01fa-b044-e053-0a32095ab044|031-424-4145|경기도 안양시 동안구 학의로408번길 25|09 : 00 ~ 17 : 00|126.980604721768|37.3942004775553
벌원초등학교병설유치원||공립(병설)|1ecec08c-fafc-b044-e053-0a32095ab044|031-798-9168|경기도 광주시 회안대로 621-36|09 : 00 ~ 17 : 00|127.236779482683|37.4093810531209
범박초등학교병설유치원||공립(병설)|1ecec08d-0e45-b044-e053-0a32095ab044|070-7013-2888|경기도 부천시 소사구 범박로 1|09 : 00 ~ 17 : 00|126.810601843694|37.4698038047865
범서초등학교병설유치원||공립(병설)|1ecec08c-f97f-b044-e053-0a32095ab044|052-211-8235|울산광역시 울주군 천상1길 7|09 : 00 ~ 16 : 00|129.230716916412|35.5646981747383
범서현대유치원                                                                                              (휴원)||사립(사인)|1ecec08d-0703-b044-e053-0a32095ab044|052-211-7447|울산광역시 울주군 점촌4길 43|09 : 00 ~ 17 : 00|129.240048403463|35.5704372435352
범어유치원||사립(사인)|1ecec08d-0b79-b044-e053-0a32095ab044|053-746-5279|대구광역시 수성구 국채보상로186길 121|09 : 00 ~ 17 : 00|128.634315632773|35.8630139275217
범어초등학교병설유치원||공립(병설)|355470e1-9980-481f-86ed-37cc87152e79|070-4361-5625|경상남도 양산시 동중6길 8|09 : 00 ~ 17 : 00|129.0054623147|35.3315050267
범어초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08d-0207-b044-e053-0a32095ab044|055-384-9553|경상남도 양산시 동중6길 8|-|129.005923043128|35.3316924345996
범일초등학교병설유치원||공립(병설)|e02edcfe-dfcf-4ad9-8e03-825c57fc9504|051-630-6070|부산광역시 동구 증산서로 55|09 : 00 ~ 18 : 00|129.050349151306|35.1394844373361
법륜유치원||사립(사인)|1ecec08c-ef70-b044-e053-0a32095ab044|051-553-7773|부산광역시 동래구 동래로 160|09 : 00 ~ 18 : 00|129.087914621578|35.2035805038097
법성포초등학교병설유치원||공립(병설)|1ecec08c-edfa-b044-e053-0a32095ab044|061-356-4893|전라남도 영광군 용덕로 43|09 : 00 ~ 17 : 00|126.45431450107|35.3605274713394
법수초등학교병설유치원||공립(병설)|1ecec08c-fbe8-b044-e053-0a32095ab044|055-583-3384|경상남도 함안군 석무길 41|08 : 40 ~ 16 : 40|128.380486680857|35.3178404260124
법원초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08d-055f-b044-e053-0a32095ab044|031-959-4725|경기도 파주시 술이홀로 970-9|08 : 30 ~ 16 : 30|126.880444169836|37.8568333883542
법전중앙초등학교병설유치원||공립(병설)|1ecec08d-0837-b044-e053-0a32095ab044|054-673-6981|경상북도 봉화군 법전로 135|08 : 40 ~ 16 : 40|128.877623391007|36.9144655707915
법화유치원||사립(사인)|1ecec08d-0654-b044-e053-0a32095ab044|043-653-1234|충청북도 제천시 의림대로30안길 4|09 : 00 ~ 19 : 00|128.217558104587|37.1468043607843
법환초등학교병설유치원||공립(병설)|1ecec08c-f9a7-b044-e053-0a32095ab044|064-739-2798|제주특별자치도 서귀포시 이어도로 879|09 : 00 ~ 18 : 00|126.508686177018|33.23749053894
베델유치원||사립(사인)|1ecec08d-0212-b044-e053-0a32095ab044|052-277-7326|울산광역시 남구 어은로3번길 7|09 : 00 ~ 17 : 00|129.272212311807|35.5500170283601
베스아이유치원||사립(사인)|10c58c55-16ac-4b2c-9e3c-016d3a93615b|031-8891818|경기도 용인시 수지구 고기로139번길 26|09 : 00 ~ 18 : 00|127.086424264588|37.3477038076216
베스트유치원||사립(사인)|1ecec08d-0330-b044-e053-0a32095ab044|062-952-5504|광주광역시 광산구 임방울대로378번길 37|09 : 00 ~ 19 : 00|126.825527565984|35.1945324446725
벧엘유치원                                                              (폐원)||사립(사인)|1ecec08c-f4c1-b044-e053-0a32095ab044|031-443-5272|경기도 안양시 만안구 삼덕로37번길 9|-|126.921302163885|37.3926695103325
벧엘유치원||사립(사인)|1ecec08c-ff4b-b044-e053-0a32095ab044|042-822-3668|대전광역시 유성구 월드컵대로253번안길 21|09 : 00 ~ 19 : 00|127.330535791268|36.3500972378635
벧엘유치원||사립(사인)|1ecec08c-f862-b044-e053-0a32095ab044|051-327-7772|부산광역시 사상구 백양대로902번길 42|09 : 00 ~ 19 : 00|128.99268363994|35.1872720664204
벧엘유치원||사립(법인)|1ecec08c-fc3a-b044-e053-0a32095ab044|02-814-1482|서울특별시 동작구 장승배기로20길 46-3|09 : 00 ~ 17 : 00|126.942775083727|37.5090034030881
벧엘유치원||사립(사인)|1ecec08c-f41c-b044-e053-0a32095ab044|02-333-9941|서울특별시 서대문구 연희로10길 17-6|09 : 00 ~ 20 : 00|126.932300262795|37.5663361307684
벧엘유치원||사립(사인)|1ecec08d-04bc-b044-e053-0a32095ab044|02-2281-0138|서울특별시 성동구 행당로6길 97|09 : 00 ~ 18 : 00|127.030174762561|37.557199285271
벧엘유치원||사립(사인)|1ecec08d-0935-b044-e053-0a32095ab044|063-851-5768|전라북도 익산시 동서로 146-16|08 : 30 ~ 16 : 00|126.95062319634|35.9544035556573
벽량초등학교병설유치원||공립(병설)|1ecec08c-f140-b044-e053-0a32095ab044|063-547-7719|전라북도 김제시 대평2길 99|08 : 30 ~ 17 : 10|126.847774980041|35.7308410709695
벽방초등학교병설유치원||공립(병설)|1ecec08c-f30b-b044-e053-0a32095ab044|055-649-3201|경상남도 통영시 안정로 815|08 : 30 ~ 17 : 30|128.411290026235|34.9482096685664
벽산유치원||사립(사인)|1ecec08c-fa79-b044-e053-0a32095ab044|051-893-2351|부산광역시 부산진구 엄광로 122|09 : 00 ~ 18 : 00|129.028132452927|35.1474619653923
벽제초등학교병설유치원||공립(병설)|1ecec08d-02fa-b044-e053-0a32095ab044|031-963-3147|경기도 고양시 일산동구 공릉천로 13|09 : 00 ~ 17 : 00|126.843273010937|37.6956301301887
벽진초등학교병설유치원||공립(병설)|1ecec08d-0c0d-b044-e053-0a32095ab044|054-931-0871|경상북도 성주군 수촌3길 1|08 : 30 ~ 16 : 30|128.215692548243|35.951336169099
변산초등학교병설유치원||공립(병설)|1ecec08d-0b55-b044-e053-0a32095ab044|063-584-8322|전라북도 부안군 지서1길 11|08 : 30 ~ 17 : 30|126.52874301854|35.6629874639769
별가람유치원||공립(단설)|a5ea4277-a4b1-4218-a925-7bca67242978|031-522-2700|경기도 남양주시 별내3로 310|09 : 00 ~ 18 : 00|127.118322403444|37.6653107310668
별가람초등학교병설유치원||공립(병설)|d954274b-c8fd-48e4-9e1e-9bd23b691ee8|031-522-2500|경기도 남양주시 별내3로 173|09 : 00 ~ 17 : 00|127.124226325059|37.6541801456874
별나라유치원||사립(사인)|1ecec08c-fc23-b044-e053-0a32095ab044|02-406-4915|서울특별시 송파구 새말로8길 14|09 : 00 ~ 19 : 30|127.126389483746|37.4814502455988
별내초등학교병설유치원||공립(병설)|1ecec08d-04d0-b044-e053-0a32095ab044|031-841-0366|경기도 남양주시 청학로92번길 38|09 : 00 ~ 17 : 00|127.118371086254|37.7114077485988
별량초등학교병설유치원||공립(병설)|1ecec08c-f7fc-b044-e053-0a32095ab044|061-742-7377|전라남도 순천시 별량길 58|09 : 00 ~ 17 : 00|127.452116316053|34.8757537986044
별마로유치원||사립(사인)|1ecec08c-f541-b044-e053-0a32095ab044|033-765-0733|강원도 원주시 남원로469번길 25-22|09 : 30 ~ 18 : 00|127.941042693257|37.3275028208216
별망초등학교병설유치원||공립(병설)|1ecec08c-f129-b044-e053-0a32095ab044|031-413-0833|경기도 안산시 단원구 초지1로 51|09 : 00 ~ 17 : 00|126.813375972126|37.3045922222876
별모래유치원                                                              (폐원)||사립(사인)|1ecec08c-f5b3-b044-e053-0a32095ab044|031-964-2249|경기도 고양시 덕양구 마상로 200-5|09 : 00 ~ 17 : 00|126.843789475208|37.6560873866309
별방초등학교병설유치원||공립(병설)|1ecec08c-ed75-b044-e053-0a32095ab044|043-422-8708|충청북도 단양군 별방창원로 449|08 : 40 ~ 17 : 00|128.415987502393|37.0964137540107
