##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|XCOORD|YCOORD@@뚜레쥬르
뚜레쥬르|브레드텍(강원)점|031-268-9074|강원 원주시 단계동 865-6 더파크메디칼센터 5층 501호|강원도 원주시 봉화로 22 (단계동) |1108167|37.3462366|127.9287950
뚜레쥬르|매일산업송파1점|02-461-5073|서울 송파구 석천동 273-5 일신빌딩 6층|서울특별시 송파구 가락로 94 (석촌동) |1108166|37.5007553|127.1067130
뚜레쥬르|신일산업(성남)점|02-534-0286|경기도 성남시 중원구 성남동 4170 한일타워 11층 1103호|경기도 성남시 중원구 성남대로 1139 (성남동) |1108140|37.4314060|127.1287388
뚜레쥬르|신일산업송파2점|02-534-0286|서울 송파구 석천동 273-5 일신빌딩 6층|서울특별시 송파구 가락로 94 (석촌동) |1108168|37.5007553|127.1067130
뚜레쥬르|제천중앙점|043-648-4959|충청북도 제천시 중앙로2가 147 1층 뚜레쥬르|충청북도 제천시 풍양로13길 14 (중앙로2가) 1층 뚜레쥬르 |1108113|37.1384922|128.2115526
뚜레쥬르|안산중앙로데오점|031-401-3008|경기도 안산시 고잔동 532번지 힐스테이트 중앙단지상가 113,114|경기도 안산시 고잔로 73, 힐스테이트 중앙단지상가 113,114 |1106791|37.3189670|126.8342452
뚜레쥬르|전주센트럴점|063-255-0425|전북 전주시 덕진구 송천동1가 292-7 1-2블럭동 118, 119, 138호|전북 전주시 덕진구 송천로 1 1-2블럭동 118, 119, 138호 |1108018|35.8543951|127.1185926
뚜레쥬르|당진기지시점|041-352-0028|충청남도 당진시 송악읍 기지시리 153-30|충청남도 당진시 송악읍 반촌로 98-1 |1107779|36.9041296|126.6946043
뚜레쥬르|동탄카림애비뉴점|031-376-3325|경기도 화성시 청계동 536 (시범반도유보라아이비파크4.0) 지1층 0029호|경기도 화성시 동탄대로시범길 134 (청계동,시범반도유보라아이비파크4.0) 지1층 0029호 |1107914|37.1992157|127.1142338
뚜레쥬르|독립문역점|02-734-0606|서울시 종로구 무악동 42-2|서울시 종로구 통일로 250 |1108006|37.5747345|126.9579560
뚜레쥬르|롯데마트인천터미널점|032-242-6018|인천 미추홀구 관교동 15|인천 미추홀구 연남로 35 |1108019|37.4424853|126.7013784
뚜레쥬르|안면도하나로마트점|041-674-1194|충청남도 태안군 안면읍 승언리 1172-1|충청남도 태안군 안면읍 장터로 136-2 |1108007|36.5193123|126.3457433
뚜레쥬르|충남부여점|041-836-5114|충청남도 부여군 부여읍 구아리 227-2|충청남도 부여군 부여읍 석탑로 55 |1108046|36.2810529|126.9124477
뚜레쥬르|카페복정역점|031-722-6318|경기도 성남시 복정동 643-2 JS빌딩|경기도 성남시 수정구 성남대로 1526(복정동) |1107997|37.4660815|127.1267241
뚜레쥬르|부산BIFC몰점|051-636-5306|부산광역시 남구 문현동 1229-1 부산국제금융센터 1층 JA 113|부산광역시 남구 문현금융로 40(문현동) |1107961|35.1472602|129.0656311
뚜레쥬르|창원상남광장점|055-263-3088|경상남도 창원시 성산구 상남동 20-8|경상남도 창원시 성산구 마디미로 37번길 3(상남동) |1107929|35.2212406|128.6839026
뚜레쥬르|연수우성2차점|070-8875-3000|인천광역시 연수구 연수동 634 우성상가1층|인천광역시 원인재로 180 |1107937|37.4117343|126.6846067
뚜레쥬르|순천신대점|061-726-3434|전남 순천시 해룡면 신대리 1978-4|전남 순천시 향매로 77 |1107925|34.9339769|127.5477995
뚜레쥬르|구미확장점|054-475-0273|경상북도 구미시 산동면 신당리  1458|경상북도 구미시 산동면 신당1로  24 |1107892|36.1543678|128.4325311
뚜레쥬르|향남성지점|031-352-0173|경기도 화성시 향남읍 행정중앙2로 33|경기도 화성시 향남읍 행정중앙2로 33 |1107967|37.1300376|126.9191094
뚜레쥬르|부산시민공원점|051-804-0453|부산광역시 부산진구 범전동 212-44|부산광역시 부산진구 새싹로 84(범전동) |1107860|35.1645249|129.0540126
뚜레쥬르|롯데마트군산점|063-466-4192|전북 군산시 수송동 833 롯데마트 군산점 1층|전북 군산시 수송로 185 롯데마트 군산점 1층 |1107894|35.9648069|126.7164150
뚜레쥬르|롯데마트익산점|010-6490-4942|전북 익산시 영등동 833-2 롯데마트 익산점 1층|전라북도 익산시 무왕로 1053 롯데마트 익산점 1층 |1107864|35.9591111|126.9742263
뚜레쥬르|서귀포시외버스터미널점|064-739-5656|제주도 서귀포시 법환동 843|제주도 서귀포시 일주동로 9217 |1107945|33.2489920|126.5082191
뚜레쥬르|이마트오포신현점|031-726-3600|경기도 광주시 오포읍 신현리 338-6|경기도 광주시 문형산길 65 |1107869|37.3636054|127.1638266
뚜레쥬르|충주공판장점|043-847-6260|충청북도 충주시 안림동 1129-4|충청북도 충주시 염밭로 118 118 충주공판장(교현동) |1107951|36.9686837|127.9432577
뚜레쥬르|충주공판장점|043-847-6260|충청북도 충주시 안림동 1129-4|충청북도 충주시 염밭로 118 118 충주공판장(교현동) |1107951|36.9686837|127.9432577
뚜레쥬르|용인죽전점|031-889-9340|경기도 용인시 수지구 죽전동 1191-1|경기도 용인시 수지구 현암로 136 |1107891|37.3315350|127.1244257
뚜레쥬르|다산신도시점|031-553-0920|경기도 남양주시 다산동 4398-2|경기도 남양주시 다산순환로 125, 1충 5호,6호(다산동, 다산한양 수자인리버파크) |1107795|37.6211104|127.1467862
뚜레쥬르|논산내동중앙점|041-734-3461|충청남도 논산시 취암동 83-9|충청남도 논산시 중앙로 261 |1107922|36.1904828|127.0985953
뚜레쥬르|동래허브스카이점|051-558-0049|부산광역시 동래구 온천동 153-8 SKHUBSKY 제1층 제비1-12/1-13/1-15|부산광역시 동래구 중앙대로 1523(온천동) |1107789|35.2208431|129.0855308
뚜레쥬르|강변프라임점|02-457-5255|서울 광진구 구의3동 631-1프라임프라자110호|서울특별시 광진구 광나루로56길  29 110호 (구의동, 프라임프라자) |1107879|37.5373140|127.0979850
뚜레쥬르|제주영어도시점|064-794-0022|제주도 서귀포시 대정읍 보성리 2417 한신더휴아파트 상가1층 106~18호|제주도 서귀포시 대정읍 에듀시티로 102 |1107944|33.2876860|126.2785482
뚜레쥬르|아산배방모산점|041-542-0484|충청남도 아산시 배방읍 공수리 222-1번지 한성빌딩 108호, 109호|충남 아산시 배방읍 배방로 58-40 한성빌딩 108호, 109호 |1107852|36.7711673|127.0507105
뚜레쥬르|삼육병원점|02-2245-9966|서울특별시 동대문구 휘경동 43-125|서울특별시 동대문구 망우로 82 |1107901|37.5879909|127.0653066
뚜레쥬르|부산대학병원점|051-231-9624|부산광역시 서구 아미동1가 10-1|부산광역시 서구 구덕로 179(아미동1가) |1107749|35.1008477|129.0188032
뚜레쥬르|군포G샘병원점|031-451-0451|경기도 군포시 당동 730|경기도 군포시 군포로 591 |1107833|37.3586720|126.9473164
뚜레쥬르|제주중문점|064-739-2040|제주특별자치도 서귀포시 중문동 2028-1 1층|제주특별자치도 서귀포시 천제연로 198 1층(중문동) |1107906|33.2514682|126.4257677
뚜레쥬르|분당느티마을점|031-718-5169|경기 성남시 분당구 정자동 65-4현대프라자101호|경기도 성남시 분당구 느티로  71 101호 (정자동, 현대프라자) |1107819|37.3687763|127.1125857
뚜레쥬르|카페답십리역점|02-6404-1275|서울시 동대문구 답십리동 495-1|서울시 동대문구 천호대로 281 |1107822|37.5674196|127.0525642
뚜레쥬르|롯데마트부평역점|032-518-8231|인천광역시 부평구 광장로 16 부평민자역사 롯데마트 3층|인천광역시 부평구 광장로 16 부평민자역사 롯데마트 3층 |1107818|37.4895676|126.7233507
뚜레쥬르|김해외동점|055-333-5583|경상남도 김해시 외동 1210-15|경상남도 김해시 금관대로 1212, 1층(외동) |1107813|35.2345075|128.8549174
뚜레쥬르|영주중앙점|054-636-0801|경상북도 영주시 하망동 548|경상북도 영주시 중앙로 78-0  (하망동) |1107835|36.8221215|128.6246686
뚜레쥬르|카페서판교점|031-705-0045|경기도 성남시 판교동 593 더제이에스빌딩 101~104호|경기도 성남시 분당구 운중로 249 (판교동) |1107770|37.3896478|127.0906976
뚜레쥬르|에스포항병원점|054-289-9442|경상북도 포항시 남구 이동 산103-1 에스포항병원|경상북도 포항시 남구 희망대로 352 (이동) |1107873|36.0348843|129.3314538
뚜레쥬르|서귀포점|064-767-3535|제주도 서귀포시 서귀동 423-6|제주도 서귀포시 중정로 56-1 |1107800|33.2474901|126.5624570
뚜레쥬르|신공항신도시점|032-747-0350|인천 중구 운서동 2794-1영종에어포트105호|인천광역시 중구 흰바위로 41 105호 (운서동, 영종에어포트) |1107781|37.4927430|126.4894823
뚜레쥬르|당진푸르지오점|041-356-2223|충청남도 당진시 읍내동 1480|충청남도 당진시 북문로 7-7 |1107700|36.8985461|126.6272526
뚜레쥬르|롯데마트제주점|064-798-2500|제주특별자치도 제주시 노형동 708|제주특별자치도 제주시 연북로 1 롯데마트 |1107744|33.4824320|126.4818509
뚜레쥬르|제주탐라점|064-753-0459|제주도 제주시 아라2동 3003-9|제주도 제주시 승천로 79 |1107782|33.4919677|126.5434352
뚜레쥬르|세종다정점|044-862-2800|세종시 다정동 6-3|세종시 다정중앙로 58 |1107745|36.4956250|127.2492274
뚜레쥬르|장유팔판마을점|055-312-4858|경상남도 김해시 관동동 592-3|경상남도 김해시 계동로 41(관동동) |1107595|35.1800004|128.7962272
뚜레쥬르|춘천효자점|033-911-5407|강원도 춘천시 효자동 287-5|강원도 춘천시 공지로 240 |1107686|37.8639147|127.7374641
뚜레쥬르|동대구역사점|053-716-1033|대구광역시 동구 신암동 294|대구광역시 동구 동대구로 550 동대구역사내 신맞이방 |1107637|35.8794362|128.6287756
뚜레쥬르|홍성삼성마트점|041-631-6803|충청남도 홍성군 홍성읍 남장리 75-4|충청남도 홍성군 홍성읍 홍장북로 416 |1107761|36.5919204|126.6693467
뚜레쥬르|증평하나로마트점|043-836-3666|충북 증평군 증평읍 송산리 816-1|충청북도 증평군 광장로 27 |1107699|36.7904856|127.5792779
뚜레쥬르|카페건대점|02-466-0962|서울시 광진구 화양동 7-2|서울 광진구 아차산로 237 |1107780|37.5405026|127.0697556
뚜레쥬르|송도아트윈점|032-833-1264|인천광역시 연수구 송도동 33-1 104호|인천광역시 연수구 인천타워대로 253-25 1층 104 |1107766|37.3929119|126.6322178
뚜레쥬르|창원중동점|055-251-3833|경상남도 창원시 의창구 서상동 666-5|경상남도 창원시 의창구 평산로 207번길 4(서상동) |1107591|35.2601806|128.6258792
뚜레쥬르|신촌로터리점|02-336-0405|서울특별시 마포구 노고산동 57-26|서울특별시 마포구 서강로 137 |1107618|37.5546815|126.9356102
뚜레쥬르|고양관산점|031-963-0453|경기 고양시 덕양구 관산동 910-1|경기도 고양시 덕양구 통일로  768 (관산동) |1107697|37.6879205|126.8652089
뚜레쥬르|청주용암부영점|043-292-3631|충청북도 청주시 상당구 용암동 2600|충청북도 청주시 상당구 중흥로 199 (용암동, 1층) |1107710|36.6201601|127.5144244
뚜레쥬르|호계아크로점|031-8091-5200|경기도 안양시 동안구 호계동 713|경기도 안양시 동안구 엘에스로 35 |1107731|37.3667387|126.9555790
뚜레쥬르|통영한진로즈힐점|055-649-0034|경상남도 통영시 무전동 1056-1 시티빌딩|경상남도 통영시 무전1길 16(무전동) |1107707|34.8612745|128.4222395
뚜레쥬르|둔촌동역점|02-6337-1332|서울특별시 강동구 성내동 428-5|서울특별시 강동구 양재대로 1355 |1107608|37.5274004|127.1356320
뚜레쥬르|천안두정아크로텔점|041-551-8288|충남 천안시 서북구 두정동 1464 대림아크로텔 1층 136호|충남 천안시 서북구 성정두정로 70 |1107734|36.8319425|127.1421844
뚜레쥬르|천안두정아크로텔점|041-551-8288|충남 천안시 서북구 두정동 1464 대림아크로텔 1층 136호|충남 천안시 서북구 성정두정로 70 |1107734|36.8319425|127.1421844
뚜레쥬르|장안점|02-2214-7200|서울 동대문구 장안동 335-1|서울 동대문구 답십리로 294 |1107653|37.5720419|127.0729925
뚜레쥬르|경북대점|053-942-0122|대구 북구 산격동 1339|대구광역시 북구 대학로  79 (산격동) |1107746|35.8925141|128.6089575
뚜레쥬르|대구대실점|053-593-0800|대구광역시 달성군 다사읍 죽곡리 811-4|대구광역시 달성군 다사읍 대실역남로 14 |1107628|35.8564900|128.4643214
뚜레쥬르|청주율량제일점|043-213-0901|충청북도 청주시 청원구 율량동 2319|충청북도 청주시 청원구 율중로(율량동) 11 |1107692|36.6610227|127.5070325
뚜레쥬르|김포북변점|031-982-2211|경기도 김포시 감정동 659 (삼환아파트) 105호|경기도 김포시 봉화로181번길 36 (감정동,삼환아파트) 105호 |1107609|37.6271465|126.6998349
뚜레쥬르|대구시청점|053-422-9058|대구광역시 중구 동인동2가 52-41|대구광역시 중구 국채보상로 657 |1107678|35.8697203|128.6025982
뚜레쥬르|인천숭의점|032-888-6166|인천 남구 숭의동 303-1|인천 남구 인주대로길 45번길 |1107597|37.4610586|126.6443965
뚜레쥬르|서충주신도시점|043-851-0706|충북 충주시 중앙탑면 용전리 1024, 중앙빌딩|충북 충주시 중앙탑면 원앙4길 21, 101호(중앙빌딩) |1107465|37.0178081|127.8278139
뚜레쥬르|대구율하점|053-964-0000|대구 동구 율하동 1440|대구광역시 동구 안심로22길  40,102~103호(율하동) |1107695|35.8633472|128.6956382
뚜레쥬르|대구옥포점|053-614-0065|대구광역시 달성군 옥포면 강림리  1123|대구광역시 달성군 옥포면 돌미로2서길 8 |1107610|35.7790165|128.4375535
뚜레쥬르|대구사월역점|053-792-2060|대구 수성구 신매동 30-5시지효성백년가약상가301동|대구광역시 수성구 달구벌대로 280 시지효성 백년가약상가 301동 (신매동) |1107629|35.8364337|128.7146664
뚜레쥬르|카페수원망포점|031-273-0046|경기도 수원시 영통구 망포동 378 정석그린프라자 1층|경기도 수원시 영통구 태장로 73 |1107626|37.2393257|127.0543271
뚜레쥬르|달성하나로클럽점|053-635-6111|대구광역시 달성군 화원읍 설화리 555 농협달성유통센터|대구광역시 달성군 화원읍 성천로 9 |1107582|35.7992908|128.4871823
뚜레쥬르|화정중앙점|031-973-6051|경기도 고양시 덕양구 화정동 1000-4 (효원빌딩) 1층 뚜레쥬|경기도 고양시 덕양구 화중로 32-31 (화정동,효원빌딩) 1층 뚜레쥬 |1107640|37.6301157|126.8319646
뚜레쥬르|카페인창점|031-552-0055|경기도 구리시 동구릉로 82 0000|경기도 구리시 동구릉로 82, 1층 뚜레쥬르 0000 |1107593|37.6074462|127.1344798
뚜레쥬르|금호힐스테이트점|02-2296-3696|서울시 성동구 금호동4가 66-15|서울시 성동구 금호로 4길 2 |1107480|37.5467099|127.0255487
뚜레쥬르|장유네오푸드점|055-311-0038|경남 김해시 부곡동 801-11|경남 김해시 월산로 162 |1107515|35.2088543|128.7989424
뚜레쥬르|카페강남세곡점|02-3411-8833|서울시 강남구 세곡동 593|서울시 강남구 헌릉로 569길 23 |1107501|37.4668135|127.0992359
뚜레쥬르|전주에코시티점|063-244-6519|전북 전주시 덕진구 송천동2가 1311 에코시티데시앙 4블럭 상가동 B203호|전라북도 전주시 덕진구 세병로 35 에코시티데시앙 4블럭 상가동 B203호 |1107530|35.8736187|127.1290832
뚜레쥬르|파주운정산내점|031-945-7347|경기도 파주시 목동동 941 동광프라자 103,104,105|경기도 파주시 교하로 83 동광프라자 103,104,105 |1107445|37.7279245|126.7337396
뚜레쥬르|인천송림점|032-777-2377|인천 동구 송림6동 49-13송영빌딩1층|인천광역시 동구 송림로  113 1층 (송림동, 송영빌딩) |1107594|37.4768940|126.6471854
