##NAME|AREA|SUBNAME|TELNUM|NEWADDR|FATHER|SINCE@@성당
천주교|청주교구|봉방동성당|043-851-7300|충북 충주시 봉방천변길 40|주임신부 황종현 야고보 신부|1996.6.29.
천주교|원주교구|봉산동성당||강원도 원주시  봉산로 93 (봉산동)|주임신부 박병옥 바오로 신부|1972.05.26
천주교|대전교구|봉산동성당|042-935-1232|대전광역시 유성구  와룡로136번길 27|주임신부 이화상 요한 보스코 신부|1999.1.26.
천주교|광주대교구|봉선2동성당|062-655-5004|광주광역시 남구  제석로80번길 37 (봉선동)|주임신부 정승욱 다니엘 신부|2008.01.25
천주교|광주대교구|봉선동성당|062-671-8001|광주광역시 남구  봉선로51번길 17 (주월동)|주임신부 우원주 베드로 신부|1990.02.07
천주교|광주대교구|봉선유안성당|062-671-1015|광주광역시 남구  봉선중앙로 46 (봉선동, 삼익1차상가)|주임신부 이요한 사도 요한 신부|
천주교|의정부교구|봉일천성당|031-945-9901~2|경기도 파주시 조리읍 송비말길 79-5|주임신부 장광민 요셉 신부|1999.10.1.
천주교|서울대교구|봉천3동(선)성당|02-877-9823|서울특별시 관악구  청림2길 10 (봉천동)|주임신부 이영우 토마스 신부|1999.02.18
천주교|춘천교구|봉평성당|033-335-1088|강원 평창군 봉평면 기풍4길 27-8|주임신부 엄기주 요한 크리소스토모 신부|2014.09.05
천주교|안동교구|봉화성당|||주임신부 배인호 베드로 신부|
천주교|청주교구|부강성당|044-275-4132|세종시 부강면  부강4길 33|주임신부 김영현 요셉 신부|1957.4.21.
천주교|인천교구|부개2동성당|032-505-2048|인천광역시 부평구  동수천로67번길 15(부개동)|주임신부 윤하용 베네딕토 신부|2004.9.21.
천주교|인천교구|부개동성당|032-504-1011|인천광역시 부평구  장제로160번길 75(부개동)|주임신부 김영건 베난시오 신부|1983.4.18.
천주교|부산교구|부곡성당|051-516-2356|부산광역시 금정구  동부곡로27번라길 21|주임 신부 김태환 요셉 신부|1988.10.23
천주교|수원교구|부곡동성요셉성당|031-462-1900|경기도 군포시  번영로28번길 45-1|주임 배영호 베드로 신부|2010.8.31.
천주교|원주교구|부론성당||강원도 원주시 부론면 법천시장길 22|주임신부 박영수 루카 신부|2003.09.19
천주교|부산교구|부산가정성당|051-441-3500|부산광역시 동구  중앙대로251번길 8 -7 부산가정성당|주임신부 송현 로마노 신부|
천주교|대구대교구|부상(준본당)성당|054-434-2898|경북 김천시 남면 농남로 1022-3|주임신부 손현기 모세 신부|2007.09.04
천주교|전주교구|부송동성당|063-835-5782|전라북도 익산시  부송로 25|주임신부 김광태 야고보 신부|2003.1.18.
천주교|전주교구|부안성당|063-584-1333|전라북도 부안군 부안읍 성당길 10|주임신부 박대덕 스테파노 신부|1926.5.29.
천주교|대전교구|부여성당|041-832-0712|충청남도 부여군 부여읍 사비로 51|주임신부 지경준 시몬 신부|1972.12.9.
천주교|인천교구|부평1동성당|032-522-2291|인천광역시 부평구  길주로494번길 51-14(부평동)|주임신부 현명수 바오로 신부|1993.1.29.
천주교|인천교구|부평2동성당|032-529-9621|인천광역시 부평구  동수로39번길 20(부평동)|주임신부 전대희 바울로 신부|1952.3.
천주교|인천교구|부평3동성당|032-505-5301|인천광역시 부평구  마장로 48(십정동)|주임신부 김준석 멜키올 신부|1982.2.16.
천주교|인천교구|부평4동성당|032-527-2311|인천광역시 부평구  부흥로 323(부평동)|주임신부 정병덕 라파엘 신부|1964.7.14.
천주교|광주대교구|북교동성당|061-242-1004|전라남도 목포시  북교길17번길 1 (북교동)|주임신부 진우섭 본시아노 신부|1958.8.28
천주교|광주대교구|북동/공동주교좌성당|062-526-3407~8|광주광역시 북구  금재로 76 (북동)|주임신부 김종걸 요한 보스코 신부|1933.5.29.
천주교|안동교구|북면성당||경상북도 울진군 북면 울진북로 2133|주임신부 사공균 알로이시오 곤자가 신부|1999.10.3.
천주교|수원교구|북수동성당|031-246-8844~5|경기도 수원시 팔달구  정조로 842|주임 최바오로 바오로 신부|1923.10.
천주교|마산교구|북신동성당|055-641-5450|경상남도 통영시  여황로 353|주임신부 박진우 아우구스티노 신부|1995.02.20
천주교|부산교구|북양산성당|055-386-6226|경상남도 양산시 상북면 충렬로 668|주임신부 정성철 시몬 신부|2013.01.04
천주교|수원교구|북여주성당|031-886-9322|경기도 여주시  신륵로 77-23|주임 안형노 야고보 신부|2004.10.1.
천주교|원주교구|북평성당||강원도 동해시  오일장2길 16 (구미동)|주임신부 정의준 요셉 신부|1958.04.25
천주교|수원교구|분당성루카성당|031-718-0834|경기도 성남시 분당구  동원로 21|주임 최성환 바오로 신부|1999.1.26.
천주교|수원교구|분당성마르코성당|031-709-7700|경기도 성남시 분당구  매화로 35|주임 이종덕 가밀로 신부|1995.02.08
천주교|수원교구|분당성마리아성당|031-726-5000|경기도 성남시 분당구  구미로130번길 20|주임 윤종대 도미니코 신부|2003.01.28
천주교|수원교구|분당성마태오성당|031-711-4268|경기도 성남시 분당구  황새울로132번길 2|주임 이철수 스테파노 신부|1995.2.8.
천주교|수원교구|분당성바오로성당|031-703-4437|경기도 성남시 분당구  양현로 170|주임 전시몬 시몬 신부|1997.2.14.
천주교|수원교구|분당성요한성당|031-7801-114|경기도 성남시 분당구  서현로 498|주임 이건복 바오로 신부|1993.1.7.
천주교|청주교구|분평동성당|043-288-3601|충북 청주시 서원구 용평로113번길 75|주임신부 임정진 미카엘 신부|2001.5.19.
천주교|서울대교구|불광동(지)성당|02-355-0545|서울특별시 은평구  통일로 786 (불광동)|주임신부(제3은평지구장) 백성호 세례자 요한 신부|1964.05.07
천주교|대구대교구|불로성당|053-981-2035|대구시 동구 팔공로35길 3 (불로동)|주임신부 정수철 야고보 신부|1991.12.23
천주교|인천교구|불로동성당|032-569-1004|인천광역시 서구  고산후로 374(불로동)|주임신부 김민중 안드레아 신부|2004.11.24
천주교|군종교구|비룡성당|031-863-5616|경기도 양주시 남면 개나리길 29|주임신부 안원철 펠릭스 신부|1965.12.28
천주교|수원교구|비봉성당|031-355-2254|경기도 화성시 비봉면 비봉로71번길 16|주임 최종환 미카엘 신부|2001.1.30.
천주교|대구대교구|비산성당|053-564-1004|대구시 서구 북비산로67길 31 (비산동)|주임신부 허인 베네딕토 신부|1928.6.12.
천주교|수원교구|비산동성당|031-442-4322|경기도 안양시 동안구  경수대로 952|주임 이승희 라우렌시오 신부|1978.10.04
천주교|군종교구|비성대성당|055-759-1065|경남 진주시 금산면 송백로 46 사서함 306호|주임신부 최권우 펠릭스 신부|1957.07.15
천주교|군종교구|비승성당|031-632-5093|경기도 이천시 진상미로 1700-29 사서함 867-1호|주임신부 문병현 미카엘 신부|2008.07.01
천주교|광주대교구|비아동성당|062-953-9107|광주광역시 광산구  비아중앙로 1 (도천동)|주임 김소진 안드레아 신부|1994.4.1.
천주교|수원교구|비전동성당|031-652-2780|경기도 평택시  동부공원로 8|주임 장명원 토마스 신부|1995.01.20
천주교|광주대교구|빛가람동성당|061-332-2024|전남 나주시 한빛로 167|주임신부 박창진 야고보 신부|2015.09.03
천주교|수원교구|사강성당|031-357-1501|경기도 화성시 송산면 송산포도로 94|주임 이병윤 암브로시오 신부|1975.10.13
천주교|광주대교구|사거리성당|061-394-8004|전라남도 장성군 북이면 백양로 33|주임신부 민병천 바오로 신부|1993.2.10.
천주교|서울대교구|사당5동성당|02-3487-0612|서울특별시 동작구  사당로8길 59 (사당동)|주임신부 김경하 베네딕토 신부|1997.09.26
천주교|서울대교구|사당동성당|02-587-2291|서울특별시 동작구  동작대로13길 9 (사당동)|주임신부 여인영 사도요한 신부|1971.06.22
천주교|대구대교구|사동성당|053-801-2211|경북 경산시 백자로 92-6 (사동)|주임신부 하성호 사도 요한 신부|2002.1.30.
천주교|마산교구|사림동성당|055-289-3271|경상남도 창원시 의창구  사림로45번길 4-21|주임신부 김상진 레미지오 신부|2014.12.22
천주교|안동교구|사벌퇴강성당||경상북도 상주시 사벌면 퇴강물미길 8|주임신부 최형규 미카엘 신부|2003.7.11.
천주교|원주교구|사북성당||강원도 정선군 사북읍 사북중앙로 51-5|주임신부 심상은 베네딕토 신부|1988.09.16
천주교|부산교구|사상성당|051-313-0095|부산광역시 사상구  사상로250번길 69|주임신부 신문갑 비오 신부|1975.10.13
천주교|대구대교구|사수성당||대구광역시 북구  내곡로 123|주임신부 최경환 프란치스코 하비에르 신부|2016.08.26
천주교|인천교구|사우2동성당|031-998-3914|경기도 김포시  김포대로761번길 45|주임신부 유승학 마티아 신부|
천주교|인천교구|사우동성당|031-981-3410|경기도 김포시  사우로 66-8(사우동)|주임신부 김혁태 사도 요한 신부|2010.1.19.
천주교|부산교구|사직성당|051-506-0213|부산광역시 동래구  충렬대로86번길 89|주임신부 김원석 아우구스티노 신부|1977.12.3.
천주교|부산교구|사직/대건성당|051-501-5985~6|부산광역시 동래구  아시아드대로164번길 28|주임신부 김정욱 바오로 신부|1994.7.15.
천주교|청주교구|사직동성당|043-262-2388|충북 청주시 서원구 무심서로 461|주임신부 최광혁 베드로 신부|1974.9.28.
천주교|원주교구|사직동성당||강원도 삼척시  중앙로 69 (사직동)|주임신부 신동걸 바오로 신부|1966.10.05
천주교|광주대교구|사창성당|061-394-1661|전라남도 장성군 삼계면 사창로 116-4|주임신부 오요안 세례자 요한 신부|2007.8.27.
천주교|청주교구|사창동성당|043-271-4870|충북 청주시 서원구 예체로67번길 17|주임신부 손병익 루카 신부|1981.3.10
천주교|마산교구|사천성당|055-852-2048|경상남도 사천시 사천읍 사천읍성로 17|주임신부 김순곤 비오 신부|1957.06.12
천주교|청주교구|사천동성당|043-212-2526|충북 청주시 청원구 주성로 147|주임신부 신성근 야고보 신부|1991.5.19.
천주교|마산교구|사파동성당|055-281-9303|경상남도 창원시 성산구  동산로 168|주임신부 (겸 창원지구장) 조정제 오딜론 신부|1989.06.24
천주교|부산교구|사하성당|051-293-7852|부산광역시 사하구  사하로 170|주임 신부 오창일 요아킴 신부|1997.2.1.
천주교|대구대교구|산격성당|053-943-9030|대구시 북구 대동로1길 68-3 (산격동)|주임신부 김율석 마태오 신부|1982.8.25.
천주교|인천교구|산곡3동성당|032-515-8051|인천광역시 부평구  화랑북로 17(산곡동)|주임신부 이성만 시몬 신부|1986.9.20.
천주교|인천교구|산곡동성당|032-522-9862|인천광역시 부평구  마장로 379(산곡동)|주임신부 장희성 프란치스코 신부|1970.11.1.
천주교|청주교구|산남동성당|043-287-9670|충북 청주시 서원구 원흥로 21|주임신부 오동영 모세 신부|2007.1.23.
천주교|대구대교구|산내성당|054-751-1571|경북 경주시 산내면 의곡2길 6-11|주임신부 손종현 요한 신부|2008.9.5.
천주교|수원교구|산본성당|031-396-4031~5|경기도 군포시  산본로 427|주임 민경국 안드레아 신부|1995.01.20
천주교|수원교구|산북성당|031-883-0083|경기도 여주시 산북면 상품1길 28-17|주임 김기창 요셉 신부|
천주교|대전교구|산성동성당|042-581-4990|대전광역시 중구  보문산로122번안길 41|주임신부 손은석 마르코 신부|1992.8.12.
천주교|광주대교구|산수동성당|062-266-3004|광주광역시 동구  밤실로 121 (산수동)|주임신부 임병태 시몬 신부|1997.02.04
천주교|광주대교구|산정동성당|061-274-1004|전라남도 목포시  노송길 32-6 (산정동)|주임신부 이정화 가비노 신부|1897.5.8.
천주교|마산교구|산청성당|055-972-1004|경상남도 산청군 산청읍 덕계로 13-6|주임신부 손권종 다니엘 신부|1965.12.20
천주교|마산교구|산호동성당|055-241-6748|경상남도 창원시 마산합포구  산호남12길 16|주임신부 이은진 도미니코 신부|1980.01.01
천주교|수원교구|삼가동성당|031-322-1994|경기도 용인시 처인구  지삼로 579|주임 임유택 바오로 신부|2006.9.26.
천주교|광주대교구|삼각동성당|062-575-1004|광주광역시 북구  설죽로471번길 41 (삼각동)|주임신부 남재희 율리아노 신부|1999.2.4.
천주교|서울대교구|삼각지성당|02-795-2821|서울특별시 용산구  한강대로62다길 17-5 (한강로1가)|주임신부 최재용 티모테오 신부|1948.12.25
천주교|마산교구|삼계성당|055-231-0033|경상남도 창원시 마산회원구 내서읍 광려로 78-15|주임신부 이진수 스테파노 신부|2004.1.12.
천주교|부산교구|삼계성당|055-331-2963|경상남도 김해시  가야로 21|주임 신부 이성주 프란치스코 신부|2004.9.17.
