##NAME|SUBNAME|TELNUM|NEWADDR|IDX|FATHER|WEBSITE|ORGNAME|SOURCE2@@교회
입암교회||054-682-4161|경상북도 영양군 입암면 입암로 113|9456|신점균 담임목사||입암|대한예수교장로회총회
곡성동부교회||061-363-2569|전라남도 곡성군 곡성읍 곡고로 245|9455|최하종 담임목사||곡성동부|대한예수교장로회총회
순천성북교회||061-752-8123|전라남도 순천시 삼산로 4 순천성북교회 (석현동)|9454|이창렬 담임목사||순천성북|대한예수교장로회총회
북암교회||043-542-4798|충청북도 보은군 속리산면 북암1길 28-5|9453|정순일 담임목사||북암|대한예수교장로회총회
쌍암교회||043-542-9505|충청북도 보은군 회인면 쌍암2길 41-1|9452|윤석호 담임목사||쌍암|대한예수교장로회총회
산성교회||02-536-5891|서울특별시 서초구 사평대로 253  (반포동)|9451|최영환 담임목사    노시정 부목사    최창환 부목사    오형민 부목사|http://www.ssch.net|산성|대한예수교장로회총회
의귀교회||064-764-0616|제주특별자치도 서귀포시 남원읍 남조로381번길 7|9450|||의귀|대한예수교장로회총회
감산교회||064-794-9497|제주특별자치도 서귀포시 안덕면 감산중로 16-11|9449|정규환 담임목사||감산|대한예수교장로회총회
연안교회||054-777-6909|경상북도 경주시 외동읍 연안1길 38|9448|김선규 담임목사||연안|대한예수교장로회총회
모서교회||054-776-4441|경상북도 경주시 강동면 수궁서당길 46-14|9447|정희득 담임목사||모서|대한예수교장로회총회
사방교회||054-762-6451|경상북도 경주시 안강읍 밭마을앞길 6 사방교회|9446|김경환 담임목사||사방|대한예수교장로회총회
상송교회||054-336-6469|경상북도 영천시 화북면 상송안길 37|9445|정용식 담임목사||상송|대한예수교장로회총회
희성교회||061-244-5007|전라남도 목포시 호남로 33-2  (양동)|9444|진호석 담임목사||희성|대한예수교장로회총회
안좌대리교회||061-262-2727|전라남도 신안군 안좌면 중부로 228|9443|김찬구 담임목사||안좌대리|대한예수교장로회총회
서포교회||063-546-1126|전라북도 김제시 죽산면 서포2길 66-14|9442|이강표 담임목사||서포|대한예수교장로회총회
온누리교회||041-942-1159|충청남도 청양군 청양읍 누레기길 47 .|9441|정인수 담임목사||온누리|대한예수교장로회총회
점리교회||041-833-2188|충청남도 부여군 임천면 충절로1535번길 8-3|9440|문성용 담임목사||점리|대한예수교장로회총회
삼은교회||041-672-6414|충청남도 태안군 소원면 시목길 337|9439|최임철 담임목사||삼은|대한예수교장로회총회
삼현교회||041-933-8221|충청남도 보령시 남포면 삼현3길 50|9438|한길수 담임목사||삼현|대한예수교장로회총회
창동교회||041-933-0496|충청남도 보령시 남포면 창동3길 75|9437|전성호 담임목사||창동|대한예수교장로회총회
송림교회||041-335-5452|충청남도 예산군 대흥면 형제고개로 492-6|9436|정경호 담임목사||송림|대한예수교장로회총회
서곡교회||054-532-3569|경상북도 상주시 서곡2길 9  (서곡동)|9435|조성칠 담임목사||서곡|대한예수교장로회총회
무릉교회||054-541-5976|경상북도 상주시 은척면 무릉2길 51|9434|||무릉|대한예수교장로회총회
창동교회||054-553-5236|경상북도 문경시 장평길 324-9  (창동)|9433|박태원 담임목사|http://cafe.daum.net/jppch|창동|대한예수교장로회총회
중평교회||054-571-2746|경상북도 문경시 문경읍 중평큰마길 9-5|9432|김원환 담임목사|http://cafe.daum.net/5712746|중평|대한예수교장로회총회
북평교회||033-521-4518|강원도 동해시 구미3길 25 북평장로교회 (구미동)|9431|박홍길 담임목사||북평|대한예수교장로회총회
천전교회||033-242-2514|강원도 춘천시 신북읍 신샘밭로 667|9430|||천전|대한예수교장로회총회
신북교회||033-242-8854|강원도 춘천시 신북읍 문정길 9 신북교회|9429|||신북|대한예수교장로회총회
춘천성광교회||033-252-4217|강원도 춘천시 안마산로 298-16  (석사동)|9428|강동명 부목사||춘천성광|대한예수교장로회총회
호저교회||033-732-8068|강원도 원주시 호저면 호저로 466|9427|김현수 담임목사||호저|대한예수교장로회총회
상동중앙교회||033-378-2347|강원도 영월군 상동읍 교촌길 14-16|9426|이백희 담임목사||상동중앙|대한예수교장로회총회
국토정중앙교회||033-482-6691|강원도 양구군 남면 창동길22번길 22|9425|||국토정중앙|대한예수교장로회총회
동전교회||063-583-5155|전라북도 부안군 동진면 간척길 148|9424|전종익 담임목사||동전|대한예수교장로회총회
이목교회||055-271-3869|경상남도 창원시 마산합포구 진북면 학동로 297|9423|배봉근 담임목사||이목|대한예수교장로회총회
밀양동부교회||055-355-3005|경상남도 밀양시 상남면 양림동촌2길 21-1|9422|이재철 담임목사||밀양동부|대한예수교장로회총회
두동교회||055-636-6174|경상남도 거제시 사등면 두동로 81|9421|이현 담임목사|http://dudong1270.daum.net|두동|대한예수교장로회총회
유수교회||055-756-1632|경상남도 진주시 내동면 내축로577번길 15-2|9420|김동섭 담임목사||유수|대한예수교장로회총회
삼장교회||055-972-8021|경상남도 산청군 삼장면 덕산대포로245번길 14 삼장교회|9419|김경수 담임목사||삼장|대한예수교장로회총회
영문교회||02-2634-5021|서울특별시 영등포구 도림로141길 21 영문교회 (문래동2가)|9418|장원재 담임목사||영문|대한예수교장로회총회
화곡중앙교회||02-2602-6627|서울특별시 강서구 까치산로2길 89-1  (화곡동)|9417|심근택 담임목사||화곡중앙|대한예수교장로회총회
마석교회||031-593-0675|경기도 남양주시 화도읍 마석로32번길 13|9416|홍경상 담임목사    허도근 부목사|http://www.maseok.or.kr|마석|대한예수교장로회총회
팔당교회||031-576-1119|경기도 남양주시 와부읍 경강로927번길 12-2|9415|김준헌 담임목사||팔당|대한예수교장로회총회
광석교회||02-965-2451|서울특별시 동대문구 왕산로26길 49  (용두동)|9414||http://www.kspch.net|광석|대한예수교장로회총회
희성교회||02-334-0974|서울특별시 마포구 성미산로10길 31|9413||http://www.heesung.or.kr|희성|대한예수교장로회총회
포항중부교회||054-282-3050|경상북도 포항시 남구 중앙로121번길 61 포항중부교회 (대도동)|9412|김찬유 담임목사|http://www.phjb.com|포항중부|대한예수교장로회총회
인곡교회||054-732-7978|경상북도 영덕군 달산면 주왕산로 3339-16|9411|||인곡|대한예수교장로회총회
광안교회||051-751-7747|부산광역시 수영구 수영로611번길 18  (광안동)|9410|함영복 담임목사||광안|대한예수교장로회총회
연산제일교회||051-867-8328|부산광역시 연제구 연수로218번길 12  (연산동)|9409|이진우 담임목사|http://www.younsan.kr|연산제일|대한예수교장로회총회
화전교회||052-262-7680|울산광역시 울주군 두동면 박제상로 172|9408|김숭홍 담임목사||화전|대한예수교장로회총회
덕흥교회||061-833-7193|전라남도 고흥군 동일면 성두구룡길 330-14|9407|이재삼 담임목사||덕흥|대한예수교장로회총회
영송교회||061-857-2656|전라남도 고흥군 동강면 박석길 10|9406|최상민 담임목사||영송|대한예수교장로회총회
대구수성교회||053-751-3615|대구광역시 수성구 수성로72길 36  (수성동2가)|9405|최경식 담임목사||대구수성|대한예수교장로회총회
대구동산교회||053-625-0149|대구광역시 달서구 월배로84길 98  (송현동)|9404|임영태 담임목사||대구동산|대한예수교장로회총회
양정교회||054-932-3617|경상북도 성주군 수륜면 신정2길 16 경상북도 성주군 수륜면 신정2길 16|9403|이재교 담임목사||양정|대한예수교장로회총회
봉무교회||053-983-3377|대구광역시 동구 팔공로67길 4  (봉무동)|9402|김용길 담임목사||봉무|대한예수교장로회총회
동촌제일교회||053-982-0601|대구광역시 동구 동촌로16길 28  (검사동)|9401|박기홍 담임목사|www.1stdongchon.org|동촌제일|대한예수교장로회총회
포천시민교회||031-532-2900|경기도 포천시 원모루로2길 7  (신읍동)|9400|서정국 담임목사||포천시민|대한예수교장로회총회
보성교회||054-654-0073|경상북도 예천군 보문면 미호길 153|9399|권용숙 담임목사||보성|대한예수교장로회총회
도심교회||054-672-4087|경상북도 봉화군 춘양면 도심길 80-22|9398|류재록 담임목사||도심|대한예수교장로회총회
법전교회||054-672-4529|경상북도 봉화군 법전면 양촌길 5-2|9397|김명득 담임목사||법전|대한예수교장로회총회
병산교회||054-633-5231|경상북도 영주시 단산면 단산로 573|9396|이종구 담임목사||병산|대한예수교장로회총회
서둔교회||031-294-6301|경기도 수원시 권선구 서호서로21번길 50-30  (서둔동)|9395|정선태 담임목사    김주형 부목사||서둔|대한예수교장로회총회
하늘문교회||043-233-1171|충청북도 청주시 흥덕구 오송읍 오송생명3로 76|9394|이재수 담임목사||하늘문|대한예수교장로회총회
용산교회||043-838-4609|충청북도 진천군 초평면 용전2길 8-5|9393|이세용 담임목사||용산|대한예수교장로회총회
약수교회||061-392-7469|전라남도 장성군 북하면 백양로 890|9392|김팔호 담임목사||약수|대한예수교장로회총회
광천교회||062-382-0691|광주광역시 서구 천변좌하로 472  (쌍촌동)|9391||http://www.kc.or.kr|광천|대한예수교장로회총회
온무리교회||062-373-7024|광주광역시 서구 동하길 3-7  (세하동)|9390|김영득 담임목사||온무리|대한예수교장로회총회
서삼교회||061-393-4640|전라남도 장성군 서삼면 축령로 319|9389|김학균 담임목사||서삼|대한예수교장로회총회
사창교회||061-394-1077|전라남도 장성군 삼계면 사창로 64-18|9388|임덕수 담임목사||사창|대한예수교장로회총회
대전성지교회||042-257-5184|대전광역시 중구 선화로81번길 119  (목동)|9387|심상효 담임목사|http://www.ilovesungji.com|대전성지|대한예수교장로회총회
성동교회||041-732-6056|충청남도 논산시 성동면 성동로240번길 8 성동교회|9386|주재권 담임목사||성동|대한예수교장로회총회
금성교회||063-653-1539|전라북도 순창군 쌍치면 피노길 22|9385|박상식 담임목사||금성|대한예수교장로회총회
금지교회||063-635-1273|전라북도 남원시 금지면 독우물안길 16 금지교회|9384|박순동 담임목사||금지|대한예수교장로회총회
신남교회||063-653-0426|전라북도 순창군 순창읍 성자길 134-9|9383|||신남|대한예수교장로회총회
주생교회||063-631-8904|전라북도 남원시 주생면 소지길 87|9382|김영중 담임목사||주생|대한예수교장로회총회
산서교회||063-351-3426|전라북도 장수군 산서면 비행로 17-11|9381|황호선 담임목사||산서|대한예수교장로회총회
서면교회||055-862-0963|경상남도 남해군 서면 남서대로 2471-12|9380|정태호 담임목사||서면|대한예수교장로회총회
사직제일교회||051-507-2160|부산광역시 동래구 아시아드대로154번길 6|9379|이동룡 담임목사    최희택 부목사||사직제일|대한예수교장로회총회
