##NAME|SUBNAME|TYPE1|TYPE2|TELNUM|NEWADDR|SINCE|URL|ID|XCOORD|YCOORD@@보건소
강경보건지소||보건지소|공립|041-746-8151|충청남도 논산시 강경읍 옥녀봉로 7-12 (강경읍)|19880517||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz|127.017634765|36.1598731739
강내면/보건지소||보건지소|공립|043-201-3623|충청북도 청주시 흥덕구 강내면 태성탑연로 433 (강내면)|19830303||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz|127.357504694|36.6214677915
강동보건지소||보건지소|공립|033-645-8837|강원도 강릉시 강동면 율곡로 2208 2208|19830329||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz|128.954213|37.7280864
강북보건지소||보건지소|공립|053-665-4200|대구광역시 북구 대천로 81 (동천동, 동천동 주민센터)|20051010|http://www.buk.daegu.kr/new_home/gangbuk/main/main.html|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz|128.558182502|35.9373266688
강진군군동보건지소||보건지소|공립|061-430-5801|전라남도 강진군 군동면 진흥로 324-9 (군동면)|19951005||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz|126.816213008|34.6436452004
강진군대구보건지소||보건지소|공립|430-5822|전라남도 강진군 대구면 수동길 2 ()|19880101||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz|126.80036274|34.4940416334
강진군도암보건지소||보건지소|공립|061-430-3656|전라남도 강진군 도암면 도암중앙로 61 61|19770104||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz|126.7268606|34.5473324
강진군마량보건지소||보건지소|공립|061-430-5832|전라남도 강진군 마량면 마량4길 4-1 (마량보건진료소)|19880101||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz|126.8169124|34.4549499
강진군병영보건지소||보건지소|공립|061-430-5882|전라남도 강진군 병영면 성남하고길 20 (병영면)|19871228||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz|126.812776838|34.716543966
강진군성전보건지소||보건지소|공립|061-430-5862|전라남도 강진군 성전면 예향로 12-11 ()|19880707||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz|126.709594792|34.6918554553
강진군신전보건지소||보건지소|공립|061-430-5851|전라남도 강진군 신전면 신전중앙길 15-4 (신전면)|19880101||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz|126.720596499|34.5132124354
강진군옴천보건지소||보건지소|공립|061-430-5891|전라남도 강진군 옴천면 개산중앙길 11-12 (옴천보건지소)|19880101||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz|126.793637859|34.7445256247
강진군작천보건지소||보건지소|공립|061-430-5871|전라남도 강진군 작천면 평리길 37-5 (작천면)|19840125||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz|126.77410715|34.7029858912
강진군칠량보건지소||보건지소|공립|061-430-5812|전라남도 강진군 칠량면 칠량로 74 (칠량보건지소)|19871228||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz|126.798777005|34.572122694
강진보건지소||보건지소|공립|063-640-3210|전라북도 임실군 강진면 호국로 47-1 ()|19870101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz|127.16332927|35.5303259619
강천보건지소||보건지소|공립|031-887-3649|경기도 여주시 강천면 강천리길 62-1 62|19851228||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz|127.709639912|37.2361353706
강하보건지소||보건지소|공립|031-770-3551|경기도 양평군 강하면 운심길 47 47|19980101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz|127.4108497|37.4958552
강현면보건지소||보건지소|공립|033-671-5052|강원도 양양군 강현면 동해대로 3549 (강현면)|19851212||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz|128.607324571|38.1535616409
개군보건지소||보건지소|공립|031-770-3559|경기도 양평군 개군면 여양로 2215 ((상자포리  410-2))|19970101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz|127.538756512|37.4224410912
개도보건지소||보건지소|공립|061-659-1751|전라남도 여수시 화정면 개도화산1길 8 (화정면)|19840906||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz|127.663749764|34.5714502728
거류면보건지소||보건지소|공립|055-670-4991|경상남도 고성군 거류면 당동1길 154 (거류면)|19910101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz|128.403908911|34.9909580865
거제시거제면보건지소||보건지소|공립|055-633-4119|경상남도 거제시 거제면 읍내로7길 23 (거제면보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz|128.591001741|34.8476870309
거제시남부보건지소||보건지소|공립|055-633-1102|경상남도 거제시 남부면 저구1길 37-1 (남부면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz|128.607756933|34.7307315806
거제시동부보건지소||보건지소|공립|055-633-2286|경상남도 거제시 동부면 동부로2길 21-1 (동부보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz|128.607217312|34.8220611897
거제시둔덕면보건지소||보건지소|공립|055-633-5053|경상남도 거제시 둔덕면 거제남서로 4606 (둔덕면보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz|128.506134855|34.8376890437
거제시사등보건지소||보건지소|공립|0558-632-2090|경상남도 거제시 사등면 성포로 104-1 (사등면보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz|128.522672157|34.9185776376
거제시연초보건지소||보건지소|공립|055-636-4412|경상남도 거제시 연초면 죽토로 11 (연초면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz|128.656539747|34.9145801528
거제시일운보건지소||보건지소|공립|055-681-0509|경상남도 거제시 일운면 지세포해안로 105 (일운면보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz|128.706423966|34.8293116257
거제시장목면보건지소||보건지소|공립|055-635-0575|경상남도 거제시 장목면 거제북로 1195 (장목면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz|128.681736571|34.9896474912
거제시칠천보건지소||보건지소|공립|055-632-4631|경상남도 거제시 하청면 칠천로 274 (칠천보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz|128.631156783|34.9802724881
거제시하청보건지소||보건지소|공립|055-636-2636|경상남도 거제시 하청면 하청로 12-9 (하청면보건지소)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNjEjJDEjJDgjJDgz|128.655617674|34.9551603518
거진보건지소||보건지소|공립|033-682-1935|강원도 고성군 거진읍 벌평로 21 (거진읍보건지소)|19851023||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz|128.451915444|38.4458936737
거창군가북보건지소||보건지소|공립|055-942-5969|경상남도 거창군 가북면 용암로 37 (가북면보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz|127.994982142|35.7647400387
거창군가조면보건지소||보건지소|공립|055-943-3564|경상남도 거창군 가조면 장군봉1길 26 (가조면보건지소)|19891101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz|128.014739223|35.7113700779
거창군고제보건지소||보건지소|공립|055-942-5963|경상남도 거창군 고제면 입석1길 6 (고제면보건소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz|127.871819317|35.8147914083
거창군남상보건지소||보건지소|공립|055-940-8611|경상남도 거창군 남상면 인평길 34 (남상면보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz|127.909970854|35.6434284266
거창군마리보건지소||보건지소|공립|055-942-5965|경상남도 거창군 마리면 거안로 845 (마리면 보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz|127.855843254|35.699702755
거창군북상보건지소||보건지소|공립|055-942-5964|경상남도 거창군 북상면 덕유월성로 2313 (북상면)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz|127.818287534|35.7776258984
거창군신원보건지소||보건지소|공립|055-942-5968|경상남도 거창군 신원면 신차로 3079 (신원보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz|127.925377537|35.5688746055
거창군웅양보건지소||보건지소|공립|055-942-5962|경상남도 거창군 웅양면 웅양로 1438-1 (웅양면보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz|127.919318256|35.8056127178
거창군위천보건지소||보건지소|공립|055-943-0751|경상남도 거창군 위천면 모동길 10 (위천면보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz|127.834026102|35.7541829075
거창군주상보건지소||보건지소|공립|055-942-5961|경상남도 거창군 주상면 주곡로 655 (주상면보건지소)|19621231||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz|127.913091569|35.7491097488
건강생활지원센터||보건지소|||충청북도 제천시 용두대로 17길 8|||80041||
결성보건지소||보건지소|공립|041-642-8019|충청남도 홍성군 결성면 홍남서로 708 (결성면)|19700302||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz|126.544498239|36.5263480853
겸백보건지소||보건지소|공립|061-850-8570|전라남도 보성군 겸백면 충의로 2458-1 2458|19670620||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz|127.153356558|34.8284534361
경주시감포보건지소||보건지소|공립|054-760-7722|경상북도 경주시 감포읍 감포로8길 14-6 14|19950101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz|129.501269771|35.8071341499
경주시강동보건지소||보건지소|공립|054-762-0888|경상북도 경주시 강동면 강동로 66-7 (강동면)|19670724||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz|129.276746283|35.9914718392
경주시건천보건지소||보건지소|공립|054-751-3155|경상북도 경주시 건천읍 내서로 1072-4 (건천읍보건지소)|19870827||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz|129.099791766|35.8521397885
경주시내남보건지소||보건지소|공립|054-748-2061|경상북도 경주시 내남면 이조중앙길 31 (내남면사무소)|19870827||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz|129.199681176|35.7522056656
경주시산내보건지소||보건지소|공립|054-751-5050|경상북도 경주시 산내면 단석로 696 (산내면)|19950101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz|129.045119122|35.7582426571
경주시서면보건지소||보건지소|공립|054-760-7680|경상북도 경주시 서면 내서로 389 (서면)|19950101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz|129.046849972|35.895631093
경주시양남보건지소||보건지소|공립|054-744-0059|경상북도 경주시 양남면 양남로 347-3 (양남면)|19870827||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz|129.46161367|35.6757791661
경주시양북보건지소||보건지소|공립|054-744-2400|경상북도 경주시 양북면 감은로 67 (양북면)|19870827||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz|129.441793752|35.7895086347
경주시외동보건지소||보건지소|공립|054-744-6025|경상북도 경주시 외동읍 입실로3길 31 (외동읍)|19870827||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz|129.32348377|35.715590784
경주시천북보건지소||보건지소|공립|054-774-0033|경상북도 경주시 천북면 천북로 383 (천북면)|19670724||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz|129.270778906|35.895381245
경주시현곡보건지소||보건지소|공립|054-760-7695|경상북도 경주시 현곡면 용담로 307 (경주시 주민건강지원센터)|19670724||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz|129.191645387|35.8739764476
경천보건지소||보건지소|공립|063-290-3184|전라북도 완주군 경천면 대둔산로 254 (경천보건지소)|19890501||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz|127.252232905|36.0218379122
계곡면보건지소||보건지소|공립|061-532-5985|전라남도 해남군 계곡면 해남로 1455 (계곡면보건지소)|19870629||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz|126.660207293|34.6463102721
계화보건지소||보건지소|공립|063-583-2237|전라북도 부안군 계화면 간재로 405 405|19850101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz|126.6977157|35.7613485
고군면보건지소||보건지소|공립|061-543-1071|전라남도 진도군 고군면 진도대로 303 (보건지소)|19861026||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz|126.344136893|34.4912835116
고남보건지소||보건지소|공립|041-671-5272|충청남도 태안군 고남면 옷점길 305 305|19820316||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz|126.4032396|36.4225734
고대면보건지소||보건지소|공립|041-350-4933|충청남도 당진시 고대면 고대로 67 (고대면)|19870401||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz|126.595608137|36.9245812155
고덕보건지소||보건지소|공립|031-659-4734|경기도 평택시 고덕면 고덕로 283 283|19681224||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz|127.0216251|37.0426524
고령군개진면보건지소||보건지소|공립|054-954-8419|경상북도 고령군 개진면 개경포로 589-8 (개진면보건지소)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz|128.350504329|35.7081244868
고령군다산면보건지소||보건지소|공립|054-955-6010|경상북도 고령군 다산면 평리1길 4 (다산면)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz|128.455035806|35.8247077036
고령군덕곡면보건지소||보건지소|공립|054-955-2270|경상북도 고령군 덕곡면 덕운로 575-1 575|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz|128.231861315|35.7788299528
고령군성산면보건지소||보건지소|공립|054-954-4280|경상북도 고령군 성산면 성산로 897 (성산면)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz|128.360043772|35.7498215956
고령군쌍림면보건지소||보건지소|공립|054-955-0280|경상북도 고령군 쌍림면 대가야로 617 (쌍림면)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz|128.242227369|35.6801277122
고령군우곡면보건지소||보건지소|공립|054-955-7382|경상북도 고령군 우곡면 우곡로 928 (우곡면)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz|128.339983962|35.6789891256
고령군운수면보건지소||보건지소|공립|054-955-5471|경상북도 고령군 운수면 운용로 104 (운수보건소)|19871209||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz|128.290616402|35.7686609988
고북보건지소||보건지소|공립|041-663-2044|충청남도 서산시 고북면 고북1로 294 (고북면)|19871218||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz|126.533982575|36.6672089204
고산건강생활지원센터||보건지소|||대구광역시 수성구 욱수천로 99|||80015||
고산보건지소||보건지소|공립|063-290-3144|전라북도 완주군 고산면 고산로 69-13 (고산면)|19671220||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz|127.205267625|35.9764477157
고성읍보건지소||보건지소|공립|055-670-4005|경상남도 고성군 고성읍 중앙로 35 35|20150706||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz|128.3242380|34.9744010
고아읍보건지소||보건지소|공립|054-481-7874|경상북도 구미시 고아읍 선산대로 980 (고아읍)|19880101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz|128.328453242|36.2110139704
고양건강생활지원센터||보건지소|||경기도 고양시 혜음로 19-11 고양동 복지회관 3층|||80028||
고창군고수보건지소||보건지소|공립|063-560-8168|전라북도 고창군 고수면 고인돌대로 1408-5 (고수면)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz|126.678613018|35.4094060426
고창군공음보건지소||보건지소|공립|063-560-8258|전라북도 고창군 공음면 공음길 89 ((공음면 공음길 89))|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz|126.515685844|35.3810300626
고창군대산보건지소||보건지소|공립|063-560-8378|전라북도 고창군 대산면 공음대산로 936-9 (보건진료소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDAjJDgz|126.597641396|35.3393363672
고창군무장보건지소||보건지소|공립|063-560-8228|전라북도 고창군 무장면 청보리로 1544 ()|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz|126.561981276|35.4124030974
고창군부안보건지소||보건지소|공립|063-560-8528|전라북도 고창군 부안면 난산1길 17 ((부안면 복분자로 876))|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz|126.673645776|35.5140924698
고창군성내보건지소||보건지소|공립|063-560-8468|전라북도 고창군 성내면 시기1길 43 (성내면보건지소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz|126.740379819|35.5397397576
고창군성송보건지소||보건지소|공립|063-560-8348|전라북도 고창군 성송면 대성로 763-4 (성송면보건지소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz|126.645391684|35.3640127314
고창군신림보건지소||보건지소|공립|063-560-8498|전라북도 고창군 신림면 임리1길 9 ((신림면 신림로 175))|19861002|http://|JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz|126.714063049|35.4891784218
고창군심원보건지소||보건지소|공립|063-560-8408|전라북도 고창군 심원면 심원로 209 (심원면보건지소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz|126.550569955|35.5242346884
고창군아산보건지소||보건지소|공립|063-560-8197|전라북도 고창군 아산면 녹두로 763 (아산면 보건지소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz|126.632272602|35.4403655759
고창군해리보건지소||보건지소|공립|063-560-8318|전라북도 고창군 해리면 해리중앙로 174 ((해리면 해리중앙로 174)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz|126.534634416|35.4657592143
고창군흥덕보건지소||보건지소|공립|063-560-8438|전라북도 고창군 흥덕면 흥덕초등길 16 (흥덕면보건지소)|19861002||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz|126.699959923|35.5192441331
고촌읍보건지소||보건지소|공립|031-980-5463|경기도 김포시 고촌읍 장차로 14 (고촌읍사무소)|19710101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz|126.771288|37.6033896
곡성군고달면보건지소||보건지소|공립|061-362-0333|전라남도 곡성군 고달면 목동1길 16 16|19841228||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz|127.3413678|35.295372
곡성군목사동면보건지소||보건지소|공립|061-362-1525|전라남도 곡성군 목사동면 평리고두길 58 58|19701001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz|127.3149663|35.1129026
곡성군석곡면보건지소||보건지소|공립|061-363-0903|전라남도 곡성군 석곡면 석곡로 79 (석곡면)|19880401||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz|127.253806338|35.1343770502
곡성군오곡면보건지소||보건지소|공립|061-363-2657|전라남도 곡성군 오곡면 기차마을로 120 (오곡면)|19720901||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz|127.315941963|35.2698659516
