NAME|BRANCH|NEWADDR|OLDADDR|TELL
LGU플러스|법동법동주민센터점 |대전 대덕구 동춘당로 187 (법동)|대전시 대덕구 법동 192-1|042-625-4011
LGU플러스|병방동병방점 |인천시 계양구 장제로 909 인천 계양구 병방동 404-1번지 (병방동)|인천시 계양구 병방동 404-1 인천 계양구 병방동|032-543-7019
LGU플러스|병점동병점진안점 |경기도 화성시 효행로 1060 1층 엘지유플러스 병점동, 능동, 외산미동 (병점동)|경기도 화성시 병점동 844-3 1층 엘지유플러스 병점동,능동,외산미동|031-221-9019
LGU플러스|보정동주민센터점 |경기도 용인시 기흥구 죽전로 39 (보정동,에스제이타워)|경기도 용인시 기흥구 보정동 1207-3 에스제이타워|070-8279-7010
LGU플러스|복대동두진백로점 |충북 청주시 흥덕구 증안로 40 (복대동)|충북 청주시 흥덕구 복대동 2491|043-284-0550
LGU플러스|복대동복대사거리점 |충북 청주시 흥덕구 복대로 186 (복대동)|충북 청주시 흥덕구 복대동 42-5|043-232-9012
LGU플러스|복대동복대시장점 |충북 청주시 흥덕구 복대로 146 (복대동)|충북 청주시 흥덕구 복대동 1131|070-7529-7890
LGU플러스|본오3동상록롯데마트점 |경기도 안산시 상록구 샘골로 147 롯데마트_상록점 사거리 위치|경기도 안산시 상록구 본오동 879-14 롯데마트 상록점 사거리 위치|031-365-3476
LGU플러스|본오3동상록수역점 |경기 안산시 상록구 상록수로 50 (본오동)|경기도 안산시 상록구 본오동 874-5|031-419-8988
LGU플러스|본오3동주민센터점 |경기도 안산시 상록구 본삼로 39 (본오동,인제빌딩)|경기도 안산시 상록구 본오동 873-11 인제빌딩|031-522-5678
LGU플러스|봉담읍동화마을점 |경기도 화성시 봉담읍 동화길 93-2 (봉담읍)|경기도 화성시 봉담읍 동화리 600-7 (봉담읍)|031-0227-3019
LGU플러스|봉명동유성자이점 |대전 유성구 계룡로 55 상가 105호 (봉명동)|대전시 유성구 봉명동 469-46 상가 105호|070-4082-0624
LGU플러스|봉선동이마트점 |광주 남구 봉선로 184 이바돔 LG유플러스 (봉선동)|광주시 남구 봉선동 107-15 이바돔 LG유플러스|070-4064-4016
LGU플러스|부사동부사시장점 |대전시 중구 대종로 312 (부사동)|대전시 중구 부사동 150-11|070-4063-3503
LGU플러스|부송동사거리점 |전북 익산시 부송1로 81 106호 (부송동, 상가)|전북 익산시 부송동 1038 106호 상가|070-8621-1007
LGU플러스|부원동아이스퀘어점 |경남 김해시 김해대로 2352 D106 (부원동)|경남 김해시 부원동 1046 D106|070-5217-4262
LGU플러스|부전1동부전시장점 |부산 부산진구 새싹로 7 (부전동)|부산시 부산진구 부전동 259-1|051-1811-9455
LGU플러스|부전1동서면역13번출구점 |부산 부산진구 부전동 260-36번지|부산시 부산진구 부전동 260-36|070-5217-4067
LGU플러스|부전2동롯데백화점입구점 |부산 부산진구 서면로 57 (부전동)|부산시 부산진구 부전동 517-1|070-4064-9994
LGU플러스|부전2동부산점 |부산 부산진구 중앙대로 700 (부전동)|부산시 부산진구 부전동 191-3|070-4656-8241
LGU플러스|부전2동쥬디스신관점 |부산 부산진구 중앙대로702번길 23 (부전동)|부산시 부산진구 부전동 168-174|051-818-0501
LGU플러스|부평1동경원대로점 |인천 부평구 경원대로 1412 (부평동)|인천시 부평구 부평동 185-6|070-4045-8250
LGU플러스|부평3동부평아울렛점 |인천 부평구 경원대로 1268 (부평동)|인천시 부평구 부평동 274-56|070-8236-8758
LGU플러스|부평4동부평시장점 |인천 부평구 부평4동 440-5 여산빌딩 1층|인천시 부평구 부평동 440-5 여산빌딩 1층|070-4656-0751
LGU플러스|부평5동부평점 |인천 부평구 시장로 13-1 (부평동)|인천시 부평구 부평동 193-59|032-502-8081
LGU플러스|부평6동부평남부점 |인천 부평구 동수북로 156 (부평동)|인천시 부평구 부평동 728-9|070-5217-3372
LGU플러스|북문로1가롯데시네마점 |충북 청주시 상당구 성안로 9 (북문로1가)|충북 청주시 상당구 북문로1가 92-6|070-4336-7260
LGU플러스|분평동남부신협점 |충북 청주시 서원구 1순환로1107번길 33 (분평동)|충북 청주시 서원구 분평동 1380|070-4369-2188
LGU플러스|분평동주민센터점 |충북 청주시 서원구 분평로 32 (분평동)|충북 청주시 서원구 분평동 1387-3|043-295-5454
LGU플러스|비산동북비산점 |대구시 서구 달서로 191 . (비산동)|대구시 서구 비산동 548-12|070-4069-9969
LGU플러스|사우동BYC점 |경기 김포시 사우중로 49 1층 (사우동, BYC빌딩)|경기도 김포시 사우동 933 BYC빌딩 1층|070-4068-3361
LGU플러스|사직2동사직북로점 |부산시 동래구 사직북로 5 .|부산시 동래구 사직동 92-6|070-4829-2505
LGU플러스|사직동중앙시장점 |충남 천안시 동남구 사직로 3 (사직동)|충남 천안시 동남구 사직동 202-21|070-4843-4019
LGU플러스|사창동국민은행점 |충북 청주시 서원구 사직대로 111 (사창동)|충북 청주시 서원구 사창동 148-5|043-277-7019
LGU플러스|사창동충북대점 |충북 청주시 서원구 1순환로 664 (사창동)|충북 청주시 서원구 사창동 156-10|070-8615-3050
LGU플러스|산격동복현오거리점 |대구시 북구 검단로 3 1층 엘지유플러스(복현동) (산격동) (검단동) (서변동) (지저동) (산격동) (산격동)|대구시 북구 산격동 492-47 1층 엘지유플러스(산격동) (서변동) (지저동) (산격동)|070-4300-3400
LGU플러스|산남동국민은행점 |충북 청주시 서원구 두꺼비로38번길 44 (산남동)|충북 청주시 서원구 산남동 829|043-288-1440
LGU플러스|산본1동금정역점 |경기 군포시 산본천로226번길 1 (산본동)|경기도 군포시 산본동 266-18|031-393-1997
LGU플러스|산본1동산본시장점 |경기도 군포시 금산로 94 산본시장 (산본동)|경기도 군포시 산본동 216-21 산본시장|031-391-9970
LGU플러스|산북동동아아파트점 |전북 군산시 동아로 155 (산북동)|전북 군산시 산북동 3540-1|070-4036-9867
LGU플러스|삼계동파크프라자점 |경남 김해시 삼계중앙로 23 파크프라자 1층 (삼계동)|경남 김해시 삼계동 1490-2 파크프라자 1층|055-314-5719
LGU플러스|삼도일동서사라점 |제주 제주시 서광로 203 (삼도일동)|제주특별자치도 제주시 삼도일동 519-8|070-5123-7789
LGU플러스|삼문동장유점 |경남 김해시 능동로149번길 8 일진프라자1층 엘지유플러스 (부곡동)|경남 김해시 부곡동 1161-3 일진프라자 1층 엘지유플러스|070-4655-8078
LGU플러스|삼방동삼방점 |경남 김해시 활천로267번길 24 (삼방동)|경남 김해시 삼방동 185-3|070-4644-1234
LGU플러스|삼산동롯데백화점점 |울산 남구 삼산로 274 103호 (삼산동)|울산시 남구 삼산동 1479-5 103호|070-4681-6839
LGU플러스|삼산동젊음의거리점 |울산 남구 삼산로267번길 6-16 (삼산동)|울산시 남구 삼산동 1526-6|070-4681-5867
LGU플러스|삼산동현대백화점점 |울산 남구 삼산로267번길 6-12 1층 (삼산동)|울산시 남구 삼산동 1526-4 1층|070-4681-6683
LGU플러스|삼천동흥건아파트점 |전북 전주시 완산구 거마평로 44 (삼천동1가)|전북 전주시 완산구 삼천동1가 638|063-902-9739
LGU플러스|삼향읍남악점 |전남 무안군 삼향읍 남악3로 71 .|전남 무안군 삼향읍 남악리 2104|070-4063-4215
LGU플러스|상1동송내역점 |경기도 부천시 원미구 상일로 96 108호 세원빌딩 (상동)|경기도 부천시 상동 401 세원빌딩 108호|070-4036-3328
LGU플러스|상남동마디미로점 |경남 창원시 성산구 마디미로 10 (상남동)|경남 창원시 성산구 상남동 13-4|070-8670-7080
LGU플러스|상남동상남시장점 |경남 창원시 성산구 마디미로27번길 4 (상남동)|경남 창원시 성산구 상남동 18-1|055-287-4447
LGU플러스|상남동상남시장정문점 |경남 창원시 성산구 마디미로22번길 12 (상남동)|경남 창원시 성산구 상남동 14-8|070-8616-5635
LGU플러스|상남동성원주상가점 |경남 창원시 성산구 상남동 45-1|경남 창원시 성산구 상남동 45-1|055-287-4447
LGU플러스|상남동창원점 |경남 창원시 성산구 단정로 32 1층 엘지유플러스 (상남동)|경남 창원시 성산구 상남동 36-1 1층 엘지유플러스|055-285-5019
LGU플러스|상대동진주시청점 |경남 진주시 동진로 196 (상대동)|경남 진주시 상대동 302-10|055-0757-0153
LGU플러스|상대원동상대원시장점 |경기도 성남시 중원구 금상로 5-1 (중원구 상대원2동 2999-22번지 1층 엘지유플러스) (상대원동)|경기도 성남시 중원구 상대원동 2999-22 (중원구 상대원2동 2999-22번지 1층 엘지유플러스)|070-4603-4888
LGU플러스|상동동신대한방병원점 |전남 목포시 백년대로 318 유플러스 (상동)|전남 목포시 상동 882 유플러스|070-4319-5608
LGU플러스|상동상동사거리점 |경기 부천시 상동로 87 (상동)|경기도 부천시 상동 544-4|032-321-2286
LGU플러스|상동상동시장입구점 |경기 부천시 부일로297번길 3 LG유플러스 (상동)|경기도 부천시 상동 318-4 LG유플러스|032-719-4076
LGU플러스|상동세이브존점 |경기도 부천시 원미구 상동 535-3 썬프라자 101호, 102호|경기도 부천시 상동 535-3 썬프라자 101호 ,102호|070-8623-5885
LGU플러스|상동하당점 |전남 목포시 백년대로 352 102-103호 (상동)|전남 목포시 상동 869 102-103호|070-4062-0012
LGU플러스|상동CGV사거리점 |전남 목포시 백년대로 292 (상동)|전남 목포시 상동 890-2|070-8289-5209
LGU플러스|상모동상모프라자점 |경북 구미시 상사서로 55  (상모동) .|경북 구미시 상모동 32-6|070-4062-4864
LGU플러스|상인동우리은행네거리점 |대구시 달서구 월배로 174 . (상인동)|대구시 달서구 상인동 314-13|053-567-2010
LGU플러스|상현1동아이파크점 |경기도 용인시 수지구 만현로 102-1 (상현동 255-1번지 엘지유플러) (상현동)|경기도 용인시 수지구 상현동 255-1 (상현동 255-1번지 엘지유플러)|070-8624-4813
LGU플러스|새롬동새롬주민센터점 |세종 새롬중앙로 51 105호 (새롬동, 에스월드빌딩)|세종시   새롬동 산 21 에스월드빌딩 105호|044-868-4050
LGU플러스|서3동농협점 |부산 금정구 서동로 145 금정구서 3동 1층 엘지유플러스 (서동)|부산시 금정구 서동 338-9 금정구서 3동 1층 엘지유플러스|051-528-3010
LGU플러스|서귀동동명점 |제주 서귀포시 중정로 76-2 LG텔레콤 (서귀동)|제주특별자치도 서귀포시 서귀동 405-4 LG텔레콤|070-8682-5142
LGU플러스|서귀동서귀로타리점 |제주 서귀포시 중앙로 82 LG텔레콤 (서귀동)|제주특별자치도 서귀포시 서귀동 287-5 LG텔레콤|064-763-6019
LGU플러스|서귀동중앙로점 |제주 서귀포시 중앙로 61 (서귀동)|제주특별자치도 서귀포시 서귀동 296-10|070-5022-7090
LGU플러스|서신동당산로점 |전북 전주시 완산구 당산로 52 (서신동)|전북 전주시 완산구 서신동 796-4|070-4085-8566
LGU플러스|서신동이마트점 |전북 전주시 완산구 당산로 110 (서신동)|전북 전주시 완산구 서신동 785-6|063-902-9739
LGU플러스|서신동중흥아파트점 |전북 전주시 완산구 서신로 105 (서신동)|전북 전주시 완산구 서신동 963-5|070-4038-1118
LGU플러스|서정동롯데시네마점 |경기 평택시 관광특구로 13 (서정동)|경기도 평택시 서정동 818-34|070-8615-9924
LGU플러스|서현1동서현역5번출구로데오점 |경기 성남시 분당구 서현로210번길 10 (서현동)|경기도 성남시 분당구 서현동 248-2|070-4843-9848
LGU플러스|서현1동서현역5번출구점 |경기 성남시 분당구 서현로210번길 17 103호 (서현동, 광림프라자)|경기도 성남시 분당구 서현동 247-5 광림프라자 103호|070-4036-4630
LGU플러스|서현1동서현역6번출구점 |경기 성남시 분당구 분당로53번길 15 산호트윈스 1층 (서현동)|경기도 성남시 분당구 서현동 269-3 산호트윈스 1층|070-8235-4813
LGU플러스|석사동봄내초등학교점 |강원 춘천시 퇴계로 229 (석사동)|강원도 춘천시 석사동 818-5|033-262-6010
LGU플러스|석사동투탑시티점 |강원 춘천시 지석로 85 1층 (석사동, 강남프라자)|강원도 춘천시 석사동 888-4 1층 강남프라자|070-4062-2440
LGU플러스|석정동터미널점 |경기도 안성시 중앙로 366 크리스탈빌딩 1층 (석정동)|경기도 안성시 석정동 24-1 크리스탈빌딩 1층|031-671-5019
LGU플러스|석현동석현삼거리점 |전남 목포시 석현로 2 (석현동)|전남 목포시 석현동 1170-26|070-4007-5250
LGU플러스|선부3동동명상가점 |경기 안산시 단원구 선부광장1로 82 1층 LG유플러스 (선부동, 서림프라자)|경기도 안산시 단원구 선부동 1076-6 1층 LG유플러스 서림프라자|031-401-9019
LGU플러스|선부3동롯데리아점 |경기 안산시 단원구 선부광장1로 62 LG유플러스 (선부동, 동원상가빌딩)|경기도 안산시 단원구 선부동 1076-2 동원상가빌딩 LG유플러스|031-410-1019
LGU플러스|선부동선부역점 |경기 안산시 단원구 선부광장1로 38 (선부동)|경기도 안산시 단원구 선부동 1070-18|031-402-1711
LGU플러스|성남동먹자골목점 |울산 중구 젊음의거리 29-16 (성남동)|울산시 중구 성남동 224-4|070-4641-1477
LGU플러스|성남동메가박스점 |울산 중구 젊음의거리 71 1층 (성남동)|울산시 중구 성남동 249-7 1층|070-4681-6681
LGU플러스|성남동모란역점 |경기 성남시 중원구 성남대로 1144 1층 (성남동)|경기도 성남시 중원구 성남동 3495 1층|070-8258-5599
LGU플러스|성남동소방서사거리점 |울산 중구 만남의거리 24 (성남동)|울산시 중구 성남동 219-13|070-4090-9096
LGU플러스|성사동원당시장점 |경기도 고양시 덕양구 호국로790번길 17 1층 109호 (원당)(성사동,영프라자)|경기도 고양시 덕양구 성사동 697-14 영프라자 1층 109호 (원당)|070-4090-2655
LGU플러스|성서동성서로타리점 |충북 충주시 성서3길 25 (성서동)|충북 충주시 성서동 274|043-856-4470
LGU플러스|성정동극동아파트점 |충남 천안시 서북구 서부대로 688 108호 (성정동, 현대프라자)|충남 천안시 서북구 성정동 1229 현대프라자 108호|041-557-4232
LGU플러스|성정동롯데마트점 |충남 천안시 서북구 동서대로 163 (성정동, 충남타워)|충남 천안시 서북구 성정동 1437 충남타워|070-8621-5060
