##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
강일1단지/작은도서관||||작은도서관|02-427-0051|서울특별시 강동구 아리수로93가길 25||||||||강일1단지 작은도서관|(강일동,강일리버파크1단지아파트) 관리동 2층|||200102
래미안힐스테이트고덕작은도서관||||작은도서관|070-4640-4583|서울특별시 강동구 아리수로50길 50||||||||래미안힐스테이트고덕작은도서관|(고덕동,래미안힐스테이트고덕) 304동 1층|||200102
더불어/작은도서관||||작은도서관|031-353-3014|경기도 화성시 향남읍 상신하길로298번길 7-7||||||||더불어 작은도서관|연세프라자 801호|||200102
책마루/작은도서관||||작은도서관|031-373-9591|경기도 화성시 동탄순환대로24길 101||||||||책마루 작은도서관|(영천동,동탄2LH4단지) 책마루 작은도서관|||200102
새마을문고/철마면||||작은도서관|000-0000-0000|부산광역시 기장군 철마면 철마로 485||||||||새마을문고 철마면|철마면사무소 내|||200102
다울작은도서관||||작은도서관|02-3473-3360|서울특별시 동작구 사당로20길 132||||||||다울작은도서관|(사당동) 2,3층|||200102
풀리페/작은도서관||||작은도서관|000-0000-0000|부산광역시 기장군 정관읍 정관5로 144||||||||풀리페 작은도서관|(정관 풀리페) 아파트 내|||200102
북라이크/작은도서관||||작은도서관|000-0000-0000|부산광역시 기장군 기장읍 차성로390번길 23||||||||북라이크 작은도서관|2층|||200102
길천마을/작은도서관||||작은도서관|051-727-1757|부산광역시 기장군 장안읍 길천1길 37||||||||길천마을 작은도서관|2층|||200102
정관이지더원3차/작은도서관||||작은도서관|051-727-2930|부산광역시 기장군 정관읍 정관로 350||||||||정관이지더원3차 작은도서관|(이지 더원 3차 아파트) 308동 내 커뮤니티 센터|||200102
GRACE작은도서관||||작은도서관|051-868-0295|부산광역시 연제구 중앙천로 4||||||||GRACE작은도서관|(연산동) 3층|||200102
우3동작은도서관||||작은도서관|051-749-6661|부산광역시 해운대구 해운대해변로 104||||||||우3동작은도서관|(우동) 우3동작은도서관|||200102
래미안해운대작은도서관||||작은도서관|051-746-9808|부산광역시 해운대구 좌동순환로 402||||||||래미안해운대작은도서관|(중동,래미안해운대) 래미안해운대작은도서관|||200102
꿈&희망작은도서관||||작은도서관|051-544-8005|부산광역시 해운대구 반송로 895-1||||||||꿈&희망작은도서관|(반송동) 새누리교회|||200102
은혜로어린이작은도서관||||작은도서관|070-7555-4007|부산광역시 해운대구 재송1로 12||||||||은혜로어린이작은도서관|(재송동) 4층|||200102
탐구하는영어작은도서관||||작은도서관|051-915-9959|부산광역시 해운대구 재반로84번길 73||||||||탐구하는영어작은도서관|(재송동) 지하1층|||200102
송학작은도서관||||작은도서관|062-943-7838|광주광역시 광산구 국룡길 136||||||||송학작은도서관|(송학동) 가동|||200102
G/Story작은도서관||||작은도서관|031-675-0211|경기도 안성시 대덕면 내리3길 32-1||||||||G Story작은도서관|.|||200102
푸른꿈작은도서관||||작은도서관|031-673-0591|경기도 안성시 개내교6길 8||||||||푸른꿈작은도서관|(신건지동) .2층|||200102
종려나무작은도서관||||작은도서관|070-8117-1040|경기도 안성시 금산1길 10||||||||종려나무작은도서관|(금산동) 2층|||200102
책놀이터행복작은도서관||||작은도서관|000-0000-0000|경기도 안성시 대덕면 서동대로 4725||||||||책놀이터행복작은도서관|(롯데캐슬 센트럴시티) 130동304호|||200102
희망나눔작은도서관||||작은도서관|031-677-8291|경기도 안성시 계동길 34-12||||||||희망나눔작은도서관|(계동) .성동교회 내|||200102
세곡리엔파크/1단지아파트/SH작은도서관||||작은도서관|02-445-9441|서울특별시 강남구 헌릉로590길 100||||||||세곡리엔파크 1단지아파트 SH작은도서관|(세곡동,세곡리엔파크1단지) 관리동 2층|||200102
동화나라작은도서관||||작은도서관|000-0000-0000|경상북도 칠곡군 석적읍 대교길 36||||||||동화나라작은도서관|(동화공단타운) 동화나라작은도서관|||200102
효성1단지작은도서관||||작은도서관|000-0000-0000|경상북도 칠곡군 석적읍 남율로9길 33||||||||효성1단지작은도서관|(칠곡남율효성해링턴플레이스1단지) 효성1단지 작은도서관|||200102
달성토성마을/다락방/작은도서관||||작은도서관|053-663-2144|대구광역시 서구 국채보상로83길 21||||||||달성토성마을 다락방 작은도서관|(비산동) 3층|||200102
아이아이/도서관||||작은도서관|000-0000-0000|인천광역시 부평구 장제로155번길 39||||||||아이아이 도서관|(부평동) 지하1층|||200102
노동자의/작은도서관/사람||||작은도서관|070-4324-0545|인천광역시 부평구 경인로 671||||||||노동자의 작은도서관 사람|(십정동) 성애빌딩 2층|||200102
우리동네/작은도서관/도란도란||||작은도서관|000-0000-0000|인천광역시 부평구 주부토로 183||||||||우리동네 작은도서관 도란도란|(갈산동) 302호|||200102
사랑채/작은도서관||||작은도서관|000-0000-0000|인천광역시 부평구 부흥북로36번길 8||||||||사랑채 작은도서관|(부평동) 지하1층|||200102
선일/비전/영어/작은도서관||||작은도서관|032-513-6546|인천광역시 부평구 세월천로25번길 44||||||||선일 비전 영어 작은도서관|(청천동) 지하1층|||200102
하하작은도서관||||작은도서관|032-528-6581|인천광역시 부평구 동수북로50번길 13-1||||||||하하작은도서관|(부평동) 부평시민교회 내 1층|||200102
꿈이영그는작은도서관||||작은도서관|042-633-0100|대전광역시 동구 동서대로 1654||||||||꿈이영그는작은도서관|(성남동) 제자들교회 1층|||200102
맑은샘작은도서관||||작은도서관|000-0000-0000|서울특별시 도봉구 도봉로145길 69||||||||맑은샘작은도서관|(방학동) 2층|||200102
신창영어작은도서관||||작은도서관|02-996-9113|서울특별시 도봉구 덕릉로 249||||||||신창영어작은도서관|(창동) 3층|||200102
에듀/NGO/작은도서관||||작은도서관|02-742-8727|서울특별시 종로구 대학로 19||||||||에듀 NGO 작은도서관|(연지동) 704호|||200102
우리소리도서관||||작은도서관|070-4550-5015|서울특별시 종로구 삼일대로30길 47||||||||우리소리도서관|(익선동) 4~5층|||200102
함께하는작은도서관||||작은도서관|051-364-5591|부산광역시 북구 효열로 222||||||||함께하는작은도서관|(금곡동) 4층|||200102
북라이크스토리작은도서관||||작은도서관|055-343-3399|부산광역시 북구 덕천로 135||||||||북라이크스토리작은도서관|(덕천동) 3층|||200102
드림작은도서관||||작은도서관|051-342-1128|부산광역시 북구 금곡대로221번길 5||||||||드림작은도서관|(화명동) 형제빌딩 4층|||200102
샘터작은도서관||||작은도서관|000-0000-0000|서울특별시 광진구 용마산로24길 10||||||||샘터작은도서관|(중곡동) 1층|||200102
사람아이앤지작은도서관||||작은도서관|000-0000-0000|서울특별시 광진구 천호대로 691||||||||사람아이앤지작은도서관|(구의동) 4층|||200102
승진작은도서관||||작은도서관|031-532-2672|경기도 포천시 일동면 화동로 587||||||||승진작은도서관|(일동승진아파트) 상가 1층|||200102
신북마을작은도서관||||작은도서관|031-532-3515|경기도 포천시 신북면 호국로 2064||||||||신북마을작은도서관|책상없는학교|||200102
GS작은도서관||||작은도서관|031-543-7590|경기도 포천시 소흘읍 검바위길 84||||||||GS작은도서관|(포천상운아파트) 상가 3층 선한목자교회|||200102
꿈이랑작은도서관||||작은도서관|031-534-5078|경기도 포천시 왕방로130번길 23||||||||꿈이랑작은도서관|(신읍동) 포천중앙침례교회|||200102
Book적북적/작은도서관||||작은도서관|055-751-2279|경상남도 진주시 문산읍 동부로 743||||||||Book적북적 작은도서관|3층|||200102
진주은평도서관||||작은도서관|055-762-7933|경상남도 진주시 금산면 송백로 24||||||||진주은평도서관|진주은평교회 맞은편건물 2층|||200102
T.L.T작은도서관||||작은도서관|000-0000-0000|경상남도 진주시 진주대로 1031-7||||||||T.L.T작은도서관|(동성동) 3층|||200102
풍암호수작은도서관||||작은도서관|062-655-7755|광주광역시 서구 회재로 965||||||||풍암호수작은도서관|(풍암동) 풍암호수작은도서관|||200102
혁신도시LH아파트8단지/작은도서관||||작은도서관|055-761-3592|경상남도 진주시 사들로 35||||||||혁신도시LH아파트8단지 작은도서관|(충무공동,혁신도시엘에이치아파트8단지) 관리동 1층|||200102
에듀포레푸른도서관||||작은도서관|070-8892-8570|인천광역시 연수구 송도문화로84번길 24||||||||에듀포레푸른도서관|(송도동,송도 에듀포레 푸르지오) 커뮤니티센터|||200102
소망어린이도서관||||작은도서관|032-821-3320|인천광역시 연수구 독배로 58||||||||소망어린이도서관|(옥련동,현대2차아파트) 상가 01호|||200102
문화의전당/작은도서관||||작은도서관|041-934-6777|충청남도 보령시 대흥로 63||||||||문화의전당 작은도서관|(대천동) 2층|||200102
청소작은도서관||||작은도서관|041-930-0971|충청남도 보령시 청소면 청소큰길 167||||||||청소작은도서관|3층|||200102
담쟁이/작은도서관||||작은도서관|000-0000-0000|부산광역시 동래구 명서로 160||||||||담쟁이 작은도서관|(명장동,동양아파트) 2층한사랑교회|||200102
모퉁이/작은도서관||||작은도서관|070-4603-6431|부산광역시 동래구 여고로51번길 30||||||||모퉁이 작은도서관|(사직동) 아름다운교회|||200102
햇빛/작은도서관||||작은도서관|051-553-5050|부산광역시 동래구 시실로 49||||||||햇빛 작은도서관|(명륜동,명륜2차아이파크아파트) -|||200102
안락1동/안락한/작은도서관||||작은도서관|051-550-6501|부산광역시 동래구 안연로110번길 9||||||||안락1동 안락한 작은도서관|(안락동) 1층|||200102
서변동/작은도서관||||작은도서관|053-320-5194|대구광역시 북구 호국로57길 6||||||||서변동 작은도서관|(서변동) 유니버시아드레포츠센터 1층|||200102
책향기작은도서관||||작은도서관|063-537-6432|전라북도 정읍시 말고개길 69-3||||||||책향기작은도서관|(구룡동) 책향기작은도서관|||200102
벽암휴먼시아/작은도서관||||작은도서관|043-535-5810|충청북도 진천군 진천읍 문화로 237-19||||||||벽암휴먼시아 작은도서관|(진천벽암휴먼시아) 벽암휴먼시아 아파트 관리동|||200102
살레시오/작은도서관/마인||||작은도서관|062-233-1013|광주광역시 동구 필문대로263번길 24||||||||살레시오 작은도서관 마인|(지산동) 1층|||200102
희망작은도서관||||작은도서관|062-365-1992|광주광역시 동구 밤실로82번길 3||||||||희망작은도서관|(산수동) 형통한교회|||200102
김냇과작은도서관||||작은도서관|062-229-3355|광주광역시 동구 구성로204번길 13||||||||김냇과작은도서관|(대인동) 2층|||200102
광시작은도서관||||작은도서관|041-332-7783|충청남도 예산군 광시면 광시소길 16||||||||광시작은도서관|주민자치센터 2층|||200102
꿈터/도서관||||작은도서관|000-0000-0000|경상북도 예천군 호명면 새움3로 16||||||||꿈터 도서관|No.1 타운 701호|||200102
부윤작은도서관||||작은도서관|043-877-9080|충청북도 음성군 대소면 대동로537번길 3||||||||부윤작은도서관|지역아동센터|||200102
수림1차행복도서관||||작은도서관|031-632-7187|경기도 이천시 증신로291번길 105||||||||수림1차행복도서관|(송정동,수림1차아파트) 관리동2층|||200102
이평작은도서관||||작은도서관|031-638-2378|경기도 이천시 마장면 덕평로691번길 16-4||||||||이평작은도서관|.|||200102
느리게살기작은도서관||||작은도서관|031-631-7874|경기도 이천시 설봉로 185||||||||느리게살기작은도서관|(증포동,하이힐파크) 101동 101호|||200102
에메트작은도서관||||작은도서관|000-0000-0000|경기도 이천시 갈산로136번길 30||||||||에메트작은도서관|(갈산동) .|||200102
