##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@보건소
와촌보건지소||128.8365091|35.9462951|보건소|053-853-1144|경상북도 경산시 와촌면 금송로 416||||||||와촌보건지소|416|||30301
완도군고금면보건지소||126.804699127|34.3954645514|보건소|061-550-6831|전라남도 완도군 고금면 농상도남길 23||||||||완도군고금면보건지소|(고금면)|||30301
완도군군외면보건지소||126.6486072|34.3894066|보건소|061-550-6811|전라남도 완도군 군외면 청해진서로2100번길 58||||||||완도군군외면보건지소|58|||30301
완도군금당면보건지소||127.071604051|34.4300897183|보건소|061-550-6870|전라남도 완도군 금당면 금당로 50-2||||||||완도군금당면보건지소|(금당면)|||30301
완도군금일읍보건지소||127.027085656|34.3497647261|보건소|061-550-6793|전라남도 완도군 금일읍 금일로 365-1||||||||완도군금일읍보건지소|365|||30301
완도군노화읍/넙도보건지소||126.506039837|34.1869484665|보건소|061-550-6895|전라남도 완도군 노화읍 넙도길 266||||||||완도군노화읍 넙도보건지소|()|||30301
완도군노화읍보건지소||126.570629687|34.1773399514|보건소|061-550-6800|전라남도 완도군 노화읍 노화로870번길 15-7||||||||완도군노화읍보건지소|15|||30301
완도군보길면보건지소||126.5680021|34.1692448|보건소|061-550-5661|전라남도 완도군 보길면 보길동로19번길 26-2||||||||완도군보길면보건지소|(보길면)|||30301
완도군생일면보건지소||126.998035259|34.3333895995|보건소|061-550-5662|전라남도 완도군 생일면 생일로 590-32||||||||완도군생일면보건지소|590|||30301
완도군소안면보건지소||126.6521904|34.173803|보건소|061-550-6861|전라남도 완도군 소안면 비자길 3||||||||완도군소안면보건지소|3|||30301
완도군신지면보건지소||126.82900036|34.3344024836|보건소|061-550-6820|전라남도 완도군 신지면 신지로 567-1||||||||완도군신지면보건지소|567|||30301
완도군약산면보건지소||126.898620913|34.3942153928|보건소|061-550-5657|전라남도 완도군 약산면 약산로 373-9||||||||완도군약산면보건지소|373|||30301
완도군청산면보건지소||126.8585504|34.1806503|보건소|061-550-5658|전라남도 완도군 청산면 청산로 40||||||||완도군청산면보건지소|40|||30301
왕산보건지소||128.837767914|37.6723059462|보건소|033-660-2340|강원도 강릉시 왕산면 백두대간로 1991||||||||왕산보건지소|(왕산면)|||30301
왕산보건지소||127.012360609|38.0584801941|보건소|031-833-7179|경기도 연천군 왕징면 왕산로 44-1||||||||왕산보건지소|(왕징면)|||30301
외남면보건지소||128.088934164|36.3567293088|보건소|054-532-9013|경상북도 상주시 외남면 석단로 926-1||||||||외남면보건지소|926|||30301
외서면보건지소||128.1077817|36.4806856|보건소|054-532-6935|경상북도 상주시 외서면 우산로 602||||||||외서면보건지소|602|||30301
외서보건지소||127.277628144|34.9136354635|보건소|061-749-3772|전라남도 순천시 외서면 쌍향수길 440||||||||외서보건지소|(보건지소)|||30301
욕지면보건지소||128.264078967|34.6364966666|보건소|055-650-2514|경상남도 통영시 욕지면 중촌길 200||||||||욕지면보건지소|(욕지면)|||30301
용덕보건지소||128.291172|35.3482093|보건소|055-570-2506|경상남도 의령군 용덕면 용암로1길 5||||||||용덕보건지소|5|||30301
용문보건지소||127.59621682|37.4871778256|보건소|031-770-3558|경기도 양평군 용문면 용문로 395||||||||용문보건지소|다문리 343 외 7필지|||30301
용방보건지소||127.430158721|35.2506614365|보건소|061-782-8041|전라남도 구례군 용방면 하용길 5||||||||용방보건지소|(용방면)|||30301
용산보건지소||127.8302611|36.2597089|보건소|043-742-9587|충청북도 영동군 용산면 용산로 385||||||||용산보건지소|385|||30301
용성보건지소||128.875416666|35.7949416002|보건소|053-852-1054|경상북도 경산시 용성면 용성당리1길 26||||||||용성보건지소|(용성면)|||30301
용암보건지소||||보건소||충청북도 청주시 상당구 용암북로 160번길 17||||||||용암보건지소||||30301
용지보건지소||126.957621442|35.8547853197|보건소|063-540-4030|전라북도 김제시 용지면 용지로 475||||||||용지보건지소|(용지면 보건소)|||30301
용진보건지소||127.156384041|35.8816781328|보건소|063-290-3107|전라북도 완주군 용진면 완주로 186||||||||용진보건지소|(용진면)|||30301
용평보건지소||128.4165354|37.5899474|보건소|033-332-6127|강원도 평창군 용평면 갈정지길 10||||||||용평보건지소|10|||30301
용화보건지소||127.76544953|36.0229371678|보건소|043-743-7017|충청북도 영동군 용화면 용화양강로 30||||||||용화보건지소|(용화면)|||30301
우강면보건지소||126.778002147|36.8157154114|보건소|041-360-6230|충청남도 당진시 우강면 솔뫼로 53||||||||우강면보건지소|(우강보건지소)|||30301
우도보건지소||126.95356213|33.5065542314|보건소|064-783-0279|제주특별자치도 제주시 우도면 우도로 153||||||||우도보건지소|(우도면)|||30301
우두보건지소||127.7485745|34.7184562|보건소|061-659-5278|전라남도 여수시 돌산읍 강남로 31||||||||우두보건지소|31|||30301
우산건강생활지원센터||||보건소||광주광역시 광산구 사암로 167||||||||우산건강생활지원센터||||30301
우정보건지소||126.799190778|37.1091180282|보건소|031-369-2891|경기도 화성시 우정읍 화수동길 163||||||||우정보건지소|(우정읍)|||30301
운남보건지소||126.343238|34.9622151|보건소|061-453-1650|전라남도 무안군 운남면 운해로 607||||||||운남보건지소|607|||30301
운문보건지소||128.912585691|35.7163125716|보건소|054-370-6467|경상북도 청도군 운문면 대천2길 13||||||||운문보건지소|(운문면)|||30301
운봉읍보건지소||127.528942409|35.4395109741|보건소|063-634-0414|전라북도 남원시 운봉읍 황산로 1083||||||||운봉읍보건지소|(운봉읍)|||30301
운산보건지소||126.580891289|36.8105740331|보건소|041-663-4106|충청남도 서산시 운산면 운암로 1016||||||||운산보건지소|(운산면)|||30301
운암보건지소||127.1549249|35.6643803|보건소|063-640-3243|전라북도 임실군 운암면 임운로 1886||||||||운암보건지소|1886|||30301
운정보건지소||126.746641459|37.7288768633|보건소|031-940-5694|경기도 파주시 해솔로 90||||||||운정보건지소|(목동동)|||30301
운주보건지소||127.276180679|36.0937242868|보건소|063-290-3163|전라북도 완주군 운주면 운주로 137||||||||운주보건지소|(운주면)|||30301
울산광역시남구장생포보건지소||129.377616948|35.5030154214|보건소|052-271-0545~7|울산광역시 남구 장생포고래로 215||||||||울산광역시남구장생포보건지소|(장생포동)|||30301
울진군근남면보건지소||129.394513484|36.9627940463|보건소|054-789-5140|경상북도 울진군 근남면 노음4길 6-7||||||||울진군근남면보건지소|(근남면)|||30301
울진군금강송면보건지소||129.247175|36.935585|보건소|054-782-9053|경상북도 울진군 금강송면 불영계곡로 1691||||||||울진군금강송면보건지소|1691|||30301
울진군기성면보건지소||129.4520754|36.7969438|보건소|054-787-9514|경상북도 울진군 기성면 기성로 665||||||||울진군기성면보건지소|665|||30301
울진군매화면보건지소||129.38031055|36.9130452309|보건소|054-782-7109|경상북도 울진군 매화면 매화4길 5||||||||울진군매화면보건지소|(매화면 보건지소)|||30301
울진군북면보건지소||129.3730995|37.1043968|보건소|054-789-5120|경상북도 울진군 북면 부구4길 28||||||||울진군북면보건지소|(북면)|||30301
울진군온정면보건지소||129.346421881|36.7239443928|보건소|054-787-3143|경상북도 울진군 온정면 온정학교길 46||||||||울진군온정면보건지소|(온정보건지소)|||30301
울진군죽변면보건지소||129.422723205|37.0612761239|보건소|054-789-5180|경상북도 울진군 죽변면 죽변2길 29||||||||울진군죽변면보건지소|(죽변면)|||30301
울진군평해읍보건지소||129.440711315|36.7245156755|보건소|054-787-4495|경상북도 울진군 평해읍 평해로 42||||||||울진군평해읍보건지소|(평해보건지소)|||30301
울진군후포면보건지소||129.439599459|36.6803082725|보건소|054-789-5190|경상북도 울진군 후포면 삼율6길 56||||||||울진군후포면보건지소|(후포면)|||30301
웅상보건지소||129.1725855|35.4128953451|보건소|055-365-1008|경상남도 양산시 삼호로 164||||||||웅상보건지소|(삼호동)|||30301
웅천보건지소||126.596868406|36.2345179595|보건소|041-933-2263|충청남도 보령시 웅천읍 충서로 939-4||||||||웅천보건지소|939|||30301
웅촌면보건지소||129.208319665|35.4612666511|보건소|052-225-4320|울산광역시 울주군 웅촌면 새초천길 12||||||||웅촌면보건지소|(웅촌면)|||30301
웅치보건지소||127.020275|34.71591|보건소|061-850-8640|전라남도 보성군 웅치면 일림로 978||||||||웅치보건지소|978|||30301
원곡보건지소||126.790342685|37.3324362545|보건소|031-481-2001|경기도 안산시 단원구 부부로 43||||||||원곡보건지소|(원곡동,안산시외국인주민센터)|||30301
원남보건지소||127.648559206|36.8750677022|보건소|043-872-7020|충청북도 음성군 원남면 원중로 19||||||||원남보건지소|(원남면)|||30301
원덕보건출장소||129.334181589|37.1756922522|보건소|033-573-4000|강원도 삼척시 원덕읍 삼척로 445-53||||||||원덕보건출장소|(원덕보건출장소)|||30301
원북보건지소||126.257180466|36.8242534541|보건소|041-671-5276|충청남도 태안군 원북면 상리길 17-4||||||||원북보건지소|(원북면)|||30301
원삼보건지소||127.3103325|37.165068|보건소|031-334-6937|경기도 용인시 처인구 원삼면 원양로 64||||||||원삼보건지소|64|||30301
월곶면보건지소||126.552129207|37.7169714152|보건소|031-980-5475|경기도 김포시 월곶면 군하로276번길 20||||||||월곶면보건지소|(월곶면)|||30301
월등보건지소||127.380498873|35.0934410488|보건소|061-749-3779|전라남도 순천시 월등면 월등로 571||||||||월등보건지소|(월등면)|||30301
월산건강생활지원센터||||보건소||광주광역시 남구 중앙로 12||||||||월산건강생활지원센터|(구:광주광역시 남구 월산동190-4외1필지)|||30301
월야보건지소||126.623662714|35.1786250237|보건소|061-323-1851|전라남도 함평군 월야면 밀재로 1480||||||||월야보건지소|(월야면)|||30301
월항면보건지소||128.313518491|35.9489554434|보건소|054-932-9185|경상북도 성주군 월항면 안포길 19||||||||월항면보건지소|(월항면)|||30301
위도보건지소||126.2929716|35.6034056|보건소|063-584-6238|전라북도 부안군 위도면 벌금잔등로 42||||||||위도보건지소|42|||30301
유곡보건지소||128.3136293|35.4325143|보건소|055-570-4069|경상남도 의령군 유곡면 청정로 2241||||||||유곡보건지소|2241|||30301
유등보건지소||127.18654305|35.3612632105|보건소|063-650-5572|전라북도 순창군 유등면 유등로 395||||||||유등보건지소|(유등면보건지소)|||30301
유림면보건지소||127.792196994|35.4657546337|보건소|055-960-5362|경상남도 함양군 유림면 천왕봉로 2872-4||||||||유림면보건지소|(유림면보건지소)|||30301
유성구구즉보건지소||127.38353033|36.4406166434|보건소|042-935-0164|대전광역시 유성구 구룡달전로 22||||||||유성구구즉보건지소|(봉산동,구즉보건지소)|||30301
유성구진잠보건지소||127.319654528|36.3014220486|보건소|042-543-4206|대전광역시 유성구 진잠로106번길 79||||||||유성구진잠보건지소|(원내동,진잠주민배움터)|||30301
율곡면보건지소||128.217989372|35.5727620491|보건소|055-930-3775|경상남도 합천군 율곡면 영전3길 26||||||||율곡면보건지소|(율곡면 보건지소)|||30301
율어보건지소||127.187129393|34.8704044004|보건소|061-852-7101|전라남도 보성군 율어면 상율길 39-11||||||||율어보건지소|39|||30301
은남통합보건지소||127.006310018|37.8701780578|보건소|031-820-2750|경기도 양주시 은현면 화합로610번길 161-13||||||||은남통합보건지소|161|||30301
은진보건지소||127.107294582|36.1673208548|보건소|041-730-4393|충청남도 논산시 은진면 매죽헌로37번길 13||||||||은진보건지소|(은진면)|||30301
은척면보건지소||128.071426419|36.5313552326|보건소|054-541-3156|경상북도 상주시 은척면 봉중2길 4-1||||||||은척면보건지소|4|||30301
은하보건지소||126.5883816|36.5283502|보건소|041-642-4356|충청남도 홍성군 은하면 은하로 267||||||||은하보건지소|267|||30301
