##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@갤러리
갤러리아이||126.9867382|37.5730594|갤러리|02-733-3695||서울시 종로구 낙원동 283-13|||||||갤러리아이||||100106
헛||126.9852183|37.5746925|갤러리|02-6401-3613||서울시 종로구 관훈동 84-21|(휴관)||||||헛||||100106
인사동중앙미술관||126.9865991|37.5721310|갤러리|02-736-7445||서울시 종로구 인사동 156|||||||인사동중앙미술관|성보빌딩 2층|||100106
갤러리피엠투||126.9854696|37.5736954|갤러리|02-725-2466||서울시 종로구 관훈동 24|||||||갤러리피엠투|원빌딩 3F|||100106
갤러리아트뱅크||126.98625149999998|37.5745545|갤러리|02-737-0321||서울시 종로구 경운동 66-4|||||||갤러리아트뱅크|아트뱅크하우스|||100106
갤러리갈라||126.9870119|37.5731581|갤러리|02-725-4250||서울시 종로구 낙원동 283-35|(휴관)||||||갤러리갈라||||100106
그라우갤러리||126.9851202|37.5726625|갤러리|02-720-1117||서울시 종로구 관훈동 198-36|(휴관)||||||그라우갤러리|오원빌딩 3F|||100106
서울림갤러리||126.9868957|37.5824873|갤러리|02-744-5679||서울 종로구 계동 2-46|(휴관)||||||서울림갤러리||||100106
갤러리/Art/St.||126.9855621|37.5757217|갤러리|||- , 서울시 종로구 경운동 89-4|||||||갤러리 Art St.|SK-HUB B동 204-1호|||100106
사진쟁이1019||126.9832686|37.5716320|갤러리|02-723-1977||- , 서울시 종로구 공평동 18|(휴관)||||||사진쟁이1019||||100106
갤러리신상||126.98650339999995|37.5722581|갤러리|02-730-6540/1|서울시 종로구 인사동길 17||||||||갤러리신상|상갤러리빌딩 4,5F|||100106
갤러리통큰||126.9842559|37.5746193|갤러리|02-732-3848||서울시 종로구 관훈동 74|||||||갤러리통큰|2층|||100106
갤러리르씨엘||126.9856328|37.5735959|갤러리|02-745-8488||서울시 종로구 관훈동 18|||||||갤러리르씨엘|2층|||100106
갤러리라이트||126.98665570000003|37.5717954|갤러리|02-725-0040||서울 종로구 인사동 147|(휴관)||||||갤러리라이트|미림아트 2F|||100106
갤러리더케이||126.9840269|37.5737263|갤러리|02-764-1389||서울시 종로구 관훈동 192-6|||||||갤러리더케이|지하1층|||100106
본갤러리||126.9858951|37.5733756|갤러리|02-732-2366||서울시 종로구 관훈동 8-3|(휴관)||||||본갤러리||||100106
다보성갤러리||126.9848281|37.5748342|갤러리|02-730-7566||서울시 종로구 경운동 88|||||||다보성갤러리|수운회관2층|||100106
갤러리그림손||126.98616160000006|37.5741753|갤러리|02-733-1045~6|서울시 종로구 인사동10길 22||||||||갤러리그림손||||100106
갤러리이즈||126.98412529999996|37.5747345|갤러리|02-736-6669/737-66|서울시 종로구 인사동길 52-1||||||||갤러리이즈||||100106
아트정글||126.9865034|37.5722581|갤러리|02-737-5024||서울시 종로구 인사동 157|||||||아트정글||||100106
Gallery/KOSA||126.98557519999997|37.5733079|갤러리|02-720-9101|서울시 종로구 인사동길 40||||||코사아트스페이스||Gallery KOSA (구 코사아트스페이스)|B1|||100106
화봉갤러리||126.98524729999997|37.5729745|갤러리|02-737-0057||서울시 종로구 관훈동 197-28|||||||화봉갤러리|백상빌딩 B1|||100106
가가갤러리||126.98557519999997|37.5733079|갤러리|02-725-3546|서울시 종로구 인사동길 25||||||||가가갤러리|3F|||100106
갤러리떼||126.9852841|37.5732649|갤러리|02-730-4168||서울시 종로구 관훈동 197-9|||||||갤러리떼|광능BD 2F|||100106
갤러리엠/GalleryM(인사)||126.98693249999997|37.5730926|갤러리|02-737-0073|서울시 종로구 인사동4길 12||||||||갤러리엠 GalleryM (인사)||||100106
나무갤러리||126.98225150000007|37.5739155|갤러리|02-2011-1995||서울시 종로구 견지동 45|||||||나무갤러리|한국불교역사문화기념관 1층|||100106
갤러리강||126.9865981|37.5738754|갤러리|02-725-1661||서울시 종로구 경운동 47-1|||||||갤러리강|건국빌딩 309-1|||100106
갤러리송움||126.9915260|37.5707631|갤러리|02-734-3420|서울시 종로구 종로 2가 20||||||||갤러리송움|인사동 81|||100106
스페이스이노||126.98441730000002|37.5741576|갤러리|02-730-6763||서울시 종로구 관훈동 185|||||||스페이스이노|인덕빌딩 2층|||100106
제이에이치갤러리/JH/Gallery||126.98562919999995|37.5739437|갤러리|02-730-4854||서울시 종로구 관훈동 29-23|||||||제이에이치갤러리 JH Gallery|인사갤러리빌딩 3F|||100106
갤러리밥||126.9848384|37.5741603|갤러리|02-736-0088||- , 서울시 종로구 관훈동 38|(휴관)||||||갤러리밥||||100106
이즈낫갤러리/Is/Not/Garllery||126.9866671|37.5719541|갤러리|02-725-6751||서울시 종로구 인사동 149|||||||이즈낫갤러리 Is Not Garllery|2,3F|||100106
남경화랑||126.9843167|37.5740594|갤러리|02-733-1411||- , 서울시 종로구 인사동 183|||||||남경화랑||||100106
줌갤러리||126.91365029999997|37.5522119|갤러리|02-323-3829||서울시 마포구 서교동 384-13|||||||줌갤러리||||100106
갤러리스카이연||126.98524729999997|37.5729745|갤러리|02-720-0567||서울시 종로구 관훈동 197-28|||||||갤러리스카이연|백상빌딩 1F|||100106
희수갤러리||126.98557519999997|37.5733079|갤러리|02-737-8869|서울시 종로구 인사동길 11-3||||||||희수갤러리|2-3F|||100106
서울미술관||126.98720860000003|37.5718407|갤러리|02-732-3314||서울시 종로구 인사동 43|(폐관)||||||서울미술관|대일빌딩 B1|||100106
스페이스99/space99||126.98325420000003|37.5726942|갤러리|02-735-5811~2,7||서울시 종로구 견지동 99-1|(휴관)||||||스페이스99 space99||||100106
갤러리비잉/Gallery/Being||126.9834472|37.5723202|갤러리|02-722-6477||서울시 종로구 견지동 111|||||||갤러리비잉 Gallery Being|B1F|||100106
리서울갤러리||126.98658169999999|37.5727418|갤러리|02-720-0319|서울시 종로구 인사동길 22-2||||||||리서울갤러리||||100106
트렁크갤러리81||126.98352520000003|37.5738274|갤러리|02-737-3781|서울시 종로구 인사동 11길 22||||||||트렁크갤러리81||||100106
갤러리시작/Gallery/Si:Jac||126.98557519999997|37.5733079|갤러리|02-735-6266|서울시 종로구 인사동길 14||||||||갤러리시작 Gallery Si:Jac|2F|||100106
갤러리대아||126.98557519999997|37.5733079|갤러리|02-725-2550|서울시 종로구 인사동길 31-8||||||||갤러리대아|1F|||100106
이음아트/인사||126.98513830000001|37.5751667|갤러리|02-736-8118||서울시 종로구 관훈동 84-14|||||||이음아트 인사|3F|||100106
57th갤러리||126.9825836|37.5763863|갤러리|02-733-2657|서울시 종로구 율곡로3길 17||||||||57th갤러리||||100106
갤러리메쉬||126.98564269999997|37.5726166|갤러리|02-730-5321/725-53||서울시 종로구 인사동 188-4|(휴관)||||||갤러리메쉬||||100106
갤러리아페타||126.9834472|37.5723202|갤러리|02-722-6477||서울시 종로구 견지동 111|||||||갤러리아페타|B1F|||100106
아라아트센터||126.98361320000004|37.5734281|갤러리|02-733-1981|서울시 종로구 인사동9길 26||||||||아라아트센터||||100106
통인가게||126.9858266|37.5734966|갤러리|02-733-4867|서울시 종로구 인사동길 32||||||||통인가게||||100106
가나인사아트센터/JMA/스페이스||126.9845894|37.5738194|갤러리|02-736-1020||서울 종로구 관훈동 188|||||||가나인사아트센터 JMA 스페이스||||100106
갤러리베아르떼||126.98909100000003|37.5752069|갤러리|02-739-4333||서울 종로구 익선동 30-6|||||||갤러리베아르떼|운현신화타워 5F 504호|||100106
나무화랑(관훈동)||126.98401260000003|37.574865|갤러리|02-772-7760||서울 종로구 관훈동 105|||||||나무화랑(관훈동)|4F|||100106
에이피갤러리||126.98511570000005|37.5739951|갤러리|02-2269-5061|서울시 종로구 인사동길 40||||||||에이피갤러리|2F|||100106
가나인사아트센터(인사아트센터로/명칭변경)||126.9845894|37.5738194|갤러리|02-736-1020|서울시 종로구 인사동길 41-1||||||||가나인사아트센터(인사아트센터로 명칭변경)||||100106
한국미술센터||126.98733160000006|37.5729617|갤러리|02-6262-8114||서울 종로구 낙원동 272|||||||한국미술센터|프레이저스위츠 호텔 지하|||100106
윤갤러리||126.98544909999998|37.5741232|갤러리|02-738-1144|서울 종로구 인사동10길 7||||||||윤갤러리||||100106
갤러리3||126.98485310000001|37.5723706|갤러리|02-730-5322|서울시 종로구 인사동5길 11||||||||갤러리3|3F|||100106
아트필리아갤러리||126.98638370000003|37.5743205|갤러리|02-733-7898|서울시 종로구 인사동10길 26||||||||아트필리아갤러리|102호|||100106
갤러리바이올렛||126.98557519999997|37.5733079|갤러리|02-722-9655|서울시 종로구 인사동길 54-1||||||||갤러리바이올렛|3F|||100106
일조원갤러리||126.98290350000002|37.5725003|갤러리|02-725-3588|서울시 종로구 우정국로 38||||||||일조원갤러리|B1|||100106
갤러리각||126.99157839999998|37.5748384|갤러리|02-737-9965|서울 종로구 율곡로 10길 34||(폐관)||||||갤러리각|(와룡동 39-1)|||100106
공평아트||126.98557519999997|37.5733079|갤러리|02-3210-0071|서울시 종로구 삼일대로 30길 10-3||||||서울아트센터 공평갤러리||공평아트(구 서울아트센터 공평갤러리)|각연빌딩 3F|||100106
갤러리아리수||126.9840269|37.5737263|갤러리|02-723-1661|서울시 종로구 인사동11길 13||||||||갤러리아리수||||100106
갤러리투앤아이||126.99157839999998|37.5748384|갤러리|02-765-9286|서울 종로구 율곡로10길 85-7||||||||갤러리투앤아이|(권농동 187-25)|||100106
토포하우스||126.98390300000005|37.5738152|갤러리|02-734-7555|서울시 종로구 인사동11길 6||||||||토포하우스||||100106
갤러리인덱스||||갤러리|02-722-6635|서울시 종로구 인사동길 45||||||||갤러리인덱스|3F|||100106
KCDF/갤러리숍||||갤러리|02-733-9041|- , 서울시 종로구 인사동 11길 8||||||||KCDF 갤러리숍||||100106
갤러리건국||126.98659810000004|37.5738754|갤러리|02-737-3923|서울시 종로구 인사동4길 17||||||||갤러리건국|건국2호빌딩|||100106
공아트스페이스||126.98385080000003|37.5754439|갤러리|02-735-9938|서울시 종로구 인사동길 62-5||||||||공아트스페이스|충훈빌딩 5F|||100106
갤러리바움||126.98593499999993|37.5742819|갤러리|02-720-4237|서울시 종로구 인사동 10길 23-8||||||||갤러리바움|2F|||100106
갤러리H||126.98447349999992|37.5736868|갤러리|02-735-3367|서울시 종로구 인사동9길 10||||||||갤러리H||||100106
갤러리밈||126.9860218|37.57279279999999|갤러리|02-733-8877|서울시 종로구 인사동5길 3||||||||갤러리밈||||100106
갤러리한스페이스||126.98691630000008|37.5741989|갤러리|02-733-9945|서울시 종로구 삼일대로 445||||||||갤러리한스페이스||||100106
갤러리미술세계||126.98649479999995|37.5728915|갤러리|02-2278-8388|서울시 종로구 인사동길 24||||||||갤러리미술세계||||100106
올미갤러리||126.98356000000001|37.57079|갤러리|02-733-2002|서울시 종로구 우정국로 51||||||||올미갤러리|2F|||100106
갤러리경북||126.98540980000007|37.5736832|갤러리|02-737-8882|서울시 종로구 인사동길 36||||||||갤러리경북|4F|||100106
인사아트프라자갤러리||126.98557519999997|37.5733079|갤러리|736-6346,7|서울시 종로구 인사동길 34-1||||||인사아트플라자||인사아트프라자갤러리(구 인사아트플라자)|4-5F|||100106
나락실갤러리||126.9912104|37.5742717|갤러리|010-3729-2202|서울시 종로구 돈화문로 66-1||||||||나락실갤러리||||100106
G&J광주/전남갤러리||126.9848505|37.5735144|갤러리|02-2223-2545|서울시 종로구 인사동길 35-4||||||광주시립미술관 갤러리GMA||G&J광주·전남갤러리 (구 광주시립미술관 갤러리GMA)|인사동마루 본관 3F|||100106
올미아트스페이스||126.98269470000002|37.5736238|갤러리|02-733-2002|서울시 종로구 우정국로 51||||||||올미아트스페이스|선일빌딩 2F|||100106
갤러리가나||126.98392650000005|37.5749508|갤러리|02-734-1333|서울시 종로구 인사동길 56||||||가나아트스페이스, 인사아트스페이스로 명칭변경||갤러리가나 (구 가나아트스페이스, 인사아트스페이스로 명칭변경)||||100106
리수갤러리||126.98553040000002|37.574806|갤러리|02-720-0342|서울시 종로구 인사동14길 24-3||||||||리수갤러리||||100106
인사아트스페이스||126.98392650000005|37.5749508|갤러리|02-734-1333|서울시 종로구 인사동길 56||||||갤러리가나||인사아트스페이스 (구 갤러리가나)||||100106
인사1길||||갤러리||||||||||인사1길||||100106
인영갤러리||126.98622950000004|37.5745949|갤러리|02-722-8877|서울시 종로구 인사동10길 23-4||||||||인영갤러리|인영아트센터 2-3F|||100106
갤러리인사아트||||갤러리|02-734-1333|서울시 종로구 인사동길 56||||||인사아트스페이스||갤러리인사아트(구 인사아트스페이스)||||100106
갤러리FM||126.9854861|37.5769014|갤러리||- , 서울 종로구 율곡로 57||||||||갤러리FM|2층|||100106
1231갤러리||126.98513279999997|37.5733231|갤러리|02-723-7170|서울시 종로구 인사동길 35-6||||||||1231갤러리|인사동마루 신관 201호|||100106
인사동마루갤러리||126.9848505|37.5735144|갤러리|02-2223-2533|서울시 종로구 인사동길 35-4||||||||인사동마루갤러리|3F|||100106
돈화문갤러리||||갤러리|02-708-0792|서울 종로구 돈화문로 71||||||||돈화문갤러리||||100106
스페이스오브마인드||||갤러리|010-4350-0521|서울시 종로구 삼일대로 461||||||||스페이스오브마인드|101동 B1 102호|||100106
더갤러리||126.9202150|37.5511476|갤러리|02-3142-5558||서울시 마포구 서교동 367-13|||||||더갤러리|W&H빌딩 B1|||100106
쌈지스페이스||126.9296199|37.5538904|갤러리|02-3142-1695||서울시 마포구 창전동 5-129|(폐관)||||||쌈지스페이스||||100106
숲갤러리||126.9291494|37.5537879|갤러리|02-326-1255||서울시 마포구 창전동 6-42|||||||숲갤러리||||100106
갤러리잔다리||126.92002690000004|37.5527281|갤러리|02-323-4155|서울시 마포구 양화로16길 14-16||||||||갤러리잔다리||||100106
갤러리꽃||126.9287308|37.5539364|갤러리|02-6414-8840||서울시 마포구 서교동 337-36|||||||갤러리꽃|B1|||100106
갤러리크세쥬||126.9191544|37.5486519|갤러리|02-332-4618||서울시 마포구 서교동 401-6|||||||갤러리크세쥬|JP빌딩 3층|||100106
대안공간루프||126.92782729999999|37.5544382|갤러리|02-3141-1377|서울시 마포구 와우산로29나길 20||||||||대안공간루프|1F|||100106
갤러리J1||126.9199153|37.5474452|갤러리|02-3142-4811||서울시 마포구 당인동 12-1|||||||갤러리J1|제일빌딩 4F|||100106
