##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성화재
삼성화재|정발산지점|||삼성화재|031-907-9676|경기 고양시 일산동구 중앙로 1161||||||||삼성화재 정발산지점|10층 정발산지점 (장항동,삼성화재 (주)일산사옥)|||40701
삼성화재|정왕지점|||삼성화재|031-435-3670|경기 시흥시 정왕대로 220||||||||삼성화재 정왕지점|2층 (정왕동,우리빌딩)|||40701
삼성화재|정읍지점|||삼성화재|063-532-2797|전북 정읍시 중앙1길 30||||||||삼성화재 정읍지점|2층 정읍지점 (수성동,행복빌딩)|||40701
삼성화재|제주육성지점|||삼성화재|064-741-7230|제주 제주시 은남길 8||||||||삼성화재 제주육성지점|8층 육성 지점 (연동,삼성화재빌딩)|||40701
삼성화재|제주지점|||삼성화재|064-741-7130|제주 제주시 은남길 8||||||||삼성화재 제주지점|7층 제주지점 (연동,삼성화재빌딩)|||40701
삼성화재|제천지점|||삼성화재|043-644-3114|충북 제천시 장평천로 5||||||||삼성화재 제천지점|2층 삼성화재 제천지점 (강제동,여경빌딩)|||40701
삼성화재|제휴영업부/1지점|||삼성화재|02-3788-7859|서울 중구 수표로 34||||||||삼성화재 제휴영업부/1지점|씨티센터타워 14층 제휴영업부.2지점 (저동2가)|||40701
삼성화재|제휴영업부/2지점|||삼성화재|02-3788-7128|경기 부천시 송내대로 70||||||||삼성화재 제휴영업부/2지점|월드타워빌딩 12층 삼성화재 제휴영업부.2지점 (상동)|||40701
삼성화재|제휴영업부/3지점|||삼성화재|02-3788-7801|대전 서구 한밭대로 755||||||||삼성화재 제휴영업부/3지점|6층 삼성화재 (둔산동,TM대전센터)|||40701
삼성화재|제휴영업부/3지점|||삼성화재|02-3788-7821|서울 중구 수표로 34||||||||삼성화재 제휴영업부/3지점|13층 제휴영업부 3 지점 (저동2가,쌍용빌딩)|||40701
삼성화재|제휴영업부/5지점|||삼성화재|02-3788-7302|서울 중구 수표로 34||||||||삼성화재 제휴영업부/5지점|씨티센터타워 14층 제휴.5지점 (저동2가)|||40701
삼성화재|제휴영업부/6지점|||삼성화재|080-600-2727|서울 중구 수표로 34||||||||삼성화재 제휴영업부/6지점|14층 제휴영업부 (저동2가,씨티센터타워)|||40701
삼성화재|종로지점|||삼성화재|02-319-8071|서울 중구 남대문로9길 40||||||||삼성화재 종로지점|11층 (다동,YG타워)|||40701
삼성화재|중계지점|||삼성화재|02-3392-3681|서울 노원구 노해로 502||||||||삼성화재 중계지점|12층 중계지점 (상계동,KT빌딩)|||40701
삼성화재|중동지점|||삼성화재|032-323-9114|경기 부천시 신흥로 179||||||||삼성화재 중동지점|11층 삼성화재 중동지점 (중동,한화생명빌딩)|||40701
삼성화재|중랑지점|||삼성화재|02-2209-0391|서울 중랑구 망우로 271||||||||삼성화재 중랑지점|5층 중랑우체국빌딩 (상봉동)|||40701
삼성화재|중앙로지점|||삼성화재|053-250-6411|대구 중구 달구벌대로 2095||||||||삼성화재 중앙로지점|18층 (덕산동,삼성생명빌딩)|||40701
삼성화재|중앙지점|||삼성화재|02-317-6801|서울 중구 무교로 21||||||||삼성화재 중앙지점|14층 삼성화재 중앙지점 (무교동)|||40701
삼성화재|증평오창지점|||삼성화재|043-836-0011|충북 증평군 증평읍 송산로1길 17-11||||||||삼성화재 증평오창지점|4층 (송산리,강산빌딩)|||40701
삼성화재|진접지점|||삼성화재|031-572-7114|경기 남양주시 진접읍 해밀예당1로 30||||||||삼성화재 진접지점|5층 (금곡리,센터프라자)|||40701
삼성화재|진주육성지점|||삼성화재|055-749-6320|경남 진주시 진양호로 563||||||||삼성화재 진주육성지점|9층 안성빌딩 (장대동)|||40701
삼성화재|진주중앙지점|||삼성화재|055-743-1927|경남 진주시 진양호로 563||||||||삼성화재 진주중앙지점|7층 안성빌딩 (장대동)|||40701
삼성화재|진주지점|||삼성화재|055-743-1975|경남 진주시 진양호로 563||||||||삼성화재 진주지점|8층 (장대동,안성빌딩)|||40701
삼성화재|진천지점|||삼성화재|043-535-4455|충북 진천군 진천읍 중앙서로 16||||||||삼성화재 진천지점|3층 KT 진천사옥|||40701
삼성화재|창원육성지점|||삼성화재|055-279-1651|경남 창원시 성산구 용지로 106||||||||삼성화재 창원육성지점|6층 창원육성지점 삼성화재 창원지역단 (중앙동,대우증권)|||40701
삼성화재|창원중앙지점|||삼성화재|055-284-7115|경남 창원시 성산구 용지로 106||||||||삼성화재 창원중앙지점|5층 삼성화재 창원중앙지점 (중앙동)|||40701
삼성화재|창원지점|||삼성화재|055-284-7061|경남 창원시 성산구 용지로 106||||||||삼성화재 창원지점|5층 삼성화재 창원지점 (중앙동,대우증권빌딩)|||40701
삼성화재|천안광역지점|||삼성화재|041-622-8091|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안광역지점|8층 천안광역지점 (장재리,삼성화재빌딩)|||40701
삼성화재|천안서부지점|||삼성화재|041-554-8117|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안서부지점|6층 천안서부지점 (장재리,삼성화재)|||40701
삼성화재|천안아산육성지점|||삼성화재|041-622-7913|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안아산육성지점|6층 천안아산프론티어 육성지점 (장재리,삼성화재빌딩)|||40701
삼성화재|천안아산프론티어|||삼성화재|041-549-7057|충남 아산시 아산로 79||||||||삼성화재 천안아산프론티어|6층 삼성화재 천안아산프론티어 (실옥동,유신빌딩)|||40701
삼성화재|천안육성지점|||삼성화재|041-559-3730|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안육성지점|9층 천안육성2지점 (장재리)|||40701
삼성화재|천안중앙지점|||삼성화재|041-622-7615|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안중앙지점|8층 천안중앙지점 (장재리,삼성화재빌딩)|||40701
삼성화재|천안지점|||삼성화재|041-556-5114|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 천안지점|7층 천안지점 (장재리,삼성화재)|||40701
삼성화재|철원지점|||삼성화재|033-455-1147|강원 철원군 동송읍 금학로 247||||||||삼성화재 철원지점|2층 삼성화재 철원지점 (이평리)|||40701
삼성화재|청구지점|||삼성화재|053-607-7271|대구 수성구 동대구로 401||||||||삼성화재 청구지점|10층 (범어동,삼성화재빌딩)|||40701
삼성화재|청라지점|||삼성화재|032-561-4914|인천 서구 중봉대로612번길 10-8||||||||삼성화재 청라지점|7층 (연희동,반안프라자)|||40701
삼성화재|청량지점|||삼성화재|02-940-6440|서울 동대문구 왕산로 168||||||||삼성화재 청량지점|14층 청량지점 (용두동,삼성화재청량리사옥)|||40701
삼성화재|청운지점|||삼성화재|02-751-1050|서울 중구 남대문로9길 40||||||||삼성화재 청운지점|10층 세종로지점 (다동,센터플레이스)|||40701
삼성화재|청주세종육성지점|||삼성화재|043-238-9607|충북 청주시 흥덕구 강서로 118||||||||삼성화재 청주세종육성지점|4층 청주세종육성지점 (강서동,장한빌딩)|||40701
삼성화재|청주세종지역단|||삼성화재|044-868-3146|세종 한누리대로 273||||||||삼성화재 청주세종지역단|8층 청주세종지역단 (나성동,새롬시티타워)|||40701
삼성화재|청주육성지점|||삼성화재|043-279-2850|충북 청주시 흥덕구 사직대로 14||||||||삼성화재 청주육성지점|6층 금관빌딩 (복대동)|||40701
삼성화재|청주중앙지점|||삼성화재|043-292-7114|충북 청주시 흥덕구 사직대로 14||||||||삼성화재 청주중앙지점|5층 (복대동,금관빌딩)|||40701
삼성화재|청주지점|||삼성화재|043-288-5110|충북 청주시 서원구 청남로 2018||||||||삼성화재 청주지점|4층 삼성화재 청주지점 (분평동,무진빌딩)|||40701
삼성화재|초동HRC지점|||삼성화재|02-369-9700|서울 중구 수표로 34||||||||삼성화재 초동HRC지점|16층 초동HRC (저동2가,씨티센터타워)|||40701
삼성화재|초량지점|||삼성화재|051-461-8540|부산 동구 중앙대로 184||||||||삼성화재 초량지점|9층 초량지점 (초량동,삼성화재부산초량사옥)|||40701
삼성화재|총신대지점|||삼성화재|02-3486-4671|서울 서초구 방배천로 91||||||||삼성화재 총신대지점|16층 구산빌딩 총신대 지점 (방배동,구산타워)|||40701
삼성화재|춘천광역지점|||삼성화재|033-253-7140|강원 춘천시 춘천로17번길 37||||||||삼성화재 춘천광역지점|8층 춘천광역지점 (온의동,옥산가빌딩)|||40701
삼성화재|춘천육성지점|||삼성화재|033-252-6875|강원 춘천시 춘천로17번길 37||||||||삼성화재 춘천육성지점|6층 춘천육성지점 (온의동,옥산가빌딩)|||40701
삼성화재|춘천지점|||삼성화재|033-263-9300|강원 춘천시 춘천로17번길 37||||||||삼성화재 춘천지점|5층 삼성화재 (온의동,옥산가빌딩)|||40701
삼성화재|충남육성지점|||삼성화재|041-668-7662|충남 서산시 읍내3로 28||||||||삼성화재 충남육성지점|3층 서림빌딩 (읍내동)|||40701
삼성화재|충남중앙육성지점|||삼성화재|041-850-2580|충남 논산시 중앙로 395||||||||삼성화재 충남중앙육성지점|2층 삼성화재 충남중앙육성지점 (취암동,해송빌딩)|||40701
삼성화재|충무로HRC지점|||삼성화재|02-369-9733|서울 중구 수표로 34||||||||삼성화재 충무로HRC지점|13층 충무로HRC (저동2가,씨티센터타워)|||40701
삼성화재|충장지점|||삼성화재|062-601-1540|광주 서구 운천로 273||||||||삼성화재 충장지점|11층 충장지점 (치평동,한국주택금융공사)|||40701
삼성화재|충주육성지점|||삼성화재|043-857-8310|충북 충주시 국원대로 113||||||||삼성화재 충주육성지점|2층 삼성화재 충주육성지점 (교현동,BYC빌딩)|||40701
삼성화재|충주지점|||삼성화재|043-842-2419|충북 충주시 국원대로 113||||||||삼성화재 충주지점|3층 BYC빌딩 (교현동)|||40701
삼성화재|충청BRANCH|||삼성화재|042-489-9410|대전 서구 한밭대로 755||||||||삼성화재 충청BRANCH|6층 삼성화재 SRA Branch (둔산동)|||40701
삼성화재|충청GA/1지점|||삼성화재|043-277-9975|충북 청주시 흥덕구 사직대로 14||||||||삼성화재 충청GA/1지점|2층 (복대동,금관빌딩)|||40701
삼성화재|충청GA/2지점|||삼성화재|041-622-8983|대전 서구 한밭대로 797||||||||삼성화재 충청GA/2지점|6층 (둔산동,캐피탈타워)|||40701
삼성화재|충청GA/3지점|||삼성화재|042-603-1326|대전 서구 한밭대로 797||||||||삼성화재 충청GA/3지점|6층 (둔산동,캐피탈타워)|||40701
삼성화재|충청GA/4지점|||삼성화재|042-603-1330|대전 서구 한밭대로 797||||||||삼성화재 충청GA/4지점|6층 (둔산동,캐피탈타워)|||40701
삼성화재|충청GA/5지점|||삼성화재|042-603-1315|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 충청GA/5지점|6층 충청GA5지점 (장재리)|||40701
삼성화재|충청GA/6지점|||삼성화재|042-603-1042|대전 서구 한밭대로 797||||||||삼성화재 충청GA/6지점|6층 (둔산동,CAPITALTOWER)|||40701
삼성화재|충청GA/7지점|||삼성화재|041-622-8982|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 충청GA/7지점|6층 충청GA.7지점 (장재리)|||40701
삼성화재|충청GA/8지점|||삼성화재|041-622-8981|충남 아산시 배방읍 고속철대로 151||||||||삼성화재 충청GA/8지점|6층 (장재리)|||40701
삼성화재|충청GA영업부|||삼성화재|042-603-1322|대전 서구 한밭대로 797||||||||삼성화재 충청GA영업부|6층 충청GA영업부 (둔산동)|||40701
삼성화재|충청교차지점|||삼성화재|042-611-8721|대전 서구 한밭대로 755||||||||삼성화재 충청교차지점|7층 (둔산동,舊삼성생명빌딩둔산사옥)|||40701
삼성화재|충청법인지점|||삼성화재|042-489-6181|대전 서구 한밭대로 797||||||||삼성화재 충청법인지점|9층 삼성화재 충청법인지점 (둔산동,캐피탈타워)|||40701
삼성화재|치평지점|||삼성화재|062-612-5160|광주 서구 시청로 30||||||||삼성화재 치평지점|16층 치평지점 (치평동,삼성화재 (주)상무사옥)|||40701
삼성화재|칠곡지점|||삼성화재|053-324-1041|대구 북구 학정로 422||||||||삼성화재 칠곡지점|10층 삼성화재 칠곡지점 (구암동,태을빌딩)|||40701
삼성화재|탐라지점|||삼성화재|064-741-7160|제주 제주시 은남길 8||||||||삼성화재 탐라지점|7층 탐라지점 (연동,삼성화재빌딩)|||40701
삼성화재|태릉지점|||삼성화재|02-3296-1114|서울 노원구 노해로 502||||||||삼성화재 태릉지점|10층 삼성화재 태릉지점 (상계동,KT빌딩)|||40701
삼성화재|태백지점|||삼성화재|033-552-1795|강원 태백시 황지로 89||||||||삼성화재 태백지점|3층 제우빌딩 (황지동)|||40701
삼성화재|태화지점|||삼성화재|052-281-7590|울산 중구 번영로 470||||||||삼성화재 태화지점|4층 삼성화재 태화지점 (반구동)|||40701
삼성화재|테헤란CS지점|||삼성화재|02-2187-2651|서울 강남구 테헤란로 114||||||||삼성화재 테헤란CS지점|16층 테헤란CS지점 (역삼동,역삼빌딩)|||40701
삼성화재|테헤란지점|||삼성화재|02-3468-9161|서울 강남구 테헤란로 114||||||||삼성화재 테헤란지점|18층 역삼빌딩 (역삼동)|||40701
삼성화재|토평지점|||삼성화재|031-571-3554|경기 구리시 경춘로 253||||||||삼성화재 토평지점|9층 다우스퀘어빌딩 (인창동)|||40701
삼성화재|통영중앙지점|||삼성화재|055-644-6659|경남 통영시 중앙로 297||||||||삼성화재 통영중앙지점|7층 삼성온누리빌딩 삼성화재통영중앙지점 (북신동)|||40701
삼성화재|통영지점|||삼성화재|055-642-3760|경남 통영시 중앙로 297||||||||삼성화재 통영지점|7층 삼성생명빌딩 (북신동)|||40701
삼성화재|퇴계로HRC지점|||삼성화재|02-369-9703|서울 중구 수표로 34||||||||삼성화재 퇴계로HRC지점|13층 퇴계로HRC (저동2가,씨티센터타워)|||40701
삼성화재|퇴계지점|||삼성화재|033-253-4677|강원 춘천시 춘천로17번길 37||||||||삼성화재 퇴계지점|7층 퇴계지점 (온의동,옥산가빌딩)|||40701
