##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BBQ
BBQ|창원용호점|128.684625|35.237567|BBQ|055-286-9285|경상남도 창원시 의창구 창이대로478번길 16-21||||||||BBQ 창원용호점|(용호동)|||80609
BBQ|마산월영점|128.55919|35.17258|BBQ|055-243-8603|경상남도 창원시 마산합포구 월영마을로 29||||||||BBQ 마산월영점|동아2차아파트 202|||80609
BBQ|창원상남스타점|128.679861|35.222324|BBQ|0552849200|경상남도 창원시 성산구 중앙대로 90||||||||BBQ 창원상남스타점|(상남동,디아트리에) 1층 105호|||80609
BBQ|사천시청점|128.0628|35.002359|BBQ|055-835-9953|경상남도 사천시 용현면 용현2길 50||||||||BBQ 사천시청점|(시티빌딩)|||80609
BBQ|창원대방점(6)(명변)|128.706237|35.214844|BBQ|055-262-3207|경상남도 창원시 성산구 대암로 80||||||||BBQ 창원대방점(6)(명변)|(대방동,성원3차아파트상가) 성원3차상가 1층 131호|||80609
BBQ|창원남양점|128.703074|35.208553|BBQ|055-266-3511|경상남도 창원시 성산구 가양로 90||||||||BBQ 창원남양점|1층 (남양동)|||80609
BBQ|양산북정점|129.047897|35.361462|BBQ|055-364-0092|경상남도 양산시 북정중앙로 32||||||||BBQ 양산북정점|(북정동,GNB영어학원) 1층|||80609
BBQ|김해삼계점|128.869899|35.262471|BBQ|055-339-9277|경상남도 김해시 해반천로168번길 26-18||||||||BBQ 김해삼계점|(삼계동)|||80609
BBQ|양산범어신도시점|129.010142|35.328649|BBQ|055-381-9282|경상남도 양산시 물금읍 화합4길 11-6||||||||BBQ 양산범어신도시점|1층|||80609
BBQ|증산신도시점|129.004389|35.315294|BBQ|055-383-9977|경상남도 양산시 물금읍 새실로 159||||||||BBQ 증산신도시점|D동 109호 (나래메트로시티)|||80609
BBQ|양산서창점|129.177544|35.41633|BBQ|055-362-9244|경상남도 양산시 연호9길 18-2||||||||BBQ 양산서창점|(삼호동)|||80609
BBQ|창원이동점(express)(2)|128.699207|35.15477|BBQ|055-552-9286|경상남도 창원시 진해구 해원로 34||||||||BBQ 창원이동점(express)(2)|102호 (이동,예일빌딩)|||80609
BBQ|진해자은점|128.708328|35.153463|BBQ|055-542-6782|경상남도 창원시 진해구 냉천로 106||||||||BBQ 진해자은점|(자은동,성원아파트) 상가동 105호|||80609
BBQ|삼천포점|128.085411|34.93871|BBQ|055-835-3592|경상남도 사천시 벌리9길 7||||||||BBQ 삼천포점|(벌리동)|||80609
BBQ|김해아이스퀘어점|128.883237|35.225714|BBQ|055-325-5579|경상남도 김해시 김해대로 2342||||||||BBQ 김해아이스퀘어점|(부원동) A116호 (부원역푸르지오아이스퀘어몰)|||80609
BBQ|김해워터파크점2호점|128.828571|35.178895|BBQ|023-400-7690|경상남도 김해시 장유로 555||||||||BBQ 김해워터파크점2호점|(신문동) 185-5|||80609
BBQ|김해워터파크점|128.828681|35.178894|BBQ|0000000000|경상남도 김해시 장유로 555||||||||BBQ 김해워터파크점|(신문동) 101동|||80609
BBQ|김해율하점|128.814306|35.170843|BBQ|055-324-8254|경상남도 김해시 율하2로 115번길 13||||||||BBQ 김해율하점|1층 110호 (율하동)|||80609
BBQ|남해읍점|127.892104|34.837809|BBQ|055-864-9289|경상남도 남해군 남해읍 망운로 17||||||||BBQ 남해읍점||||80609
BBQ|남해창선점(올리브카페)(명변)|128.013375|34.856777|BBQ|055-867-8292|경상남도 남해군 창선면 창선로 83-1||||||||BBQ 남해창선점(올리브카페)(명변)|1층|||80609
BBQ|통영안정점|128.408293|34.946551|BBQ|055-643-9252|경상남도 통영시 광도면 안정1길 55||||||||BBQ 통영안정점|(통영현대성우오스타2단지) 101호 2단지 상가 (현대성우오스타)|||80609
BBQ|진해용원점|128.813389|35.100917|BBQ|055-552-9282|경상남도 창원시 진해구 용원서로 38||||||||BBQ 진해용원점|용원동,송해빌딩105호106호|||80609
BBQ|아쿠아리우스리조트점|128.525908|34.917421|BBQ|055-682-6050|경상남도 거제시 사등면 거제대로 5697-6||||||||BBQ 아쿠아리우스리조트점|(유원빌리지1)|||80609
BBQ|통영죽림점|128.417846|34.874571|BBQ|055-649-8295|경상남도 통영시 광도면 신죽1길 90||||||||BBQ 통영죽림점|(죽림프라자) 105호|||80609
BBQ|통영북신점|128.423665|34.855395|BBQ|055-648-9592|경상남도 통영시 장골로 25||||||||BBQ 통영북신점|(북신동) 지하2층 206호 (북신동)|||80609
BBQ|통영도천점|128.416312|34.839536|BBQ|055-648-2889|경상남도 통영시 도천상가안길 73||||||||BBQ 통영도천점|(도천동,신한토탈아파트) 114호|||80609
BBQ|통영미수봉평점|128.415484|34.831417|BBQ|055-646-0090|경상남도 통영시 해평1길 6-2||||||||BBQ 통영미수봉평점|(봉평동)|||80609
BBQ|거제삼성점|128.607799|34.887164|BBQ|055-637-9277|경상남도 거제시 장평4로 57||||||||BBQ 거제삼성점|(장평동,그린피아) 101호|||80609
BBQ|거제중곡점|128.627462|34.89341|BBQ|055-636-3335|경상남도 거제시 중곡로1길 28-4||||||||BBQ 거제중곡점|(고현동) 1층 (고현동)|||80609
BBQ|통영금호리조트(특화)|128.438618|34.827278|BBQ|055-640-8115|경상남도 통영시 큰발개1길 33||||||||BBQ 통영금호리조트(특화)|(도남동,금호충무마리나콘도)|||80609
BBQ|스탠포드통영점(특화)|128.440126|34.825055|BBQ|055-725-0070|경상남도 통영시 도남로 347||||||||BBQ 스탠포드통영점(특화)|(도남동)|||80609
BBQ|거제수월수양점|128.642848|34.890887|BBQ|055-632-0199|경상남도 거제시 수양로 432||||||||BBQ 거제수월수양점|(수월동)|||80609
BBQ|거제옥포점|128.695819|34.89704|BBQ|055-688-9282|경상남도 거제시 성산로1길 2||||||||BBQ 거제옥포점|(옥포동) 1층|||80609
BBQ|거제아주점|128.688852|34.865961|BBQ|055-681-6692|경상남도 거제시 아주1로1길 42-1||||||||BBQ 거제아주점|(아주동) 1층|||80609
BBQ|거제장승포점|128.722351|34.870733|BBQ|055-681-0233|경상남도 거제시 두모길 5||||||||BBQ 거제장승포점|1층 (두모동)|||80609
BBQ|대명리조트거제점|128.702529|34.843472|BBQ|055-733-7324|경상남도 거제시 일운면 거제대로 2660||||||||BBQ 대명리조트거제점||||80609
BBQ|상주2점|128.163238|36.419014|BBQ|054-536-9255|경상북도 상주시 삼백로 177||||||||BBQ 상주2점|(복룡동)|||80609
BBQ|김천응명점(올리브카페)|128.117536|36.152201|BBQ|054-435-5997|경상북도 김천시 시청로 273||||||||BBQ 김천응명점(올리브카페)|(응명동)|||80609
BBQ|안동태화점|128.703743|36.567703|BBQ|054-852-7999|경상북도 안동시 경동로 404-35||||||||BBQ 안동태화점|1층 (태화동)|||80609
BBQ|김천신음점|128.116841|36.133725|BBQ|054-430-9288|경상북도 김천시 신양4길 63||||||||BBQ 김천신음점|(신음동)|||80609
BBQ|김천부곡점|128.105563|36.12502|BBQ|054-435-5242|경상북도 김천시 김천로 13||||||||BBQ 김천부곡점|(부곡동)|||80609
BBQ|안동용상점|128.754168|36.557886|BBQ|054-821-9994|경상북도 안동시 중들4길 11-7||||||||BBQ 안동용상점|(용상동) 1층|||80609
BBQ|김천혁신율곡점|128.179197|36.115243|BBQ|0544369282|경상북도 김천시 혁신1로 75||||||||BBQ 김천혁신율곡점|(율곡동,파크드림씨티써밋)|||80609
BBQ|김천혁신점|128.192519|36.121369|BBQ|054-435-9289|경상북도 김천시 용전3로 15||||||||BBQ 김천혁신점|(율곡동)|||80609
BBQ|구미봉곡점|128.309848|36.154018|BBQ|054-444-9291|경상북도 구미시 봉곡북로 56||||||||BBQ 구미봉곡점|나동 1층 (봉곡동)|||80609
BBQ|문성고아점|128.348246|36.161501|BBQ|054-444-4456|경상북도 구미시 고아읍 들성로 255||||||||BBQ 문성고아점||||80609
BBQ|도량행복점|128.317635|36.13937|BBQ|054-457-9282|경상북도 구미시 도봉로 78||||||||BBQ 도량행복점|102|||80609
BBQ|구미송정점|128.350608|36.118016|BBQ|054-455-2204|경상북도 구미시 송정대로 108||||||||BBQ 구미송정점|(송정동) 상가동 b104호|||80609
BBQ|구미산동점|128.432294|36.161434|BBQ|054-475-9285|경상북도 구미시 산동면 신당4로 17||||||||BBQ 구미산동점|상가2동 1층 101호 (우미린센트럴파크)|||80609
BBQ|구미옥계2점|128.416984|36.139605|BBQ|054-472-1002|경상북도 구미시 산호대로25길 26-19||||||||BBQ 구미옥계2점|(옥계동)|||80609
BBQ|군위행복점|128.56819|36.239501|BBQ|054-383-9492|경상북도 군위군 군위읍 중앙길 126||||||||BBQ 군위행복점||||80609
BBQ|구미공단점|128.384966|36.104301|BBQ|054-463-9282|경상북도 구미시 산호대로 233||||||||BBQ 구미공단점|(공단동,구미BOX IN) 1층 116호|||80609
BBQ|구미구평점(올리브카페)|128.431407|36.092975|BBQ|054-476-9222|경상북도 구미시 인동34길 20||||||||BBQ 구미구평점(올리브카페)|1층 (진평동)|||80609
BBQ|구미석적점|128.412639|36.076061|BBQ|054-977-5999|경상북도 칠곡군 석적읍 동중리1길 11||||||||BBQ 구미석적점||||80609
BBQ|왜관점|128.394727|35.984431|BBQ|054-973-6665|경상북도 칠곡군 왜관읍 구상길 197||||||||BBQ 왜관점||||80609
BBQ|성주점|128.288095|35.919399|BBQ|054-933-1544|경상북도 성주군 성주읍 성주읍2길 13-9||||||||BBQ 성주점||||80609
BBQ|울진온정점|129.343737|36.722163|BBQ|054-787-6301|경상북도 울진군 온정면 백암온천로 1275||||||||BBQ 울진온정점||||80609
BBQ|울진평해점|129.444251|36.727734|BBQ|054-787-2323|경상북도 울진군 평해읍 월송정로 143||||||||BBQ 울진평해점||||80609
BBQ|경산하양점|128.822037|35.913428|BBQ|053-854-1060|경상북도 경산시 하양읍 대경로 655||||||||BBQ 경산하양점|1층|||80609
BBQ|경산옥산점|128.728819|35.833129|BBQ|053-816-8558|경상북도 경산시 성암로21길 41||||||||BBQ 경산옥산점|(옥산동)|||80609
BBQ|영천창신점|128.953323|35.985712|BBQ|054-338-8811|경상북도 영천시 언하공단로 95||||||||BBQ 영천창신점|(망정동)|||80609
BBQ|영천망정점|128.948042|35.974371|BBQ|054-333-3198|경상북도 영천시 호국로 74||||||||BBQ 영천망정점|(야사동)|||80609
BBQ|신대부적행운점|128.757433|35.839107|BBQ|053-813-9282|경상북도 경산시 대학로 332||||||||BBQ 신대부적행운점|(조영동) 1층 101호|||80609
BBQ|경산진량점|128.819297|35.873392|BBQ|053-851-1477|경상북도 경산시 진량읍 공단1로 2||||||||BBQ 경산진량점||||80609
BBQ|옥곡백천점|128.730988|35.815026|BBQ|053-811-8295|경상북도 경산시 경산로15길 1-14||||||||BBQ 옥곡백천점|(옥곡동)|||80609
BBQ|삼사해상공원점|129.381711|36.344952|BBQ|054-733-3401|경상북도 영덕군 강구면 동해대로 4332||||||||BBQ 삼사해상공원점||||80609
BBQ|월포해수욕장점|129.370833|36.203427|BBQ|123455678|경상북도 포항시 북구 청하면 월포로 170||||||||BBQ 월포해수욕장점||||80609
BBQ|경주안강점|129.195572|36.001961|BBQ|054-761-0669|경상북도 경주시 안강읍 구부랑4길 11||||||||BBQ 경주안강점||||80609
BBQ|포항흥해점|129.332458|36.078718|BBQ|054-261-6789|경상북도 포항시 북구 흥해읍 도음로 901||||||||BBQ 포항흥해점||||80609
BBQ|포항법원점|129.387641|36.090401|BBQ|054-252-9283|경상북도 포항시 북구 법원로 175||||||||BBQ 포항법원점|(양덕동) 1층 104호|||80609
BBQ|포항우현점|129.362478|36.049748|BBQ|054-246-7007|경상북도 포항시 북구 중앙로 422||||||||BBQ 포항우현점|(우현동) 1층|||80609
BBQ|포항용흥점|129.352679|36.040089|BBQ|054-241-2555|경상북도 포항시 북구 새마을로 68||||||||BBQ 포항용흥점|(용흥동) 101호|||80609
BBQ|포항두호점|129.375048|36.059085|BBQ|054-254-8292|경상북도 포항시 북구 학전로 71||||||||BBQ 포항두호점|(두호동) 1층|||80609
BBQ|포항양학점|129.351521|36.024935|BBQ|054-284-1166|경상북도 포항시 북구 양학로 8||||||||BBQ 포항양학점|(학잠동) 1층|||80609
BBQ|포항효곡점|129.342496|36.006957|BBQ|054-286-0448|경상북도 포항시 남구 효성로93번길 22-14||||||||BBQ 포항효곡점|(효자동) 1층|||80609
BBQ|포항중앙점|129.36999|36.028582|BBQ|0542827892|경상북도 포항시 남구 축항로 14||||||||BBQ 포항중앙점|(해도동) 1층|||80609
BBQ|포항죽대점|129.36297|36.021038|BBQ|054-272-3392|경상북도 포항시 남구 상공로 155||||||||BBQ 포항죽대점|(대도동) 1층|||80609
BBQ|포항남부점|129.357529|36.014295|BBQ|054-277-1102|경상북도 포항시 남구 상대로 99||||||||BBQ 포항남부점|(상도동)|||80609
BBQ|경주충효이안점|129.17133|35.846146|BBQ|054-771-2500|경상북도 경주시 충효천길 263-10||||||||BBQ 경주충효이안점|(충효동) 1층|||80609
BBQ|경주금장점|129.206566|35.872511|BBQ|054-744-9982|경상북도 경주시 현곡면 안현로 68-7||||||||BBQ 경주금장점|(새한센시빌아파트) 상가동 109호|||80609
BBQ|경주황성2호점|129.209547|35.865333|BBQ|0547729282|경상북도 경주시 용담로116번길 (황성동) ||||||||BBQ 경주황성2호점||||80609
BBQ|경주충효점|129.186184|35.843053|BBQ|054-776-9959|경상북도 경주시 충효4길 9-1||||||||BBQ 경주충효점|(충효동)|||80609
BBQ|경주용강점|129.231717|35.876293|BBQ|054-775-1010|경상북도 경주시 다불로 49||||||||BBQ 경주용강점|(용강동,삼환나우빌),5 (용강동,삼환나우빌상가)|||80609
BBQ|경주성건점|129.206656|35.852159|BBQ|054-776-9293|경상북도 경주시 금성로 385||||||||BBQ 경주성건점|(성건동)|||80609
BBQ|켄싱턴리조트/경주점|129.268422|35.860697|BBQ|054-748-8400|경상북도 경주시 보문로 182-29||||||||BBQ 켄싱턴리조트/경주점|(북군동)|||80609
BBQ|한화리조트(주)경주지점|129.269908|35.859428|BBQ|054-775-8877|경상북도 경주시 보문로 182-27||||||||BBQ 한화리조트(주)경주지점|(북군동,경주한화리조트)|||80609
BBQ|포항원리행운점|129.400016|35.971061|BBQ|054-292-9279|경상북도 포항시 남구 오천읍 남원로 86-15||||||||BBQ 포항원리행운점|(포항원동3차부영사랑으로아파트상가) 2동 1층 101호|||80609
BBQ|경주대명리조트점|129.281619|35.846911|BBQ|054-778-8376|경상북도 경주시 보문로 402-12||||||||BBQ 경주대명리조트점|(신평동)|||80609
BBQ|경주나아점|129.471803|35.701088|BBQ|054-771-8088|경상북도 경주시 양남면 나아5길 10-5||||||||BBQ 경주나아점||||80609
BBQ|울릉점|130.909411|37.492374|BBQ|054-791-6569|경상북도 울릉군 울릉읍 울릉순환로 218||||||||BBQ 울릉점||||80609
BBQ|광주첨단금호점|126.831951|35.219882|BBQ|062-971-8451||광주 광산구 월계동 756-6|||||||BBQ 광주첨단금호점|라인5차아파트 상가-101|||80609
BBQ|광주첨단점(치킨앤비어)|126.852035|35.214107|BBQ|062-973-0000|광주광역시 광산구 첨단강변로 87번길 5||||||||BBQ 광주첨단점(치킨앤비어)|야스텍타워 206,207호|||80609
BBQ|광주용두점|126.88144|35.209893|BBQ|062-574-2030||광주 북구 양산동 910|||||||BBQ 광주용두점||||80609
BBQ|광주첨단월계점|126.836866|35.212619|BBQ|062-973-9291||광주 광산구 월계동 813-9|||||||BBQ 광주첨단월계점||||80609
BBQ|첨단신용점|126.863584|35.207338|BBQ|062-574-4422|광주광역시 북구 첨단연신로107번길 5||||||||BBQ 첨단신용점|(신용동)|||80609
BBQ|광주일곡점|126.899685|35.204787|BBQ|062-432-9288|광주광역시 북구 송해로 72||||||||BBQ 광주일곡점|1층 (일곡동)|||80609
BBQ|광주첨단2지구점|126.858115|35.206566|BBQ|062-972-1009|광주광역시 북구 첨단연신로 250||||||||BBQ 광주첨단2지구점|(신용동,첨단휴먼시아) 신용동,휴먼시아상가동2층203호|||80609
BBQ|삼각오치점|126.898793|35.196811|BBQ|062-574-3543|광주광역시 북구 설죽로 419||||||||BBQ 삼각오치점|114동 지하1층 B102호 (삼각동,일곡엘리체프라임)|||80609
BBQ|광주신창행운점|126.836945|35.197017|BBQ|062-955-0669|광주광역시 광산구 왕버들로251번길 14||||||||BBQ 광주신창행운점|(신창동) 1층|||80609
BBQ|광주수완장덕점|126.815142|35.195932|BBQ|062-952-0088|광주광역시 광산구 풍영로 277||||||||BBQ 광주수완장덕점|(장덕동) 1층|||80609
BBQ|광주매곡점|126.890852|35.187229|BBQ|062-572-9283|광주광역시 북구 서하로 96||||||||BBQ 광주매곡점|(매곡동) 1층|||80609
BBQ|광주수완점|126.824997|35.19098|BBQ|062-954-9287|광주광역시 광산구 장신로 135||||||||BBQ 광주수완점|(수완동) 1층 109호|||80609
BBQ|광주운암점|126.872754|35.180355|BBQ|062-524-8292||광주 북구 운암동 959-2|||||||BBQ 광주운암점|1층|||80609
BBQ|광주용봉비엔날레점|126.89035|35.178913|BBQ|062-522-9285||광주 북구 용봉동 1091-4|||||||BBQ 광주용봉비엔날레점|엠타워 103호|||80609
BBQ|광주수완신가점|126.817739|35.183365|BBQ|062-955-9282|광주광역시 광산구 수등로76번길 15||||||||BBQ 광주수완신가점|(신가동,스타빌) 1층|||80609
BBQ|전남대후문점|126.914073|35.176595|BBQ|062-262-9282|광주광역시 북구 우치로100번길 27||||||||BBQ 전남대후문점|1층 (용봉동)|||80609
BBQ|두암사랑점|126.933055|35.171508|BBQ|062-251-9280|광주광역시 북구 삼정로 143||||||||BBQ 두암사랑점|(두암동,송산아파트) 102|||80609
BBQ|전남대정문점|126.905139|35.172278|BBQ|062-525-0731|광주광역시 북구 자미로66번길 8||||||||BBQ 전남대정문점|(신안동) 1층|||80609
BBQ|광주하남점|126.799333|35.177776|BBQ|062-953-9283|광주광역시 광산구 하남대로54번안길 3||||||||BBQ 광주하남점|(하남동)|||80609
BBQ|광주운남점|126.814395|35.173264|BBQ|062-959-9282|광주 광산구 운남동 목련로 153번길 31||||||||BBQ 광주운남점|1층|||80609
BBQ|화정타운점|126.879035|35.157834|BBQ|062-352-1415|광주광역시 서구 내방로353번길 5||||||||BBQ 화정타운점|1층 104호 (화정동)|||80609
BBQ|광주쌍촌점|126.867022|35.157398|BBQ|062-374-9592|광주광역시 서구 내방로240번길 5||||||||BBQ 광주쌍촌점|(쌍촌동) 1층|||80609
BBQ|광주치평본점|126.853422|35.152042|BBQ|062-384-9282|광주광역시 서구 상무자유로 173||||||||BBQ 광주치평본점|치평동,1,2층|||80609
