##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@미니스톱
미니스톱|하남덕풍점|||미니스톱|1577-9621|경기 하남시 신장로 168||||||||미니스톱 하남덕풍점||||90706
미니스톱|아주대2점|||미니스톱|031-214-7089|경기 수원시 영통구 중부대로 259||||||||미니스톱 아주대2점||||90706
미니스톱|범계백두점|||미니스톱|031-387-8042|경기 안양시 동안구 평촌대로217번길 27||||||||미니스톱 범계백두점||||90706
미니스톱|월곶센타점|||미니스톱|031-318-6790|경기 시흥시 월곶중앙로 71||||||||미니스톱 월곶센타점||||90706
미니스톱|안산수암점|||미니스톱|031-485-2552|경기 안산시 상록구 수인로 2010||||||||미니스톱 안산수암점||||90706
미니스톱|구리번영점|||미니스톱|031-551-8245|경기 구리시 체육관로80번길 19||||||||미니스톱 구리번영점||||90706
미니스톱|메가밸리점|||미니스톱|1577-9621|경기 안양시 동안구 학의로 268||||||||미니스톱 메가밸리점|메가밸리 S103호|||90706
미니스톱|수원로데오점|||미니스톱|031-258-1232|경기 수원시 팔달구 향교로 8||||||||미니스톱 수원로데오점||||90706
미니스톱|수원예술점|||미니스톱|1577-9621|경기 수원시 팔달구 효원로308번길 58-9||||||||미니스톱 수원예술점||||90706
미니스톱|인덕시너스점|||미니스톱|1577-9621|경기 안양시 동안구 흥안대로 519||||||||미니스톱 인덕시너스점|(관양동) 아이퍼스트 1층 107호|||90706
미니스톱|수원파장점|||미니스톱|1577-9621|경기 수원시 장안구 장안로 264-11||||||||미니스톱 수원파장점|(정자동)|||90706
미니스톱|오산우리점|||미니스톱|031-372-2807|경기 오산시 궐동로69번길 31||||||||미니스톱 오산우리점||||90706
미니스톱|화성무송점|||미니스톱|1577-9621|경기 화성시 남양읍 현대기아로 387||||||||미니스톱 화성무송점||||90706
미니스톱|화성세자로점|||미니스톱|1577-9621|경기도 화성시 정남면 세자로 345||||||||미니스톱 화성세자로점||||90706
미니스톱|오산본점|||미니스톱|031-374-3246|경기 오산시 궐리사로46번길 60-11||||||||미니스톱 오산본점||||90706
미니스톱|수원고등점|||미니스톱|031-252-4498|경기 수원시 팔달구 고화로39번길 73||||||||미니스톱 수원고등점||||90706
미니스톱|포천정교점|||미니스톱|031-541-1618|경기도 포천시 가산면 정금로 231||||||||미니스톱 포천정교점||||90706
미니스톱|수원매여울점|||미니스톱|1577-9621|경기 수원시 영통구 매여울로68번길 2||||||||미니스톱 수원매여울점||||90706
미니스톱|파주금촌점|||미니스톱|1577-9621|경기도 파주시 시청로 25||||||||미니스톱 파주금촌점||||90706
미니스톱|화성남양점|||미니스톱|1577-9621|경기도 화성시 남양읍 남양시장로66번길 2||||||||미니스톱 화성남양점||||90706
미니스톱|여주점동점|||미니스톱|1577-9621|경기 여주시 점동면 청안로 158||||||||미니스톱 여주점동점||||90706
미니스톱|민락보광점|||미니스톱|1577-9621|경기 의정부시 용민로 483||||||||미니스톱 민락보광점|보광프라자 105호 106호|||90706
미니스톱|민락부용점|||미니스톱|031-851-7787|경기도 의정부시 오목로 251||||||||미니스톱 민락부용점|부용마을3단지상가 102호|||90706
미니스톱|의정부신곡점|||미니스톱|031-821-7380|경기 의정부시 동일로 462||||||||미니스톱 의정부신곡점||||90706
미니스톱|하남신장점|||미니스톱|031-795-8450|경기도 하남시 신장로 97||||||||미니스톱 하남신장점||||90706
미니스톱|수원영화점|||미니스톱|031-251-6160|경기 수원시 장안구 수성로364번길 53||||||||미니스톱 수원영화점||||90706
미니스톱|수원조원점|||미니스톱|1577-9621|경기 수원시 장안구 조원로 91||||||||미니스톱 수원조원점||||90706
미니스톱|평택비전2점|||미니스톱|1577-9621|경기도 평택시 평남로 709||||||||미니스톱 평택비전2점||||90706
미니스톱|구리인창점|||미니스톱|031-551-5706|경기 구리시 건원대로 42||||||||미니스톱 구리인창점||||90706
미니스톱|평촌한림대점|||미니스톱|1577-9621|경기 안양시 동안구 관평로170번길 43||||||||미니스톱 평촌한림대점|훼미리상가 128호|||90706
미니스톱|모란점|||미니스톱|031-757-8162|경기 성남시 중원구 둔촌대로101번길 20||||||||미니스톱 모란점||||90706
미니스톱|수원연무점|||미니스톱|1577-9621|경기 수원시 장안구 연무로 54||||||||미니스톱 수원연무점||||90706
미니스톱|서현점|||미니스톱|031-707-2864|경기 성남시 분당구 황새울로342번길 19||||||||미니스톱 서현점||||90706
미니스톱|광명점|||미니스톱|02-2687-7419|경기 광명시 광명로928번길 27||||||||미니스톱 광명점||||90706
미니스톱|수원인계2점|||미니스톱|031-225-0516|경기 수원시 팔달구 인계로124번길 19||||||||미니스톱 수원인계2점||||90706
미니스톱|판테온리젠시점|||미니스톱|031-785-7014|경기도 성남시 분당구 백현로 100||||||||미니스톱 판테온리젠시점|(정자동) 판테온리젠시 1층|||90706
미니스톱|레이디파크점|||미니스톱|1577-9621|경기 성남시 분당구 분당로263번길 39||||||||미니스톱 레이디파크점||||90706
미니스톱|의왕포일점|||미니스톱|1577-9621|경기 의왕시 흥안대로456번길 122||||||||미니스톱 의왕포일점||||90706
미니스톱|구리남양점|||미니스톱|031-551-6359|경기 구리시 원수택로 64||||||||미니스톱 구리남양점||||90706
미니스톱|이천대흥점|||미니스톱|1577-9621|경기 이천시 대월면 대산로 272||||||||미니스톱 이천대흥점|(대월면 대산로 272)|||90706
미니스톱|월곶풍림점|||미니스톱|031-318-7134|경기 시흥시 월곶중앙로70번안길 21||||||||미니스톱 월곶풍림점||||90706
미니스톱|상동삼성점|||미니스톱|032-323-8650|경기 부천시 소향로13번길 14-23||||||||미니스톱 상동삼성점||||90706
미니스톱|오산점|||미니스톱|1577-9621|경기 오산시 운천로165번길 3||||||||미니스톱 오산점|1층|||90706
미니스톱|안산성포점|||미니스톱|031-480-3795|경기 안산시 상록구 화랑로 501||||||||미니스톱 안산성포점||||90706
미니스톱|수원인계3점|||미니스톱|1577-9621|경기 수원시 팔달구 인계로108번길 31||||||||미니스톱 수원인계3점|(인계동 1033번지)|||90706
미니스톱|화성창곡점|||미니스톱|031-352-9797|경기도 화성시 팔탄면 푸른들판로 959||||||||미니스톱 화성창곡점||||90706
미니스톱|성남우림점|||미니스톱|1577-9621|경기 성남시 중원구 갈마치로 302||||||||미니스톱 성남우림점|우림라이온스밸리5차 B동 204호|||90706
미니스톱|파주창만점|||미니스톱|1577-9621|경기도 파주시 광탄면 만장산로 234||||||||미니스톱 파주창만점||||90706
미니스톱|파주영장점|||미니스톱|1577-9621|경기 파주시 광탄면 보광로 621||||||||미니스톱 파주영장점||||90706
미니스톱|김포구래점|||미니스톱|1577-9621|경기 김포시 양촌읍 대곶남로 705||||||||미니스톱 김포구래점|제 1동 101호,102호|||90706
미니스톱|기아청운점|||미니스톱|1577-9621|경기 화성시 우정읍 매향석천로 172-14||||||||미니스톱 기아청운점||||90706
미니스톱|화성본점|||미니스톱|1577-9621|경기도 화성시 정남면 서봉로 1006||||||||미니스톱 화성본점||||90706
미니스톱|경기대점|||미니스톱|031-242-0628|경기 수원시 장안구 창훈로66번길 11-3||||||||미니스톱 경기대점||||90706
미니스톱|수원무비점|||미니스톱|1577-9621|경기 수원시 팔달구 권광로187번길 10-3||||||||미니스톱 수원무비점||||90706
미니스톱|의정부장암점|||미니스톱|1577-9621|경기 의정부시 회룡로 188||||||||미니스톱 의정부장암점|골드프라자 B-101호|||90706
미니스톱|당정역점|||미니스톱|1577-9621|경기 군포시 군포역1길 186||||||||미니스톱 당정역점|상가1중코너 (당동,대흥아파트상가)|||90706
미니스톱|안산상아점|||미니스톱|031-410-7507|경기 안산시 단원구 고잔1길 63||||||||미니스톱 안산상아점||||90706
미니스톱|파주교하점|||미니스톱|1577-9621|경기 파주시 교하로 1357||||||||미니스톱 파주교하점||||90706
미니스톱|파주용미점|||미니스톱|031-941-4119|경기도 파주시 광탄면 장지산로 111||||||||미니스톱 파주용미점||||90706
미니스톱|이천테르메덴점|||미니스톱|031-631-1157|경기 이천시 모가면 사실로 1038||||||||미니스톱 이천테르메덴점||||90706
미니스톱|기아슈마점|||미니스톱|1577-9621|경기 화성시 우정읍 남양만로 576||||||||미니스톱 기아슈마점||||90706
미니스톱|수원광장점|||미니스톱|1577-9621|경기 수원시 팔달구 덕영대로 899||||||||미니스톱 수원광장점||||90706
미니스톱|안산삼성점|||미니스톱|1577-9621|경기 안산시 단원구 광덕3로 167-18||||||||미니스톱 안산삼성점||||90706
미니스톱|수원송죽점|||미니스톱|1577-9621|경기 수원시 장안구 파장로 19||||||||미니스톱 수원송죽점||||90706
미니스톱|수원베스트점|||미니스톱|031-235-5173|경기 수원시 권선구 효원로266번길 25||||||||미니스톱 수원베스트점||||90706
미니스톱|진안대풍점|||미니스톱|1577-9621|경기 화성시 병점동로 110-11||||||||미니스톱 진안대풍점||||90706
미니스톱|남양주오남점|||미니스톱|031-575-9799|경기 남양주시 오남읍 진건오남로884번길 21-1||||||||미니스톱 남양주오남점||||90706
미니스톱|구리꽃길점|||미니스톱|1577-9621|경기 구리시 체육관로 147||||||||미니스톱 구리꽃길점|1층|||90706
미니스톱|안산현대점|||미니스톱|031-402-9664|경기 안산시 상록구 월피로 22||소프트크림||||||미니스톱 안산현대점|안산현대아파트 상가A동 1층,2호|||90706
미니스톱|파주발랑점|||미니스톱|1577-9621|경기 파주시 광탄면 부흥로 549||||||||미니스톱 파주발랑점||||90706
미니스톱|의정부헤드원점|||미니스톱|1577-9621|경기 의정부시 평화로 554||||||||미니스톱 의정부헤드원점|헤드원호텔 1층 101호|||90706
미니스톱|평촌베스티움점|||미니스톱|1577-9621|경기도 안양시 동안구 시민대로 281||||||||미니스톱 평촌베스티움점||||90706
미니스톱|안성공도점|||미니스톱|031-618-1433|경기 안성시 공도읍 기업단지로 125||||||||미니스톱 안성공도점||||90706
미니스톱|삼성신동점|||미니스톱|1577-9621|경기 수원시 영통구 신원로 228||||||||미니스톱 삼성신동점||||90706
미니스톱|용인동천점|||미니스톱|031-285-0773|경기 용인시 수지구 동천로63번길 10||||||||미니스톱 용인동천점||||90706
미니스톱|청북IC점|||미니스톱|031-684-7893|경기도 평택시 청북면 서해로 1885||||||||미니스톱 청북IC점||||90706
미니스톱|양주백석점|||미니스톱|031-877-5598|경기 양주시 백석읍 부흥로 957||||||||미니스톱 양주백석점||||90706
미니스톱|화성서신점|||미니스톱|031-357-7625|경기도 화성시 서신면 제부로 776||||||||미니스톱 화성서신점||||90706
미니스톱|양감정문점|||미니스톱|031-352-1193|경기 화성시 양감면 정문송산로 31||||||||미니스톱 양감정문점||||90706
미니스톱|포천일동점|||미니스톱|031-532-4289|경기 포천시 일동면 화동로1063번길 1-4||||||||미니스톱 포천일동점||||90706
미니스톱|광주초월점|||미니스톱|1577-9621|경기 광주시 초월읍 산수로 500||||||||미니스톱 광주초월점||||90706
미니스톱|고잔로데오점|||미니스톱|031-403-9612|경기 안산시 단원구 광덕2로 163-11||||||||미니스톱 고잔로데오점||||90706
미니스톱|수내본점|||미니스톱|1577-9621|경기 성남시 분당구 백현로 97||||||||미니스톱 수내본점|110호 (수내동,분당다운타운빌딩)|||90706
미니스톱|포승원정점|||미니스톱|1577-9621|경기 평택시 포승읍 호암길 3||||||||미니스톱 포승원정점||||90706
미니스톱|포승도곡점|||미니스톱|031-684-3289|경기도 평택시 포승읍 불당길 3||||||||미니스톱 포승도곡점||||90706
미니스톱|이천창전점|||미니스톱|1577-9621|경기 이천시 향교로82번길 9||||||||미니스톱 이천창전점||||90706
미니스톱|파주그린점|||미니스톱|1577-9621|경기도 파주시 마음밭길 94||||||||미니스톱 파주그린점||||90706
미니스톱|김포석모점|||미니스톱|031-983-0581|경기 김포시 양촌읍 김포한강4로 254||||||||미니스톱 김포석모점||||90706
미니스톱|삼성시티점|||미니스톱|031-613-8961|경기 화성시 삼성1로 160||||||||미니스톱 삼성시티점||||90706
미니스톱|수원삼익점|||미니스톱|031-271-9958|경기 수원시 장안구 경수대로 1082||||||||미니스톱 수원삼익점||||90706
미니스톱|평택갈곶점|||미니스톱|031-375-1785|경기 평택시 진위면 갈곶길 64||||||||미니스톱 평택갈곶점||||90706
미니스톱|안산초지점|||미니스톱|031-401-7097|경기 안산시 단원구 원포공원1로 60||||||||미니스톱 안산초지점||||90706
