##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BHC치킨
BHC치킨|봉화산역점|||BHC치킨|02-3421-9935|서울 중랑구 신내동 신내로 193||||||||BHC치킨 봉화산역점|(신내동,엘리어트하우스) 108호|||80615
BHC치킨앤비어|부개점|||BHC치킨|032-519-9121||인천 부평구 부개동 489-6|맥주판매||||||BHC치킨앤비어 부개점||||80615
BHC치킨앤비어|부발점(2)|||BHC치킨|031-631-8906|경기 이천시 부발읍 무촌로 101||맥주판매||||||BHC치킨앤비어 부발점(2)|1층|||80615
BHC치킨|부산/송정점|||BHC치킨|051-704-8792||부산 해운대구 송정동 203-9|||||||BHC치킨 부산/송정점|1층|||80615
BHC치킨|부산가야점|||BHC치킨|051-896-9292|부산광역시 부산진구 가야공원로 47-6||||||||BHC치킨 부산가야점|(가야동)|||80615
BHC치킨|부산거제점|||BHC치킨|051-505-1198||부산 연제구 거제동 207-32|||||||BHC치킨 부산거제점||||80615
BHC치킨|부산광안점|||BHC치킨|051-759-4913||부산 수영구 광안동 106-2|||||||BHC치킨 부산광안점||||80615
BHC치킨|부산괴정점|||BHC치킨|051-913-9622|부산 사하구 괴정동 대티로 75||||||||BHC치킨 부산괴정점||||80615
BHC치킨|부산구포점|||BHC치킨|051-337-9289|부산광역시 북구 시랑로 62||||||||BHC치킨 부산구포점|(구포동)|||80615
BHC치킨앤비어|부산기장점|||BHC치킨|051-724-5600||부산 기장군 기장읍 동부리 150-4|맥주판매||||||BHC치킨앤비어 부산기장점||||80615
BHC치킨|부산남천점|||BHC치킨|0516289285||부산 수영구 남천동 151|||||||BHC치킨 부산남천점|코오롱 하늘채 501동 지하11호|||80615
BHC치킨앤비어|부산다대점|||BHC치킨|051-991-9292|부산 사하구 다대동 다대로 473||맥주판매||||||BHC치킨앤비어 부산다대점|현대@상가B동지하3호|||80615
BHC치킨|부산당리점|||BHC치킨|051-208-8286||부산 사하구 당리동 320-1|||||||BHC치킨 부산당리점||||80615
BHC치킨|부산대신점|||BHC치킨|051-231-9233||부산 서구 동대신동2가 313-147|||||||BHC치킨 부산대신점|삼익상가 B-106|||80615
BHC치킨|부산대연점|||BHC치킨|051-625-9288||부산 남구 대연4동 1013-7|||||||BHC치킨 부산대연점||||80615
BHC치킨앤비어|부산대점|||BHC치킨|051-515-9282|부산 금정구 장전동 금강로 230||맥주판매||||||BHC치킨앤비어 부산대점|1층|||80615
BHC치킨|부산대청점|||BHC치킨|051-256-7775||부산 중구 대청동 2가 22-1|||||||BHC치킨 부산대청점||||80615
BHC치킨|부산덕천점|||BHC치킨|051-338-3737|부산광역시 북구 의성로115번길 46||||||||BHC치킨 부산덕천점|(덕천동,1층)|||80615
BHC치킨|부산만덕점|||BHC치킨|051-334-9982||부산 북구 만덕동 256-8|||||||BHC치킨 부산만덕점||||80615
BHC치킨|부산메트로점|||BHC치킨|051-612-0801||부산 남구 용호동 176-30|||||||BHC치킨 부산메트로점|LG상가 210호|||80615
BHC치킨|부산문현점|||BHC치킨|051-636-9288|부산 남구 문현동 진남로 169||||||||BHC치킨 부산문현점||||80615
BHC치킨|부산민락점|||BHC치킨|051-754-8088||부산시 수영구 광안동 130-45|||||||BHC치킨 부산민락점||||80615
BHC치킨|부산반송점|||BHC치킨|051-545-7772||부산 해운대구 반송동 275-424|||||||BHC치킨 부산반송점||||80615
BHC치킨|부산반여2호점|||BHC치킨|051-782-4894||부산 해운대구 반여동 1291-100|||||||BHC치킨 부산반여2호점|1층|||80615
BHC치킨|부산반여점|||BHC치킨|051-532-0034||부산 해운대구 반여1동 1629-4|||||||BHC치킨 부산반여점||||80615
BHC치킨|부산범내골점|||BHC치킨|051-633-6624|부산광역시 부산진구 황령대로18번길 37||||||||BHC치킨 부산범내골점|1동 1층 6호 (범천동,대원아파트상가)|||80615
BHC치킨앤비어|부산부전점|||BHC치킨|051-818-1515||부산 부산진구 부전동 505-6|맥주판매||||||BHC치킨앤비어 부산부전점|1층|||80615
BHC치킨앤비어|부산사직야구장점|||BHC치킨|010-9044-9728|부산 기장군 기장읍 읍내로 104번길 16||맥주판매||||||BHC치킨앤비어 부산사직야구장점||||80615
BHC치킨앤비어|부산서동점|||BHC치킨|051-521-7292||부산 금정구 서동 302-639|맥주판매||||||BHC치킨앤비어 부산서동점||||80615
BHC치킨|부산센텀점|||BHC치킨|051-783-8992|부산 해운대구 재송동 해운대로 76번길 51||||||||BHC치킨 부산센텀점||||80615
BHC치킨|부산송도점|||BHC치킨|051-205-9292|부산시 서구 천마로 48||||||||BHC치킨 부산송도점|1층|||80615
BHC치킨앤비어|부산시청점(2)|||BHC치킨|051-851-8299|부산광역시 연제구 중앙대로 1039번길 4||맥주판매||||||BHC치킨앤비어 부산시청점(2)||||80615
BHC치킨앤비어|부산엄궁점|||BHC치킨|051-323-1480|부산 사상구 엄궁로 179번길 17||맥주판매||||||BHC치킨앤비어 부산엄궁점|(엄궁동)|||80615
BHC치킨앤비어|부산역점|||BHC치킨|051-463-0999|부산 동구 초량중로 29-2||맥주판매||||||BHC치킨앤비어 부산역점|(초량동) 1층|||80615
BHC치킨|부산연산점|||BHC치킨|051-866-9282|부산 연제구 연산동 거제천로 258||||||||BHC치킨 부산연산점|(연산동)|||80615
BHC치킨|부산연산토곡점|||BHC치킨|051-753-9201|부산광역시 연제구 고분로 182||||||||BHC치킨 부산연산토곡점|(연산동)|||80615
BHC치킨앤비어|부산온천점|||BHC치킨|051-552-6767||부산 동래구 온천동 707-1|맥주판매||||||BHC치킨앤비어 부산온천점||||80615
BHC치킨|부산용호점(2)|||BHC치킨|051-612-9281||부산 남구 용호동 978|||||||BHC치킨 부산용호점(2)|상가 1층|||80615
BHC치킨|부산전포점|||BHC치킨|051-819-7282|부산 부산진구 전포동 동성로 82||||||||BHC치킨 부산전포점|상가동 1층 103호|||80615
BHC치킨|부산청학동삼점|||BHC치킨|051-415-5678||부산 영도구 청학2동 57-41|||||||BHC치킨 부산청학동삼점||||80615
BHC치킨|부산하단점(플라자)(2)|||BHC치킨|051-293-8995|부산광역시 사하구 낙동대로 513||||||||BHC치킨 부산하단점(플라자)(2)|(하단동)|||80615
BHC치킨|부산학장점|||BHC치킨|051-322-2423|부산광역시 사상구 대동로 104-6||||||||BHC치킨 부산학장점|목화아파트 상가-102 (학장동,목화아파트)|||80615
BHC치킨앤비어|부여점|||BHC치킨|041-836-5556|충남 부여군 부여읍 석탑로 60||맥주판매||||||BHC치킨앤비어 부여점||||80615
BHC치킨앤비어|부천괴안점|||BHC치킨|032-342-0808|경기 부천시 소사구 범안로 54||맥주판매||||||BHC치킨앤비어 부천괴안점|(괴안동,그린홈프라자) 111호|||80615
BHC치킨|부천상동2호점|||BHC치킨|032-329-0090||경기 부천시 원미구 상동 528-1|||||||BHC치킨 부천상동2호점||||80615
BHC치킨|부천상동법원점|||BHC치킨|032-656-8207||경기 부천시 원미구 상동 242-8|||||||BHC치킨 부천상동법원점||||80615
BHC치킨|부천상동점|||BHC치킨|032-329-5665||경기 부천시 원미구 상동 555-6|||||||BHC치킨 부천상동점||||80615
BHC치킨앤비어|부천소사점|||BHC치킨|032-345-9255|경기도 부천시 소사구 은성로67번길 12||맥주판매||||||BHC치킨앤비어 부천소사점|(소사본동,소새울KCC스위첸) 소새울kcc스위첸근린생활시설 1동 104호|||80615
BHC치킨|부천심곡점|||BHC치킨|032-655-9282||경기 부천시 원미구 심곡동 314-3|||||||BHC치킨 부천심곡점|1층|||80615
BHC치킨앤비어|부천오정점|||BHC치킨|032-682-9933|경기도 부천시 오정구 부천로476번길 8||맥주판매||||||BHC치킨앤비어 부천오정점|(오정동)|||80615
BHC치킨|부천원종점|||BHC치킨|032-683-9293|경기 부천시 오정구 원종동 소사로699번길 35||||||||BHC치킨 부천원종점|1층|||80615
BHC치킨|부천중동점|||BHC치킨|032-324-3840||경기 부천시 원미구 중동 1031-2|||||||BHC치킨 부천중동점||||80615
BHC치킨|부천중앙점|||BHC치킨|032-655-9288|경기 부천시 원미구 중동 옥산로 45||||||||BHC치킨 부천중앙점|(연화마을쌍용상가 106호,107호)|||80615
BHC치킨앤비어|부평공원점|||BHC치킨|032-518-9111|인천 부평구 부평동 신촌로 71-4||맥주판매||||||BHC치킨앤비어 부평공원점|1층|||80615
BHC치킨앤비어|부평구청점|||BHC치킨|032-526-9282|인천광역시 부평구 주부토로 114||맥주판매||||||BHC치킨앤비어 부평구청점|(부평동)|||80615
BHC치킨앤비어|부평시장역점|||BHC치킨|032-505-1133||인천 부평구 부평동 70-84|맥주판매||||||BHC치킨앤비어 부평시장역점||||80615
BHC치킨앤비어|부평십정점|||BHC치킨|032-573-8390||인천 부평구 십정동 607|맥주판매||||||BHC치킨앤비어 부평십정점|동암신동아아파트상가 가-101|||80615
BHC치킨앤비어|부평역점|||BHC치킨|032-504-4808||인천 부평구 부평동 부평동 155-6|맥주판매||||||BHC치킨앤비어 부평역점|3층|||80615
BHC치킨|부평점|||BHC치킨|032-503-9995|인천 부평구 장제로 189번길 4||||||||BHC치킨 부평점|(부평동10-894)|||80615
BHC치킨앤비어|북한산점|||BHC치킨|02-359-8477|서울특별시 은평구 대서문길 11||맥주판매||||||BHC치킨앤비어 북한산점|(진관동)|||80615
BHC치킨|분당미금점|||BHC치킨|031-716-9878|경기도 성남시 분당구 미금일로90번길 14||||||||BHC치킨 분당미금점|(구미동,103호)|||80615
BHC치킨|분당서현점|||BHC치킨|031-704-0029||경기 성남시 분당구 서현동 311|||||||BHC치킨 분당서현점|효자촌 미래타운상가 165|||80615
BHC치킨|분당정자점|||BHC치킨|031-716-9282|경기 성남시 분당구 황새울로12번길 11-3||||||||BHC치킨 분당정자점|(정자동)|||80615
BHC치킨앤비어|분당행복점|||BHC치킨|031-716-8070||경기도 성남시 분당구 정자동 62-9|맥주판매||||||BHC치킨앤비어 분당행복점||||80615
BHC치킨앤비어|불광점|||BHC치킨|02-357-0329||서울 은평구 불광동 108-2|맥주판매||||||BHC치킨앤비어 불광점||||80615
BHC치킨|불광초교점|||BHC치킨|02-353-9290||서울 은평구 불광동 270|||||||BHC치킨 불광초교점||||80615
BHC치킨앤비어|불당신도시점|||BHC치킨|041-565-1147|충남 천안시 서북구 불당26로 77||맥주판매||||||BHC치킨앤비어 불당신도시점||||80615
BHC치킨앤비어|비발디점|||BHC치킨|033-435-7418||강원 홍천군 서면 팔봉리 산125-7|맥주판매||||||BHC치킨앤비어 비발디점|외 7필지|||80615
BHC치킨앤비어|비산점|||BHC치킨|031-388-9977||경기 안양시 동안구 비산동 405-19|맥주판매||||||BHC치킨앤비어 비산점||||80615
BHC치킨앤비어|비전중앙점(2)|||BHC치킨|031-654-9294|경기 평택시 비전동 비전6길 2-16||맥주판매||||||BHC치킨앤비어 비전중앙점(2)||||80615
BHC치킨앤비어|사당점|||BHC치킨|02-582-2004||서울 동작구 사당동 1029-45|맥주판매||||||BHC치킨앤비어 사당점||||80615
BHC치킨|사동계양점|||BHC치킨|053-814-0990||경북 경산시 사동 589-11|||||||BHC치킨 사동계양점||||80615
BHC치킨|사직미남점|||BHC치킨|051-507-9277||부산 동래구 온천동 1467-57|||||||BHC치킨 사직미남점||||80615
BHC치킨|사직점|||BHC치킨|051-504-9982|부산광역시 동래구 사직북로34번길 6||||||||BHC치킨 사직점|(사직동)|||80615
BHC치킨앤비어|사천시청점|||BHC치킨|055-835-7777||경남 사천시 용현면 덕곡리 559|맥주판매||||||BHC치킨앤비어 사천시청점|덕산아내상가 117-201|||80615
BHC치킨앤비어|사천점|||BHC치킨|055-853-1416|경남 사천시 사천읍 동문1길 73-6||맥주판매||||||BHC치킨앤비어 사천점||||80615
BHC치킨|사천푸르지오점|||BHC치킨|055-853-9229|경남 사천시 사남면 조동길 60||||||||BHC치킨 사천푸르지오점|(진사주공아파트상가)|||80615
BHC치킨|산격점|||BHC치킨|053-959-9991||대구 북구 산격동 1291-22|||||||BHC치킨 산격점||||80615
BHC치킨|산곡점|||BHC치킨|032-528-0032|인천 부평구 산곡동 마장로 272번길 57||||||||BHC치킨 산곡점|한성상가 105호|||80615
BHC치킨|산본중앙점|||BHC치킨|031-398-9282||경기 군포시 산본동 1094-1|||||||BHC치킨 산본중앙점|103호|||80615
BHC치킨앤비어|산악코스텔점|||BHC치킨|033-460-5520||강원 인제군 기린면 현리 22-33|맥주판매||||||BHC치킨앤비어 산악코스텔점|사서함 116-1|||80615
BHC치킨앤비어|산청원지점|||BHC치킨|055-972-5040|경남 산청군 신안면 원지로4번길 31||맥주판매||||||BHC치킨앤비어 산청원지점||||80615
BHC치킨|산호야구장점|||BHC치킨|055-247-5425||경남 창원시 마산합포구 산호동 26-57|||||||BHC치킨 산호야구장점|1층|||80615
BHC치킨앤비어|삼산7단지점|||BHC치킨|0325159282||인천시 부평구 삼산동 460-9|맥주판매||||||BHC치킨앤비어 삼산7단지점||||80615
BHC치킨앤비어|삼산세양청구점|||BHC치킨|0522270082||울산 남구 삼산동 177-4|맥주판매||||||BHC치킨앤비어 삼산세양청구점|1층|||80615
BHC치킨앤비어|삼성라이온즈파크점|||BHC치킨|01066238307||대구 수성구 시지동 연호동 154-5|맥주판매||||||BHC치킨앤비어 삼성라이온즈파크점|대구지하철2호선 대공역 지하상가|||80615
BHC치킨앤비어|삼송스타점|||BHC치킨|02-371-3555||경기 고양시 덕양구 동산동 369|맥주판매||||||BHC치킨앤비어 삼송스타점|1층 1-034호|||80615
BHC치킨앤비어|삼전점|||BHC치킨|02-3432-9288|서울특별시 송파구 백제고분로28길 14||맥주판매||||||BHC치킨앤비어 삼전점|(삼전동,1층)|||80615
BHC치킨|삼척대학로점|||BHC치킨|033-572-9972|강원도 삼척시 대학로 23||||||||BHC치킨 삼척대학로점|(당저동)|||80615
BHC치킨|삼척점|||BHC치킨|033-575-2099||강원 삼척시 교동 코아루 아파트 상가 102호 |||||||BHC치킨 삼척점||||80615
BHC치킨|삼천1호cafe점|||BHC치킨|063-282-8592||전북 전주시 완산구 삼천동1가 290-8|||||||BHC치킨 삼천1호cafe점|삼호남양아파트상가 112-102|||80615
BHC치킨|삼천포망산공원점|||BHC치킨|055-835-1011|경남 사천시 한내5길 111-7||||||||BHC치킨 삼천포망산공원점|(선구동)|||80615
BHC치킨앤비어|삼천포본점|||BHC치킨|055-835-9234|경남 사천시 벌리5길 54||맥주판매||||||BHC치킨앤비어 삼천포본점|(벌리동)|||80615
BHC치킨|삼천Beer점|||BHC치킨|063-221-5252|전북 전주시 완산구 거마산2길 5||||||||BHC치킨 삼천Beer점|1층 102호 (삼천동 1가)|||80615
BHC치킨앤비어|삼호대불점|||BHC치킨|0614635353||전남 영암군 삼호읍 용앙리 407-29|맥주판매||||||BHC치킨앤비어 삼호대불점||||80615
BHC치킨앤비어|삼화점|||BHC치킨|064-724-9282||제주 제주시 삼양동 도련 1동 에이플러스 1층 |맥주판매||||||BHC치킨앤비어 삼화점||||80615
BHC치킨앤비어|삽교점|||BHC치킨|041-338-9282|충남 예산군 삽교읍 삽교로 77||맥주판매||||||BHC치킨앤비어 삽교점||||80615
BHC치킨|상갈점|||BHC치킨|031-281-1541|경기 용인시 기흥구 상갈로11번길 7||||||||BHC치킨 상갈점|1층|||80615
BHC치킨|상계대박점|||BHC치킨|02-935-9282||서울 노원구 상계동 387-122|||||||BHC치킨 상계대박점||||80615
BHC치킨|상계행복점|||BHC치킨|02-975-8292||서울 노원구 상계동 767-4|||||||BHC치킨 상계행복점||||80615
BHC치킨|상대원점|||BHC치킨|031-736-9282|경기 성남시 중원구 둔촌대로425번길 40-1||||||||BHC치킨 상대원점||||80615
BHC치킨앤비어|상봉점|||BHC치킨|02-435-0505|서울특별시 중랑구 용마산로115길 109||맥주판매||||||BHC치킨앤비어 상봉점|s2121호 (망우동,한일써너스빌리젠시2단지)|||80615
BHC치킨앤비어|상암DMC점|||BHC치킨|02-307-7008||서울 마포구 상암동 14-3|맥주판매||||||BHC치킨앤비어 상암DMC점||||80615
BHC치킨|상인점|||BHC치킨|053-643-7000|대구 달서구 상인동 상인로 105||||||||BHC치킨 상인점|청구아파트 1520 청구아파트상가 9홓|||80615
BHC치킨|상주냉림점|||BHC치킨|054-532-2099|경북 상주시 냉림동 상산로 357||||||||BHC치킨 상주냉림점||||80615
BHC치킨|상주함창점|||BHC치킨|054-541-9000||경북 상주시 함창읍 구향리 94|||||||BHC치킨 상주함창점|LH함창A-1블럭 상가101호|||80615
BHC치킨|상현풍덕천점|||BHC치킨|031-897-9090||경기 용인시 수지구 풍덕천동 1120-1|||||||BHC치킨 상현풍덕천점||||80615
BHC치킨|새신평점|||BHC치킨|051-292-5292|부산 사하구 하신번영로177번길 32||||||||BHC치킨 새신평점|1층|||80615
BHC치킨|서구청점|||BHC치킨|032-568-8255|인천광역시 서구 탁옥로 105||||||||BHC치킨 서구청점|(심곡동,메인프라자3차)|||80615
BHC치킨앤비어|서귀행복점|||BHC치킨|064-732-8292|제주특별자치도 서귀포시 홍중로 64-1||맥주판매||||||BHC치킨앤비어 서귀행복점|1층 (서홍동)|||80615
BHC치킨앤비어|서대문역|||BHC치킨|02-393-4044|서울특별시 서대문구 충정로9길 4||맥주판매||||||BHC치킨앤비어 서대문역|(충정로2가)|||80615
