##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@성당
천주교|방패성당|||성당|02-522-7282|서울시 관악구 과천대로 851||||군종교구||||천주교 방패성당|사서함 20003호|||180201
천주교|방학동성당|||성당|02-3491-3131|서울특별시 도봉구 시루봉로 145||||서울대교구||||천주교 방학동성당|(방학동)|||180201
천주교|방화3동성당|||성당|02-2661-2234~5|서울특별시 강서구 방화대로50길 16||||서울대교구||||천주교 방화3동성당|(방화동)|||180201
천주교|배곧성당|||성당|031-365-3431|경기도 시흥시 배곧5로 62||||수원교구||||천주교 배곧성당|(정왕동)|||180201
천주교|배론성당|||성당|043-651-4527|충청북도 제천시 봉양읍 배론성지길 296||||원주교구||||천주교 배론성당||||180201
천주교|배방성당|||성당|041-548-9154|충청남도 아산시 배방읍 월천6길 74||||대전교구||||천주교 배방성당||||180201
천주교|백골성당|||성당|033-458-3219|강원도 철원군 서면 신술1길 25-4||||군종교구||||천주교 백골성당||||180201
천주교|백두산성당|||성당|070-8848-5162|강원도 양구군 양구읍 죽곡로 82-17||||군종교구||||천주교 백두산성당||||180201
천주교|백령도성당|||성당|032-836-1221|인천광역시 옹진군 백령면 백령로254번길 66||||인천교구||||천주교 백령도성당||||180201
천주교|백마성당|||성당|031-975-3204|경기도 고양시 일산동구 고양대로 927||||군종교구||||천주교 백마성당|사서함 110-1호|||180201
천주교|백석동/(6지구장)성당|||성당|031-908-6811~2|경기도 고양시 일산동구 강석로 25||||의정부교구||||천주교 백석동/(6지구장)성당||||180201
천주교|백암성당|||성당|031-323-5408|경기도 용인시 처인구 백암면 백원로 454||||수원교구||||천주교 백암성당||||180201
천주교|백운성당|||성당||충청북도 제천시 백운면 구학산로2길 14||||원주교구||||천주교 백운성당||||180201
천주교|백운성당|||성당|02-381-6196|경기도 고양시 덕양구 백운길 27-41||||군종교구||||천주교 백운성당|백운아파트 내|||180201
천주교|백천성당|||성당|053-816-9191|경북 경산시 경청로226길 13||||대구대교구||||천주교 백천성당|(백천동)|||180201
천주교|백호성당|||성당|033-732-3201|강원도 원주시 치악로 1692||||군종교구||||천주교 백호성당||||180201
천주교|버드내성당|||성당|031-224-4058|경기도 수원시 권선구 덕영대로1152번길 20||||수원교구||||천주교 버드내성당||||180201
천주교|버드내성당|||성당|042-525-2744|대전광역시 중구 계백로1565번길 24||||대전교구||||천주교 버드내성당||||180201
천주교|번동성당|||성당|02-946-0781~2|서울특별시 강북구 한천로 945||||서울대교구||||천주교 번동성당|(번동)|||180201
천주교|벌교성당|||성당|061-858-1004|전라남도 보성군 벌교읍 채동선로 359||||광주대교구||||천주교 벌교성당||||180201
천주교|벌말성당|||성당|031-424-6401|경기도 안양시 동안구 흥안대로439번길 48||||수원교구||||천주교 벌말성당||||180201
천주교|범계성당|||성당|031-459-0365;-459-0368|경기도 안양시 동안구 경수대로 733||||수원교구||||천주교 범계성당||||180201
천주교|범물성당|||성당|053-782-4924~5|대구시 수성구 지범로48길 27||||대구대교구||||천주교 범물성당|(범물동)|||180201
천주교|범박동성당|||성당|032-351-9911,-351-9912|경기도 부천시 소사구 범안로 117||||인천교구||||천주교 범박동성당|707호 (범박동)|||180201
천주교|범서성당|||성당|052-211-6567|울산광역시 울주군 범서읍 구영앞길 52||||부산교구||||천주교 범서성당||||180201
천주교|범어/주교좌성당|||성당|053-744-1394|대구시 수성구 범어천로 90||||대구대교구||||천주교 범어/주교좌성당|(범어동)|||180201
천주교|범일성당|||성당|051-646-5364,647-0230|부산광역시 동구 범곡남로 9||||부산교구||||천주교 범일성당||||180201
천주교|법동성당|||성당|042-631-8081|대전광역시 대덕구 아리랑로197번길 20||||대전교구||||천주교 법동성당||||180201
천주교|법원리성당|||성당|031-958-0811|경기도 파주시 법원읍 사임당로 872-2||||의정부교구||||천주교 법원리성당||||180201
천주교|변동성당|||성당|042-527-9151|대전광역시 서구 도솔로 165||||대전교구||||천주교 변동성당||||180201
천주교|별내성당|||성당|031-573-1783|경기도 남양주시 송산로 121||||의정부교구||||천주교 별내성당||||180201
천주교|별양동성당|||성당|02-502-8452|경기도 과천시 별양상가2로 20||||수원교구||||천주교 별양동성당|새서울쇼핑센터 6층|||180201
천주교|병영성당|||성당|052-294-3993|울산광역시 중구 곽남17길 34||||부산교구||||천주교 병영성당||||180201
천주교|병점성당|||성당|031-235-5511|경기도 화성시 병점서로 63-18||||수원교구||||천주교 병점성당||||180201
천주교|보라동성가정성당|||성당|031-274-1006|경기도 용인시 기흥구 민속촌로11번길 13||||수원교구||||천주교 보라동성가정성당||||180201
천주교|보령동대동성당|||성당|041-931-8827|충청남도 보령시 한내로터리길 91||||대전교구||||천주교 보령동대동성당||||180201
천주교|보문동성당|||성당|02-925-0026,-0036|서울특별시 성북구 보문로17길 11||||서울대교구||||천주교 보문동성당|(보문동5가)|||180201
천주교|보성성당|||성당|061-852-1767|전라남도 보성군 보성읍 현충로 136||||광주대교구||||천주교 보성성당||||180201
천주교|보은성당|||성당|043-543-5680|충북 보은군 보은읍 교사삼산길 58-18||||청주교구||||천주교 보은성당||||180201
천주교|보정성당|||성당|031-896-2977|경기도 용인시 기흥구 신촌로73번길 24||||수원교구||||천주교 보정성당||||180201
천주교|복대동성당|||성당|043-266-2132|충북 청주시 흥덕구 신율로180번길 52||||청주교구||||천주교 복대동성당||||180201
천주교|복산성당|||성당|052-297-2042|울산광역시 중구 번영로 390||||부산교구||||천주교 복산성당||||180201
천주교|복수동성당|||성당|042-582-1784|대전광역시 서구 유등로43번길 36||||대전교구||||천주교 복수동성당||||180201
천주교|복자성당|||성당|053-745-3850|대구시 동구 송라로 22||||대구대교구||||천주교 복자성당|(신천동)|||180201
천주교|복자성당|||성당|063-286-3455|전라북도 전주시 완산구 객사1길 52||||전주교구||||천주교 복자성당||||180201
천주교|복현성당|||성당|053-382-1004|대구시 북구 공항로5길 11||||대구대교구||||천주교 복현성당|(복현동)|||180201
천주교|복흥성당|||성당|063--653-7114|전라북도 순창군 복흥면 가인로 24||||전주교구||||천주교 복흥성당||||180201
천주교|본리성당|||성당|053-526-8333|대구시 달서구 와룡로18길 26||||대구대교구||||천주교 본리성당|(본리동)|||180201
천주교|본오동성요한세례자성당|||성당|031-502-5641|경기도 안산시 상록구 충장로 224||||수원교구||||천주교 본오동성요한세례자성당||||180201
천주교|본촌동성당|||성당|062-576-3355|광주광역시 북구 양산로 71번길 5-1||||광주대교구||||천주교 본촌동성당||||180201
천주교|봉곡성당|||성당|054-442-1225|경북 구미시 봉곡로18길 21-2||||대구대교구||||천주교 봉곡성당|(봉곡동)|||180201
천주교|봉곡동성당|||성당|055-746-6957|경상남도 진주시 진주대로 1178||||마산교구||||천주교 봉곡동성당||||180201
천주교|봉담성체성혈성당|||성당|031-227-2350|경기도 화성시 봉담읍 최루백로 136-5||||수원교구||||천주교 봉담성체성혈성당||||180201
천주교|봉덕성당|||성당|053-476-4112|대구시 남구 대덕로 185||||대구대교구||||천주교 봉덕성당|(봉덕동)|||180201
천주교|봉동성당|||성당|063-261-1004|전라북도 완주군 봉동읍 하월길 13-9||||전주교구||||천주교 봉동성당||||180201
천주교|봉래성당|||성당|051-416-0233|부산광역시 영도구 대교로6번길 11||||부산교구||||천주교 봉래성당||||180201
천주교|봉명동성당|||성당|043-264-3351|충북 청주시 흥덕구 1순환로584번길 44-1||||청주교구||||천주교 봉명동성당||||180201
천주교|봉방동성당|||성당|043-851-7300|충북 충주시 봉방천변길 40||||청주교구||||천주교 봉방동성당||||180201
천주교|봉산동성당|||성당||강원도 원주시 봉산로 93||||원주교구||||천주교 봉산동성당|(봉산동)|||180201
천주교|봉산동성당|||성당|042-935-1232|대전광역시 유성구 와룡로136번길 27||||대전교구||||천주교 봉산동성당||||180201
천주교|봉선2동성당|||성당|062-655-5004|광주광역시 남구 제석로80번길 37||||광주대교구||||천주교 봉선2동성당|(봉선동)|||180201
천주교|봉선동성당|||성당|062-671-8001|광주광역시 남구 봉선로51번길 17||||광주대교구||||천주교 봉선동성당|(주월동)|||180201
천주교|봉선유안성당|||성당|062-671-1015|광주광역시 남구 봉선중앙로 46||||광주대교구||||천주교 봉선유안성당|(봉선동,삼익1차상가)|||180201
천주교|봉일천성당|||성당|031-945-9901~2|경기도 파주시 조리읍 송비말길 79-5||||의정부교구||||천주교 봉일천성당||||180201
천주교|봉천3동(선)성당|||성당|02-877-9823|서울특별시 관악구 청림2길 10||||서울대교구||||천주교 봉천3동(선)성당|(봉천동)|||180201
천주교|봉평성당|||성당|033-335-1088|강원 평창군 봉평면 기풍4길 27-8||||춘천교구||||천주교 봉평성당||||180201
천주교|봉화성당|||성당||||||안동교구||||천주교 봉화성당||||180201
천주교|부강성당|||성당|044-275-4132|세종시 부강면 부강4길 33||||청주교구||||천주교 부강성당||||180201
천주교|부개2동성당|||성당|032-505-2048|인천광역시 부평구 동수천로67번길 15||||인천교구||||천주교 부개2동성당|(부개동)|||180201
천주교|부개동성당|||성당|032-504-1011|인천광역시 부평구 장제로160번길 75||||인천교구||||천주교 부개동성당|(부개동)|||180201
천주교|부곡성당|||성당|051-516-2356|부산광역시 금정구 동부곡로27번라길 21||||부산교구||||천주교 부곡성당||||180201
천주교|부곡동성요셉성당|||성당|031-462-1900|경기도 군포시 번영로28번길 45-1||||수원교구||||천주교 부곡동성요셉성당||||180201
천주교|부론성당|||성당||강원도 원주시 부론면 법천시장길 22||||원주교구||||천주교 부론성당||||180201
천주교|부산가정성당|||성당|051-441-3500|부산광역시 동구 중앙대로251번길 8||||부산교구||||천주교 부산가정성당|-7 부산가정성당|||180201
천주교|부상(준본당)성당|||성당|054-434-2898|경북 김천시 남면 농남로 1022-3||||대구대교구||||천주교 부상(준본당)성당||||180201
천주교|부송동성당|||성당|063-835-5782|전라북도 익산시 부송로 25||||전주교구||||천주교 부송동성당||||180201
천주교|부안성당|||성당|063-584-1333|전라북도 부안군 부안읍 성당길 10||||전주교구||||천주교 부안성당||||180201
천주교|부여성당|||성당|041-832-0712|충청남도 부여군 부여읍 사비로 51||||대전교구||||천주교 부여성당||||180201
천주교|부평1동성당|||성당|032-522-2291|인천광역시 부평구 길주로494번길 51-14||||인천교구||||천주교 부평1동성당|(부평동)|||180201
천주교|부평2동성당|||성당|032-529-9621|인천광역시 부평구 동수로39번길 20||||인천교구||||천주교 부평2동성당|(부평동)|||180201
천주교|부평3동성당|||성당|032-505-5301|인천광역시 부평구 마장로 48||||인천교구||||천주교 부평3동성당|(십정동)|||180201
천주교|부평4동성당|||성당|032-527-2311|인천광역시 부평구 부흥로 323||||인천교구||||천주교 부평4동성당|(부평동)|||180201
