##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@CU
CU|구미진평로즈마리점|||CU|054-474-3477|경상북도 구미시 인동28길 44|경상북도 구미시 진평동 1051-2|24시간;택배;베이커리;튀김;커피;ATM||||||CU 구미진평로즈마리점|(진평동)|||90704
CU|구미진평센타점|||CU|070-8281-4050|경상북도 구미시 인동32길 31-2|경상북도 구미시 진평동 138-1|24시간;택배;베이커리;커피;ATM||||||CU 구미진평센타점|(진평동)|||90704
CU|구미진평중앙점|||CU|054-471-9981|경상북도 구미시 인동20길 13-2|경상북도 구미시 진평동 24-1|24시간;택배;튀김;커피;ATM||||||CU 구미진평중앙점|왼쪽상가 파라다이스 (진평동) 1층;왼쪽상가 파라다이스 1층|||90704
CU|구미찬이점|||CU|054-465-0058|경상북도 구미시 야은로 765|경상북도 구미시 신평동 132-10|24시간;택배;커피;ATM||||||CU 구미찬이점|(신평동) 1층;1층|||90704
CU|구미파라디아점|||CU|054-462-2900|경상북도 구미시 1공단로 197-7|경상북도 구미시 공단동 251|24시간;택배;튀김;커피;ATM||||||CU 구미파라디아점|상가동 (공단동,파라디아) 1층;파라디아 상가동 1층|||90704
CU|구미한신점|||CU|054-461-6926|경상북도 구미시 박정희로 76-1|경상북도 구미시 상모동 541|24시간;택배;베이커리;튀김;커피;ATM||||||CU 구미한신점|(상모동,구미상모한신휴플러스) 102동 101호;구미상모한신휴플러스 102동 101호|||90704
CU|구미형곡공원로점|||CU|054-453-9660|경상북도 구미시 공원로 370|경상북도 구미시 형곡동 287|24시간;택배;튀김;커피;ATM||||||CU 구미형곡공원로점|삼우APT 1층 105호;삼우APT 1층 105호|||90704
CU|구미형곡대림점|||CU|054-456-3546|경상북도 구미시 형곡서로 76-9|경상북도 구미시 형곡동 168-9|24시간;택배;베이커리;튀김;커피||||||CU 구미형곡대림점|(형곡동,대림베스트빌) 1층;대림베스트빌 1층|||90704
CU|구미형곡시장점|||CU|054-456-6477|경상북도 구미시 형곡동로6길 5-14|경상북도 구미시 형곡동 333-5|24시간;택배;베이커리;커피;ATM||||||CU 구미형곡시장점|(형곡동) 1층;1층|||90704
CU|구미형곡아인점|||CU|054-472-9585|경상북도 구미시 형곡로28길 11-8|경상북도 구미시 형곡동 301-2|택배;베이커리;튀김;커피||||||CU 구미형곡아인점|(형곡동) 1층;1층|||90704
CU|구미형곡점|||CU|054-455-7554|경상북도 구미시 형곡동로3길 9|경상북도 구미시 형곡동 348|24시간;택배;베이커리;튀김;커피;ATM||||||CU 구미형곡점|(형곡동)|||90704
CU|구미황상현대점|||CU|054-472-3312|경상북도 구미시 수출대로25길 2|경상북도 구미시 황상동 275-52|24시간;택배;커피;ATM||||||CU 구미황상현대점|(황상동)|||90704
CU|구미효정구내매점점|||CU|054-463-0666|경상북도 구미시 1공단로10길 37|경상북도 구미시 공단동 265-9|24시간;택배;튀김;커피;ATM||||||CU 구미효정구내매점점|공단동상가 (공단동);공단동상가|||90704
CU|구산경남점|||CU|02-354-3718|서울특별시 은평구 갈현로11길 46|서울특별시 은평구 구산동 224|24시간||||||CU 구산경남점|(구산동) 경남아너스빌;경남아너스빌|||90704
CU|구산다온점|||CU|02-356-5930|서울특별시 은평구 연서로9길 8|서울특별시 은평구 구산동 22-34|24시간;택배;커피;ATM||||||CU 구산다온점|(구산동,금성한우리) 1층 101호;금성한우리 1층 101호|||90704
CU|구산동점|||CU|055-334-9596|경상남도 김해시 해반천로16번길 15|경상남도 김해시 구산동 1062-5|24시간;택배;커피;ATM||||||CU 구산동점|(구산동)|||90704
CU|구산역점|||CU|02-353-3680|서울특별시 은평구 서오릉로 139|서울특별시 은평구 역촌동 1-1|24시간;택배;커피;ATM||||||CU 구산역점|(역촌동)|||90704
CU|구산제일점|||CU|02-359-3856|서울특별시 은평구 갈현로 109|서울특별시 은평구 구산동 26-24|24시간;택배;튀김;커피||||||CU 구산제일점|(구산동)|||90704
CU|구산중앙점|||CU|02-385-7919|서울특별시 은평구 서오릉로13길 5|서울특별시 은평구 구산동 220-1|24시간;택배;커피;ATM||||||CU 구산중앙점|(구산동) 1층;1층|||90704
CU|구서럭키점|||CU|051-581-7949|부산광역시 금정구 금단로 33|부산광역시 금정구 구서동 267|24시간;택배;튀김;커피;ATM||||||CU 구서럭키점|(구서동,경보) 1층 102호;경보 1층 102호|||90704
CU|구서롯데점|||CU|051-513-8289|부산광역시 금정구 금강로 494|부산광역시 금정구 구서동 251-24|24시간;택배;스포츠토토||||||CU 구서롯데점|구서골드 상가 (구서동) 1층 101,104호;구서골드상가 1층 101,104호|||90704
CU|구서벽산점|||CU|051-513-8414|부산광역시 금정구 부곡온천천로 212|부산광역시 금정구 구서동 420-10|24시간;택배;커피;ATM||||||CU 구서벽산점|(구서동) 1층;1층|||90704
CU|구서보라매점|||CU|051-513-0652||부산광역시 금정구 구서동 201-9|택배;ATM||||||CU 구서보라매점||||90704
CU|구서센타점|||CU|051-516-3345|부산광역시 금정구 금정로233번길 81|부산광역시 금정구 구서동 86-5|24시간;택배;커피;ATM||||||CU 구서센타점|(구서동)|||90704
CU|구서예가점|||CU|051-517-5955|부산광역시 금정구 수림로72번길 134|부산광역시 금정구 구서동 458-7|24시간;택배;베이커리;튀김;커피||||||CU 구서예가점|(구서동,미강빌라) 1층 103호;미강빌라 1층 103호|||90704
CU|구서유림점|||CU|051-518-5714|부산광역시 금정구 중앙대로 1799|부산광역시 금정구 구서동 420-12|24시간;택배;튀김;커피;ATM||||||CU 구서유림점|(구서동,유림노르웨이아침) 1층 102호;유림노르웨이아침 1층 102호|||90704
CU|구서제일점|||CU|051-512-2155|부산광역시 금정구 구서로 7|부산광역시 금정구 구서1동 415-1|24시간;택배;커피;ATM||||||CU 구서제일점|4층;4층|||90704
CU|구서타운점|||CU||부산광역시 금정구 두실로15번길 90|부산광역시 금정구 구서동 166-12|24시간;택배;커피;ATM||||||CU 구서타운점|(구서동)|||90704
CU|구서환이점|||CU|051-513-8889|부산광역시 금정구 중앙대로1930번길 11|부산광역시 금정구 구서동 177-16|택배;커피||||||CU 구서환이점|1층;1층|||90704
CU|구성멀티점|||CU|031-275-4014|경기도 용인시 기흥구 구성로 103|경기도 용인시 기흥구 언남동 336-7|24시간;택배;커피||||||CU 구성멀티점|멀티프라자 (언남동) 1층 1동 104호;멀티프라자 1층 1동 104호|||90704
CU|구성삼거리점|||CU|031-283-0830|경기도 용인시 기흥구 구성로 28|경기도 용인시 기흥구 마북동 619|24시간;택배;커피;ATM||||||CU 구성삼거리점|상가동 102 (마북동,용화마을태영데시앙1단지아파트) 103호;용화마을태영데시앙1단지아파트 상가동 102 103호|||90704
CU|구암그린빌점|||CU||대구광역시 북구 구암서로 22|대구광역시 북구 구암동 788|24시간;택배;튀김;커피||||||CU 구암그린빌점|(구암동,그린빌4) 그린빌4 1층;그린빌4 1층|||90704
CU|구암대로점|||CU|053-314-8181|대구광역시 북구 구암로 306|대구광역시 북구 구암동 815-14|24시간;택배;커피;ATM||||||CU 구암대로점|(구암동) 1층;1층|||90704
CU|구암점|||CU|053-326-7491|대구광역시 북구 학정로 440|대구광역시 북구 구암동 765-2|24시간;택배;베이커리;커피;ATM||||||CU 구암점|(구암동) 1층;1층|||90704
CU|구암학원점|||CU|055-292-5829|경상남도 창원시 마산회원구 구암북11길 23|경상남도 창원시 마산회원구 구암동 266-19|24시간;택배;베이커리;커피;ATM||||||CU 구암학원점|(구암동)|||90704
CU|구영원룸점|||CU|052-211-9821|울산광역시 울주군 범서읍 대리로 81|울산광역시 울주군 범서읍 110-1|24시간;택배;커피;ATM||||||CU 구영원룸점||||90704
CU|구영푸르지오점|||CU|052-212-1080|울산광역시 울주군 범서읍 대리2길 24|울산광역시 울주군 범서읍 구영리 400-1|24시간;택배;커피||||||CU 구영푸르지오점|M하우스 (구영리,지엠그린하우스);지엠그린하우스 M하우스|||90704
CU|구운드림점|||CU|031-297-8016|경기도 수원시 권선구 구운로47번길 19|경기도 수원시 권선구 구운동 963-1|24시간;택배;커피;ATM||||||CU 구운드림점|(구운동)|||90704
CU|구운선경점|||CU|031-292-4085|경기도 수원시 권선구 여기산로 19|경기도 수원시 권선구 구운동 466|24시간;택배;커피;ATM||||||CU 구운선경점|상가- (구운동,선경아파트) 1층;선경아파트 상가- 1층|||90704
CU|구운플라워점|||CU|031-278-4333|경기도 수원시 권선구 구운로 13|경기도 수원시 권선구 구운동 509|24시간;택배;튀김;커피;ATM||||||CU 구운플라워점|(구운동) 1층;1층|||90704
CU|구월굿모닝점|||CU|0|인천광역시 남동구 인주대로623번길 26|인천광역시 남동구 구월동 1144-5|24시간;택배;튀김;커피;ATM||||||CU 구월굿모닝점|굿모닝타워;굿모닝타워|||90704
CU|구월그린점|||CU|032-441-1105|인천광역시 남동구 문화서로 65|인천광역시 남동구 구월동 1105-24|24시간;택배;커피;ATM||||||CU 구월그린점|(구월동)|||90704
CU|구월다우림점|||CU|032-467-5653|인천광역시 남동구 용천로4번길 63-21|인천광역시 남동구 구월동 1237-1|24시간;택배;ATM||||||CU 구월다우림점|(구월동,다우림);다우림|||90704
CU|구월모래내점|||CU|032-463-4454|인천광역시 남동구 구월남로 293-1|인천광역시 남동구 구월동 349-420|24시간;택배;커피;ATM||||||CU 구월모래내점|(구월동)|||90704
CU|구월블루씨티점|||CU|||인천광역시 남동구 구월동 472-1|24시간;택배;커피;ATM||||||CU 구월블루씨티점|1층|||90704
CU|구월석산로점|||CU|032-471-2652||인천광역시 남동구 구월동 1247|24시간;택배;커피||||||CU 구월석산로점||||90704
CU|구월성공점|||CU|032-468-2600|인천광역시 남동구 인주대로681번길 8|인천광역시 남동구 구월동 1219|24시간;택배;튀김;커피;ATM||||||CU 구월성공점|구월동 (구월동) 8호;구월동 8호|||90704
CU|구월아델라이점|||CU|032-432-4644|인천광역시 남동구 예술로204번길 26|인천광역시 남동구 구월동 1129|24시간;커피;ATM||||||CU 구월아델라이점|(구월동,아델라이);아델라이|||90704
CU|구월아이비점|||CU|032-462-5419|인천광역시 남동구 구월로 268|인천광역시 남동구 구월4동 1264-73|24시간;튀김;커피;ATM||||||CU 구월아이비점|대성빌딩 1층 102호호;대성빌딩 1층 102호호|||90704
CU|구월안다미로점|||CU|032-466-8594|인천광역시 남동구 인주대로503번길 8|인천광역시 남동구 구월동 1118-2|24시간;택배;커피;ATM||||||CU 구월안다미로점|(구월동)|||90704
CU|구월예술회관점|||CU|032-435-1015|인천광역시 남동구 인주대로 582|인천광역시 남동구 구월동 1126-1|24시간;택배;튀김;커피;ATM||||||CU 구월예술회관점|(구월동) 신현프라자;신현프라자|||90704
CU|구월이토타워점|||CU||인천광역시 남동구 예술로 138|인천광역시 남동구 구월동 1456|24시간;택배;커피;ATM||||||CU 구월이토타워점|이토타워 1층;이토타워 1층|||90704
CU|구월자올아이점|||CU|032-426-0519|인천광역시 남동구 문화로133번길 8-9|인천광역시 남동구 구월동 1110-9|24시간;택배;튀김;커피;ATM||||||CU 구월자올아이점|(구월동)|||90704
CU|구월중앙점|||CU|032-446-7235|인천광역시 남동구 남동대로747번길 29|인천광역시 남동구 구월동 201-39|24시간;ATM||||||CU 구월중앙점|(구월동)|||90704
CU|구월캐슬점|||CU||인천광역시 남동구 호구포로 803|인천광역시 남동구 구월동 24|24시간;택배;튀김;커피;ATM||||||CU 구월캐슬점|(구월동,롯데캐슬골드2단지아파트) 롯데캐슬골드2단지아파트;롯데캐슬골드2단지아파트|||90704
CU|구월타운점|||CU|032-426-1519|인천광역시 남동구 인주대로591번길 64|인천광역시 남동구 구월동 1132|24시간;택배;커피;ATM||||||CU 구월타운점|(구월동)|||90704
CU|구월태양점|||CU|032-463-1348|인천광역시 남동구 구월말로3번길 44|인천광역시 남동구 구월4동 1279-17|24시간;택배;튀김;커피;ATM||||||CU 구월태양점|(구월동)|||90704
CU|구월퍼스트점|||CU|032-461-7322|인천광역시 남동구 구월남로 190|인천광역시 남동구 구월동 1200-2|24시간;튀김;커피;ATM||||||CU 구월퍼스트점|(구월동) 1층;1층|||90704
CU|구월프랜드점|||CU|032-471-5418|인천광역시 남동구 남동대로 728|인천광역시 남동구 구월동 1191-10|24시간;택배;로또;ATM||||||CU 구월프랜드점|(구월동)|||90704
CU|구월해피점|||CU|032-553-3663|인천광역시 남동구 성말로 33|인천광역시 남동구 구월동 1163-13|24시간;택배;튀김;커피;ATM||||||CU 구월해피점|(구월동) 1층;1층|||90704
CU|구월형제점|||CU|032-426-5827|인천광역시 남동구 남동대로725번길 5|인천광역시 남동구 구월동 1157-3|24시간;택배;튀김;커피;ATM||||||CU 구월형제점|(구월동)|||90704
CU|구월호산나점|||CU|032-463-8845|인천광역시 남동구 남동대로774번길 47|인천광역시 남동구 구월동 1202-5|24시간;택배;커피;ATM||||||CU 구월호산나점|(구월동)|||90704
CU|구월호텔점|||CU|032-472-9980|인천광역시 남동구 선수촌공원로23번길 1|인천광역시 남동구 구월동 1543-2|24시간;택배;커피;ATM||||||CU 구월호텔점|(구월동) 1층;1층|||90704
CU|구의가락점|||CU|02-453-4444|서울특별시 광진구 광나루로36길 69|서울특별시 광진구 구의동 249-18|24시간;택배;튀김;커피;ATM||||||CU 구의가락점|대영주택;대영주택|||90704
CU|구의공원점|||CU|02-466-7731|서울특별시 광진구 광나루로54길 83|서울특별시 광진구 구의동 215-1|24시간;택배;베이커리;튀김;커피;ATM||||||CU 구의공원점|(구의동,선진빌딩) 1층 101호;선진빌딩 1층 101호|||90704
CU|구의그랜드점|||CU|02-453-7343|서울특별시 광진구 자양로23길 78|서울특별시 광진구 구의동 254-8|24시간;택배;커피;ATM||||||CU 구의그랜드점|(구의동)|||90704
CU|구의그린점|||CU|02-455-5355|서울특별시 광진구 자양로 194|서울특별시 광진구 구의동 234-16|24시간;택배;튀김;커피;ATM||||||CU 구의그린점|(구의동)|||90704
CU|구의본점|||CU||서울특별시 광진구 자양로22길 51|서울특별시 광진구 구의동 248-149|24시간;택배;튀김;커피||||||CU 구의본점|전진마트;전진마트|||90704
CU|구의솔렌시아점|||CU|02-446-2641|서울특별시 광진구 자양로 154|서울특별시 광진구 구의동 251-177|24시간;택배;커피||||||CU 구의솔렌시아점|구의동솔렌시아 105 (구의동);구의동솔렌시아 105|||90704
CU|구의아차산점|||CU|02-447-0223|서울특별시 광진구 자양로 319|서울특별시 광진구 구의동 27-17|24시간;택배;튀김;커피||||||CU 구의아차산점|1층;1층|||90704
CU|구의중앙점|||CU|02-457-3305|서울특별시 광진구 아차산로57길 4|서울특별시 광진구 구의동 221-40|24시간;택배;튀김;커피;ATM||||||CU 구의중앙점|(구의동) 1층;1층|||90704
CU|구의지너스점|||CU||서울특별시 광진구 강변역로4길 10|서울특별시 광진구 구의동 546-11|커피;ATM||||||CU 구의지너스점|강변역지너스타워;강변역지너스타워|||90704
