##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@올리브영
올리브영|충남대정문점|||올리브영|042-824-7335|대전광역시 유성구 대학로 86||||||||올리브영 충남대정문점|1층|||90703
올리브영|패션아일랜드대전점|||올리브영|042-272-5290|대전광역시 동구 은어송로 72||||||||올리브영 패션아일랜드대전점||||90703
올리브영|한남대점|||올리브영|042-628-0994|대전광역시 동구 한남로 7||||||||올리브영 한남대점|1층|||90703
올리브영|홈플러스대전둔산점|||올리브영|042-489-8726|대전광역시 서구 문예로 107||||||||올리브영 홈플러스대전둔산점|홈플러스대전둔산점 1층|||90703
올리브영|홈플러스대전문화점|||올리브영|042-224-6663|대전광역시 중구 계백로 1690||||||||올리브영 홈플러스대전문화점|(문화동)|||90703
올리브영|홈플러스유성점|||올리브영|042-825-3290|대전광역시 유성구 한밭대로 502||||||||올리브영 홈플러스유성점|홈플러스유성점 1층|||90703
올리브영|(X)부산하단점|||올리브영|051-294-8520|부산광역시 사하구 낙동대로 454||||||||올리브영 (X)부산하단점|1층|||90703
올리브영|경남정보대점|||올리브영|051-311-5132|부산광역시 사상구 냉정로 116||||||||올리브영 경남정보대점||||90703
올리브영|경성대부경대점|||올리브영|051-610-0780|부산광역시 남구 수영로 312||||||||올리브영 경성대부경대점|21세기센츄리시티빌딩 1층|||90703
올리브영|광복본점|||올리브영|051-231-8363|부산광역시 중구 비프광장로 36||||||||올리브영 광복본점|(1층)|||90703
올리브영|광안리점|||올리브영|051-756-5290|부산광역시 수영구 광안해변로 153-1||||||||올리브영 광안리점||||90703
올리브영|광안비치점|||올리브영|051-752-5290|부산광역시 수영구 광안해변로 235||||||||올리브영 광안비치점|101호|||90703
올리브영|남천역점|||올리브영|051-611-9104|부산광역시 수영구 수영로 384||||||||올리브영 남천역점||||90703
올리브영|다대포항역점|||올리브영|051-261-2742|부산광역시 사하구 다대로 550||||||||올리브영 다대포항역점|104호|||90703
올리브영|덕천중앙점|||올리브영|051-337-5291|부산광역시 북구 만덕대로16번길 8||||||||올리브영 덕천중앙점||||90703
올리브영|롯데광복점|||올리브영|051-678-4290|부산광역시 중구 중앙대로 2||||||||올리브영 롯데광복점|롯데백화점 광복점 5층|||90703
올리브영|마린시티점|||올리브영|051-743-5126|부산광역시 해운대구 마린시티1로 127||||||||올리브영 마린시티점|102호|||90703
올리브영|명지국제신도시점|||올리브영|051-207-5290|부산광역시 강서구 명지국제8로 260||||||||올리브영 명지국제신도시점||||90703
올리브영|명지오션시티점|||올리브영|051-293-5290|부산광역시 강서구 명지오션시티4로 69||||||||올리브영 명지오션시티점||||90703
올리브영|부경대점|||올리브영|051-612-5290|부산광역시 남구 용소로 28||||||||올리브영 부경대점|1층|||90703
올리브영|부산W스퀘어점|||올리브영|051-611-8337|부산광역시 남구 분포로 145||||||||올리브영 부산W스퀘어점|더블유스퀘어 1004,1005호|||90703
올리브영|부산거제점|||올리브영|051-505-5290|부산광역시 연제구 아시아드대로 93||||||||올리브영 부산거제점|1층|||90703
올리브영|부산광안역점|||올리브영|051-757-5290|부산광역시 수영구 광안로7번길 45||||||||올리브영 부산광안역점||||90703
올리브영|부산괴정역점|||올리브영|051-206-5290|부산광역시 사하구 사하로 200||||||||올리브영 부산괴정역점||||90703
올리브영|부산교대역점|||올리브영|051-501-6153|부산광역시 연제구 명륜로 3||||||||올리브영 부산교대역점||||90703
올리브영|부산구서역점|||올리브영|051-516-5290|부산광역시 금정구 구서로 3||||||||올리브영 부산구서역점||||90703
올리브영|부산기장점|||올리브영|051-721-6793|부산광역시 기장군 기장읍 읍내로 111||||||||올리브영 부산기장점||||90703
올리브영|부산남포점|||올리브영|051-254-0961|부산광역시 중구 광복로 64-1||||||||올리브영 부산남포점||||90703
올리브영|부산다대포점|||올리브영|051-266-5290|부산광역시 사하구 다대로 698||||||||올리브영 부산다대포점||||90703
올리브영|부산당감점|||올리브영|051-911-5290|부산광역시 부산진구 당감로 46||||||||올리브영 부산당감점|(당감동)|||90703
올리브영|부산당리점|||올리브영|051-202-4353|부산광역시 사하구 낙동대로 412||||||||올리브영 부산당리점||||90703
올리브영|부산대역점|||올리브영|051-990-7910|부산광역시 금정구 금정로68번길 46||||||||올리브영 부산대역점|1층|||90703
올리브영|부산대연역점|||올리브영|051-611-2776|부산광역시 남구 수영로 225-1||||||||올리브영 부산대연역점|(대연동)|||90703
올리브영|부산대장전점|||올리브영|051-518-5290|부산광역시 금정구 금정로60번길 29||||||||올리브영 부산대장전점||||90703
올리브영|부산대점|||올리브영|051-512-2004|부산광역시 금정구 부산대학로 54||||||||올리브영 부산대점|1층|||90703
올리브영|부산대청점|||올리브영|051-231-8712|부산광역시 중구 광복중앙로 28||||||||올리브영 부산대청점||||90703
올리브영|부산덕천지하상가점|||올리브영|051-342-5290|부산광역시 북구 만덕대로 지하39||||||||올리브영 부산덕천지하상가점||||90703
올리브영|부산동대신점|||올리브영|051-256-5290|부산광역시 서구 구덕로 324||||||||올리브영 부산동대신점|1층|||90703
올리브영|부산동래점|||올리브영|051-558-5212|부산광역시 동래구 명륜로129번길 35||||||||올리브영 부산동래점|화봉빌딩 1층|||90703
올리브영|부산동아대점|||올리브영|051-202-4502|부산광역시 사하구 낙동대로 551||||||||올리브영 부산동아대점||||90703
올리브영|부산반여1동점|||올리브영|051-531-5290|부산광역시 해운대구 선수촌로 109||||||||올리브영 부산반여1동점||||90703
올리브영|부산반여2동점|||올리브영|051-781-5290|부산광역시 해운대구 재반로 206||||||||올리브영 부산반여2동점||||90703
올리브영|부산사상점|||올리브영|051-316-5290|부산광역시 사상구 사상로 200||||||||올리브영 부산사상점|105호|||90703
올리브영|부산사직점|||올리브영|051-507-5290|부산광역시 동래구 사직북로 7||||||||올리브영 부산사직점||||90703
올리브영|부산서동점|||올리브영|051-521-6104|부산광역시 금정구 서동로 156||||||||올리브영 부산서동점||||90703
올리브영|부산센텀점|||올리브영|051-741-3662|부산광역시 해운대구 센텀동로 9||||||||올리브영 부산센텀점|트럼프월드센텀 1층|||90703
올리브영|부산수영로점|||올리브영|051-752-4490|부산광역시 수영구 수영로 631||||||||올리브영 부산수영로점|파스텔라스튜디오 102호,103호|||90703
올리브영|부산수영점|||올리브영|051-752-4879|부산광역시 수영구 수영로 703||||||||올리브영 부산수영점||||90703
올리브영|부산수정역점|||올리브영|051-361-7904|부산광역시 북구 금곡대로 166||||||||올리브영 부산수정역점||||90703
올리브영|부산아트몰링점|||올리브영|051-999-7313|부산광역시 사하구 낙동남로 1413||||||||올리브영 부산아트몰링점|아트몰링부산점 지하1층|||90703
올리브영|부산애플아울렛점|||올리브영|051-559-6250|부산광역시 사상구 사상로 201||||||||올리브영 부산애플아울렛점|애플아울렛 본관동 지하1층|||90703
올리브영|부산양정점|||올리브영|051-852-5290|부산광역시 부산진구 중앙대로 904||||||||올리브영 부산양정점|1층|||90703
올리브영|부산역사점|||올리브영|051-441-2352|부산광역시 동구 중앙대로 206||||||||올리브영 부산역사점|부산역 2층 맞이방|||90703
올리브영|부산역점|||올리브영|051-441-6455|부산광역시 동구 중앙대로 197||||||||올리브영 부산역점||||90703
올리브영|부산연산점|||올리브영|051-851-5290|부산광역시 연제구 반송로 16||||||||올리브영 부산연산점||||90703
올리브영|부산용호점|||올리브영|051-611-0632|부산광역시 남구 동명로 139||||||||올리브영 부산용호점||||90703
올리브영|부산장림점|||올리브영|051-261-1909|부산광역시 사하구 장림번영로 50||||||||올리브영 부산장림점|(장림동,지원시티파크 아파트)|||90703
올리브영|부산장산역점|||올리브영|051-702-5291|부산광역시 해운대구 세실로 75||||||||올리브영 부산장산역점||||90703
올리브영|부산장산점|||올리브영|051-701-5290|부산광역시 해운대구 세실로27번길 23||||||||올리브영 부산장산점||||90703
올리브영|부산정관모전점|||올리브영|051-728-3843|부산광역시 기장군 정관읍 정관로 387||||||||올리브영 부산정관모전점|누리타워 1호 (101호,102호)|||90703
올리브영|부산정관점|||올리브영|051-727-5290|부산광역시 기장군 정관읍 정관로 575-3||||||||올리브영 부산정관점||||90703
올리브영|부산진역점|||올리브영|051-442-5290|부산광역시 동구 중앙대로 365||||||||올리브영 부산진역점|부산일보 1층|||90703
올리브영|부산화명점|||올리브영|051-365-7718|부산광역시 북구 화명대로 34||||||||올리브영 부산화명점|1층|||90703
올리브영|서면1번가점|||올리브영|051-802-0354|부산광역시 부산진구 중앙대로691번길 9||||||||올리브영 서면1번가점|1층|||90703
올리브영|서면가야대로점|||올리브영|051-802-3280|부산광역시 부산진구 가야대로 775-1||||||||올리브영 서면가야대로점||||90703
올리브영|서면동천로점|||올리브영|051-802-0341|부산광역시 부산진구 동천로 89||||||||올리브영 서면동천로점||||90703
올리브영|서면부전중앙점|||올리브영|051-802-4369|부산광역시 부산진구 중앙대로692번길 30||||||||올리브영 서면부전중앙점|(부전동)|||90703
올리브영|서면역사점|||올리브영|051-802-1410|부산광역시 부산진구 중앙대로 지하730||||||||올리브영 서면역사점|2-02호 (부전동,서면역구내)|||90703
올리브영|서면중앙대로점|||올리브영|051-802-9035|부산광역시 부산진구 중앙대로 686||||||||올리브영 서면중앙대로점||||90703
올리브영|서면중앙점|||올리브영|051-819-5290|부산광역시 부산진구 중앙대로 704||||||||올리브영 서면중앙점|동보프라자 1층|||90703
올리브영|센텀중앙로점|||올리브영|051-746-5290|부산광역시 해운대구 센텀6로 21||||||||올리브영 센텀중앙로점||||90703
올리브영|센텀코아점|||올리브영|051-747-6480|부산광역시 해운대구 센텀2로 19||||||||올리브영 센텀코아점||||90703
올리브영|수안역점|||올리브영|051-554-5290|부산광역시 동래구 충렬대로 251||||||||올리브영 수안역점||||90703
올리브영|아울렛광복점|||올리브영|051-231-8364|부산광역시 중구 비프광장로 36||||||||올리브영 아울렛광복점|지하1층|||90703
올리브영|아울렛부산연산점|||올리브영|051-853-5290|부산광역시 연제구 반송로 16||||||||올리브영 아울렛부산연산점||||90703
올리브영|연산역점|||올리브영|051-851-3973|부산광역시 연제구 중앙대로 1086||||||||올리브영 연산역점||||90703
올리브영|연산토곡점|||올리브영|051-752-2089|부산광역시 연제구 과정로 112||||||||올리브영 연산토곡점||||90703
올리브영|온천장역점|||올리브영|051-552-5250|부산광역시 동래구 중앙대로 1523||||||||올리브영 온천장역점|에스케이허브스카이상가 A1-28,29,48,49호|||90703
