##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@변호사
최원길개업[상세]||||변호사|032-715-4942|경기 부천시 상일로 130||||||||최원길개업[상세]|(상동,부천법조빌딩) 3층 301호|||91604
이호준개업[상세]||||변호사|031-213-0771|경기 수원시 영통구 광교중앙로248번길 40||||||||이호준개업[상세]|615호,616호 (하동)|||91604
강은혜개업[상세]||||변호사|031-8015-4758||경기 화성시 반송동 86-1|||||||강은혜개업[상세]|(아인슈타인프라자401호)|||91604
김예진개업[상세]||||변호사|031-211-2006|경기 수원시 영통구 광교중앙로266번길 30||||||||김예진개업[상세]|305호 (하동)|||91604
유재승개업[상세]||||변호사|031-460-5231|경기 의왕시 철도박물관로 176||||||||유재승개업[상세]|(월암동,한국철도기술연구원 ) 1동 4층 기획실|||91604
김민선개업[상세]||||변호사|0269095316|경기 성남시 중원구 산성대로 380||||||||김민선개업[상세]|6층 (금광동,동일빌딩)|||91604
박상혁개업[상세]||||변호사|031-992-9100|경기 김포시 김포한강4로 487||||||||박상혁개업[상세]|(구래동,한강신도시 반도유보라 4차) 카림애비뉴상가 2층 2084,2085호|||91604
김현수개업[상세]||||변호사|031-217-7351|경기 수원시 영통구 광교중앙로248번길 40||||||||김현수개업[상세]|(하동) 광교스마트법조프라자 507호|||91604
이호인개업[상세]||||변호사|031-212-1073|경기 수원시 영통구 광교중앙로248번길 95-9||||||||이호인개업[상세]|601호 (하동,캡틴법조타운)|||91604
최유진개업[상세]||||변호사|031-873-6104||경기 의정부시 가능동 367-2|||||||최유진개업[상세]|삼형빌딩 202호|||91604
김율개업[상세]||||변호사|031-211-0051|경기 수원시 영통구 광교중앙로248번길 7-2||||||||김율개업[상세]|디동 803호 (하동,원희캐슬 광교)|||91604
양영훈개업[상세]||||변호사|031-904-1400||경기 고양시 일산동구 장항동 892|||||||양영훈개업[상세]|(유국타워203호)|||91604
박소영개업[상세]||||변호사|032-322-8483|경기 부천시 원미구 상일로 130||||||||박소영개업[상세]|1007호 (상동,부천법조타운)|||91604
최미현개업[상세]||||변호사|031-211-7012|경기 수원시 영통구 법조로149번길 150||||||||최미현개업[상세]|(하동) 5층,지연빌딩|||91604
이명진||||변호사||||||||||이명진||||91604
이정선개업[상세]||||변호사|031-908-9009|경기 고양시 일산동구 장백로 212||||||||이정선개업[상세]|802,803호 (장항동,일산법조빌딩)|||91604
윤호근||||변호사||||||||||윤호근||||91604
서치원개업[상세]||||변호사|031-494-7986|경기 안산시 단원구 광덕서로 82||||||||서치원개업[상세]|301호 (고잔동,한남법조빌딩)|||91604
한윤정개업[상세]||||변호사|031-410-9922|경기 안산시 단원구 광덕서로 66||||||||한윤정개업[상세]|(고잔동,하눌빌딩) 102호|||91604
문주영개업[상세]||||변호사|031-214-2663|경기 수원시 영통구 광교중앙로248번길 95-9||||||||문주영개업[상세]|(하동,캡틴법조타운) 501호|||91604
류동욱개업[상세]||||변호사|032-214-0064||경기 부천시 원미구 상동 448-2|||||||류동욱개업[상세]|(법조타운803호)|||91604
조재평개업[상세]||||변호사|031-216-0074|경기 수원시 영통구 매봉로 51||||||||조재평개업[상세]|(매탄동) 2층|||91604
이욱석개업[상세]||||변호사||경기 고양시 일산동구 장백로 200||||||||이욱석개업[상세]|(장항동,유국타워) 105호 --|||91604
박지훈개업[상세]||||변호사|031-605-9991|경기 성남시 수정구 산성대로 445||||||||박지훈개업[상세]|3층 (단대동)|||91604
김원영개업[상세]||||변호사|031-8032-8011|경기 안산시 단원구 원곡로 34||||||||김원영개업[상세]|301호 (원곡동)|||91604
안상일개업[상세]||||변호사||경기 남양주시 경춘로 368||||||||안상일개업[상세]|(가운동,브릭스타워) 제4층 414호 --|||91604
서윤석개업[상세]||||변호사|031-8047-4471|경기 화성시 삼성1로5길 49||||||||서윤석개업[상세]|(석우동,서한기술연구소) 4층 기획본부 법무팀|||91604
김영일개업[상세]||||변호사|031-214-3579|경기 수원시 영통구 광교중앙로248번길 40||||||||김영일개업[상세]|(하동) 510~512호|||91604
김정석개업[상세]||||변호사|032-288-2300|경기 부천시 상일로 126||||||||김정석개업[상세]|508호 (상동,뉴법조타운)|||91604
이익현개업[상세]||||변호사|031-895-4750|경기 수원시 영통구 광교중앙로248번길 7-2||||||||이익현개업[상세]|(하동,원희캐슬 광교) C동 811호,812호|||91604
이규채개업[상세]||||변호사|031-994-5951|경기 고양시 일산동구 정발산로42번길 60||||||||이규채개업[상세]|(장항동,웨스턴853) 320호|||91604
하기재개업[상세]||||변호사|031-871-0026||경기 의정부시 가능동 362-66|||||||하기재개업[상세]|(1층101호)|||91604
민경태개업[상세]||||변호사||경기 평택시 평남로 1029-1||||||||민경태개업[상세]|4충 (동삭동)|||91604
임현일개업[상세]||||변호사|031-874-3500|경기 의정부시 녹양로34번길 30||||||||임현일개업[상세]|304호 (가능동,법전빌딩)|||91604
유헌영개업[상세]||||변호사|031-765-5500|경기 광주시 회안대로 900||||||||유헌영개업[상세]|401호 (송정동,로얄플라자)|||91604
정덕우개업[상세]||||변호사|031-410-2300||경기 안산시 단원구 고잔동 707-4|||||||정덕우개업[상세]|(한남법조빌딩105,202,203호)|||91604
정태웅개업[상세]||||변호사|031-712-6638|경기 성남시 분당구 성남대로 345||||||||정태웅개업[상세]|606호 (정자동,정자역프라자)|||91604
정지웅개업[상세]||||변호사||경기 고양시 일산동구 장백로 208||||||||정지웅개업[상세]|(장항동,성암빌딩) 604호 --|||91604
박승범개업[상세]||||변호사|031-405-2910|경기 안산시 단원구 광덕4로 116||||||||박승범개업[상세]|202호 (고잔동,대덕프라자)|||91604
차명심개업[상세]||||변호사|031-217-6177|경기 수원시 영통구 동수원로 (원천동 , 미송빌딩) 542-6||||||||차명심개업[상세]|101호|||91604
김승용개업[상세]||||변호사|031-647-6777|경기 평택시 평남로 1029-1||||||||김승용개업[상세]|2층 (동삭동,에스제이프라자)|||91604
김민호개업[상세]||||변호사|031-877-6061|경기 의정부시 서부로 707||||||||김민호개업[상세]|(가능동) 1층 법률사무소 의율|||91604
장동규개업[상세]||||변호사|031-874-8500|경기 의정부시 녹양로18번길 47-5||||||||장동규개업[상세]|1층 (가능동)|||91604
김수진개업[상세]||||변호사|031-647-6777|경기 평택시 평남로 1029-1||||||||김수진개업[상세]|2층 (동삭동,에스제이프라자)|||91604
김은경개업[상세]||||변호사|031-362-4002|경기 안산시 단원구 광덕서로 82||||||||김은경개업[상세]|(고잔동,한남법조빌딩) 312호|||91604
장기봉개업[상세]||||변호사|031-216-7057|경기 수원시 영통구 중부대로 317||||||||장기봉개업[상세]|(원천동) 덕임빌딩 3층|||91604
고아연개업[상세]||||변호사|031-212-1919|경기 수원시 영통구 매봉로49번길 5||||||||고아연개업[상세]|2층 (매탄동,명정빌딩)|||91604
조유리||||변호사||||||||||조유리||||91604
백재승개업[상세]||||변호사|031-731-2500|경기 성남시 중원구 산성대로 452||||||||백재승개업[상세]|3층 (금광동,한림빌딩)|||91604
노승연개업[상세]||||변호사|032-323-7177||경기 부천시 원미구 상동 402-1|||||||노승연개업[상세]|(상동아크로텔312호)|||91604
나경운개업[상세]||||변호사|031-411-5958|경기 안산시 단원구 광덕서로 86||||||||나경운개업[상세]|(고잔동,안산법조타운) 806-1호|||91604
김성연개업[상세]||||변호사|031-875-6100|경기 의정부시 녹양로18번길 47-6||||||||김성연개업[상세]|(가능동) 2층|||91604
천윤석개업[상세]||||변호사|031-652-7775|경기 평택시 평남로 1023||||||||천윤석개업[상세]|(동삭동,법률회관) 401호|||91604
최성중개업[상세]||||변호사|031-217-1114|경기 수원시 영통구 광교중앙로 242||||||||최성중개업[상세]|(하동,신명프라자) 301호|||91604
최재근개업[상세]||||변호사|031-511-7788|경기 남양주시 홍유릉로 328-2||||||||최재근개업[상세]|(금곡동) 3층|||91604
이미연개업[상세]||||변호사|031-821-5047,9||경기 의정부시 의정부동 159-18|||||||이미연개업[상세]|(3층)|||91604
정충일개업[상세]||||변호사|031-871-6300|경기 의정부시 녹양로34번길 64||||||||정충일개업[상세]|(가능동,솔로몬빌딩) 2층|||91604
심지영개업[상세]||||변호사|031-476-9185|경기 안양시 동안구 시민대로 295||||||||심지영개업[상세]|(관양동,평촌월드빌) 304-1호|||91604
김현명개업[상세]||||변호사|031-305-0001|경기 수원시 영통구 봉영로 1623||||||||김현명개업[상세]|204호 (영통동,드림피아빌딩)|||91604
이용운개업[상세]||||변호사|070-7321-8997|경기 부천시 부광로8번길 26||||||||이용운개업[상세]|(괴안동,연지빌딩) 504호|||91604
김민욱개업[상세]||||변호사|031-837-0013~4||경기 의정부시 가능동 362-67|||||||김민욱개업[상세]|(1층)|||91604
윤선정개업[상세]||||변호사|032-323-9911|경기 부천시 상일로 126||||||||윤선정개업[상세]|(상동,뉴법조타운) 807호|||91604
서창효개업[상세]||||변호사|031-494-7986|경기 안산시 단원구 광덕서로 82||||||||서창효개업[상세]|301호 (고잔동,한남법조빌딩)|||91604
조하영개업[상세]||||변호사|031-875-9100|경기 의정부시 녹양로 28||||||||조하영개업[상세]|3층 (가능동)|||91604
김태영개업[상세]||||변호사|031-217-1555|경기 수원시 영통구 광교중앙로248번길 40||||||||김태영개업[상세]|502호 (하동,스마트법조프라자)|||91604
김용남개업[상세]||||변호사|031-213-0411|경기 평택시 평남로 1041||||||||김용남개업[상세]|401호 (동삭동,모세빌딩)|||91604
백혜련||||변호사||||||||||백혜련||||91604
나기주개업[상세]||||변호사|031-211-4567|경기 수원시 영통구 광교중앙로248번길 95-9) , 702~706호 (하동 , 캡틴법조타운 ||||||||나기주개업[상세]||||91604
정영미개업[상세]||||변호사|031-823-5100|경기 의정부시 녹양로 41||||||||정영미개업[상세]|2층 (가능1동,풍전빌딩)|||91604
김옥선개업[상세]||||변호사|031-848-5800||경기 의정부시 가능동 362-59|||||||김옥선개업[상세]|(2층)|||91604
김효경개업[상세]||||변호사|031-568-6655||경기 구리시 수택동 526-3|||||||김효경개업[상세]|(우진빌딩3층)|||91604
조은진개업[상세]||||변호사|031-855-9800||경기 의정부시 가능동 362-79|||||||조은진개업[상세]|(1층)|||91604
정행주개업[상세]||||변호사|031-405-6900|경기 안산시 단원구 광덕서로 72||||||||정행주개업[상세]|507호 (고잔동,중앙법조빌딩)|||91604
김진영개업[상세]||||변호사|031-217-5237|경기 수원시 영통구 매여울로40번길 87||||||||김진영개업[상세]|4층 (매탄동,유진빌딩)|||91604
최석광개업[상세]||||변호사|031-698-2700|경기 성남시 중원구 양현로405번길 7||||||||최석광개업[상세]|2동604호 (여수동,신야탑푸르지오시티)|||91604
공지은개업[상세]||||변호사|031-384-9933|경기 안양시 동안구 시민대로 187||||||||공지은개업[상세]|905호 (비산동,안양건설타워)|||91604
박지영개업[상세]||||변호사|02-2689-8020|경기 광명시 오리로 902||||||||박지영개업[상세]|3층3호,4층3호 (철산동)|||91604
김정선개업[상세]||||변호사|031-217-5235|경기 수원시 영통구 매여울로40번길 87||||||||김정선개업[상세]|3층2호 (매탄동,유진빌딩)|||91604
나태근개업[상세]||||변호사||경기 구리시 안골로 2||||||||나태근개업[상세]|502호 (교문동,대청빌딩)|||91604
신성호개업[상세]||||변호사|031-8009-0411|경기 수원시 영통구 광교중앙로248번길 7-2||||||||신성호개업[상세]|(하동,원희캐슬 광교) B동 10층|||91604
박상진개업[상세]||||변호사|031-340-4036|경기 안양시 동안구 시민대로 260||||||||박상진개업[상세]|(관양동,안양금융센터 A.F.C) 907호|||91604
송성득개업[상세]||||변호사|031-877-5343||경기 의정부시 가능동 362-78|||||||송성득개업[상세]|(1층)|||91604
노민우개업[상세]||||변호사|031-475-0081|경기 안산시 단원구 광덕서로 86||||||||노민우개업[상세]|306호 (고잔동,안산법조타운)|||91604
신준우개업[상세]||||변호사|0319285006|경기 의정부시 녹양로34번길 12||||||||신준우개업[상세]|(가능동,세광빌딩) 3층|||91604
이지영개업[상세]||||변호사|02-6923-9402|경기 안양시 동안구 부림로 166||||||||이지영개업[상세]|(관양동,우양타운) 대한법률구조공단|||91604
신창주개업[상세]||||변호사|031-436-3114||경기 안양시 동안구 관양동 1597|||||||신창주개업[상세]|(한양월드빌206호)|||91604
홍영택개업[상세]||||변호사|031-503-9244|경기 안산시 단원구 광덕서로 72||||||||홍영택개업[상세]|305호 (고잔동,중앙법조빌딩)|||91604
어미정개업[상세]||||변호사|031-220-3076|경기 수원시 권선구 권중로 46||||||||어미정개업[상세]|(권선동) 경기도시공사 5층 기획홍보처 경영관리부|||91604
김형석개업[상세]||||변호사|031-732-2227,8||경기 성남시 중원구 금광동 4676|||||||김형석개업[상세]|(5층)|||91604
박염동개업[상세]||||변호사|031-8049-0600|경기 김포시 태장로 784||||||||박염동개업[상세]|(장기동) 한강블루 407호|||91604
