##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@농협생명
진주원예농협|영천강지점|414993|284135|농협생명|055-761-0094|경상남도 진주시 문산읍 월아산로 920||||||||진주원예농협 영천강지점||||40625
진주금산농협||413478|290680|농협생명|055-761-3003|경상남도 진주시 금산면 금산순환로 5||||||||진주금산농협||||40625
진주금산농협|갈전지점|414124|287213|농협생명|055-761-5003|경상남도 진주시 금산면 송백로 20||||||||진주금산농협 갈전지점||||40625
문산농협||415107|285426|농협생명|055-761-5501|경상남도 진주시 문산읍 동부로 583||||||||문산농협||||40625
문산농협|공판장(간)|414753|284918|농협생명|055-761-5505|경상남도 진주시 문산읍 동부로 526||||||||문산농협 공판장(간)||||40625
진주금산농협|중천지점|412761|290483|농협생명|055-761-7773|경상남도 진주시 금산면 송백로 501||||||||진주금산농협 중천지점||||40625
진주원예농협|유통사업소|||농협생명|055-761-8487|경상남도 진주시 문산읍 월아산로 920||||||||진주원예농협 유통사업소||||40625
진주금산농협|신도시지점|413814|287000|농협생명|055-761-9201|경상남도 진주시 사들로156번길 3||||||||진주금산농협 신도시지점||||40625
진주축산농협|강남지점|408543|286469|농협생명|055-762-8488|경상남도 진주시 진주대로 857||||||||진주축산농협 강남지점||||40625
진주남부농협|혁신범골지점|412179|285607|농협생명|055-762-9055|경상남도 진주시 범골로45번길 7||||||||진주남부농협 혁신범골지점|1층|||40625
진주축산농협|사들로지점|413741|285911|농협생명|055-763-0021|경상남도 진주시 사들로 50||||||||진주축산농협 사들로지점||||40625
진주원예농협|초장지점|410330|290456|농협생명|055-763-2838|경상남도 진주시 초북로 52||||||||진주원예농협 초장지점||||40625
진주원예농협||411425|290228|농협생명|055-763-6656|경상남도 진주시 남강로 1689||||||||진주원예농협||||40625
진주축산농협|초장지점|410579|289653|농협생명|055-763-8228|경상남도 진주시 초장로14번길 28||||||||진주축산농협 초장지점||||40625
중부농협||408034|293393|농협생명|055-772-6008|경상남도 진주시 집현면 진산로 699||||||||중부농협||||40625
삼천포농협||408131|260016|농협생명|055-830-1114|경상남도 사천시 주공로 2||||||||삼천포농협||||40625
삼천포농협|각산지점|406848|258798|농협생명|055-830-1300|경상남도 사천시 중앙로 7-11||||||||삼천포농협 각산지점||||40625
삼천포농협|남양지점|405994|263448|농협생명|055-830-1310|경상남도 사천시 임내길 9||||||||삼천포농협 남양지점||||40625
삼천포농협|중앙지점|407198|258932|농협생명|055-830-1330|경상남도 사천시 중앙시장2길 37||||||||삼천포농협 중앙지점||||40625
삼천포농협|북부지점|407543|260046|농협생명|055-830-1350|경상남도 사천시 벌리로 5||||||||삼천포농협 북부지점||||40625
사천축산농협|용강지점|407926|407926|농협생명|055-832-1422|경상남도 사천시 주공로 100||||||||사천축산농협 용강지점||||40625
사천축산농협|삼천포동금지점|407200|259247|농협생명|055-832-1522|경상남도 사천시 동금로 12||||||||사천축산농협 삼천포동금지점||||40625
용현농협||405876|268348|농협생명|055-834-0021|경남 사천시 용현면 진삼로 640||||||||용현농협||||40625
새고성농협|하이지점|411355|258874|농협생명|055-835-5990|경상남도 고성군 하이면 남일로 432||||||||새고성농협 하이지점||||40625
사천축산농협||408047|276160|농협생명|055-851-5800|경남 사천시 사천읍 진삼로 1488-1||||||||사천축산농협||||40625
사천농협||408398|276334|농협생명|055-851-8000|경상남도 사천시 사천읍 사천읍성로 51||||||||사천농협||||40625
사천농협|남부지점|408222|276114|농협생명|055-852-4328|경상남도 사천시 사천읍 읍내로 22||||||||사천농협 남부지점||||40625
사천농협|축동지점|408223|278824|농협생명|055-852-5012|경상남도 사천시 축동면 길평길 25||||||||사천농협 축동지점||||40625
사남농협|공단지점|406139|273620|농협생명|055-852-6801|경상남도 사천시 사남면 조동길 61||||||||사남농협 공단지점||||40625
정동농협||411522|272930|농협생명|055-852-8911|경남 사천시 정동면 상정대로 2540-50||||||||정동농협||||40625
정동농협|서부지점|408059|275537|농협생명|055-852-8914|경상남도 사천시 정동면 진삼로 1426||||||||정동농협 서부지점||||40625
사천농협|중앙지점|407868|275302|농협생명|055-852-9860|경남 사천시 사천읍 진삼로 1395||||||||사천농협 중앙지점||||40625
사천축산농협|곤양지점|396961|273167|농협생명|055-853-0282|경상남도 사천시 곤양면 서삼로 30-3||||||||사천축산농협 곤양지점||||40625
서포농협||398288|267512|농협생명|055-853-1500|경남 사천시 서포면 자구로 463||||||||서포농협||||40625
곤명농협|완사지점|398060|281272|농협생명|055-853-2142|경상남도 사천시 곤명면 경서대로 3401||||||||곤명농협 완사지점||||40625
곤명농협|곤양지점|396744|273158|농협생명|055-853-3007|경상남도 사천시 곤양면 서삼로 11||||||||곤명농협 곤양지점||||40625
사천축산농협|사천읍지점|408041|276162|농협생명|055-853-5320|경상남도 사천시 사천읍 진삼로 1488-1||||||||사천축산농협 사천읍지점||||40625
사천농협|동부지점|408942|275735|농협생명|055-854-0041|경상남도 사천시 사천읍 읍내로 106||||||||사천농협 동부지점||||40625
사남농협||407036|272742|농협생명|055-854-4290|경상남도 사천시 사남면 진삼로 1113||||||||사남농협||||40625
곤명농협|동부지점|402671|275621|농협생명|055-854-6290|경상남도 사천시 곤양면 검정1길 59||||||||곤명농협 동부지점||||40625
사천축산농협|수양지점|408430|275878|농협생명|055-854-6803|경상남도 사천시 사천읍 수양로 24-1||||||||사천축산농협 수양지점||||40625
곤명농협||394579|279080|농협생명|055-854-7004|경남 사천시 곤명면 봉명로 507||||||||곤명농협||||40625
새남해농협|서면지점|385345|245683|농협생명|055-862-1150|경남 남해군 서면 스포츠로 679||||||||새남해농협 서면지점||||40625
새남해농협|남상지점|383605|250061|농협생명|055-862-1531|경상남도 남해군 서면 남서대로 2215||||||||새남해농협 남상지점||||40625
새남해농협|중현지점|384620|252725|농협생명|055-862-1532|경상남도 남해군 서면 남서대로2618번길 1||||||||새남해농협 중현지점||||40625
농협생명|남해축협|390576|248677|농협생명|055-862-2115|경상남도 남해군 남해읍 화전로 60-4||||||||농협생명 남해축협||||40625
동남해농협||396104|244572|농협생명|055-862-4511|경상남도 남해군 이동면 무림로 82||||||||동남해농협||||40625
새남해농협|설천지점|392534|258064|농협생명|055-862-6642|경상남도 남해군 설천면 설천로 647||||||||새남해농협 설천지점||||40625
동남해농협|남면지점|389598|241427|농협생명|055-862-8985|경상남도 남해군 남면 남서대로 801||||||||동남해농협 남면지점||||40625
남해농협|중앙지점|390545|249335|농협생명|055-863-1482|경남 남해군 남해읍 화전로 122번길 3||||||||남해농협 중앙지점||||40625
새남해농협||388714|255208|농협생명|055-863-2545|경상남도 남해군 고현면 탑동로 40||||||||새남해농협||||40625
동남해농협|상주지점|399104|236127|농협생명|055-863-3801|경상남도 남해군 상주면 남해대로 684||||||||동남해농협 상주지점||||40625
새남해농협|도마지점|390384|252574|농협생명|055-864-3006|경남 남해군 고현면 남해대로 3199||||||||새남해농협 도마지점||||40625
남해농협||390586|248861|농협생명|055-864-3321|경상남도 남해군 남해읍 화전로78번길 8||||||||남해농협||||40625
동남해농협|삼동지점|400539|248008|농협생명|055-867-3501|경상남도 남해군 삼동면 동부대로1876번길 42||||||||동남해농협 삼동지점||||40625
동남해농협|동천지점|403377|245469|농협생명|055-867-3505|경상남도 남해군 삼동면 봉화로 7||||||||동남해농협 동천지점||||40625
남해축협|창선지점|401430|251008|농협생명|055-867-4420|경상남도 남해군 창선면 창선로 92-2||||||||남해축협 창선지점||||40625
창선농협||401388|250789|농협생명|055-867-7701|경상남도 남해군 창선면 창선로 69||||||||창선농협||||40625
동남해농협|미조지점|403377|245469|농협생명|055-867-8083|경남 남해군 미조면 미송로 24||||||||동남해농협 미조지점||||40625
하동농협|전도지점|382390|266607|농협생명|055-882-1101|경상남도 하동군 고전면 재첩길 5-4||||||||하동농협 전도지점||||40625
하동축협|진교지점|391363|269856|농협생명|055-882-3301|경상남도 하동군 진교면 민다리길 61||||||||하동축협 진교지점||||40625
금오농협|진교지점|391347|270056|농협생명|055-882-4050|경상남도 하동군 진교면 진교중앙길 16||||||||금오농협 진교지점||||40625
금오농협||386029|272056|농협생명|055-882-4507|경상남도 하동군 양보면 진양로 739||||||||금오농협||||40625
하동농협|고전지점|384776|269348|농협생명|055-882-5011|경상남도 하동군 고전면 하동읍성로 548||||||||하동농협 고전지점||||40625
지리산청학농협||382972|278917|농협생명|055-882-6025|경상남도 하동군 횡천면 문화1길 5||||||||지리산청학농협||||40625
옥종농협||389273|286779|농협생명|055-882-8007|경상남도 하동군 옥종면 주포중앙길 37-2||||||||옥종농협||||40625
농협생명|하동축협|377450|274613|농협생명|055-882-8803|경상남도 하동군 하동읍 시장2길 17||||||||농협생명 하동축협||||40625
옥종농협|북천지점|390530|279620|농협생명|055-882-9100|경상남도 하동군 북천면 경서대로 2463||||||||옥종농협 북천지점||||40625
하동농협||377148|274577|농협생명|055-883-1122|경상남도 하동군 하동읍 중앙1길 16||||||||하동농협||||40625
하동농협|중앙지점|377513|274641|농협생명|055-883-1126|경상남도 하동군 하동읍 경서대로 171||||||||하동농협 중앙지점||||40625
악양농협||373681|284758|농협생명|055-883-3014|경남 하동군 악양면 악양서로 347||||||||악양농협||||40625
화개농협||365976|288028|농협생명|055-883-4235|경상남도 하동군 화개면 화개로 26-1||||||||화개농협||||40625
금남농협||387410|261245|농협생명|055-883-8300|경상남도 하동군 금남면 제먼당길 91||||||||금남농협||||40625
금남농협|고남지점|382854|266434|농협생명|055-883-8304|경남 하동군 금남면 섬진강대로 961||||||||금남농협 고남지점||||40625
금남농협|금성지점|381048|262859|농협생명|055-883-8306|경남 하동군 금성면 신도길 127||||||||금남농협 금성지점||||40625
지리산청학농협|청암지점|382101|284056|농협생명|055-884-0401|경상남도 하동군 청암면 청학로 650||||||||지리산청학농협 청암지점||||40625
지리산청학농협|삼개리지점|389222|287128|농협생명|055-884-0406|경상남도 하동군 옥종면 돌고지로 1113||||||||지리산청학농협 삼개리지점||||40625
하동농협|적량지점|379759|276109|농협생명|055-884-6691|경남 하동군 적량면 적량로 114||||||||하동농협 적량지점||||40625
합천농협||415069|329953|농협생명|055-931-2755|경상남도 합천군 합천읍 대야로 904||||||||합천농협||||40625
율곡농협|와리지소|417961|334592|농협생명|055-931-4772|경상남도 합천군 율곡면 와리길 7||||||||율곡농협 와리지소||||40625
합천동부농협||424171|328910|농협생명|055-932-1014|경상남도 합천군 초계면 초계중앙로 39||||||||합천동부농협||||40625
합천축협|초계지점|424487|328871|농협생명|055-932-1252|경상남도 합천군 초계면 초계중앙로 72||||||||합천축협 초계지점||||40625
