##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파리바게뜨
파리바게뜨|의정부신곡중앙점|127.0597973|37.7289867|파리바게뜨|031-837-8202|경기 의정부시 동일로 456||||||||파리바게뜨 의정부신곡중앙점|(신곡동) 박사빌 106호,107호,018호|||80801
파리바게뜨|의정부민락점|127.0933902|37.7403974|파리바게뜨|031-851-8282|경기 의정부시 용현로 158||||||||파리바게뜨 의정부민락점|(민락동) 상가 101호|||80801
파리바게뜨|의정부블루밍점|127.0744683|37.7570024|파리바게뜨|031-848-8208|경기 의정부시 상금로 25-1||||||||파리바게뜨 의정부블루밍점|(금오동)|||80801
파리바게뜨|의정부제일점|127.0489100|37.7382120|파리바게뜨|031-829-8254|경기 의정부시 시민로 124-1||||||||파리바게뜨 의정부제일점|(의정부동)|||80801
파리바게뜨|의정부송산점|127.0867626|37.7435734|파리바게뜨|031-852-8202|경기 의정부시 효자로 14||||||||파리바게뜨 의정부송산점|(민락동) 103,104호|||80801
파리바게뜨|의정부송산사랑점|127.0579769|37.7436996|파리바게뜨|031-852-4242|경기 의정부시 부용로 236||||||||파리바게뜨 의정부송산사랑점|(신곡동,금오주공9단지) 주공아파트상가동 1층 102호|||80801
파리바게뜨|진접제일점|127.1984854|37.7148961|파리바게뜨|031-572-5826|경기 남양주시 진접읍 해밀예당3로 56||||||||파리바게뜨 진접제일점|폴리프라자 102,103호|||80801
파리바게뜨|마석천마점|127.2754165|37.6569405|파리바게뜨|031-593-4240|경기 남양주시 화도읍 먹갓로28번길 7||||||||파리바게뜨 마석천마점||||80801
파리바게뜨|평내마을점|127.237|37.643|파리바게뜨|031-595-8211|경기 남양주시 의안로 121-20||||||||파리바게뜨 평내마을점|(평내동) 우영프라자 1층 110호|||80801
파리바게뜨|호평점|127.2164716|37.6359836|파리바게뜨|031-591-8934|경기 남양주시 늘을1로 278||||||||파리바게뜨 호평점|(호평동) 호평메디뷰 1층 1호|||80801
파리바게뜨|사능점|127.1779636|37.6594365|파리바게뜨|031-575-0566|경기 남양주시 진건읍 사릉로442번길 27||||||||파리바게뜨 사능점||||80801
파리바게뜨|오남점|127.2101458|37.6799515|파리바게뜨|031-528-0456|경기 남양주시 오남읍 진건오남로 520||||||||파리바게뜨 오남점||||80801
파리바게뜨|진접금강점|127.1938289|37.7321876|파리바게뜨|031-571-1717|경기 남양주시 진접읍 금강로1573번길 9||||||||파리바게뜨 진접금강점||||80801
파리바게뜨|장현점|127.1802448|37.7167292|파리바게뜨|031-572-5399|경기 남양주시 진접읍 장현로 65||||||||파리바게뜨 장현점|장현프라자 123호|||80801
파리바게뜨|평내중흥점|127.2418417|37.6459623|파리바게뜨|031-559-3636|경기 남양주시 평내로 146||||||||파리바게뜨 평내중흥점|(평내동,평내1단지중흥에스클래스아파트) 상가2동 102호|||80801
파리바게뜨|광릉내점|127.2057108|37.7468111|파리바게뜨|031-574-4027|경기 남양주시 진접읍 광릉내로 107||||||||파리바게뜨 광릉내점||||80801
파리바게뜨|호원한승점|127.0488500|37.7251188|파리바게뜨|031-876-8242|경기 의정부시 평화로 374||||||||파리바게뜨 호원한승점|(호원동,한승아파트) 한승프라자 1층 103호|||80801
파리바게뜨|호원미소점|127.0478733|37.7142958|파리바게뜨|031-871-0013|경기 의정부시 평화로 252||||||||파리바게뜨 호원미소점|(호원동)|||80801
파리바게뜨|의정부장암점|127.0563047|37.7310454|파리바게뜨|031-878-6564|경기 의정부시 신곡로 47||||||||파리바게뜨 의정부장암점|(신곡동) 107호,108호|||80801
파리바게뜨|망월사역점|127.0478219|37.7089691|파리바게뜨|031-838-8308|경기 의정부시 평화로 191-1||||||||파리바게뜨 망월사역점|(호원동)|||80801
파리바게뜨|평내프라자점|127.2347270|37.6456753|파리바게뜨|031-594-1230|경기 남양주시 경춘로1256번길 10||||||||파리바게뜨 평내프라자점|(평내동) 평내프라자 1층 108호|||80801
파리바게뜨|마석중앙점|127.2986750|37.6224570|파리바게뜨|031-559-5615|경기 남양주시 화도읍 비룡로 62||||||||파리바게뜨 마석중앙점|중앙프라자 102호|||80801
파리바게뜨|남양주부영점|127.1644681|37.6111686|파리바게뜨|031-558-5205|경기 남양주시 미금로 237||||||||파리바게뜨 남양주부영점|(지금동)|||80801
파리바게뜨|호평역점|127.2440780|37.6556561|파리바게뜨|031-592-8007|경기 남양주시 늘을2로 32||||||||파리바게뜨 호평역점|(호평동) 호평프라자105호,106호|||80801
파리바게뜨|덕소도심점|127.2204244|37.5794941|파리바게뜨|031-521-0449|경기 남양주시 와부읍 덕소로 218||||||||파리바게뜨 덕소도심점|두산위브아파트상가 108호,121호|||80801
파리바게뜨|의정부시청점|127.0435972|37.7380293|파리바게뜨|031-870-2100|경기 의정부시 시민로 80||||||||파리바게뜨 의정부시청점|(의정부동) 센트럴타워 1층 103,104,105호|||80801
파리바게뜨|의정부금오점|127.0698609|37.7514152|파리바게뜨|031-853-2822|경기 의정부시 청사로 37||||||||파리바게뜨 의정부금오점|(금오동) 신세계프라자 106호|||80801
파리바게뜨|금오드림밸리점|127.0694441|37.7495178|파리바게뜨|031-851-8230|경기 의정부시 장곡로596번길 9||||||||파리바게뜨 금오드림밸리점|(신곡동) 세명프라자 105호|||80801
파리바게뜨|의정부신곡점|127.0570926|37.7430306|파리바게뜨|031-841-5916|경기 의정부시 추동로 9||||||||파리바게뜨 의정부신곡점|(신곡동) 휴먼시티 105,106호|||80801
파리바게뜨|덕소점|127.2124516|37.5860706|파리바게뜨|031-576-4408|경기 남양주시 와부읍 덕소로 89-1||||||||파리바게뜨 덕소점||||80801
파리바게뜨|도농남양점|127.1518131|37.6083452|파리바게뜨|031-552-9222|경기 남양주시 미금로 37-6||||||||파리바게뜨 도농남양점|(도농동)|||80801
파리바게뜨|금곡동남점|127.2017554|37.6274598|파리바게뜨|031-593-8242|경기 남양주시 홍유릉로 290-4||||||||파리바게뜨 금곡동남점|(금곡동) 동곡상가 101호|||80801
파리바게뜨|가운지구점|127.1585462|37.6044400|파리바게뜨|031-553-8245|경기 남양주시 가운로1길 1||||||||파리바게뜨 가운지구점|(가운동) 드림프라자 110호|||80801
파리바게뜨|도농역점|127.1600988|37.6094373|파리바게뜨|031-558-1200|경기 남양주시 도농로 32||||||||파리바게뜨 도농역점|(도농동) 중앙상가 109|||80801
파리바게뜨|금곡중앙점|127.2110238|37.6347697|파리바게뜨|031-511-8206|경기 남양주시 금곡로 71||||||||파리바게뜨 금곡중앙점|(금곡동)|||80801
파리바게뜨|구리제일점|127.1407225|37.6011334|파리바게뜨|031-563-8220|경기 구리시 경춘로 229||||||||파리바게뜨 구리제일점|(인창동) 쌍용플래티넘 선스타워 101,2호|||80801
파리바게뜨|양수리점|127.3197621|37.5440590|파리바게뜨|031-771-8202|경기 양평군 양서면 양수로 147-1||||||||파리바게뜨 양수리점|외 1필지|||80801
파리바게뜨|양평용문점|127.5826500|37.5531083|파리바게뜨|031-771-8996|경기 양평군 용문면 용문로 359-1||||||||파리바게뜨 양평용문점||||80801
파리바게뜨|검배마을점|127.1510503|37.5940929|파리바게뜨|031-558-8002|경기 구리시 벌말로 200||||||||파리바게뜨 검배마을점|(토평동)|||80801
파리바게뜨|구리인창점|127.1416005|37.6048411|파리바게뜨|031-551-3888|경기 구리시 건원대로34번길 27||||||||파리바게뜨 구리인창점|(인창동) 세신종합상가 113,114호|||80801
파리바게뜨|구리수택점|127.1454482|37.5910477|파리바게뜨|031-555-8286|경기 구리시 이문안로 128||||||||파리바게뜨 구리수택점|(토평동) 새롬프라자 9차 112호|||80801
파리바게뜨|구리교문점|127.1355212|37.5910071|파리바게뜨|031-563-9436|경기 구리시 이문안로 32||||||||파리바게뜨 구리교문점|(교문동)|||80801
파리바게뜨|수택중앙점|127.1394137|37.5919002|파리바게뜨|031-555-5604|경기 구리시 체육관로80번길 23||||||||파리바게뜨 수택중앙점|(수택동) 1층|||80801
파리바게뜨|구리인창2호점|127.1339097|37.6080788|파리바게뜨|031-555-2928|경기 구리시 동구릉로85번길 6||||||||파리바게뜨 구리인창2호점|(인창동)|||80801
파리바게뜨|김포통진점|126.5976307|37.6927362|파리바게뜨|031-982-3404|경기 김포시 통진읍 조강로 84||||||||파리바게뜨 김포통진점||||80801
파리바게뜨|김포신감정점|126.6990562|37.6231276|파리바게뜨|031-984-0048|경기 김포시 중봉1로 11||||||||파리바게뜨 김포신감정점|(감정동)|||80801
파리바게뜨|일산산들점|126.7786006|37.6828611|파리바게뜨|031-972-8208|경기 고양시 일산동구 고양대로 739||||||||파리바게뜨 일산산들점|(중산동)|||80801
파리바게뜨|행신SK점|126.8323451|37.6192982|파리바게뜨|031-978-4915|경기 고양시 덕양구 행신로 153||||||||파리바게뜨 행신SK점|(행신동) 101호|||80801
파리바게뜨|일산후곡점|126.7698109|37.6771783|파리바게뜨|031-916-8231|경기 고양시 일산서구 일산로 524||||||||파리바게뜨 일산후곡점|(일산동) 101호|||80801
파리바게뜨|금촌로데오점|126.7773108|37.7513515|파리바게뜨|031-946-8280|경기 파주시 금빛로 24-28||||||||파리바게뜨 금촌로데오점|(금촌동) 우성메디피아 107호|||80801
파리바게뜨|일산가좌점|126.7189269|37.6874936|파리바게뜨|031-922-8089|경기 고양시 일산서구 가좌1로 53||||||||파리바게뜨 일산가좌점|(가좌동) 109호|||80801
파리바게뜨|풍동로데오점|126.7997606|37.6673900|파리바게뜨|031-904-0405|경기 고양시 일산동구 숲속마을1로 71||||||||파리바게뜨 풍동로데오점|(풍동) 102호|||80801
파리바게뜨|화정미도파점|126.8360337|37.6422449|파리바게뜨|031-969-3086|경기 고양시 덕양구 화수로 48||||||||파리바게뜨 화정미도파점|(화정동) 118호|||80801
파리바게뜨|고양행신점|126.8356551|37.6151663|파리바게뜨|031-973-7776|경기 고양시 덕양구 용현로 27||||||||파리바게뜨 고양행신점|(행신동) 106-107호|||80801
파리바게뜨|화정달빛점|126.8366170|37.6465400|파리바게뜨|031-966-6768|경기 고양시 덕양구 화중로 220||||||||파리바게뜨 화정달빛점|(화정동)|||80801
파리바게뜨|중산마을점|126.7809328|37.6940029|파리바게뜨|031-976-0459|경기 고양시 일산동구 중산로 248||||||||파리바게뜨 중산마을점|(중산동)|||80801
파리바게뜨|일산웨스턴점|126.7719895|37.6558894|파리바게뜨|031-931-5155|경기 고양시 일산동구 정발산로 24||||||||파리바게뜨 일산웨스턴점|(장항동) A동 101호|||80801
파리바게뜨|일산평화점|126.7686510|37.6870685|파리바게뜨|031-923-8204|경기 고양시 일산서구 후곡로 19||||||||파리바게뜨 일산평화점|(일산동) 104~106|||80801
파리바게뜨|일산장항점|126.7679136|37.6630826|파리바게뜨|031-903-0083|경기 고양시 일산동구 무궁화로 31-2||||||||파리바게뜨 일산장항점|(장항동) 106,107호|||80801
파리바게뜨|금촌역점|126.7747142|37.7638106|파리바게뜨|031-946-8284|경기 파주시 문화로 108||||||||파리바게뜨 금촌역점|(금촌동)|||80801
파리바게뜨|화정별빛점|126.8282910|37.6299355|파리바게뜨|031-970-0282|경기 고양시 덕양구 화신로 291||||||||파리바게뜨 화정별빛점|(화정동,별빛마을10단지아파트)|||80801
파리바게뜨|행신서정점|126.8462470|37.6181524|파리바게뜨|031-971-8208|경기 고양시 덕양구 중앙로 442||||||||파리바게뜨 행신서정점|(행신동) 106호|||80801
파리바게뜨|김포풍무점|126.7218767|37.6042230|파리바게뜨|031-982-5304|경기 김포시 풍무로 97||||||||파리바게뜨 김포풍무점|(풍무동)|||80801
파리바게뜨|김포시청점|126.7174259|37.6192810|파리바게뜨|031-996-2350|경기 김포시 돌문로 49||||||||파리바게뜨 김포시청점|(사우동)|||80801
파리바게뜨|김포북변점|126.7032925|37.6288883|파리바게뜨|031-985-8203|경기 김포시 북변1로16번길 47||||||||파리바게뜨 김포북변점|(북변동)|||80801
파리바게뜨|일산호수점|126.7779111|37.6483162|파리바게뜨|031-903-7919|경기 고양시 일산동구 노루목로 100||||||||파리바게뜨 일산호수점|(장항동,호수마을2단지아파트) 현대아파트상가 1108호|||80801
파리바게뜨|고양점|126.9016920|37.7033930|파리바게뜨|031-964-1321|경기 고양시 덕양구 혜음로 29-2||||||||파리바게뜨 고양점|(고양동)|||80801
파리바게뜨|김포고촌점|126.7709293|37.6033881|파리바게뜨|031-982-1116|경기 김포시 고촌읍 장차로 13||||||||파리바게뜨 김포고촌점||||80801
파리바게뜨|일산문촌점|126.7547638|37.6724008|파리바게뜨|031-911-9490|경기 고양시 일산서구 중앙로 1493||||||||파리바게뜨 일산문촌점|(주엽동,문촌마을12단지아파트) 에비뉴상가 1001-6|||80801
파리바게뜨|대화역점|126.7474811|37.6757729|파리바게뜨|031-918-1086|경기 고양시 일산서구 중앙로 1567||||||||파리바게뜨 대화역점|(대화동) 대화프라자 108호|||80801
파리바게뜨|김포사우점|126.7200733|37.6217545|파리바게뜨|031-988-0459|경기 김포시 사우중로73번길 16||||||||파리바게뜨 김포사우점|(북변동) 영프라자 104|||80801
파리바게뜨|장기신도시점|126.6664315|37.6449431|파리바게뜨|031-987-8245|경기 김포시 김포한강4로 131||||||||파리바게뜨 장기신도시점|(장기동) 정현메디피아 106호|||80801
파리바게뜨|고촌힐스테이트점|126.7689728|37.5974327|파리바게뜨|031-986-8202|경기 김포시 고촌읍 인향로24번길 56||||||||파리바게뜨 고촌힐스테이트점||||80801
파리바게뜨|일산마두역점|126.7784357|37.6517368|파리바게뜨|031-905-1618|경기 고양시 일산동구 중앙로 1172||||||||파리바게뜨 일산마두역점|(마두동) 그랜드 프라자 110-111호|||80801
파리바게뜨|주엽역점|126.7590527|37.6715325|파리바게뜨|031-916-0085|경기 고양시 일산서구 중앙로 1456||||||||파리바게뜨 주엽역점|(주엽동) 서현프라자 104호|||80801
파리바게뜨|일산대화마을점|126.7332275|37.6691369|파리바게뜨|031-918-1509|경기 고양시 일산서구 송포로 26||||||||파리바게뜨 일산대화마을점|(대화동)|||80801
파리바게뜨|화정옥빛점|126.8332181|37.6302789|파리바게뜨|031-970-8208|경기 고양시 덕양구 백양로 51||||||||파리바게뜨 화정옥빛점|(화정동) 화정네이버타운 109호|||80801
파리바게뜨|일산탄현점|126.7682070|37.6931985|파리바게뜨|031-925-7081|경기 고양시 일산서구 현중로 28||||||||파리바게뜨 일산탄현점|(탄현동)|||80801
파리바게뜨|고양토당점|126.8248244|37.6198282|파리바게뜨|031-938-1067|경기 고양시 덕양구 행당로 2||||||||파리바게뜨 고양토당점|(토당동)|||80801
파리바게뜨|행신햇빛점|126.8355402|37.6245289|파리바게뜨|031-938-5620|경기 고양시 덕양구 중앙로558번길 7-18||||||||파리바게뜨 행신햇빛점|(행신동) 삼성빌딩 101호|||80801
