##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@배스킨라빈스
배스킨라빈스|구미원평점|||배스킨라빈스|054-452-2631|경북 구미시 구미중앙로 94|||AM10~PM11|||||배스킨라빈스 구미원평점||||80608
배스킨라빈스|구미형곡점|||배스킨라빈스|054-454-6644|경북 구미시 신시로 77|||AM10~PM11|||||배스킨라빈스 구미형곡점||||80608
배스킨라빈스|구미신평점|||배스킨라빈스|054-462-0331||경북 구미시 신평동 96-6||AM10~PM11|||||배스킨라빈스 구미신평점||||80608
배스킨라빈스|구미확장점|||배스킨라빈스|054-471-3513|경북 구미시 산동면 신당2로 57|||AM10~PM11|||||배스킨라빈스 구미확장점|(신당리)|||80608
배스킨라빈스|구미광평홈플러스점|||배스킨라빈스|054-462-4844|경북 구미시 구미대로 174|||AM10~PM11|||||배스킨라빈스 구미광평홈플러스점|홈플러스內 1층|||80608
배스킨라빈스|구미옥계점|||배스킨라빈스|054-475-3130|경북 구미시 옥계북로 39|||AM10~PM11|||||배스킨라빈스 구미옥계점|삼구트리니엔|||80608
배스킨라빈스|구미상모점|||배스킨라빈스|054-461-3636|경북 구미시 상모로 48|||AM10~PM11|||||배스킨라빈스 구미상모점||||80608
배스킨라빈스|동구미이마트점|||배스킨라빈스|054-476-0311||경북 구미시 임수동 92-28||AM10~PM11|||||배스킨라빈스 동구미이마트점|이마트內 1층|||80608
배스킨라빈스|구미인동점|||배스킨라빈스|054-473-6002|경북 구미시 인동가산로 7|||AM10~PM11|||||배스킨라빈스 구미인동점||||80608
배스킨라빈스|구미구평점|||배스킨라빈스|054-471-2345|경북 구미시 인동36길 5|||AM10~PM11|||||배스킨라빈스 구미구평점||||80608
배스킨라빈스|김천이마트점|||배스킨라빈스|054-433-7799|경북 김천시 시청로 75|||AM10~PM10:30|||||배스킨라빈스 김천이마트점|1층 이마트內 1층|||80608
배스킨라빈스|김천역점|||배스킨라빈스|054-433-3118|경북 김천시 김천로 131|||AM10~PM11|||||배스킨라빈스 김천역점|(평화동)|||80608
배스킨라빈스|김천율곡점|||배스킨라빈스|054-431-7536||경북 김천시 율곡동 661||AM10~PM11|||||배스킨라빈스 김천율곡점||||80608
배스킨라빈스|문경모전점|||배스킨라빈스|054-555-5255|경북 문경시 당교로 261|||AM10~PM11|||||배스킨라빈스 문경모전점|(모전동)|||80608
배스킨라빈스|경북상주점|||배스킨라빈스|054-532-0331||경북 상주시 무양동 291-5||AM10~PM11|||||배스킨라빈스 경북상주점||||80608
배스킨라빈스|경북성주점|||배스킨라빈스|054-932-1131|경북 성주군 성주읍 성산6길 2|||AM10~PM11|||||배스킨라빈스 경북성주점|(성산리)|||80608
배스킨라빈스|안동옥동점|||배스킨라빈스|054-857-4131|경북 안동시 경북대로 423|||AM10~PM11|||||배스킨라빈스 안동옥동점||||80608
배스킨라빈스|안동삼산점|||배스킨라빈스|054-859-0031|경북 안동시 남문로 22-15|||AM10~PM11|||||배스킨라빈스 안동삼산점||||80608
배스킨라빈스|안동홈플러스점|||배스킨라빈스|054-854-0031||경북 안동시 운흥동 247-58||AM10~PM11|||||배스킨라빈스 안동홈플러스점||||80608
배스킨라빈스|안동정하점|||배스킨라빈스|054-841-3130||경북 안동시 정하동 282-3||AM10~PM11|||||배스킨라빈스 안동정하점||||80608
배스킨라빈스|경북영주점|||배스킨라빈스|054-638-0909|경북 영주시 번영로 154|||AM10~PM11|||||배스킨라빈스 경북영주점||||80608
배스킨라빈스|영주홈플러스점|||배스킨라빈스|054-633-3979||경북 영주시 휴천3동 329-1||AM10~PM11|||||배스킨라빈스 영주홈플러스점||||80608
배스킨라빈스|영천동부점|||배스킨라빈스|054-334-2351|경북 영천시 동부로 49|||AM10~PM11|||||배스킨라빈스 영천동부점||||80608
배스킨라빈스|영천시청점|||배스킨라빈스|054-334-3331||경북 영천시 문외동 12||AM10~PM11|||||배스킨라빈스 영천시청점||||80608
배스킨라빈스|경북도청점|||배스킨라빈스|054-652-8460|경북 예천군 호명면 새움3로 20|||AM10~PM11|||||배스킨라빈스 경북도청점|(산합리)|||80608
배스킨라빈스|경북울진점|||배스킨라빈스|054-781-3383|경북 울진군 울진읍 울진중앙로 113|||AM10~PM11|||||배스킨라빈스 경북울진점|(읍내리)|||80608
배스킨라빈스|경북의성점|||배스킨라빈스|054-834-7979||경북 의성군 의성읍 후죽리 542-4||AM10~PM11|||||배스킨라빈스 경북의성점||||80608
배스킨라빈스|경북청도점|||배스킨라빈스|054-371-3031||경북 청도군 청도읍 고수리 478-46||AM10~PM11|||||배스킨라빈스 경북청도점||||80608
배스킨라빈스|구미북삼점|||배스킨라빈스|054-973-5566|경북 칠곡군 북삼읍 금오대로 288|||AM10~PM11|||||배스킨라빈스 구미북삼점||||80608
배스킨라빈스|칠곡석적점|||배스킨라빈스|054-973-0031|경북 칠곡군 석적읍 유학로 18|||AM10~PM11|||||배스킨라빈스 칠곡석적점||||80608
배스킨라빈스|왜관역점|||배스킨라빈스|054-977-8831|경북 칠곡군 왜관읍 중앙로 197-1|||AM10~PM11|||||배스킨라빈스 왜관역점|(왜관리)|||80608
배스킨라빈스|포항흥해점|||배스킨라빈스|054-261-3231||경북 포항시 북구 흥해읍 남성리 238-6||AM10~PM11|||||배스킨라빈스 포항흥해점||||80608
배스킨라빈스|포항지곡점|||배스킨라빈스|054-282-3130|경북 포항시 남구 지곡로 253|||AM10~PM11|||||배스킨라빈스 포항지곡점|(지곡동) 에드빌3차 102동 137호|||80608
배스킨라빈스|포항법원점|||배스킨라빈스|054-255-0310||경북 포항시 북구 양덕동 657-3||AM10~PM11|||||배스킨라빈스 포항법원점||||80608
배스킨라빈스|포항우현점|||배스킨라빈스|054-242-3114||경북 포항시 북구 우현동 산48-1||AM10~PM11|||||배스킨라빈스 포항우현점||||80608
배스킨라빈스|포항장성점|||배스킨라빈스|054-241-5131|경북 포항시 북구 새천년대로 1273|||AM10~PM11|||||배스킨라빈스 포항장성점|(장성동)|||80608
배스킨라빈스|포항유강점|||배스킨라빈스|054-286-0218|경북 포항시 남구 연일읍 유강길17번길 10|||AM10~PM11|||||배스킨라빈스 포항유강점||||80608
배스킨라빈스|포항이동점|||배스킨라빈스|054-242-3131|경북 포항시 남구 포스코대로 138|||AM10~PM11|||||배스킨라빈스 포항이동점||||80608
배스킨라빈스|포항두호점|||배스킨라빈스|054-242-3101||경북 포항시 북구 두호동 1052-3||AM10~PM11|||||배스킨라빈스 포항두호점|1층|||80608
배스킨라빈스|포항양덕점|||배스킨라빈스|054-256-3131|경북 포항시 북구 신덕로 191|||AM10~PM11|||||배스킨라빈스 포항양덕점|(양덕동)|||80608
배스킨라빈스|포항대흥점|||배스킨라빈스|054-252-8500|경북 포항시 북구 중앙상가길 18|||AM10~PM11|||||배스킨라빈스 포항대흥점||||80608
배스킨라빈스|포항효자점|||배스킨라빈스|054-282-3142||경북 포항시 남구 효자동 602||AM10~PM11|||||배스킨라빈스 포항효자점||||80608
배스킨라빈스|포항애비뉴점|||배스킨라빈스|054-613-1831|경북 포항시 남구 중흥로 77|||AM10~PM11|||||배스킨라빈스 포항애비뉴점|(상도동,밸류플러스) 1016호|||80608
배스킨라빈스|포항이마트점|||배스킨라빈스|054-273-7131|경북 포항시 남구 냉천로 10|||AM10~PM11|||||배스킨라빈스 포항이마트점||||80608
배스킨라빈스|포항문덕점|||배스킨라빈스|054-292-8231|경북 포항시 남구 오천읍 원동로 22|||AM10~PM11|||||배스킨라빈스 포항문덕점||||80608
배스킨라빈스|광주첨단점|||배스킨라빈스|062-973-3144|광주 광산구 첨단중앙로181번길 42-4|||AM10~PM11|||||배스킨라빈스 광주첨단점|상가 1호,2호|||80608
배스킨라빈스|광주월계점|||배스킨라빈스|062-974-3188|광주 광산구 첨단중앙로 96|||AM10~PM11|||||배스킨라빈스 광주월계점|110호|||80608
배스킨라빈스|광주신창점|||배스킨라빈스|062-959-3128|광주 광산구 신창로 132|||AM10~PM11|||||배스킨라빈스 광주신창점|(신창동)|||80608
배스킨라빈스|광주수완점|||배스킨라빈스|062-961-5590|광주 광산구 장신로 120|||AM10~PM11|||||배스킨라빈스 광주수완점||||80608
배스킨라빈스|광주수완롯데마트점|||배스킨라빈스|062-975-2897|광주 광산구 장신로 98|||AM11~PM10|||||배스킨라빈스 광주수완롯데마트점|3층|||80608
배스킨라빈스|광주신가점|||배스킨라빈스|062-952-5505|광주 광산구 신창로 34|||AM10~PM11|||||배스킨라빈스 광주신가점|(신창동),1층|||80608
배스킨라빈스|광주하남홈플러스점|||배스킨라빈스|062-959-0950||광주 광산구 하남동 1||AM10~PM11|||||배스킨라빈스 광주하남홈플러스점|1층|||80608
배스킨라빈스|광주월곡점|||배스킨라빈스|062-955-3132|광주 광산구 사암로 275|||AM10~PM11|||||배스킨라빈스 광주월곡점|1층|||80608
배스킨라빈스|광주선운점|||배스킨라빈스|062-942-3135||광주 광산구 선암동 560||AM10~PM11|||||배스킨라빈스 광주선운점||||80608
배스킨라빈스|광주송정점|||배스킨라빈스|062-945-5588|광주 광산구 광산로 32|||AM10~PM11|||||배스킨라빈스 광주송정점||||80608
배스킨라빈스|광주백운점|||배스킨라빈스|062-652-0417|광주 남구 제중로 136|||AM10~PM11|||||배스킨라빈스 광주백운점|(서동,오베로)|||80608
배스킨라빈스|광주봉선점|||배스킨라빈스|062-672-3133|광주 남구 봉선로 164|||AM10~PM11|||||배스킨라빈스 광주봉선점||||80608
배스킨라빈스|광주진월점|||배스킨라빈스|062-673-5599|광주 남구 서문대로 648|||AM10~PM11|||||배스킨라빈스 광주진월점|1층|||80608
배스킨라빈스|광주노대점|||배스킨라빈스|062-673-3131||광주 남구 노대동 851||AM10~PM11|||||배스킨라빈스 광주노대점||||80608
배스킨라빈스|광주두암점|||배스킨라빈스|062-266-0031|광주 동구 갈마로 48|||AM10~PM11|||||배스킨라빈스 광주두암점|(산수동,1층)|||80608
배스킨라빈스|조선대점|||배스킨라빈스|062-225-8100|광주 동구 필문대로 271|||AM10~PM11|||||배스킨라빈스 조선대점||||80608
배스킨라빈스|광주충장점|||배스킨라빈스|062-232-9701|광주 동구 서석로 51|||AM10~PM11|||||배스킨라빈스 광주충장점|(금남로1가)|||80608
배스킨라빈스|광주황금점|||배스킨라빈스|062-236-3577|광주 동구 중앙로160번길 18|||AM10~PM11|||||배스킨라빈스 광주황금점|(황금동)|||80608
배스킨라빈스|광주학동점|||배스킨라빈스|062-222-4549|광주 동구 남문로 664|||AM10~PM11|||||배스킨라빈스 광주학동점||||80608
배스킨라빈스|광주양산점|||배스킨라빈스|062-383-3131|광주 북구 하서로 403|||AM10~PM11|||||배스킨라빈스 광주양산점||||80608
배스킨라빈스|광주신용점|||배스킨라빈스|062-412-3131|광주 북구 첨단연신로133번길 4|||AM10~PM11|||||배스킨라빈스 광주신용점|(신용동)|||80608
배스킨라빈스|광주일곡점|||배스킨라빈스|062-572-3130|광주 북구 설죽로 514|||AM10~PM11|||||배스킨라빈스 광주일곡점||||80608
배스킨라빈스|광주매곡점|||배스킨라빈스|062-575-5535|광주 북구 서하로 131|||AM10~PM11|||||배스킨라빈스 광주매곡점|(매곡동)|||80608
배스킨라빈스|광주문흥점|||배스킨라빈스|062-433-3134|광주 북구 문산로 43-2|||AM10~PM11|||||배스킨라빈스 광주문흥점|(문흥동,라인아파트상가동 12호)|||80608
배스킨라빈스|동광주홈플러스점|||배스킨라빈스|062-250-8064|광주 북구 동문대로 200|||AM10~PM11|||||배스킨라빈스 동광주홈플러스점|홈플러스점 1층|||80608
배스킨라빈스|광주용봉점|||배스킨라빈스|062-531-7731|광주 북구 용봉택지로 94|||AM10~PM11|||||배스킨라빈스 광주용봉점|(용봉동)|||80608
배스킨라빈스|광주운암점|||배스킨라빈스|062-433-2331|광주 북구 북문대로 89|||AM10~PM11|||||배스킨라빈스 광주운암점|벽산블루밍 상가|||80608
배스킨라빈스|전남대점|||배스킨라빈스|062-252-3132|광주 북구 우치로 94-1|||AM10~PM11|||||배스킨라빈스 전남대점|(용봉동)|||80608
배스킨라빈스|광주동림점|||배스킨라빈스|062-522-3123|광주 서구 하남대로 680번길 1|||AM10~PM11|||||배스킨라빈스 광주동림점||||80608
배스킨라빈스|광주터미널점|||배스킨라빈스|062-368-3130|광주 서구 무진대로 904|||AM10~PM11|||||배스킨라빈스 광주터미널점|(광천동,유스퀘어 (광천터미널)),1층 22호|||80608
배스킨라빈스|광주쌍촌점|||배스킨라빈스|062-383-1661|광주 서구 상무민주로 101|||AM10~PM11|||||배스킨라빈스 광주쌍촌점||||80608
배스킨라빈스|광주상무점|||배스킨라빈스|062-385-0031|광주 서구 치평로 60|||AM10~PM11|||||배스킨라빈스 광주상무점||||80608
배스킨라빈스|광주화정점|||배스킨라빈스|062-225-7757|광주 서구 화운로 24|||AM10~PM11|||||배스킨라빈스 광주화정점|(화정동,유니버시아드 힐스테이트 3단지) 상가동 C01-105호|||80608
배스킨라빈스|광주염주점|||배스킨라빈스|062-401-5772|광주 서구 월드컵4강로 93-1|||AM10~PM11|||||배스킨라빈스 광주염주점||||80608
배스킨라빈스|광주금호점|||배스킨라빈스|062-351-0031|광주 서구 금화로 93|||AM10~PM11|||||배스킨라빈스 광주금호점||||80608
배스킨라빈스|광주풍암점|||배스킨라빈스|062-654-6631|광주 서구 풍암중앙로 55|||AM10~PM11|||||배스킨라빈스 광주풍암점||||80608
배스킨라빈스|대구가톨릭대병원점|||배스킨라빈스|053-650-3994|대구 남구 두류공원로17길 33|||AM10~PM11|||||배스킨라빈스 대구가톨릭대병원점|(대명동,대구가톨릭의과대학병원) 스텔라관 B1F|||80608
배스킨라빈스|대구안지랑역점|||배스킨라빈스|053-321-6380|대구 남구 대명로 165|||AM10~PM11|||||배스킨라빈스 대구안지랑역점||||80608
배스킨라빈스|대구영대병원점|||배스킨라빈스|053-627-0331|대구 남구 중앙대로 151|||AM10~PM11|||||배스킨라빈스 대구영대병원점||||80608
배스킨라빈스|대구봉덕점|||배스킨라빈스|053-474-0031|대구 남구 효성로 56|||AM10~PM11|||||배스킨라빈스 대구봉덕점|(봉덕동)|||80608
배스킨라빈스|대구강창역점|||배스킨라빈스|053-583-8100|대구 달서구 호산로 137|||AM10~PM11|||||배스킨라빈스 대구강창역점|(파호동)|||80608
배스킨라빈스|대구신당점|||배스킨라빈스|053-587-0031|대구 달서구 계대동문로 26|||AM10~PM11|||||배스킨라빈스 대구신당점||||80608
배스킨라빈스|대구성서이곡점|||배스킨라빈스|053-592-3103|대구 달서구 계대동문로 123|||AM10~PM11|||||배스킨라빈스 대구성서이곡점||||80608
배스킨라빈스|대구용산점|||배스킨라빈스|053-568-7001|대구 달서구 용산로 218|||AM10~PM11|||||배스킨라빈스 대구용산점||||80608
배스킨라빈스|대구성서홈플러스점|||배스킨라빈스|053-550-8223||대구 달서구 용산동 231-11||AM10~PM11|||||배스킨라빈스 대구성서홈플러스점||||80608
배스킨라빈스|대구본리점|||배스킨라빈스|053-555-3130|대구 달서구 와룡로 124|||AM10~PM11|||||배스킨라빈스 대구본리점||||80608
