##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@교촌치킨
교촌치킨|고성(경남)|||교촌치킨|055-674-3652~3|경남 고성군 고성읍 송학로 158|경남 고성군 고성읍 송학리 244-88|||||||교촌치킨 고성(경남)||||80607
교촌치킨|구산점|||교촌치킨|055-321-5566|경남 김해시 구산로 44|경남 김해시 구산동 275-8|||||||교촌치킨 구산점||||80607
교촌치킨|내동점|||교촌치킨|055-322-9007|경남 김해시 평전로 181|경남 김해시 내동 138-1|||||||교촌치킨 내동점||||80607
교촌치킨|대청점|||교촌치킨|055-312-8585|경남 김해시 대청로 210번길 24|경남 김해시 대청동 61-1|||||||교촌치킨 대청점||||80607
교촌치킨|부원봉황점|||교촌치킨|055-331-2235~6|경남 김해시 가락로 16번길 4|경남 김해시 부원동 607-3|||||||교촌치킨 부원봉황점||||80607
교촌치킨|삼계1호점|||교촌치킨|055-339-7772~3|경남 김해시 해반천로 144번길 35-10|경남 김해시 삼계동 1479-4|||||||교촌치킨 삼계1호점||||80607
교촌치킨|삼방점|||교촌치킨|055-326-2294|경남 김해시 삼안로 244|경남 김해시 삼방동 691-2|||||||교촌치킨 삼방점|한일상가 108호|||80607
교촌치킨|삼정점|||교촌치킨|055-331-5569|경남 김해시 활천로36번길 14|경남 김해시 삼정동 590-1|||||||교촌치킨 삼정점||||80607
교촌치킨|어방점|||교촌치킨|055-321-0101,321-0589|경남 김해시 인제로 170번길 9-25|경남 김해시 어방동 523-2|||||||교촌치킨 어방점||||80607
교촌치킨|외동점|||교촌치킨|055-325-4777|경남 김해시 함박로 47|경남 김해시 외동 1187-12|||||||교촌치킨 외동점||||80607
교촌치킨|율하(김해)|||교촌치킨|055-323-2388|경남 김해시 관동로 110|경남 김해시 관동동 1106-5|||||||교촌치킨 율하(김해)||||80607
교촌치킨|장유1호점|||교촌치킨|055-313-9266~7|경남 김해시 금관대로599번길 14-6|경남 김해시 내덕동 220-1|||||||교촌치킨 장유1호점|101호|||80607
교촌치킨|주촌점|||교촌치킨|055-323-9821|경남 김해시 주촌면 천곡로 159|경남 김해시 주촌면 천곡리 1381-14|||||||교촌치킨 주촌점||||80607
교촌치킨|지내안동점|||교촌치킨|055-339-0999|경남 김해시 김해대로 2725번길 50|경남 김해시 지내동 67-1|||||||교촌치킨 지내안동점||||80607
교촌치킨|진영점|||교촌치킨|055-342-3900,3989|경남 김해시 진영읍 장등로 10번길 12|경남 김해시 진영읍 진영리 1629-2|||||||교촌치킨 진영점||||80607
교촌치킨|남해점|||교촌치킨|055-864-1999|경남 남해군 남해읍 화전로 54|경남 남해군 남해읍 서변리 160-11|||||||교촌치킨 남해점||||80607
교촌치킨|내일동점|||교촌치킨|055-355-3377|경남 밀양시 백민로 76-1|경남 밀양시 내이동 1566-6|||||||교촌치킨 내일동점||||80607
교촌치킨|삼문상남점|||교촌치킨|055-355-9920,9964|경남 밀양시 미리벌중앙로 56|경남 밀양시 삼문동 717-11|||||||교촌치킨 삼문상남점||||80607
교촌치킨|동금점|||교촌치킨|055-832-9989|경남 사천시 남일로 43-1|경남 사천시 동금동 58-4|||||||교촌치킨 동금점||||80607
교촌치킨|벌용점|||교촌치킨|055-835-6664|경남 사천시 벌리9길 35|경남 사천시 벌리동 255-9|||||||교촌치킨 벌용점||||80607
교촌치킨|사남점|||교촌치킨|055-852-1990|경남 사천시 사남면 월성1길 100|경남 사천시 사남면 월성리 64-3|||||||교촌치킨 사남점|103호|||80607
교촌치킨|사천점|||교촌치킨|055-852-0991|경남 사천시 사천읍 진삼로 1433-2|경남 사천시 사천읍 수석리 293-23|||||||교촌치킨 사천점||||80607
교촌치킨|산청점|||교촌치킨|055-973-2002|경남 산청군 산청읍 웅석봉로 68번길 8|경남 산청군 산청읍 옥산리 249|||||||교촌치킨 산청점||||80607
교촌치킨|덕계점|||교촌치킨|055-910-9995|경남 양산시 덕계로 51|경남 양산시 덕계동 750|||||||교촌치킨 덕계점||||80607
교촌치킨|물금점|||교촌치킨|055-387-9984|경남 양산시 물금읍 화합9길 9|경남 양산시 물금읍 범어리 2682-10|||||||교촌치킨 물금점||||80607
교촌치킨|삼성점|||교촌치킨|055-366-9289|경남 양산시 북정로 25|경남 양산시 북정동 885-12|||||||교촌치킨 삼성점||||80607
교촌치킨|상북점|||교촌치킨|055-375-9595,5824|경남 양산시 상북면 반회서5길 11|경남 양산시 상북면 석계리 242-1|||||||교촌치킨 상북점||||80607
교촌치킨|서창1호점|||교촌치킨|055-363-5757,8292|경남 양산시 삼호로 180|경남 양산시 삼호동 707-2|||||||교촌치킨 서창1호점||||80607
교촌치킨|석산점|||교촌치킨|055-384-2992|경남 양산시 동면 금오2길 50|경남 양산시 동면 금산리 1422-14|||||||교촌치킨 석산점||||80607
교촌치킨|중앙(양산)|||교촌치킨|055-384-9985|경남 양산시 양주2길 37|경남 양산시 중부동 684-6|||||||교촌치킨 중앙(양산)|1층|||80607
교촌치킨|증산(양산)|||교촌치킨|055-375-8888|경남 양산시 물금읍 물금로 182|경남 양산시 물금읍 가촌리 1269-3|||||||교촌치킨 증산(양산)||||80607
교촌치킨|통도사점|||교촌치킨|055-381-7776|경남 양산시 하북면 통도사로 54|경남 양산시 하북면 순지리 814-5|||||||교촌치킨 통도사점||||80607
교촌치킨|의령점|||교촌치킨|055-572-9998|경남 의령군 의령읍 의병로 14길 7-7|경남 의령군 의령읍 서동리 497-9|||||||교촌치킨 의령점||||80607
교촌치킨|가호점|||교촌치킨|055-761-0226|경남 진주시 가좌길84번길 4|경남 진주시 가좌동 1431-2|||||||교촌치킨 가호점||||80607
교촌치킨|금산(진주)|||교촌치킨|055-762-2241~2|경남 진주시 금산면 금산순환로 42-1|경남 진주시 금산면 장사리 1022-1|||||||교촌치킨 금산(진주)||||80607
교촌치킨|상대점|||교촌치킨|055-761-0430|경남 진주시 상대로 24|경남 진주시 상대동 238-3|||||||교촌치킨 상대점||||80607
교촌치킨|상봉중앙점|||교촌치킨|055-748-2280,2285|경남 진주시 촉석로 171-1|경남 진주시 중안동 2-11|||||||교촌치킨 상봉중앙점||||80607
교촌치킨|상평점|||교촌치킨|055-755-4452,3839|경남 진주시 돗골로 96|경남 진주시 상평동 198-43|||||||교촌치킨 상평점||||80607
교촌치킨|신안평거점|||교촌치킨|055-747-0884,0270|경남 진주시 진양호로 354|경남 진주시 신안동 439-7|||||||교촌치킨 신안평거점||||80607
교촌치킨|이현인사점|||교촌치킨|055-745-9245,7896|경남 진주시 북장대로 27|경남 진주시 인사동 145-5|||||||교촌치킨 이현인사점||||80607
교촌치킨|초장점|||교촌치킨|055-753-1991|경남 진주시 초북로20번길 27-3|경남 진주시 초전동 1704-7|||||||교촌치킨 초장점||||80607
교촌치킨|칠암망경점|||교촌치킨|055-757-0313|경남 진주시 동진로 20번길 11|경남 진주시 칠암동 491-47|||||||교촌치킨 칠암망경점||||80607
교촌치킨|판문평거점|||교촌치킨|055-748-6036~7|경남 진주시 진양호로123번길 6|경남 진주시 평거동 733-1|||||||교촌치킨 판문평거점||||80607
교촌치킨|하대초전점|||교촌치킨|055-761-5511|경남 진주시 하대로 107|경남 진주시 하대동 306-38|||||||교촌치킨 하대초전점||||80607
교촌치킨|혁신(경남/진주)|||교촌치킨|055-762-5933|경남 진주시 에나로 103-5|경남 진주시 충무공동 38-1|||||||교촌치킨 혁신(경남/진주)|뽀빠이프라자 1층 113호;뽀빠이프라자 1층 113호|||80607
교촌치킨|남지점|||교촌치킨|055-536-1993|경남 창녕군 남지읍 남지중앙로 102-1|경남 창녕군 남지읍 남지리 994-7|||||||교촌치킨 남지점||||80607
교촌치킨|창녕점|||교촌치킨|055-533-9280~1|경남 창녕군 창녕읍 종로 62|경남 창녕군 창녕읍 송현리 238-1|||||||교촌치킨 창녕점||||80607
교촌치킨|문화중앙점|||교촌치킨|055-243-9245|경남 창원시 마산합포구 3·15대로 155|경남 창원시 마산합포구 중앙동2가 5-42|||||||교촌치킨 문화중앙점||||80607
교촌치킨|월영점|||교촌치킨|055-223-9974|경남 창원시 마산합포구 월영동로 9|경남 창원시 마산합포구 해운동 42-11|||||||교촌치킨 월영점||||80607
교촌치킨|자산교방점|||교촌치킨|055-246-1992|경남 창원시 마산합포구 자산삼거리로 5-1|경남 창원시 마산합포구 자산동 301-19|||||||교촌치킨 자산교방점||||80607
교촌치킨|진동점|||교촌치킨|055-271-0077|경남 창원시 마산합포구 진동면 진동사동로 16|경남 창원시 마산합포구 진동면 진동리 436|||||||교촌치킨 진동점||||80607
교촌치킨|창동산호점|||교촌치킨|055-247-3501~2|경남 창원시 마산합포구 합포로 120|경남 창원시 마산합포구 산호동 338-35|||||||교촌치킨 창동산호점||||80607
교촌치킨|내서삼계점|||교촌치킨|055-231-9982|경남 창원시 마산회원구 내서읍 삼풍로 61|경남 창원시 마산회원구 삼계리 35-14|||||||교촌치킨 내서삼계점||||80607
교촌치킨|석전회성점|||교촌치킨|055-255-9945|경남 창원시 마산회원구 석전남8길 29|경남 창원시 마산회원구 석전동 264-56|||||||교촌치킨 석전회성점||||80607
교촌치킨|양덕(창원)|||교촌치킨|055-295-9997|경남 창원시 마산회원구 양덕서8길 53|경남 창원시 마산회원구 양덕2동 73-35|||||||교촌치킨 양덕(창원)||||80607
교촌치킨|호계점|||교촌치킨|055-231-2321|경남 창원시 마산회원구 내서읍 호원로 239|경남 창원시 마산회원구 내서읍 호계리 289-45|||||||교촌치킨 호계점||||80607
교촌치킨|회원점|||교촌치킨|055-245-9565,9665|경남 창원시 마산회원구 회원남로 19|경남 창원시 마산회원구 회원2동 669-4|||||||교촌치킨 회원점||||80607
교촌치킨|남양점|||교촌치킨|055-261-9295|경남 창원시 성산구 가음정로43번길 3|경남 창원시 성산구 가음동 7-2|||||||교촌치킨 남양점|더원빌딩 104호;더원빌딩 104호|||80607
교촌치킨|대방점|||교촌치킨|055-275-5258|경남 창원시 성산구 대암로 247|경남 창원시 성산구 성주동 100|||||||교촌치킨 대방점||||80607
교촌치킨|반송(창원)|||교촌치킨|055-237-9902~3|경남 창원시 성산구 반송로81번길 2|경남 창원시 성산구 반지동 55-18|||||||교촌치킨 반송(창원)||||80607
교촌치킨|사파점|||교촌치킨|055-286-9945~6|경남 창원시 성산구 신사로 103|경남 창원시 성산구 사파동 113-16|||||||교촌치킨 사파점||||80607
교촌치킨|중앙(창원/성산)|||교촌치킨|055-261-9149,9949|경남 창원시 성산구 중앙대로 61번길 3|경남 창원시 성산구 중앙동 100-1|||||||교촌치킨 중앙(창원/성산)||||80607
교촌치킨|감계점|||교촌치킨|055-252-1992|경남 창원시 의창구 북면 감계로 110번길 47-1|경남 창원시 의창구 북면 감계리 246-4|||||||교촌치킨 감계점||||80607
교촌치킨|도계명서점|||교촌치킨|055-276-9945~6|경남 창원시 의창구 도계로 79|경남 창원시 의창구 도계동 396-9|||||||교촌치킨 도계명서점||||80607
교촌치킨|동읍점|||교촌치킨|055-291-8400,8660|경남 창원시 의창구 동읍 의창대로 860|경남 창원시 의창구 동읍 용잠리 371-2|||||||교촌치킨 동읍점||||80607
교촌치킨|봉곡사림점|||교촌치킨|055-277-9661|경남 창원시 의창구 봉곡로 118|경남 창원시 의창구 봉곡동 132-18|||||||교촌치킨 봉곡사림점|(봉곡동)|||80607
교촌치킨|용지호수점|||교촌치킨|055-274-1099|경남 창원시 의창구 용지로 153번길 7|경남 창원시 의창구 용호동 73-50|||||||교촌치킨 용지호수점||||80607
교촌치킨|중동소답점|||교촌치킨|055-295-9292|경남 창원시 의창구 의창대로254번길 9|경남 창원시 의창구 서상동 666-6|||||||교촌치킨 중동소답점||||80607
교촌치킨|팔용점|||교촌치킨|055-253-9901|경남 창원시 의창구 남산로1번길 30|경남 창원시 의창구 팔용동 183-10|||||||교촌치킨 팔용점||||80607
교촌치킨|석동덕산점|||교촌치킨|055-543-9992|경남 창원시 진해구 냉천로 70-1|경남 창원시 진해구 석동 139-6|||||||교촌치킨 석동덕산점||||80607
교촌치킨|웅동용원점|||교촌치킨|055-551-9989|경남 창원시 진해구 용원로 31|경남 창원시 진해구 용원동 1214-11|||||||교촌치킨 웅동용원점|(용원동)|||80607
교촌치킨|중앙(진해)|||교촌치킨|055-547-4248|경남 창원시 진해구 여좌로 8|경남 창원시 진해구 여좌동 925-40|||||||교촌치킨 중앙(진해)||||80607
교촌치킨|태평점|||교촌치킨|055-545-9010|경남 창원시 진해구 충무로 68|경남 창원시 진해구 수송동 12-11|||||||교촌치킨 태평점||||80607
교촌치킨|풍호점|||교촌치킨|055-541-1991|경남 창원시 진해구 충장로657번길 35|경남 창원시 진해구 풍호동 305-17|||||||교촌치킨 풍호점|창원마린푸르지오2단|||80607
교촌치킨|미수봉평점|||교촌치킨|055-643-8222|경남 통영시 운하1길 25|경남 통영시 미수동 22-1|||||||교촌치킨 미수봉평점|천우운하맨션 상가 115호;운하상가 115호|||80607
교촌치킨|북신무전점|||교촌치킨|055-646-7879|경남 통영시 무전8길 22-19|경남 통영시 무전동 1033-2|||||||교촌치킨 북신무전점||||80607
교촌치킨|죽림점|||교촌치킨|055-642-9991|경남 통영시 광도면 죽림2로 77|경남 통영시 광도면 죽림리 1574-57|||||||교촌치킨 죽림점|가동 103호;가동 103호|||80607
교촌치킨|함안점|||교촌치킨|055-583-9989,9949|경남 함안군 가야읍 가야로 78|경남 함안군 가야읍 말산리 58-27|||||||교촌치킨 함안점||||80607
교촌치킨|함양점|||교촌치킨|055-964-2223,2225|경남 함양군 함양읍 함양로 1111-1|경남 함양군 함양읍 용평리 773-1|||||||교촌치킨 함양점||||80607
교촌치킨|합천점|||교촌치킨|055-931-9941|경남 합천군 합천읍 대야로 869|경남 합천군 합천읍 합천리 320-3|||||||교촌치킨 합천점||||80607
교촌치킨|대정점|||교촌치킨|064-794-9930|제주 서귀포시 대정읍 신영로 73|제주 서귀포시 대정읍 하모리 1048-4|||||||교촌치킨 대정점||||80607
교촌치킨|서귀포1호점|||교촌치킨|064-732-9982|제주 서귀포시 일주동로 8584|제주 서귀포시 동흥동 117-6|||||||교촌치킨 서귀포1호점||||80607
교촌치킨|서귀포명동점|||교촌치킨|064-713-9982|제주 서귀포시 명동로 29|제주 서귀포시 서귀동 408-3|||||||교촌치킨 서귀포명동점|(서귀동)|||80607
교촌치킨|서귀포혁신도시점|||교촌치킨|064-739-9931|제주 서귀포시 신서귀로97길 55|제주 서귀포시 강정동 166-10|||||||교촌치킨 서귀포혁신도시점||||80607
교촌치킨|성산일출봉점|||교촌치킨|064-782-7099|제주 서귀포시 성산읍 성산등용로 78|제주 서귀포시 성산읍 성산리 362-1|||||||교촌치킨 성산일출봉점||||80607
교촌치킨|중문점|||교촌치킨|064-738-9996|제주 서귀포시 천제연로 215|제주 서귀포시 중문동 1965-9|||||||교촌치킨 중문점||||80607
교촌치킨|표선점|||교촌치킨|064-787-3636|제주 서귀포시 표선동서로 234|제주 서귀포시 표선리 633-3|||||||교촌치킨 표선점||||80607
교촌치킨|건입점|||교촌치킨|064-752-8989|제주 제주시 고마로 29|제주 제주시 일도2동 160-9|||||||교촌치킨 건입점||||80607
교촌치킨|노형점|||교촌치킨|064-749-1991|제주 제주시 월랑로 35|제주 제주시 노형동 1055-1|||||||교촌치킨 노형점||||80607
교촌치킨|도두해안도로점|||교촌치킨|064-902-3210|제주 제주시 서해안로 160-1|제주 제주시 도두1동 2625-4|||||||교촌치킨 도두해안도로점|1층|||80607
교촌치킨|삼양화북점|||교촌치킨|064-726-4900~1|제주 제주시 화삼북로2길 32|제주 제주시 화북1동 1023-2|||||||교촌치킨 삼양화북점||||80607
