##NAME|SUBNAME|TELNUM|NEWADDR|WEBSITE|SOURCE2|XCOORD|YCOORD@@갤러리
하나로갤러리||02-720-4646|서울시 종로구 인사동5길 25|http://www.hanarogallery.com|김달진미술연구소|126.98538310000003|37.5720602
통인가게 통인화랑||02-733-4867|서울시 종로구 관훈동 16|http://www.tonginstore.com|김달진미술연구소|126.9858266|37.5734966
休 종로갤러리||02-744-0340~1|서울시 종로구 경운동 89-4 SK-HUB Art Center B-210|http://www.jongrogallery.com|김달진미술연구소|126.98556209999992|37.5757217
조형갤러리||02-736-4804~5|서울시 종로구 인사동5길 29|http://www.chohyunggallery.com|김달진미술연구소|126.98482769999998|37.57194820000001
인사아트프라자||02-736-6347|서울시 종로구 관훈동 21번지 인사아트프라자 5F|http://|김달진미술연구소|126.9856087|37.5737858
인사아트센터||02-736-1020|서울시 종로구 인사동길 41-1|http://www.insaartcenter.com|김달진미술연구소|126.9845894|37.5738194
移인사갤러리||02-735-2655/6|서울시 종로구 관훈동 29-23|http://www.insagallery.net|김달진미술연구소|126.98562919999995|37.5739437
성보갤러리||02-730-8478|서울시 종로구 관훈동 192-14|http://|김달진미술연구소|126.98510850000002|37.5736905
선화랑||02-734-0458|서울시 종로구 인사동5길 8|http://www.sungallery.co.kr|김달진미술연구소|126.98569789999999|37.5728891
상록갤러리||02-735-1683|서울시 종로구 관훈동 37번지|http://www.sangrok.oldarts.net|김달진미술연구소|126.9851157|37.5739951
閉 본화랑 인사동||02-732-2366|서울시 종로구 관훈동 8-3 2F|http://www.bongallery.com|김달진미술연구소|126.9858951|37.5733756
백악미술관||02-734-4205|서울시 종로구 인사동9길 16|http://www.baegak.co.kr|김달진미술연구소|126.98413630000005|37.5735938
백송갤러리||02-730-5824|서울시 종로구 인사동길 31-8|http://www.artbaiksong.com|김달진미술연구소|126.98528409999994|37.5732649
休 물파스페이스||02-739-1997/8|서울시 종로구 견지동 87-1 가야빌딩 1F|http://www.mulpa.com|김달진미술연구소|126.98383850000005|37.5729335
休 모로갤러리||02-739-1666|서울시 종로구 관훈동 198-16|http://www.morogallery.com|김달진미술연구소|126.9846233|37.5727393
모란갤러리||02-737-0057|서울시 종로구 관훈동 197-28 백상빌딩 B1|http://www.moranmuseum.org|김달진미술연구소|126.9852473|37.5729745
모던화랑||02-732-6261|서울시 종로구 인사동10길 4|http://modern.artsnet.co.kr|김달진미술연구소|126.98534280000001|37.5739448
동호갤러리||02-722-3665|서울시 종로구 인사동7길 12 B21호|http://|김달진미술연구소|126.98524729999997|37.5729745
동산방화랑||02-733-5877|서울시 종로구 인사동9길 35|http://|김달진미술연구소|126.98336130000007|37.572888
동덕아트갤러리||02-732-6458|서울시 종로구 우정국로 68|http://www.gallerydongduk.com|김달진미술연구소|126.98326429999997|37.5749469
休 덕원갤러리||02-723-7771|서울시 종로구 인사동 15|http://www.dukwongallery.co.kr|김달진미술연구소|126.98649479999994|37.5728915
노화랑||02-732-3558|서울시 종로구 인사동길 54|http://www.rhogallery.com|김달진미술연구소|126.98407079999993|37.5748286
노암갤러리||02-720-2235/6|서울시 종로구 인사동길 7|http://www.noamgallery.com|김달진미술연구소|126.98670459999994|37.5714435
나화랑||02-732-8846|서울시 종로구 경운동 89-4 운현궁SK허브 B1 107호|http://www.na-gallery.com|김달진미술연구소|126.9855621|37.5757217
김영섭사진화랑||02-733-6331/3|서울시 종로구 관훈동 169-2|http://www.gallerykim.com|김달진미술연구소|126.9842071|37.5742955
그린갤러리||02-723-7892/3|서울시 종로구 낙원동 58-1 종로오피스텔 918호|http://www.gallerygreen.net|김달진미술연구소|126.9902814|37.5754964
관훈갤러리||02-733-6469|서울시 종로구 인사동11길 11|http://www.kwanhoongallery.com|김달진미술연구소|126.98423679999996|37.5737758
移 서울아트센터 공평갤러리(공평아트로 명칭변경)||02-3210-0071|서울시 종로구 공평동 5-1 공평빌딩|http://www.seoulartcenter.or.kr|김달진미술연구소|126.9835041|37.5718836
移공아트스페이스 (구 공갤러리)||02-730-1144|서울시 종로구 관훈동 198-31|http://www.gongartspace.com|김달진미술연구소|126.98535590000006|37.5727312
休 창갤러리||02-732-5556|서울시 종로구 관훈동 106 창조빌딩|http://www.gallerychang.com|김달진미술연구소|126.9842227|37.5749804
갤러리우림||02-733-3738,3788/|서울시 종로구 인사동10길 18|http://www.artwoolim.com|김달진미술연구소|126.98589319999996|37.5741766
갤러리에이엠(구)||02-735-4354|서울시 종로구 인사동 191-2|http://www.galleryAm.com|김달진미술연구소|126.9854385|37.5725625
갤러리서호||02-723-1864|서울시 종로구 인사동 1-1|http://www.seohoart.com|김달진미술연구소|126.98622060000002|37.57316300000001
갤러리블루||02-725-1450|서울시 종로구 관훈동 55-1|http://www.galleryblue.co.kr|김달진미술연구소|126.9850539|37.5743784
갤러리미즈||02-722-8005|서울시 종로구 경운동 89-4 SK 허브플라자 B동 209호|http://www.MIZgallery.com|김달진미술연구소|126.9855621|37.5757217
갤러리라메르||02-730-5454|서울시 종로구 인사동5길 26|http://www.gallerylamer.com|김달진미술연구소|126.98483409999994|37.5725546
갤러리가이아||02-733-3373|서울시 종로구 인사동길 57-1 2-3F|http://www.galerie-gaia.net|김달진미술연구소|126.98557519999997|37.5733079
가람화랑||02-732-6170|서울시 종로구 인사동10길 11|http://www.garamgallery.co.kr|김달진미술연구소|126.98560029999999|37.5742444
가나아트스페이스 (갤러리가나로 명칭변경)||02-734-1333|서울시 종로구 인사동길 56|http://ganaartspace.com|김달진미술연구소|126.98392650000005|37.5749508
休 서울화랑(구 스페이스틈새)||02-722-5483|서울시 종로구 경운동 89-4 SK허브아트센터 B동 201호|http://|김달진미술연구소|126.9855621|37.5757217
김진혜갤러리||02-725-6751|서울시 종로구 인사동 149번지|http://www.kimjinhyegallery.com|김달진미술연구소|126.9866799|37.5719290
토포하우스(토포하우스아트센터로 명칭변경)||02-734-7555|서울시 종로구 관훈동 184번지|http://www.topohaus.com|김달진미술연구소|126.98431879999998|37.57407480000001
리더스갤러리수||02-733-5454|서울시 종로구 인사동5길 21|http://www.gallerysoo.co.kr|김달진미술연구소|126.98516440000003|37.5724124
갤러리아트플러스||02-732-7710|서울시 종로구 인사동길 52|http://|김달진미술연구소|126.98693249999997|37.5730926
閉 쌈지길 갤러리쌈지||02-736-0088|서울시 종로구 관훈동 38|http://www.ssamziegil.co.kr|김달진미술연구소|126.9848384|37.5741603
移 갤러리도스||02-735-4678|서울시 종로구 인사동 154-7|http://|김달진미술연구소|126.9860107|37.5721079
모인화랑||02-739-9292|서울시 종로구 인사동10길 13 2F|http://www.moingallery.co.kr|김달진미술연구소|126.98593499999993|37.5742819
갤러리눈||02-747-7277|서울시 종로구 인사동 147 미림아트 2F|http://|김달진미술연구소|126.9866557|37.5717954
명갤러리||02-720-4716|서울시 종로구 관훈동 6 3F|http://www.myounggallery.com|김달진미술연구소|126.9860961|37.5732431
휴관_북스||02-737-3283|서울시 종로구 인사동 152 3층|http://www.gallery.co.kr|김달진미술연구소|126.9865982|37.5720292
목인박물관 목석원||02-722-5055|서울시 종로구 창의문로5다길 27-4|http://www.mokinmuseum.com|김달진미술연구소|126.96292270000004|37.5885269
休 이형아트센터||02-736-4806|서울시 종로구 관훈동 21 인사아트프라자 4층|http://cafe.daum.net/yigallery|김달진미술연구소|126.9856087|37.5737858
통인가게 통인옥션갤러리||02-733-4867|서울시 종로구 관훈동 16|http://www.tonginstore.com|김달진미술연구소|126.9858266|37.5734966
갤러리타블로||02-723-6081|서울시 종로구 경운동 운현궁SK허브 1-B 106|http://gallerytableau.com|김달진미술연구소|126.98667720000003|37.57452869999999
閉 갤러리각||02-737-9963|서울시 종로구 관훈동 23 원빌딩 4층|http://www.gallerygac.com|김달진미술연구소|126.9854098|37.5736832
장은선갤러리||02-730-3533|서울시 종로구 율곡로6길 13-3|http://www.galleryjang.com|김달진미술연구소|126.98617309999997|37.57474490000001
록갤러리||02-738-2398|서울시 종로구 인사동 11|http://www.lok.or.kr|김달진미술연구소|126.9859080|37.5735028
31갤러리||02-732-1290|서울시 종로구 인사동길 23 동일빌딩 2F|http://cafe.daum.net/gallery31|김달진미술연구소|126.98529559999997|37.5740841
갤러리수용화||02-730-5424|서울시 종로구 관훈동 18 2F|http://|김달진미술연구소|126.9856328|37.5735959
큐브스페이스||02-720-7910|서울시 종로구 관훈동 37 수도약국 2F|http://|김달진미술연구소|126.9851157|37.5739951
갤러리안||02-737-8089|서울시 종로구 경운동 89-4 운현궁 SK허브빌딩 A동 B1 105호|http://|김달진미술연구소|126.9859129|37.5756449
예성화랑||02-738-3630|서울시 종로구 인사동9길 31|http://|김달진미술연구소|126.9835339|37.5728525
갤러리예당||02-732-5364|서울시 종로구 인사동16길 3-10|http://www.galleryyedang.com|김달진미술연구소|126.98394459999997|37.57537080000001
갤러리환||02-735-7047|서울시 종로구 인사동길 23|http://|김달진미술연구소|126.98614629999997|37.5727092
스페이스피스||02-735-5811|서울시 종로구 견지동 99-1|http://www.peacemuseum.or.kr|김달진미술연구소|126.9832542|37.5726942
休 갤러리이화||02-720-7703/0962|서울시 종로구 관훈동 29-23  B1|http://|김달진미술연구소|126.9856292|37.5739437
갤러리175||02-720-9282|서울시 종로구 안국동 175-87 안국빌딩 B1|http://blog.knua.ac.kr/gallery175|김달진미술연구소|126.9834102|37.5758726
갤러리작은이층||02-732-9746|서울시 종로구 인사동 34-21|http://|김달진미술연구소|126.9873100|37.5724660
미술관가는길||02-738-9199|서울시 종로구 경운동 63-7 이양원빌딩 1F|http://|김달진미술연구소|126.9867425|37.5743263
부남미술관||02-720-0369|서울시 종로구 경운동 63-4 이양원빌딩 B1|http://www.bunamgallery.com|김달진미술연구소|126.98678760000007|37.5742564
유니아트갤러리||02-723-7170|서울 종로구 인사동길 35-4 인사동마루 신관3층|http://www.yooniart.com|김달진미술연구소|126.98557519999997|37.5733079
갤러리아이||02-733-3695|서울시 종로구 낙원동 283-13|http://www.egalleryi.co.kr|김달진미술연구소|126.9867382|37.5730594
休 헛||02-6401-3613|서울시 종로구 관훈동 84-21|http://www.hut368.com|김달진미술연구소|126.9852183|37.5746925
인사동중앙미술관||02-736-7445|서울시 종로구 인사동 156 성보빌딩 2층|http://www.centerartgallery.com|김달진미술연구소|126.9865991|37.5721310
갤러리피엠투||02-725-2466|서울시 종로구 관훈동 24 원빌딩 3F|http://|김달진미술연구소|126.9854696|37.5736954
갤러리아트뱅크||02-737-0321|서울시 종로구 경운동 66-4 아트뱅크하우스|http://|김달진미술연구소|126.98625149999998|37.5745545
移 한국미술센터||02-725-9467|서울시 종로구 인사동 194-27 태화빌딩 B-2호|http://www.koreaartcenter.com|김달진미술연구소|126.9848277|37.5719482
休 갤러리갈라||02-725-4250|서울시 종로구 낙원동 283-35|http://blog.naver.com/joychamm|김달진미술연구소|126.9870119|37.5731581
移 미술공간현||02-732-5556|서울시 종로구 관훈동 106 창조빌딩 B1|http://www.artspace-hyun.co.kr|김달진미술연구소|126.98422270000003|37.5749804
休 그라우갤러리||02-720-1117|서울시 종로구 관훈동 198-36 오원빌딩 3F|http://www.graugallery.co.kr|김달진미술연구소|126.9851202|37.5726625
休 서울림갤러리||02-744-5679|서울 종로구 계동 2-46|http://|김달진미술연구소|126.9868957|37.5824873
갤러리 Art St.|||-, 서울시 종로구 경운동 89-4 SK-HUB B동 204-1호|http://|김달진미술연구소|126.9855621|37.5757217
休 사진쟁이1019||02-723-1977|-, 서울시 종로구 공평동 18|http://www.gallery1019.com|김달진미술연구소|126.9832686|37.5716320
갤러리신상||02-730-6540/1|서울시 종로구 인사동길 17 상갤러리빌딩 4,5F|http://|김달진미술연구소|126.98650339999995|37.5722581
갤러리통큰||02-732-3848|서울시 종로구 관훈동 74번지 2층|http://|김달진미술연구소|126.9842559|37.5746193
갤러리르씨엘||02-745-8488|서울시 종로구 관훈동 18번지 2층|http://|김달진미술연구소|126.9856328|37.5735959
休 갤러리라이트||02-725-0040|서울 종로구 인사동 147 미림아트 2F|http://www.artmuse.gwangju.go.kr|김달진미술연구소|126.98665570000003|37.5717954
갤러리더케이||02-764-1389|서울시 종로구 관훈동 192-6  지하1층|http://www.the-k-gallery.com|김달진미술연구소|126.9840269|37.5737263
休 본갤러리||02-732-2366|서울시  종로구 관훈동 8-3|http://www.bongallery.com|김달진미술연구소|126.9858951|37.5733756
다보성갤러리||02-730-7566|서울시 종로구 경운동88 수운회관2층|http://www.daboseong.co.kr|김달진미술연구소|126.9848281|37.5748342
갤러리그림손||02-733-1045~6|서울시 종로구 인사동10길 22|http://www.grimson.co.kr|김달진미술연구소|126.98616160000006|37.5741753
移 갤러리바움||02-720-4237|서울시 종로구 경운동 89-4 SK허브 102동 208호|http://|김달진미술연구소|126.98591290000001|37.5756449
갤러리이즈||02-736-6669/737-66|서울시 종로구 인사동길 52-1|http://www.galleryis.com|김달진미술연구소|126.98412529999996|37.5747345
아트정글||02-737-5024|서울시 종로구 인사동 157|http://|김달진미술연구소|126.9865034|37.5722581
