##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
불교천태중앙박물관|사립||043-423-9101~3|충북 단양군 영춘면 백자길 6|10:00~17:00|매주 월요일, 1월 1일, 설ㆍ추석 연휴|무료||http://www.bmoc.net|한국박물관협회|128.4851072|37.0435077
브이센터/더/라이브/뮤지엄|사립||070-4278-8891|서울특별시 강동구 아리수로61길 103|오전 10시 -오후 6시 (5시 입장마감)|매주 월요일|대인(만14세-성인) : 10,000원 / 소인(24개월-만13세) : 25,000원 / 24개월 미만 : 무료 (증빙서류지참)|스테이지28 레스토랑; 카페; 그린하우스|http://www.tkvcenter.com|한국박물관협회||
블루메미술관|사립||031-944-6324|경기 파주시 탄현면 법흥리 헤이리마을길 59-30|화~토요일 11:00~18:00 / 일요일 13:00~18:00|매주 월요일, 1월 1일, 설ㆍ추석 당일|어른 : 3,000원(단체 : 2,000원) / 학생 : 2,000원(단체 : 2,000원) / ※단체 10명 이상|아트샵; 카페|http://www.bmoca.or.kr|한국박물관협회|126.6965935|37.7892759
비움박물관|사립||062-222-6668|광주 동구 제봉로 143-1|운영시간 :10시~18시관람권 매표시간:10시~17시(관람종료 1시간 전까지 입장가능)|매주 일요일, 월요일|어린이: 5,000원청소년: 7,000원성인: 10,000원|전시실; 교육실; 무선 인터넷; 남/녀 화장실 구분; 장애인 편의시설|http://biummuseum.com/|한국박물관협회||
사람박물관/얼굴|사립||031-765-3522|경기 광주시 남종면 분원길 3-6|10:00~18:00|매주 월, 화요일|일반 : 6,000원(단체 5,000원) 청소년 및 경로, 광주시민 : 4,000원(단체 3,000원)유치부 : 3,000원(단체 2,000원)5세 이하 : 무료(단체 1,500원)|아트샵; 카페|http://www.visagej.org|한국박물관협회|127.3020583|37.4939733
사비나미술관|사립||02-736-4371,4410|서울 은평구 진관1로 93|10:00~18:30 (17:30 입장마감)|매주 월요일|어린이/청소년 (4세-19세) : 5,000원 / 성인(19세~65세 미만) : 8,000원 / ※단체 20명 이상 : 1,000원 할인 / 경로우대 (65세 이상), 장애우(동반 1인), 국가유공자 : 50%할인(신분증 반드시 지참)||http://www.savinamuseum.com/kor/index.action|한국박물관협회|126.9845743|37.5765746
사상생활사박물관|공립||051-310-5137|부산 사상구 낙동대로1258번길 36|09:00~18:00 (입장은 17:30분까지)|매주 월요일, 1월 1일, 설 및 추석연휴|무료||http://sasang.go.kr|한국박물관협회||
산림청국립수목원/산림박물관|국립||031-540-2000|경기 포천시 소흘읍 광릉수목원로 415|하절기(04월~10월) 09:00~18:00 / 동절기(11월~03월) 09:00~17:00|매주 일, 월요일, 1월 1일, 설·추석 연휴|어른 : 1,000원 / 청소년(만13~19세), 군인(하사 이하), 대학생(학생증 소지자) : 700원 / 어린이(만7세~12세) : 500원 / ※수목원 입장 후 박물관 : 무료 / 「문화가 있는 날」인 매달 마지막 주 수요일 : 무료|방문자센터; 우리나무 알림터; 숲 해설센터; 수유실 등|http://kna.go.kr|한국박물관협회|127.1646263|37.7557124
산청박물관|공립||070-8990-2133|경남 산청군 생초면 산수로 1064|09:00-18:00|매주 월, 추석, 설날|무료||https://www.sancheong.go.kr/schmuseum/index.do|한국박물관협회||
산청산골박물관|사립||055-972-7895|경남 산청군 신안면 중촌갈전로 859|10:00~18:00|매주월요일|무료|산골카페; 특산품판매; 도자기체험장 등||한국박물관협회|127.9820823|35.3693920
삼성미술관Leeum|사립||02-2014-6900|서울 용산구 이태원로 55길 60-16|10:30 ~ 18:00 (매표마감 17:30)|매주 월요일, 매년 1월 1일, 설 연휴, 추석 연휴|상설전시 - 일반 : 10,000원(단체 : 7,000원) / 청소년, 경로우대, 장애인 : 6,000원(단체 : 4,000원) / ※20명 이상(방문 3일 이전 사전예약 시) 30%할인이 적용됩니다.(사전 예약 없이 단체 방문 시 현장 할인 적용 불가)|아트샵; 카페|http://www.leeum.org|한국박물관협회|126.9993406|37.5380703
삼성출판박물관|사립||02-394-6544|서울 종로구 비봉길 2-2|10:00~17:00|주말, 공휴일|학생 : 2,000원(단체 : 1,000원) / 일반 : 3,000원(단체 : 2,000원) / ※단체 30명 이상||http://www.ssmop.org|한국박물관협회|126.9570848|37.6086466
삼성현역사문화관|공립||053-804-7868|경북 경산시 남산면 상대로 883-30|하절기(3월~10월) : 09:00~18:00 / 동절기(11월~다음해 2월) : 09:00~17:00|매주 월요일, 추석 당일, 설 당일|어른 : 2,000원 / 청소년 : 1,500원 / 어린이 : 1,000원 / 경산시민 무료|세미나실; 아카이브실; 국궁장; 잔디썰매장; 놀이터; 야외공연장|http://samseonghyeon.gbgs.go.kr|한국박물관협회|128.7971397|35.7985188
삼성화재교통박물관|사립||031-320-9900|경기 용인시 처인구 포곡읍 에버랜드로 376번길 17|평일: 오전9시~오후5시(입장마감 오후4시)주말 및 공휴일 : 오전10시~오후6시(입장마감 오후5시)|매주 월요일, 1월 1일, 설·추석 연휴|대인(20~65세) : 6,000원(단체 : 5,000원) / 소인(3~19세) : 5,000원(단체 : 4,000원) / 경로(66세 이상) : 3,000원(단체 : 3,000원) / 24개월 미만 유아, 장애인 : 무료 / ※단체 20명 이상|아트샵|http://www.stm.or.kr|한국박물관협회|127.2169544|37.3003689
삼육대학교박물관|대학||02-3399-3065~8|서울 노원구 화랑로 815|월~목 10:00~16:00 / 금 10:00~14:00|주말, 공휴일|무료|레스토랑|http://syu.ac.kr|한국박물관협회|127.1092351|37.6418719
삼척시립박물관|공립||033-575-0768|강원 삼척시 엑스포로 54|09:00~18:00|연중무휴|무료|아트샵|http://www.scm.go.kr|한국박물관협회|129.1584648|37.4389286
상명대학교박물관|대학||02-781-7920|서울 종로구 평창문화로 151|10:00~17:00|주말, 공휴일|무료||http://museum.smu.ac.kr|한국박물관협회|126.9760826|37.6105981
상원미술관|사립||02-396-3185|서울 종로구 평창31길 27|10:30~17:30|매주 일·월요일, 공휴일|일반(19~64세) : 2,000원(단체 : 1,800원) / 청소년, 어린이(3~18세) : 1,000원(단체 : 900원) / 65세 이상, 3세 미만, 장애인,국가 유공자 등 : 무료 / ※단체 20명 이상||http://www.imageroot.co.kr|한국박물관협회|126.9765813|37.6116822
상주박물관|공립||054-536-6160|경북 상주시 사벌면 경천로 684|09:30~17:30 (매표 17:00까지)|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|일반 : 1,000원(단체 : 700원) / 군인, 청소년 : 500원(단체 : 300원) / ※단체 20명 이상|카페|http://museum.sangju.go.kr|한국박물관협회|128.2410688|36.4599273
생각하는/정원|사립|분재예술원|064-772-3701|제주 제주시 한경면 녹차분재로 675|9시 ~ 18시|연중무휴|성인 12,000원 / 청소년 10,000원||http://www.spiritedgarden.com|한국박물관협회||
샬트르성바오로수녀회역사박물관|사립||02-3706-3255|서울 중구 명동길 74-2|10:00~17:00|매주 화요일|무료||http://spcsoul.or.kr|한국박물관협회|126.9880625|37.5624324
서대문자연사박물관|공립||02-330-8899|서울 서대문구 연희로 32길 51|3월~10월 09:00~18:00 / 11월~2월 09:00~17:00(토·일·공휴일은 1시간 연장 개관)|매주 월요일과 1월1일, 설날, 추석 당일|어린이(5~12세) : 1,000원(단체 : 800원) / 청소년, 군인(13~18세/하사이하) : 2,000원(단체 : 1,600원) / 어른 : 3,000원(단체 : 2,400원) / 노인, 영유아, 장애인 : 무료 / ※ 단체 20명 이상|자연사도서관|http://namu.sdm.go.kr|한국박물관협회|126.9376126|37.5765663
서대문형무소역사관|공립||02-360-8590~1|서울 서대문구 통일로 251|하절기(3월~11월) 09:30~18:00 / 동절기(12월~2월) 09:30~17:30|매주 월요일, 설ㆍ추석 당일|어른 : 3,000원(단체 : 2,400원) / 청소년, 군인(병장이하 사병) : 1,500원(단체 : 1,200원) / 초등학생 : 1,000원(단체 : 800원) / 6세 이하, 65세 이상 : 무료 / ※단체 20명 이상|아트샵|http://www.sscmc.or.kr|한국박물관협회|126.9562269|37.5742887
서울교육박물관|공립||02-2011-5780|서울 종로구 북촌로5길 48|평일 : 09:00-18:00 / 토ㆍ일요일 : 09:00~17:00|법정공휴일, 1, 3 주 수요일|무료||http://edumuseum.seoul.kr|한국박물관협회||
서울대학교의학박물관|사립||02-2072-2636|서울 종로구 대학로 101 서울대학교병원 내|월요일 – 금요일  09:00-18:00 / 토요일  10:00-12:00|일요일 및 공휴일 / 근로자의 날(5/1) / 법인화 기념일 (10/15)|||http://www.medicalmuseum.org|한국박물관협회||
서울상상나라|공립||02-6450-9500|서울 광진구 능동로 216|오전 10시 ~ 오후 6시 (입장 마감 : 오후 5시)|매주 월요일, 1월 1일, 설/추석 연휴, 보수 기간|36개월 이상 어린이, 성인 : 4,000원||http://seoulchildrensmuseum.org|한국박물관협회||
서울약령시한의약박물관|공립||070-4277-5082|서울 동대문구 약령중앙로26|하절기(3~10월) 10:00~18:00 / 동절기(11~2월) 10:00~17:00|매주 월요일, 1월 1일, 설, 추석|무료||http://museum.ddm.go.kr|한국박물관협회||
서울역사박물관|공립||02-724-0274~6|서울 종로구 새문안로 55|09:00~20:00 / 토·일·공휴일 3~10월 09:00~19:00 / 11~2월 09:00~18:00|1월 1일, 매주 월요일|무료|아트샵; 식당; 카페; 물품보관소|http://www.museum.seoul.kr|한국박물관협회|126.9704375|37.5701434
서울올림픽기념관|사립||02-410-1354|서울 송파구 올림픽로 448|10:00~18:00|매주 월요일, 설ㆍ추석 당일|무료|아트샵; 카페|http://88olympic.kspo.or.kr|한국박물관협회|127.1159236|37.5202976
서울특별시수도박물관|공립||02-3146-5936|서울 성동구 왕십리로 27|3월~10월 10:00~20:00 / 10:00~19:00(토·일·공휴일) / 11월~2월 10:00~19:00 / 10:00~18:00(토·일·공휴일)|매주 월요일, 1월 1일, 설ㆍ추석 당일|무료|실내·외 식사공간|http://arisumuseum.seoul.go.kr|한국박물관협회|127.0428043|37.5384289
서호미술관|사립||031-592-1865|경기 남양주시 화도읍 북한강로 1344|하절기 10:00~19:00동절기 10:00~18:00|설·추석 연휴|일반 : 2,000원(단체 : 1,500원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.seohoart.com|한국박물관협회|127.3514840|37.6327890
석봉도자기미술관|사립||033-638-7711~2|강원 속초시 엑스포로 156|||||http://www.dogong.net|한국박물관협회||
석부작박물관|사립||064-739-3331|제주 서귀포시 일주동로 8941|09:00~18:00|연중무휴|어린이, 경로, 국가유공자, 장애인 : 3,000원 / 청소년, 군인 : 4,000원(단체 : 3,500원) / 성인 : 6,000원(단체 : 5,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페; 펜션|http://www.seokbujak.com|한국박물관협회|126.5365530|33.2502661
석장리박물관|공립||041-840-8924|충남 공주시 금벽로 990|09:00~18:00|설날 및 추석 당일|어른 : 1,300원 / 청소년 : 800원||http://www.sjnmuseum.go.kr/|한국박물관협회||
선문대학교박물관|대학||041-530-2782|충남 아산시 탕정면 선문로 221번길 70|10:00~17:00|주말, 공휴일|무료||http://www.sunmoon.ac.kr|한국박물관협회|127.0759297|36.7975666
선바위미술관|사립||02-507-8588|경기 과천시 무네미길 34|10:00~17:00|매주 월요일|초등학생 : 2,000원(단체 : 1,000원) / 중·고등학생 : 3,000원(단체 : 2,000원)||http://www.seonbawi.com|한국박물관협회|126.9993546|37.4517446
성곡미술관|사립||02-737-7650|서울 종로구 경희궁길 42|10:00~18:00 매주 월요일||성인, 대학생 : 3,000원(단체 : 2,000원) / 초·중·고등학생, 장애인, 국가유공자 : 2,000원(단체 : 1,000원) / ※단체 20명 이상65세 이상, 7세 미만 : 무료|조각공원 ; 세미나실|http://www.sungkokmuseum.com|한국박물관협회|126.9694964|37.5732338
성남큐브미술관|공립||031-783-8142|경기 성남시 분당구 성남대로 808|하절기(3월~10월) 10:30~19:30 / 동절기(11월~2월) 10:00~18:00|매주 월요일 전시별로 상이함||레스토랑; 카페|http://snab.or.kr|한국박물관협회|127.1299475|37.4022928
성북구립미술관|공립||02-6925-5011|서울 성북구 성북로 134|10:00 ~ 18:00 (입장은 관람종료 30분전까지)|매주 월요일(월요일이 공휴일일 경우 그 다음의 평일이 휴관, 1월 1일, 설ㆍ추석 당일)|성인 2000원, 청소년 1000원||http://sma.sbculture.or.kr|한국박물관협회||
성북선잠박물관|공립||02-744-0025|서울 성북구 성북로 96|화~일 : 10:00~18:00입장은 종료 30분전까지|매주 월요일 (※월요일이 공휴일인 경우 그 다음날)1월 1일, 설날, 추석 연휴, 성북구청장이 정하는 휴관일|성인 1,000원청소년·군경 500원어린이 300원유아·노인 무료(만 6세 이하, 만 65세 이상)|다목적실|http://museum.sb.go.kr/|한국박물관협회||
성신여대박물관|대학||02-920-7325|(02844) 서울시 성북구 보문로 34다길 2, 성신여자대학교 행정관 3층 상설전시실|월~금요일, 10:00~17:00|개교기념일(4.28), 토요일, 법정 공휴일, 기타 학칙에 정한 휴업일|무료|성신관 5층 수하루; 수정관 1층|https://www.sungshin.ac.kr/museum/index..do|한국박물관협회||
성신여자대학교박물관|대학||02-920-7325|서울 성북구 보문로 34다길 2 행정관 3층|월~금요일, 10:00~17:00|개교기념일(4.28), 토요일, 법정 공휴일, 기타 학칙에 정한 휴업일|무료|성신관 5층 수하루; 수정관 1층|http://museum.sungshin.ac.kr|한국박물관협회||
성암미술관|사립||042-822-7882|대전 유성구 온천동로 19-1||공휴일 휴무 1월 1일, 설연휴|성인 : 4,000원|||한국박물관협회||
성호기념관|공립||031-481-2574~5|경기 안산시 상록구 성호로 131|09:00~18:00|매주 월요일, 1월 1일, 설ㆍ추석연휴|일반 : 500원(단체 : 300원) / 청소년, 군인 : 300원(단체 : 200원) / 어린이 : 200원(단체 : 100원) / ※단체 30명 이상||http://seongho.iansan.net|한국박물관협회||
세계골프역사박물관|사립||02-2192-3005|서울 강남구 테헤란로 528|10:00~19:00|매주 일요일, 공휴일|일반 : 5,000원(단체 : 3,000원) / 학생(중·고등학생), 어린이, 경로(만 65세 이상) : 3,000원(단체 : 2,000원) / 유아(만3개월 미만) : 무료 ※단체 20명 이상|아트샵|http://superiori.com/?page_id=4435|한국박물관협회|127.0620047|37.5081360
세계민속악기박물관|사립||031-946-9838|경기 파주시 탄현면 헤이리마을길 63-26|09:30~17:30|매주 월요일, 설날 당일, 추석 당일|성인 : 5,000원 / 학생 : 4,000원 / 유아 : 3,000원 / 단체 : 3,000원 (20명 이상)|아트샵|http://www.e-musictour.com|한국박물관협회|128.4074583|37.1904768
세계술문화박물관/리쿼리움|사립||043-855-7333|충북 충주시 중앙탑면 탑정안길 12|10:00~18:00|매주 목요일, 명절 전날·당일|소인 : 4,000원 / 대인 : 5,000원(단체 : 4,000원) / 장애인, 경로 : 4,000원 / ※단체 30명 이상|아트샵; 카페; 교육관|http://www.liquorium.com|한국박물관협회|127.8656300|37.0185820
세계인형박물관|사립||031-947-2575|경기 파주시 탄현면 헤이리마을길 76-100 하늘틈||월요일|성인 : 5,000원||http://worlddoll.net|한국박물관협회||
세계자동차&피아노박물관|사립||064-792-3000|제주 서귀포시 안덕면 중산간서로 1610|09:00~18:00|연중무휴|임장료   성인 : 13,000원(단체: 11,000원)/청소년, 어린이 : 12,000원(단체 : 10,000)/ 경로,장애인,국가유공자: 10,000원(단체 : 9,000원)|부대시설  영상관; 전시관; 꽃사슴&토끼 먹이주기 체험; 곶자왈힐링로드; 희락원(꽃정원); 티하우스; 다이케스트샵; 음악체험장; 오르골체험장; 어린이 교통체험장 등|http://www.worldautopianomuseum.com|한국박물관협회|126.3498929|33.2834607
세계장신구박물관|사립||02-730-1610|서울 종로구 북촌로 5 나길 2|11:00~17:00|매주 월, 화요일|일반 : 7,000원(단체 : 5,000원) / 학생, 어린이 : 5,000원 / ※단체 20명 이상|아트샵|http://wjmuseum.com|한국박물관협회|126.9818207|37.5809998
